id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW6HV4X6TCDPQQ2S746CKW43,01HW6HV35YQG475D3V8PJN0HAH,2024-04-23T22:39:53.254946374Z,01HW6HDSSWVKBDFRSKAKJDM03X,2024-04-23T22:39:53.254946374Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:39:53.254946374Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:39:53.254946374Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:39:53.254946374Z,,,,,,
01HW6HV4Y3XMVQBGX7J0Y09GMH,01HW6HV35YQG475D3V8PJN0HAH,2024-04-23T22:39:53.283730432Z,01HW6HEN4YZWDEQRQNYQ7FY8EH,2024-04-23T22:39:53.283730432Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:39:53.283730432Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:39:53.283730432Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:39:53.283730432Z,,,,,,
01HW6HV4YYQ3DEJJT340AABG9R,01HW6HV35YQG475D3V8PJN0HAH,2024-04-23T22:39:53.310951291Z,01HW6HKB9F9VAA9KBYW3FP69ZZ,2024-04-23T22:39:53.310951291Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:39:53.310951291Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:39:53.310951291Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:39:53.310951291Z,,,,,,
01HW6HV4ZQZGNSWDT52A7HQMXH,01HW6HV35YQG475D3V8PJN0HAH,2024-04-23T22:39:53.335444391Z,01HW6HKYXE86MKT6VE7CMKEZ0C,2024-04-23T22:39:53.335444391Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:39:53.335444391Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:39:53.335444391Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:39:53.335444391Z,,,,,,
01HW6HV54B5SMXMDQXEFGG1BEF,01HW6H9YMF83DP3M6PQJS09FVG,2024-04-23T22:39:53.483145699Z,01HW6H3S35V2X0H9T2J50WP0G7,2024-04-23T22:39:53.483145699Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:39:53.483145699Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:39:53.483145699Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:39:53.483145699Z,,,,,,
01HW6HV55BFNHKJWMAET3FG0WS,01HW6H9YMF83DP3M6PQJS09FVG,2024-04-23T22:39:53.515513807Z,01HW6H4AK2PGR90NDND9VVRSM7,2024-04-23T22:39:53.515513807Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:39:53.515513807Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:39:53.515513807Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:39:53.515513807Z,,,,,,
01HW6HV55X9X1PXPG3HJXBZT5N,01HW6H9YMF83DP3M6PQJS09FVG,2024-04-23T22:39:53.533489531Z,01HW6H4Y6DE728A249J41GEKJY,2024-04-23T22:39:53.533489531Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:39:53.533489531Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:39:53.533489531Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:39:53.533489531Z,,,,,,
01HW6HV56JB0PTH3H6YTTFKDBG,01HW6H9YMF83DP3M6PQJS09FVG,2024-04-23T22:39:53.554507279Z,01HW6H54VSH9Q6SH1Q8H1P2CE0,2024-04-23T22:39:53.554507279Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:39:53.554507279Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:39:53.554507279Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:39:53.554507279Z,,,,,,
01HW6HV6VENR8G7S51PW1MY28F,01HW6HF2HD489Y7QD1Y5CDF44C,2024-04-23T22:39:55.247002202Z,01HW6H4B41C7BNXD4J7DT72DJX,2024-04-23T22:39:55.247002202Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:39:55.247002202Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:39:55.247002202Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:39:55.247002202Z,,,,,,
01HW6HV6W3Q4DGDAKSAWJRB4FF,01HW6HF2HD489Y7QD1Y5CDF44C,2024-04-23T22:39:55.267537209Z,01HW6H8FRH4V6VF1TG0XQZAHYJ,2024-04-23T22:39:55.267537209Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:39:55.267537209Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:39:55.267537209Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:39:55.267537209Z,,,,,,
01HW6HV6WQDQNNC62414TEM8NM,01HW6HF2HD489Y7QD1Y5CDF44C,2024-04-23T22:39:55.287139726Z,01HW6H8SWNYZ0WG75CPEXZGGT2,2024-04-23T22:39:55.287139726Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:39:55.287139726Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:39:55.287139726Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:39:55.287139726Z,,,,,,
01HW6HV6XVWGX8JN1YK8K2DKWK,01HW6HF2HD489Y7QD1Y5CDF44C,2024-04-23T22:39:55.323585224Z,01HW6H953WWJ90WXD910V4296D,2024-04-23T22:39:55.323585224Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:39:55.323585224Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:39:55.323585224Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:39:55.323585224Z,,,,,,
01HW6HV7KWE2VEBT0E9HKC9BJV,01HW6HH8CGESQRQT8H5R7GFQ23,2024-04-23T22:39:56.02902933Z,01HW6H30P319DMDNEHD7FZVX72,2024-04-23T22:39:56.02902933Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:39:56.02902933Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:39:56.02902933Z,01HW6HH7MA19P2F372F963FP9K,2024-04-23T22:39:56.02902933Z,98,2024-04-23T22:40:04.737238626Z,100,2024-04-23T22:40:04.758041515Z,true,2024-04-23T22:40:04.775250062Z
01HW6HV7MH5B33V801NK8ZWRRH,01HW6HH8CGESQRQT8H5R7GFQ23,2024-04-23T22:39:56.049990893Z,01HW6HC69TMJM4YJWCJ2NJ83M2,2024-04-23T22:39:56.049990893Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:39:56.049990893Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:39:56.049990893Z,01HW6HH7MA19P2F372F963FP9K,2024-04-23T22:39:56.049990893Z,78,2024-04-23T22:40:16.322463968Z,49,2024-04-23T22:40:16.337421095Z,true,2024-04-23T22:40:16.352393672Z
01HW6HV7N5Z0C18WFD33SPN1CF,01HW6HH8CGESQRQT8H5R7GFQ23,2024-04-23T22:39:56.069422318Z,01HW6HDC4B9EKFTQMMFWZRZEMR,2024-04-23T22:39:56.069422318Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:39:56.069422318Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:39:56.069422318Z,01HW6HH7MA19P2F372F963FP9K,2024-04-23T22:39:56.069422318Z,31,2024-04-23T22:40:21.430037612Z,75,2024-04-23T22:40:21.459025251Z,true,2024-04-23T22:40:21.444765512Z
01HW6HV7PA1876Y43CSYW26S8G,01HW6HH8CGESQRQT8H5R7GFQ23,2024-04-23T22:39:56.10694502Z,01HW6HDGK1ZTFMV26GJY5TWXME,2024-04-23T22:39:56.10694502Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:39:56.10694502Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:39:56.10694502Z,01HW6HH7MA19P2F372F963FP9K,2024-04-23T22:39:56.10694502Z,,,,,,
01HW6HV8GX5BME16TEW4098W5N,01HW6HQKJM7GQE5BKQTMY21VG1,2024-04-23T22:39:56.957506663Z,01HW6H8TP5WHK4QG6GD673W48V,2024-04-23T22:39:56.957506663Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:39:56.957506663Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:39:56.957506663Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:39:56.957506663Z,,,,,,
01HW6HV8HG9843A1HCAAS29H1X,01HW6HQKJM7GQE5BKQTMY21VG1,2024-04-23T22:39:56.976939982Z,01HW6HCPDENZ5DJ2YXWTN2N74X,2024-04-23T22:39:56.976939982Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:39:56.976939982Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:39:56.976939982Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:39:56.976939982Z,,,,,,
01HW6HV8KHZDSZX6NG8ES8BTP4,01HW6HQKJM7GQE5BKQTMY21VG1,2024-04-23T22:39:57.041558657Z,01HW6HD2HTXVJSP6SFTCP58EN0,2024-04-23T22:39:57.041558657Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:39:57.041558657Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:39:57.041558657Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:39:57.041558657Z,,,,,,
01HW6HV8M3NJ9WJSHYA5DD9427,01HW6HQKJM7GQE5BKQTMY21VG1,2024-04-23T22:39:57.059207152Z,01HW6HGNWGYZ3PSNHVK5VZ299R,2024-04-23T22:39:57.059207152Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:39:57.059207152Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:39:57.059207152Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:39:57.059207152Z,,,,,,
01HW6HVTHK76TQ1GK9BFNBHQQG,01HW6HBMRDD34KXG8ZF6PNK5KJ,2024-04-23T22:40:15.411848462Z,01HW6H2DM7TET39AZM9HY0NE98,2024-04-23T22:40:15.411848462Z,01HW6F551QHR2QKMR5EN925PPA,2024-04-23T22:40:15.411848462Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:40:15.411848462Z,01HW6HBM99DFJVXAV0863MX5VK,2024-04-23T22:40:15.411848462Z,,,,,,
01HW6HVTJ9RW97Z0TH0M9M33EX,01HW6HBMRDD34KXG8ZF6PNK5KJ,2024-04-23T22:40:15.433551214Z,01HW6H2FXJQDADJ97T54RJPDNF,2024-04-23T22:40:15.433551214Z,01HW6F551QHR2QKMR5EN925PPA,2024-04-23T22:40:15.433551214Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:40:15.433551214Z,01HW6HBM99DFJVXAV0863MX5VK,2024-04-23T22:40:15.433551214Z,17,2024-04-23T22:40:27.718392307Z,100,2024-04-23T22:40:27.745327915Z,true,2024-04-23T22:40:27.731422559Z
01HW6HVTJYYNGKG2HXR98AQ284,01HW6HBMRDD34KXG8ZF6PNK5KJ,2024-04-23T22:40:15.454249391Z,01HW6H4MM2Q9CV5NPBYK4BVCRQ,2024-04-23T22:40:15.454249391Z,01HW6F551QHR2QKMR5EN925PPA,2024-04-23T22:40:15.454249391Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:40:15.454249391Z,01HW6HBM99DFJVXAV0863MX5VK,2024-04-23T22:40:15.454249391Z,50,2024-04-23T22:40:20.55707685Z,100,2024-04-23T22:40:20.544918336Z,true,2024-04-23T22:40:20.715112117Z
01HW6HVTKJFQQHC1SZWPBG9VS1,01HW6HBMRDD34KXG8ZF6PNK5KJ,2024-04-23T22:40:15.475006984Z,01HW6H7SB2BWHJE1RDC38VPCJN,2024-04-23T22:40:15.475006984Z,01HW6F551QHR2QKMR5EN925PPA,2024-04-23T22:40:15.475006984Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:40:15.475006984Z,01HW6HBM99DFJVXAV0863MX5VK,2024-04-23T22:40:15.475006984Z,85,2024-04-23T22:40:25.638407473Z,94,2024-04-23T22:40:25.657935634Z,true,2024-04-23T22:40:25.802475714Z
01HW6HVW58DEH5F0Y7VXR7SFHM,01HW6HS2B7M62G6G2MEBF9SHWJ,2024-04-23T22:40:17.064988592Z,01HW6HB8NY9N8PDWK2HZJ7RF1H,2024-04-23T22:40:17.064988592Z,01HW6F533EY65ZQS66RTSVWNM1,2024-04-23T22:40:17.064988592Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:40:17.064988592Z,01HW6HS1GCFHZEARBH3X49JNJ7,2024-04-23T22:40:17.064988592Z,36,2024-04-23T22:40:42.461367613Z,97,2024-04-23T22:40:42.476919414Z,true,2024-04-23T22:40:42.571723034Z
01HW6HVW5YVXWMA0SMT326GP03,01HW6HS2B7M62G6G2MEBF9SHWJ,2024-04-23T22:40:17.086653417Z,01HW6HEHG9GVYN6YMCC74Z7ABY,2024-04-23T22:40:17.086653417Z,01HW6F533EY65ZQS66RTSVWNM1,2024-04-23T22:40:17.086653417Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:40:17.086653417Z,01HW6HS1GCFHZEARBH3X49JNJ7,2024-04-23T22:40:17.086653417Z,44,2024-04-23T22:40:39.001723131Z,16,2024-04-23T22:40:39.015453538Z,true,2024-04-23T22:40:38.988163316Z
01HW6HVW6KKFSYJAS20M9T5HVW,01HW6HS2B7M62G6G2MEBF9SHWJ,2024-04-23T22:40:17.107870752Z,01HW6HJ6CDAAXDE75P5QC5B8FM,2024-04-23T22:40:17.107870752Z,01HW6F533EY65ZQS66RTSVWNM1,2024-04-23T22:40:17.107870752Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:40:17.107870752Z,01HW6HS1GCFHZEARBH3X49JNJ7,2024-04-23T22:40:17.107870752Z,52,2024-04-23T22:40:26.815723189Z,100,2024-04-23T22:40:26.787587967Z,true,2024-04-23T22:40:26.770857151Z
01HW6HVW77EHF9WR8NV9HRFJYB,01HW6HS2B7M62G6G2MEBF9SHWJ,2024-04-23T22:40:17.127727043Z,01HW6HKKEBNGQ77GTBYAXTQJXV,2024-04-23T22:40:17.127727043Z,01HW6F533EY65ZQS66RTSVWNM1,2024-04-23T22:40:17.127727043Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:40:17.127727043Z,01HW6HS1GCFHZEARBH3X49JNJ7,2024-04-23T22:40:17.127727043Z,0,2024-04-23T22:40:42.681961335Z,70,2024-04-23T22:40:42.696577528Z,true,2024-04-23T22:40:42.71309449Z
01HW6HW2E8178NGS6D58DEJG5P,01HW6HV36BSQPV0PKTG2HD6ES5,2024-04-23T22:40:23.496742925Z,01HW6HDSSWVKBDFRSKAKJDM03X,2024-04-23T22:40:23.496742925Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:40:23.496742925Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:40:23.496742925Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:40:23.496742925Z,49,2024-04-23T22:40:40.561257305Z,100,2024-04-23T22:40:40.548083691Z,true,2024-04-23T22:40:40.771743173Z
01HW6HW2EWDSGHJKKZN67VDH62,01HW6HV36BSQPV0PKTG2HD6ES5,2024-04-23T22:40:23.516181576Z,01HW6HEN4YZWDEQRQNYQ7FY8EH,2024-04-23T22:40:23.516181576Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:40:23.516181576Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:40:23.516181576Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:40:23.516181576Z,,,,,,
01HW6HW2FG15SM8BJNER858TVQ,01HW6HV36BSQPV0PKTG2HD6ES5,2024-04-23T22:40:23.536354155Z,01HW6HKB9F9VAA9KBYW3FP69ZZ,2024-04-23T22:40:23.536354155Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:40:23.536354155Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:40:23.536354155Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:40:23.536354155Z,50,2024-04-23T22:40:37.443382849Z,61,2024-04-23T22:40:37.466118576Z,true,2024-04-23T22:40:37.480688648Z
01HW6HW2GD49DZ76Z7B4AWAMM1,01HW6HV36BSQPV0PKTG2HD6ES5,2024-04-23T22:40:23.565370967Z,01HW6HKYXE86MKT6VE7CMKEZ0C,2024-04-23T22:40:23.565370967Z,01HW6HQNTFJC9E7VZNKAHHTJKJ,2024-04-23T22:40:23.565370967Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:40:23.565370967Z,01HW6HV2R8CGQVKNW33HX8GZRZ,2024-04-23T22:40:23.565370967Z,20,2024-04-23T22:40:36.659244006Z,65,2024-04-23T22:40:36.673071541Z,true,2024-04-23T22:40:36.689263905Z
01HW6HW2MYCBVT571VK2VBF7JZ,01HW6H9YS1G0V2W1V7QEJMCWD1,2024-04-23T22:40:23.710677113Z,01HW6H3S35V2X0H9T2J50WP0G7,2024-04-23T22:40:23.710677113Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:40:23.710677113Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:40:23.710677113Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:40:23.710677113Z,37,2024-04-23T22:40:31.901374364Z,80,2024-04-23T22:40:31.915174846Z,true,2024-04-23T22:40:31.927743379Z
01HW6HW2NPJV6CX4F8VC7CGDA1,01HW6H9YS1G0V2W1V7QEJMCWD1,2024-04-23T22:40:23.734208411Z,01HW6H4AK2PGR90NDND9VVRSM7,2024-04-23T22:40:23.734208411Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:40:23.734208411Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:40:23.734208411Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:40:23.734208411Z,50,2024-04-23T22:40:30.974270655Z,80,2024-04-23T22:40:30.987521525Z,true,2024-04-23T22:40:30.999575767Z
01HW6HW2P9DXXZ8JJNE6065EC7,01HW6H9YS1G0V2W1V7QEJMCWD1,2024-04-23T22:40:23.753750437Z,01HW6H4Y6DE728A249J41GEKJY,2024-04-23T22:40:23.753750437Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:40:23.753750437Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:40:23.753750437Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:40:23.753750437Z,39,2024-04-23T22:40:45.490082751Z,88,2024-04-23T22:40:45.504459633Z,true,2024-04-23T22:40:45.518148881Z
01HW6HW2PY000JEKKAJ86FWSYJ,01HW6H9YS1G0V2W1V7QEJMCWD1,2024-04-23T22:40:23.774961241Z,01HW6H54VSH9Q6SH1Q8H1P2CE0,2024-04-23T22:40:23.774961241Z,01HW6F54CQ3NJ67A0DFSGE6EGN,2024-04-23T22:40:23.774961241Z,01HW6F54CZ46TMEC2EQC0K1F5J,2024-04-23T22:40:23.774961241Z,01HW6H9YC7TJ2NMB8YXACCP9T4,2024-04-23T22:40:23.774961241Z,40,2024-04-23T22:40:42.382062487Z,64,2024-04-23T22:40:42.367809778Z,true,2024-04-23T22:40:42.354321959Z
01HW6HW4CYJ6PV99VW5DRKX7KM,01HW6HF2RTFJMA061N40FT6G0Z,2024-04-23T22:40:25.502203822Z,01HW6H4B41C7BNXD4J7DT72DJX,2024-04-23T22:40:25.502203822Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:40:25.502203822Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:40:25.502203822Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:40:25.502203822Z,64,2024-04-23T22:40:39.927872405Z,35,2024-04-23T22:40:39.94191535Z,true,2024-04-23T22:40:39.957374723Z
01HW6HW4E0WYEQNAYJ14JGZPN3,01HW6HF2RTFJMA061N40FT6G0Z,2024-04-23T22:40:25.536855125Z,01HW6H8FRH4V6VF1TG0XQZAHYJ,2024-04-23T22:40:25.536855125Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:40:25.536855125Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:40:25.536855125Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:40:25.536855125Z,39,2024-04-23T22:40:46.669354783Z,39,2024-04-23T22:40:46.642666098Z,true,2024-04-23T22:40:46.656434729Z
01HW6HW4EZ6RHNPXJHA19BCRA1,01HW6HF2RTFJMA061N40FT6G0Z,2024-04-23T22:40:25.567154272Z,01HW6H8SWNYZ0WG75CPEXZGGT2,2024-04-23T22:40:25.567154272Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:40:25.567154272Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:40:25.567154272Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:40:25.567154272Z,27,2024-04-23T22:40:42.530771513Z,28,2024-04-23T22:40:42.543989509Z,true,2024-04-23T22:40:42.558974976Z
01HW6HW4G5WSS48TWE4KCW7V39,01HW6HF2RTFJMA061N40FT6G0Z,2024-04-23T22:40:25.605740505Z,01HW6H953WWJ90WXD910V4296D,2024-04-23T22:40:25.605740505Z,01HW6H9Z2QKVGPEQ6K2E1TXS4Z,2024-04-23T22:40:25.605740505Z,01HW6H9Z4FBK9GCKPVHEGGSBGW,2024-04-23T22:40:25.605740505Z,01HW6HF25VCCV0T4QG1TW8W5FX,2024-04-23T22:40:25.605740505Z,,,,,,
01HW6HW5FEJZ2YXFGHPWAQV614,01HW6HH83GR9TXK4B6Y69RE9WC,2024-04-23T22:40:26.606850429Z,01HW6H30P319DMDNEHD7FZVX72,2024-04-23T22:40:26.606850429Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:40:26.606850429Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:40:26.606850429Z,01HW6HH7M1M8046X20T375RWX4,2024-04-23T22:40:26.606850429Z,,,,,,
01HW6HW5GFJDMHRX211ND1TNXC,01HW6HH83GR9TXK4B6Y69RE9WC,2024-04-23T22:40:26.63967051Z,01HW6HC69TMJM4YJWCJ2NJ83M2,2024-04-23T22:40:26.63967051Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:40:26.63967051Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:40:26.63967051Z,01HW6HH7M1M8046X20T375RWX4,2024-04-23T22:40:26.63967051Z,,,,,,
01HW6HW5HJCH3DBAPSCQV6TDQF,01HW6HH83GR9TXK4B6Y69RE9WC,2024-04-23T22:40:26.674874923Z,01HW6HDC4B9EKFTQMMFWZRZEMR,2024-04-23T22:40:26.674874923Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:40:26.674874923Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:40:26.674874923Z,01HW6HH7M1M8046X20T375RWX4,2024-04-23T22:40:26.674874923Z,,,,,,
01HW6HW5JTDXW0RBF9JM9GPM0A,01HW6HH83GR9TXK4B6Y69RE9WC,2024-04-23T22:40:26.714076971Z,01HW6HDGK1ZTFMV26GJY5TWXME,2024-04-23T22:40:26.714076971Z,01HW6HBPR4RQRR7YTQ8EMAPG5W,2024-04-23T22:40:26.714076971Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:40:26.714076971Z,01HW6HH7M1M8046X20T375RWX4,2024-04-23T22:40:26.714076971Z,,,,,,
01HW6HW7DHXQSK6EBPTGHDJ56Z,01HW6HQKRM80R17ZE51P7E7N0J,2024-04-23T22:40:28.59318498Z,01HW6H8TP5WHK4QG6GD673W48V,2024-04-23T22:40:28.59318498Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:40:28.59318498Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:40:28.59318498Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:40:28.59318498Z,34,2024-04-23T22:40:57.058512564Z,31,2024-04-23T22:40:57.028767207Z,true,2024-04-23T22:40:57.014875919Z
01HW6HW7ZDNFTEEJ7XD8E2HG27,01HW6HQKRM80R17ZE51P7E7N0J,2024-04-23T22:40:29.165136294Z,01HW6HCPDENZ5DJ2YXWTN2N74X,2024-04-23T22:40:29.165136294Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:40:29.165136294Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:40:29.165136294Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:40:29.165136294Z,,,,,,
01HW6HW8RE5QRN36HVW5XWTZ1T,01HW6HQKRM80R17ZE51P7E7N0J,2024-04-23T22:40:29.967014654Z,01HW6HD2HTXVJSP6SFTCP58EN0,2024-04-23T22:40:29.967014654Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:40:29.967014654Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:40:29.967014654Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:40:29.967014654Z,17,2024-04-23T22:40:50.296924484Z,68,2024-04-23T22:40:50.345900024Z,true,2024-04-23T22:40:50.321517747Z
01HW6HW8VB3BERSNGDBVXMVXQK,01HW6HQKRM80R17ZE51P7E7N0J,2024-04-23T22:40:30.059204263Z,01HW6HGNWGYZ3PSNHVK5VZ299R,2024-04-23T22:40:30.059204263Z,01HW6F53QPE7XMX65NBKNBX5XA,2024-04-23T22:40:30.059204263Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:40:30.059204263Z,01HW6HQK2JJPXRME0H6B9TTXJ0,2024-04-23T22:40:30.059204263Z,36,2024-04-23T22:40:39.258910255Z,45,2024-04-23T22:40:39.28603139Z,true,2024-04-23T22:40:39.272033979Z
01HW6HW9254BNC1N283RJ5AHQ2,01HW6HW6XVFPKY094D42QXZBMR,2024-04-23T22:40:30.277637067Z,01HW6HE9WG8FB5BVXCEPEJJ9DY,2024-04-23T22:40:30.277637067Z,01HW6F52D67HBD6SFWZZD9KD2K,2024-04-23T22:40:30.277637067Z,01HW6F52DEG1KJGJ9YCTTGRQAF,2024-04-23T22:40:30.277637067Z,01HW6HW61WBN46QWKCKRTPVGT6,2024-04-23T22:40:30.277637067Z,,,,,,
01HW6HW92Q8J0AXG4AX582QJBK,01HW6HW6XVFPKY094D42QXZBMR,2024-04-23T22:40:30.295823252Z,01HW6HKN9BQXM33TB2Y9FA4Z0G,2024-04-23T22:40:30.295823252Z,01HW6F52D67HBD6SFWZZD9KD2K,2024-04-23T22:40:30.295823252Z,01HW6F52DEG1KJGJ9YCTTGRQAF,2024-04-23T22:40:30.295823252Z,01HW6HW61WBN46QWKCKRTPVGT6,2024-04-23T22:40:30.295823252Z,,,,,,
