id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JGPVNTBEP2JF5RSHPY9BC9Z2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:31.758511547Z,,,true,2025-01-03T19:53:31.771510241Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:31.758511547Z,created,2025-01-03T19:53:31.758511547Z
01JGPRPBAFD89GPWHTTESC6ZBM,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:01:23.407595519Z,,,true,2025-01-03T19:01:23.415634881Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:23.407595519Z,terminated,2025-01-03T19:02:33.564985517Z
01JGPRPCXRG0ZHPBDJ4N71SKYN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:01:25.048205121Z,,,true,2025-01-03T19:01:25.05987774Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:25.048205121Z,terminated,2025-01-03T19:02:23.130536963Z
01JGPTQFGASMM8H3VGJ017H3N7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:36:57.610991435Z,,,true,2025-01-03T19:36:57.641474386Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:36:57.610991435Z,created,2025-01-03T19:36:57.610991435Z
01JGPVAHZY594V1N154E66DB7M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:47:22.750819221Z,all games finished,2025-01-03T20:02:55.116824393Z,true,2025-01-03T19:47:22.767233935Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:47:22.750819221Z,ended,2025-01-03T20:02:55.116824393Z
01JGPVNQRH5QHK1F6KPVFCYE9D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:29.105272036Z,,,true,2025-01-03T19:53:29.133040086Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:29.105272036Z,created,2025-01-03T19:53:29.105272036Z
01JGPRN87TQ1P0KH3FBVP4AKZ5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:00:47.48256199Z,,,true,2025-01-03T19:00:47.492192236Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:00:47.48256199Z,terminated,2025-01-03T19:01:12.009963861Z
01JGPRPFAVZQN3JWSHSSZM69HA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:01:27.515605145Z,,,true,2025-01-03T19:01:27.523113867Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:27.515605145Z,terminated,2025-01-03T19:03:26.799922489Z
01JGPRTWV0YE2XYS3TFBJF6NN5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:03:52.416883665Z,all games finished,2025-01-03T19:23:22.238988144Z,true,2025-01-03T19:03:52.427506747Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:03:52.416883665Z,ended,2025-01-03T19:23:22.238988144Z
01JGPSM1G3366GPFXWNPWH115B,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:36.387390521Z,all games finished,2025-01-03T19:59:16.810617514Z,true,2025-01-03T19:17:36.397641094Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:36.387390521Z,ended,2025-01-03T19:59:16.810617514Z
01JGPSMST0NEV2QP69DVW5C96B,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:18:01.280579735Z,all games finished,2025-01-03T19:35:15.393050465Z,true,2025-01-03T19:18:01.292020101Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:18:01.280579735Z,ended,2025-01-03T19:35:15.393050465Z
01JGPVNTZBTEH2KDFV8BZM3RD6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:32.395989397Z,,,true,2025-01-03T19:53:32.420234Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:32.395989397Z,created,2025-01-03T19:53:32.395989397Z
01JGPW7PES0CCMSKV2H431S20W,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:17.593370117Z,all games finished,2025-01-03T20:14:05.575179447Z,true,2025-01-03T20:03:17.618227664Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:17.593370117Z,ended,2025-01-03T20:14:05.575179447Z
01JGPW8A20WBYX6X42N7SX6EFS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:37.66505146Z,all games finished,2025-01-03T20:43:19.553702092Z,true,2025-01-03T20:03:37.698575264Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:37.66505146Z,ended,2025-01-03T20:43:19.553702092Z
01JGPRNCASG052H9BFQCJBASEZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:00:51.673532669Z,,,true,2025-01-03T19:00:51.682821682Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:00:51.673532669Z,terminated,2025-01-03T19:02:44.769178966Z
01JGPRNEPF0WJ9D9WVJ8TTS6J8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:00:54.09594163Z,,,true,2025-01-03T19:00:54.103290982Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:00:54.09594163Z,terminated,2025-01-03T19:02:38.968892846Z
01JGPRPC3H4R6H05D07YEG41TS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:01:24.209088801Z,,,true,2025-01-03T19:01:24.219760189Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:24.209088801Z,terminated,2025-01-03T19:02:29.282857436Z
01JGPSKG070MNE2EGSDHZKKNNP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:18.471686542Z,all games finished,2025-01-03T20:09:57.951525356Z,true,2025-01-03T19:17:18.481692369Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:18.471686542Z,ended,2025-01-03T20:09:57.951525356Z
01JGPVNS5C4AECJSPXE22CAA7P,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:30.540664409Z,,,true,2025-01-03T19:53:30.561148042Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:30.540664409Z,created,2025-01-03T19:53:30.540664409Z
01JGPW83PZ8SBGH2Q482E6REZP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:31.167708425Z,,,true,2025-01-03T20:03:31.189138922Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:31.167708425Z,running,2025-01-03T20:43:03.070709122Z
01JGPW85STA0W5KK5QVK0SCN28,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:33.306436264Z,,,true,2025-01-03T20:03:33.332525531Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:33.306436264Z,running,2025-01-03T20:39:59.90157265Z
01JGPRPECDHVKSZ0ZHFMKNY2YT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:01:26.541229573Z,,,true,2025-01-03T19:01:26.548889135Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:26.541229573Z,terminated,2025-01-03T19:03:29.918294022Z
01JGPRPG6N3QM1CYKBXMAE1DAJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:01:28.405772705Z,,,true,2025-01-03T19:01:28.414687597Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:01:28.405772705Z,terminated,2025-01-03T19:02:18.232311256Z
01JGPSMM5E99HJ3MSE4YX1C0R4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:55.502886529Z,,,true,2025-01-03T19:17:55.51314958Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:55.502886529Z,terminated,2025-01-03T19:47:21.586829241Z
01JGPSMQWF0T2TNEAMGK5V0FA8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:59.311481139Z,all games finished,2025-01-03T19:42:43.541819931Z,true,2025-01-03T19:17:59.320607404Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:59.311481139Z,ended,2025-01-03T19:42:43.541819931Z
01JGPSMRW5WGBVNY3PDRSMZBKA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:18:00.325944663Z,all games finished,2025-01-03T19:39:28.298537485Z,true,2025-01-03T19:18:00.333938145Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:18:00.325944663Z,ended,2025-01-03T19:39:28.298537485Z
01JGPW88JTJJ06VZ2ABV0YB4JS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:36.154293198Z,all games finished,2025-01-03T20:47:03.122766811Z,true,2025-01-03T20:03:36.170169279Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:36.154293198Z,ended,2025-01-03T20:47:03.122766811Z
01JGPVNQ6ER4MH084RKCFJ8PPG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:28.526978191Z,,,true,2025-01-03T19:53:28.545377606Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:28.526978191Z,created,2025-01-03T19:53:28.526978191Z
01JGPVNVKHN0S9XA3EB2AG7V7G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:33.04167936Z,,,true,2025-01-03T19:53:33.057043151Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:33.04167936Z,terminated,2025-01-03T20:03:23.40491782Z
01JGPW8B0VPW23SCNQFMRSZ8QQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:38.651459026Z,all games finished,2025-01-03T20:39:10.850079139Z,true,2025-01-03T20:03:38.668157736Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:38.651459026Z,ended,2025-01-03T20:39:10.850079139Z
01JGPRM9GXG7WDTGKB6EX069ZW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:00:16.029444053Z,,,true,2025-01-03T19:00:16.050537134Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:00:16.029444053Z,terminated,2025-01-03T19:03:37.603823043Z
01JGPRME2C9Z7Q3ZNFD44F80Y6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:00:20.684152105Z,,,true,2025-01-03T19:00:20.693842277Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T19:00:20.684152105Z,terminated,2025-01-03T19:03:35.257482044Z
01JGPSMNQYQWKY8KEGEZZ5X4N3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:57.118986547Z,all games finished,2025-01-03T19:51:39.815749401Z,true,2025-01-03T19:17:57.128490144Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:57.118986547Z,ended,2025-01-03T19:51:39.815749401Z
01JGPSMPVMJQ9948T7GY4HNSPZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T19:17:58.260267063Z,all games finished,2025-01-03T19:47:04.424096547Z,true,2025-01-03T19:17:58.268038024Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:17:58.260267063Z,ended,2025-01-03T19:47:04.424096547Z
01JGPVNM71K665A7RBMEHJMYPW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T19:53:25.47378223Z,,,true,2025-01-03T19:53:25.493673477Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T19:53:25.47378223Z,created,2025-01-03T19:53:25.47378223Z
01JGPW8CX5A9J2NQBKHCKH9ZDK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:40.581211774Z,all games finished,2025-01-03T20:27:42.391849714Z,true,2025-01-03T20:03:40.633378374Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:40.581211774Z,ended,2025-01-03T20:27:42.391849714Z
01JGPW8EFYXJ9JAVJKNJXAPKEK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:03:42.206690588Z,all games finished,2025-01-03T20:19:30.539636886Z,true,2025-01-03T20:03:42.238401265Z,"{""name"":""shared counter lobby"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-01-03T20:03:42.206690588Z,ended,2025-01-03T20:19:30.539636886Z
