id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JHBVHX8XE33YC20K2YJQ5H6F,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.749027692Z,true,2025-01-11T23:39:18.404951423Z,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.749027692Z,7,2025-01-11T23:35:26.749027692Z,6,2025-01-11T23:35:26.749027692Z,Round 7 / 8,2025-01-11T23:35:26.749027692Z,1,2025-01-11T23:35:26.817551424Z,true,2025-01-11T23:38:48.346000477Z,Chat,2025-01-11T23:35:26.749027692Z
01JHBW0C1FX1YSBEA4W5YQJPJE,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.623564026Z,true,2025-01-11T23:46:24.148717792Z,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.623564026Z,7,2025-01-11T23:43:20.623564026Z,6,2025-01-11T23:43:20.623564026Z,Round 7 / 8,2025-01-11T23:43:20.623564026Z,1,2025-01-11T23:43:20.689749566Z,true,2025-01-11T23:46:07.32306146Z,Chat,2025-01-11T23:43:20.623564026Z
01JHBW2WQAN5FYWTY29ZCCMHE8,01JHBTX6QNK0Z23VT6DS018F8W,2025-01-11T23:44:43.242578104Z,true,2025-01-11T23:49:07.813400688Z,01JHBTX6QXPG22MD32ZM1QNA6D,2025-01-11T23:44:43.242578104Z,8,2025-01-11T23:44:43.242578104Z,7,2025-01-11T23:44:43.242578104Z,Round 8 / 8,2025-01-11T23:44:43.242578104Z,1,2025-01-11T23:44:43.348768236Z,true,2025-01-11T23:48:37.745506475Z,Chat,2025-01-11T23:44:43.242578104Z
01JHBW5KYBMRYDT4FAK99PB9P2,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.555640863Z,true,2025-01-11T23:48:04.857850966Z,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.555640863Z,3,2025-01-11T23:46:12.555640863Z,2,2025-01-11T23:46:12.555640863Z,Round 3 / 8,2025-01-11T23:46:12.555640863Z,1,2025-01-11T23:46:12.604473377Z,true,2025-01-11T23:47:34.786415955Z,Chat,2025-01-11T23:46:12.555640863Z
01JHBWBHXYCKWACYWG8XA5MDNN,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.10271135Z,true,2025-01-11T23:50:27.543357862Z,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.10271135Z,1,2025-01-11T23:49:27.10271135Z,0,2025-01-11T23:49:27.10271135Z,Round 1 / 8,2025-01-11T23:49:27.10271135Z,2,2025-01-11T23:49:27.125187484Z,true,2025-01-11T23:49:27.298510311Z,Chat,2025-01-11T23:49:27.10271135Z
01JHBWBHY4WNZ48W33NZ65X5JR,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.108037844Z,false,2025-01-11T23:49:27.108037844Z,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.108037844Z,7,2025-01-11T23:49:27.108037844Z,6,2025-01-11T23:49:27.108037844Z,Round 7 / 8,2025-01-11T23:49:27.108037844Z,1,2025-01-11T23:49:27.181955659Z,false,2025-01-11T23:49:27.108037844Z,Chat,2025-01-11T23:49:27.108037844Z
01JHBWBHY7MNXGRXCGQ0W18RRF,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.111281736Z,false,2025-01-11T23:49:27.111281736Z,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.111281736Z,3,2025-01-11T23:49:27.111281736Z,2,2025-01-11T23:49:27.111281736Z,Round 3 / 8,2025-01-11T23:49:27.111281736Z,1,2025-01-11T23:49:27.149668942Z,true,2025-01-11T23:50:57.630108098Z,Chat,2025-01-11T23:49:27.111281736Z
01JHBVH8MGH12PA4G103A3QNW9,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:35:05.616038191Z,false,2025-01-11T23:35:05.616038191Z,01JHBTX8BGBPGQNMKRSDJXR8SS,2025-01-11T23:35:05.616038191Z,7,2025-01-11T23:35:05.616038191Z,6,2025-01-11T23:35:05.616038191Z,Round 7 / 8,2025-01-11T23:35:05.616038191Z,1,2025-01-11T23:35:05.68697316Z,false,2025-01-11T23:35:05.616038191Z,Chat,2025-01-11T23:35:05.616038191Z
01JHBVH8MHAZNWZHJW1QJR808V,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:35:05.617831975Z,false,2025-01-11T23:35:05.617831975Z,01JHBTX8BGBPGQNMKRSDJXR8SS,2025-01-11T23:35:05.617831975Z,4,2025-01-11T23:35:05.617831975Z,3,2025-01-11T23:35:05.617831975Z,Round 4 / 8,2025-01-11T23:35:05.617831975Z,1,2025-01-11T23:35:05.664152652Z,false,2025-01-11T23:35:05.617831975Z,Chat,2025-01-11T23:35:05.617831975Z
01JHBVY8RX1DR559HEQ720W0TP,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.741999952Z,true,2025-01-11T23:45:58.786670806Z,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.741999952Z,7,2025-01-11T23:42:11.741999952Z,6,2025-01-11T23:42:11.741999952Z,Round 7 / 8,2025-01-11T23:42:11.741999952Z,1,2025-01-11T23:42:11.817873612Z,true,2025-01-11T23:45:41.37114302Z,Chat,2025-01-11T23:42:11.741999952Z
01JHBW5KYFFF0VA70RZX2THNPN,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.559177502Z,true,2025-01-11T23:47:34.77088778Z,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.559177502Z,2,2025-01-11T23:46:12.559177502Z,1,2025-01-11T23:46:12.559177502Z,Round 2 / 8,2025-01-11T23:46:12.559177502Z,1,2025-01-11T23:46:12.590422269Z,true,2025-01-11T23:47:12.967271527Z,Chat,2025-01-11T23:46:12.559177502Z
01JHBW5KYGPRAN5PXPRSDR1Y3H,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.560732555Z,true,2025-01-11T23:48:34.934368938Z,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.560732555Z,4,2025-01-11T23:46:12.560732555Z,3,2025-01-11T23:46:12.560732555Z,Round 4 / 8,2025-01-11T23:46:12.560732555Z,1,2025-01-11T23:46:12.612025872Z,true,2025-01-11T23:48:04.870783064Z,Chat,2025-01-11T23:46:12.560732555Z
01JHBW5KYKSBCJE7T6C4S7JAR2,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.563220092Z,true,2025-01-11T23:49:49.475499723Z,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.563220092Z,8,2025-01-11T23:46:12.563220092Z,7,2025-01-11T23:46:12.563220092Z,Round 8 / 8,2025-01-11T23:46:12.563220092Z,1,2025-01-11T23:46:12.644589464Z,true,2025-01-11T23:49:36.129039982Z,Chat,2025-01-11T23:46:12.563220092Z
01JHBWBHY6HHTDB48RA97EE70N,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.110154568Z,false,2025-01-11T23:49:27.110154568Z,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.110154568Z,5,2025-01-11T23:49:27.110154568Z,4,2025-01-11T23:49:27.110154568Z,Round 5 / 8,2025-01-11T23:49:27.110154568Z,1,2025-01-11T23:49:27.164243341Z,false,2025-01-11T23:49:27.110154568Z,Chat,2025-01-11T23:49:27.110154568Z
01JHBVH8M8NGKEN11G6G0X3AG6,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:35:05.60866185Z,true,2025-01-11T23:35:18.154038042Z,01JHBTX8BGBPGQNMKRSDJXR8SS,2025-01-11T23:35:05.60866185Z,1,2025-01-11T23:35:05.60866185Z,0,2025-01-11T23:35:05.60866185Z,Round 1 / 8,2025-01-11T23:35:05.60866185Z,2,2025-01-11T23:35:05.638343032Z,true,2025-01-11T23:35:05.784741909Z,Chat,2025-01-11T23:35:05.60866185Z
01JHBVY8RWYWNZV3GFXCZ4CC4R,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.740497256Z,true,2025-01-11T23:44:41.225323509Z,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.740497256Z,4,2025-01-11T23:42:11.740497256Z,3,2025-01-11T23:42:11.740497256Z,Round 4 / 8,2025-01-11T23:42:11.740497256Z,1,2025-01-11T23:42:11.798737995Z,true,2025-01-11T23:44:12.318445819Z,Chat,2025-01-11T23:42:11.740497256Z
01JHBVY8RZRNB5SQ9FREPKAE8T,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.743825433Z,true,2025-01-11T23:45:41.36374084Z,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.743825433Z,6,2025-01-11T23:42:11.743825433Z,5,2025-01-11T23:42:11.743825433Z,Round 6 / 8,2025-01-11T23:42:11.743825433Z,1,2025-01-11T23:42:11.811241618Z,true,2025-01-11T23:45:11.298804452Z,Chat,2025-01-11T23:42:11.743825433Z
01JHBW8B280MX0HCTY4P1ZRFHV,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.768589915Z,true,2025-01-11T23:49:12.276128616Z,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.768589915Z,2,2025-01-11T23:47:41.768589915Z,1,2025-01-11T23:47:41.768589915Z,Round 2 / 8,2025-01-11T23:47:41.768589915Z,1,2025-01-11T23:47:41.817795915Z,true,2025-01-11T23:48:42.204566735Z,Chat,2025-01-11T23:47:41.768589915Z
01JHBW8B2CPVNKVMB7G40RTHXV,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.77248434Z,true,2025-01-11T23:50:04.949830549Z,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.77248434Z,4,2025-01-11T23:47:41.77248434Z,3,2025-01-11T23:47:41.77248434Z,Round 4 / 8,2025-01-11T23:47:41.77248434Z,1,2025-01-11T23:47:41.833154173Z,true,2025-01-11T23:49:34.891254668Z,Chat,2025-01-11T23:47:41.77248434Z
01JHBW8B24KCR8Z68QRRT3MQ3N,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.764827704Z,true,2025-01-11T23:50:24.764539732Z,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.764827704Z,5,2025-01-11T23:47:41.764827704Z,4,2025-01-11T23:47:41.764827704Z,Round 5 / 8,2025-01-11T23:47:41.764827704Z,1,2025-01-11T23:47:41.841139628Z,true,2025-01-11T23:50:04.965379905Z,Chat,2025-01-11T23:47:41.764827704Z
01JHBVH8MJ7CM93KSJHS244EZW,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:35:05.61870043Z,false,2025-01-11T23:35:05.61870043Z,01JHBTX8BGBPGQNMKRSDJXR8SS,2025-01-11T23:35:05.61870043Z,8,2025-01-11T23:35:05.61870043Z,7,2025-01-11T23:35:05.61870043Z,Round 8 / 8,2025-01-11T23:35:05.61870043Z,1,2025-01-11T23:35:05.694262236Z,false,2025-01-11T23:35:05.61870043Z,Chat,2025-01-11T23:35:05.61870043Z
01JHBVY8RNSQB7N77SATSYG93B,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.733454013Z,true,2025-01-11T23:43:12.161934434Z,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.733454013Z,1,2025-01-11T23:42:11.733454013Z,0,2025-01-11T23:42:11.733454013Z,Round 1 / 8,2025-01-11T23:42:11.733454013Z,2,2025-01-11T23:42:11.770120089Z,true,2025-01-11T23:42:11.912999637Z,Chat,2025-01-11T23:42:11.733454013Z
01JHBW0C1HHF65961N2PQ9F3B1,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.625159611Z,true,2025-01-11T23:45:52.338181551Z,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.625159611Z,5,2025-01-11T23:43:20.625159611Z,4,2025-01-11T23:43:20.625159611Z,Round 5 / 8,2025-01-11T23:43:20.625159611Z,1,2025-01-11T23:43:20.675300665Z,true,2025-01-11T23:45:40.188074147Z,Chat,2025-01-11T23:43:20.625159611Z
01JHBW2WQCB3TNHKRD10C1EM4X,01JHBTX6QNK0Z23VT6DS018F8W,2025-01-11T23:44:43.244471608Z,true,2025-01-11T23:46:41.961455119Z,01JHBTX6QXPG22MD32ZM1QNA6D,2025-01-11T23:44:43.244471608Z,3,2025-01-11T23:44:43.244471608Z,2,2025-01-11T23:44:43.244471608Z,Round 3 / 8,2025-01-11T23:44:43.244471608Z,1,2025-01-11T23:44:43.309106253Z,true,2025-01-11T23:46:11.896729556Z,Chat,2025-01-11T23:44:43.244471608Z
01JHBVHX8V1XN4WSDCHB9SZWVM,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.747342607Z,true,2025-01-11T23:36:57.209005979Z,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.747342607Z,2,2025-01-11T23:35:26.747342607Z,1,2025-01-11T23:35:26.747342607Z,Round 2 / 8,2025-01-11T23:35:26.747342607Z,1,2025-01-11T23:35:26.777498708Z,true,2025-01-11T23:36:27.15381226Z,Chat,2025-01-11T23:35:26.747342607Z
01JHBVP13BPPBCDBHNDVTQ7YPM,01JHBTX7KZ3V2CYHFHVDQCA98R,2025-01-11T23:37:41.739727045Z,true,2025-01-11T23:39:10.394846764Z,01JHBTX7M67CWWXJ3R6C6PWE6C,2025-01-11T23:37:41.739727045Z,2,2025-01-11T23:37:41.739727045Z,1,2025-01-11T23:37:41.739727045Z,Round 2 / 8,2025-01-11T23:37:41.739727045Z,1,2025-01-11T23:37:41.774816693Z,true,2025-01-11T23:38:40.339012981Z,Chat,2025-01-11T23:37:41.739727045Z
01JHBVY8RYVMPSEC98TB1WA962,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.742941781Z,true,2025-01-11T23:46:28.84909671Z,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.742941781Z,8,2025-01-11T23:42:11.742941781Z,7,2025-01-11T23:42:11.742941781Z,Round 8 / 8,2025-01-11T23:42:11.742941781Z,1,2025-01-11T23:42:11.824615251Z,true,2025-01-11T23:45:58.7941739Z,Chat,2025-01-11T23:42:11.742941781Z
01JHBW0C1GZCY6SFZMZJ5T9NY9,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.624475476Z,true,2025-01-11T23:46:07.306215512Z,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.624475476Z,6,2025-01-11T23:43:20.624475476Z,5,2025-01-11T23:43:20.624475476Z,Round 6 / 8,2025-01-11T23:43:20.624475476Z,1,2025-01-11T23:43:20.683373731Z,true,2025-01-11T23:45:52.344582242Z,Chat,2025-01-11T23:43:20.624475476Z
