id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,messages,messagesLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JHBTX80PZTQS6EYYX3ASQ623,4,2025-01-11T23:35:26.717142148Z,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:24:09.622909565Z,"[{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638570062,""round"":1,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 41% rabbits"",""likes"":{},""time"":1736638533646,""round"":1,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638602450,""round"":2,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 69% rabbits"",""likes"":{},""time"":1736638603398,""round"":2,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 37% rabbits"",""likes"":{},""time"":1736638562080,""round"":2,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638626277,""round"":3,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 65% rabbits"",""likes"":{},""time"":1736638637814,""round"":3,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 11% rabbits"",""likes"":{},""time"":1736638659661,""round"":4,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 64% rabbits"",""likes"":{},""time"":1736638660072,""round"":4,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 34% rabbits"",""likes"":{},""time"":1736638627099,""round"":4,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 52% rabbits"",""likes"":{},""time"":1736638687145,""round"":5,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 8% rabbits"",""likes"":{},""time"":1736638689409,""round"":5,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 29% rabbits"",""likes"":{},""time"":1736638648434,""round"":5,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 17% rabbits"",""likes"":{},""time"":1736638719543,""round"":6,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 67% rabbits"",""likes"":{},""time"":1736638723318,""round"":6,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 25% rabbits"",""likes"":{},""time"":1736638726910,""round"":6,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV79EMH0A7280T53VSN32R"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV79EMH0A7280T53VSN32R""}},{""text"":""I think the population is 32% rabbits"",""likes"":{},""time"":1736638686036,""round"":6,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 14% rabbits"",""likes"":{},""time"":1736638739463,""round"":7,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 33% rabbits"",""likes"":{},""time"":1736638702491,""round"":7,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 66% rabbits"",""likes"":{},""time"":1736638769745,""round"":8,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 67% rabbits"",""likes"":{},""time"":1736638772764,""round"":8,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 25% rabbits"",""likes"":{},""time"":1736638731852,""round"":8,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}}]",2025-01-11T23:39:34.188150353Z,true,2025-01-11T23:39:48.47945607Z,end of game,2025-01-11T23:39:48.485644466Z,01JHBTX81213RG0KQ3MMMTZMB6,2025-01-11T23:24:09.635924978Z,01JHBVD9TNTDCYQ0NYD1CG4VDR,2025-01-11T23:32:55.770443262Z,"[{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638570062,""round"":1,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 41% rabbits"",""likes"":{},""time"":1736638533646,""round"":1,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638602450,""round"":2,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 69% rabbits"",""likes"":{},""time"":1736638603398,""round"":2,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 37% rabbits"",""likes"":{},""time"":1736638562080,""round"":2,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 0% rabbits"",""likes"":{},""time"":1736638626277,""round"":3,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 65% rabbits"",""likes"":{},""time"":1736638637814,""round"":3,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 11% rabbits"",""likes"":{},""time"":1736638659661,""round"":4,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 64% rabbits"",""likes"":{},""time"":1736638660072,""round"":4,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 34% rabbits"",""likes"":{},""time"":1736638627099,""round"":4,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 52% rabbits"",""likes"":{},""time"":1736638687145,""round"":5,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 8% rabbits"",""likes"":{},""time"":1736638689409,""round"":5,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 29% rabbits"",""likes"":{},""time"":1736638648434,""round"":5,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 17% rabbits"",""likes"":{},""time"":1736638719543,""round"":6,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 67% rabbits"",""likes"":{},""time"":1736638723318,""round"":6,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 25% rabbits"",""likes"":{},""time"":1736638726910,""round"":6,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV79EMH0A7280T53VSN32R"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV79EMH0A7280T53VSN32R""}},{""text"":""I think the population is 32% rabbits"",""likes"":{},""time"":1736638686036,""round"":6,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 14% rabbits"",""likes"":{},""time"":1736638739463,""round"":7,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 33% rabbits"",""likes"":{},""time"":1736638702491,""round"":7,""recipient"":""01JHBV7795M37XZAWB060PMP9A"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}},{""text"":""I think the population is 66% rabbits"",""likes"":{},""time"":1736638769745,""round"":8,""recipient"":""01JHBV74WF0NHT0V8TJC1RK527"",""sender"":{""id"":""01JHBV7795M37XZAWB060PMP9A"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV7795M37XZAWB060PMP9A""}},{""text"":""I think the population is 67% rabbits"",""likes"":{},""time"":1736638772764,""round"":8,""recipient"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""sender"":{""id"":""01JHBV74WF0NHT0V8TJC1RK527"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV74WF0NHT0V8TJC1RK527""}},{""text"":""I think the population is 25% rabbits"",""likes"":{},""time"":1736638731852,""round"":8,""recipient"":""01JHBV79EMH0A7280T53VSN32R"",""sender"":{""id"":""01JHBV3ZDWYPWCTFPM025ZRYZQ"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JHBV3ZDWYPWCTFPM025ZRYZQ""}}]",2025-01-11T23:39:34.176280626Z,7,2025-01-11T23:35:26.765240507Z,null,2025-01-11T23:39:48.47945607Z,true,2025-01-11T23:35:26.717142148Z,true,2025-01-11T23:35:26.717142148Z,ended,2025-01-11T23:39:48.485644466Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-11T23:24:09.622909565Z,RS_slider,2025-01-11T23:24:09.622909565Z
01JHBTX8BGBPGQNMKRSDJXR8SS,4,2025-01-11T23:35:05.573182987Z,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:24:09.968372815Z,,,true,2025-01-11T23:35:18.161442495Z,batch ended,2025-01-11T23:35:18.016210459Z,01JHBTX8BVGY6KX2AVJMR136Q4,2025-01-11T23:24:09.98138259Z,01JHBV8VAFACZXJWT9A9NA5BQF,2025-01-11T23:30:29.843321464Z,,,7,2025-01-11T23:35:05.624629399Z,null,2025-01-11T23:35:18.161442495Z,true,2025-01-11T23:35:05.573182987Z,true,2025-01-11T23:35:05.573182987Z,terminated,2025-01-11T23:35:18.016210459Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-11T23:24:09.968372815Z,RS_slider,2025-01-11T23:24:09.968372815Z
