id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JGQ65JCB7EC0VTGCTE422F9S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:53.643170791Z,,,true,2025-01-03T22:56:53.675587681Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:53.643170791Z,created,2025-01-03T22:56:53.643170791Z
01JGQ38W3WKG06MXBEFDKMGHAW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:16.188623503Z,all games finished,2025-01-03T22:53:40.196418639Z,true,2025-01-03T22:06:16.198069319Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:16.188623503Z,ended,2025-01-03T22:53:40.196418639Z
01JGQ38XR4WB2R9MNDYJ6B0MFE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:17.86054684Z,all games finished,2025-01-03T22:47:41.620075051Z,true,2025-01-03T22:06:17.867522459Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:17.86054684Z,ended,2025-01-03T22:47:41.620075051Z
01JGQ38YW9S868R2GPPT418ETN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:19.017411516Z,all games finished,2025-01-03T22:39:55.98344614Z,true,2025-01-03T22:06:19.025019286Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:19.017411516Z,ended,2025-01-03T22:39:55.98344614Z
01JGQ6546ERWWK4Q2QEC46MX4G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:39.1188841Z,,,true,2025-01-03T22:56:39.140732029Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:39.1188841Z,created,2025-01-03T22:56:39.1188841Z
01JGQ65620DPGQ85H42WWWDEVE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:41.025033232Z,,,true,2025-01-03T22:56:41.04073352Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:41.025033232Z,created,2025-01-03T22:56:41.025033232Z
01JGQ38ZEY9P7HS1YTGYYSM89T,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:19.614984153Z,all games finished,2025-01-03T22:35:35.584729143Z,true,2025-01-03T22:06:19.622265981Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:19.614984153Z,ended,2025-01-03T22:35:35.584729143Z
01JGQ52XWMWWXFEGQ6W1AYDV8A,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:37:58.548377521Z,all games finished,2025-01-03T23:12:47.973700803Z,true,2025-01-03T22:37:58.562710654Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:37:58.548377521Z,ended,2025-01-03T23:12:47.973700803Z
01JGQ38TKTGXX1G6N81H6GJ3G4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:14.650492947Z,all games finished,2025-01-03T22:59:32.579870991Z,true,2025-01-03T22:06:14.66212077Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:14.650492947Z,ended,2025-01-03T22:59:32.579870991Z
01JGQ390KP8DCY2B8XE6R2B7J3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:20.790105718Z,all games finished,2025-01-03T22:25:35.167414853Z,true,2025-01-03T22:06:20.796204122Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:20.790105718Z,ended,2025-01-03T22:25:35.167414853Z
01JGQ65GTS7W4NHH8GT8DY4CQ0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:52.057875422Z,,,true,2025-01-03T22:56:52.070764219Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:52.057875422Z,created,2025-01-03T22:56:52.057875422Z
01JGQ65K3Z3DZXZRF5VAVNSZHW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:54.399812058Z,,,true,2025-01-03T22:56:54.422254717Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:54.399812058Z,created,2025-01-03T22:56:54.399812058Z
01JGQ38YBQ7NJ8PV7YGAVRGMGS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:18.487335141Z,all games finished,2025-01-03T22:42:26.417540291Z,true,2025-01-03T22:06:18.496899824Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:18.487335141Z,ended,2025-01-03T22:42:26.417540291Z
01JGQ65MPPRGYPP3R3PDR5D6D9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:56.022075738Z,,,true,2025-01-03T22:56:56.041740209Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:56.022075738Z,created,2025-01-03T22:56:56.022075738Z
01JGQ65ND9ZS9V2BEXJHY62A7E,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:56.745466497Z,,,true,2025-01-03T22:56:56.762234659Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:56.745466497Z,created,2025-01-03T22:56:56.745466497Z
01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:05:58.119016714Z,all games finished,2025-01-03T22:16:59.97146629Z,true,2025-01-03T22:05:58.137946629Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:05:58.119016714Z,ended,2025-01-03T22:16:59.97146629Z
01JGQ39005ZKS4YXFHRA0CW5KY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:06:20.165487601Z,all games finished,2025-01-03T22:28:27.668723963Z,true,2025-01-03T22:06:20.173500142Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:06:20.165487601Z,ended,2025-01-03T22:28:27.668723963Z
01JGQ65HKHMCS4RPADCE49E0J5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:52.849175134Z,,,true,2025-01-03T22:56:52.867126808Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:52.849175134Z,created,2025-01-03T22:56:52.849175134Z
01JGQ65PRZYMQ10XNT5TDGWRHT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T22:56:58.143100108Z,all games finished,2025-01-03T23:20:24.855767252Z,true,2025-01-03T22:56:58.178543356Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-03T22:56:58.143100108Z,ended,2025-01-03T23:20:24.855767252Z
