id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HW6FVTYS4SX7NYDP2GYAAVJQ,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:05:18.681869269Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:05:18.681869269Z,01HW6FVT4AFYCY0KNMQPM45BZC,2024-04-23T22:05:18.681869269Z,01HW6FGAEY90K0BM9RJC3HE9YQ,2024-04-23T22:05:18.681869269Z
01HW6FVTZ008X80FC3DYTKQRFF,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:05:18.688109237Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:05:18.688109237Z,01HW6FVT4AFYCY0KNMQPM45BZC,2024-04-23T22:05:18.688109237Z,01HW6FMQN4FVV45ZRZH42BXWX2,2024-04-23T22:05:18.688109237Z
01HW6FVTZ50WX56VFZ5RKA1NPM,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:05:18.694044878Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:05:18.694044878Z,01HW6FVT4AFYCY0KNMQPM45BZC,2024-04-23T22:05:18.694044878Z,01HW6FQZ7B289SF7Z3DMTVPTNK,2024-04-23T22:05:18.694044878Z
01HW6FVTZCR00TT41X3SDJJQAM,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:05:18.700927792Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:05:18.700927792Z,01HW6FVT4AFYCY0KNMQPM45BZC,2024-04-23T22:05:18.700927792Z,01HW6FRK28Y2T7CEMSAAYJTYTX,2024-04-23T22:05:18.700927792Z
01HW6FXN16K5K9976Z982N3DJG,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:06:18.150660782Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:06:18.150660782Z,01HW6FVT4EDZFSKFGFW4PK1KGZ,2024-04-23T22:06:18.150660782Z,01HW6FGAEY90K0BM9RJC3HE9YQ,2024-04-23T22:06:18.150660782Z
01HW6FXN1BPRB1EPE3KHRNK0E5,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:06:18.155439967Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:06:18.155439967Z,01HW6FVT4EDZFSKFGFW4PK1KGZ,2024-04-23T22:06:18.155439967Z,01HW6FMQN4FVV45ZRZH42BXWX2,2024-04-23T22:06:18.155439967Z
01HW6FXN1G88G496GWWKF33C5C,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:06:18.160936626Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:06:18.160936626Z,01HW6FVT4EDZFSKFGFW4PK1KGZ,2024-04-23T22:06:18.160936626Z,01HW6FQZ7B289SF7Z3DMTVPTNK,2024-04-23T22:06:18.160936626Z
01HW6FXN1NRMC0HYWJ0A0SY2FF,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:06:18.165416052Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:06:18.165416052Z,01HW6FVT4EDZFSKFGFW4PK1KGZ,2024-04-23T22:06:18.165416052Z,01HW6FRK28Y2T7CEMSAAYJTYTX,2024-04-23T22:06:18.165416052Z
01HW6FZ7FHPE98WBC4S8CVJ927,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:07:09.809910247Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:07:09.809910247Z,01HW6FVT4HZMF0DVZHM2P3GE7D,2024-04-23T22:07:09.809910247Z,01HW6FGAEY90K0BM9RJC3HE9YQ,2024-04-23T22:07:09.809910247Z
01HW6FZ7FP3QKNNHC892BEXCZ4,01HW6F59ZF307EV6Q8E1CWQJTW,2024-04-23T22:07:09.814478116Z,01HW6F59ZSW34S67SZT8BXWSHZ,2024-04-23T22:07:09.814478116Z,01HW6FVT4HZMF0DVZHM2P3GE7D,2024-04-23T22:07:09.814478116Z,01HW6FMQN4FVV45ZRZH42BXWX2,2024-04-23T22:07:09.814478116Z
