id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JHV115ZKP298V7M1JH6MWJ11,01JHTZVVDFMVHHA2T5M9CZ1092,2025-01-17T20:59:46.547856766Z,30,2025-01-17T20:59:46.547856766Z,true,2025-01-17T21:03:50.995958175Z,01JHTZVVDP3Y4116VVEK9V998Y,2025-01-17T20:59:46.547856766Z,0,2025-01-17T20:59:46.547856766Z,true,2025-01-17T21:03:26.505998834Z,observe,2025-01-17T20:59:46.547856766Z,01JHV115XXM8BTCBE1S7A7JR1X,2025-01-17T20:59:46.547856766Z,true,2025-01-17T21:03:26.491403135Z,true,2025-01-17T21:03:26.511714032Z,01JHV115ZHPAFCX7P7NXSVD4Z3,2025-01-17T20:59:46.547856766Z
01JHV1A5C8VB2M9YN34KGPA08J,01JHTZVTBJMV04PPKHSG1V1YQS,2025-01-17T21:04:40.840906697Z,30,2025-01-17T21:04:40.840906697Z,true,2025-01-17T21:06:41.237852837Z,01JHTZVTBWK92ZX1AA5BAGPHRS,2025-01-17T21:04:40.840906697Z,0,2025-01-17T21:04:40.840906697Z,true,2025-01-17T21:06:11.228063457Z,observe,2025-01-17T21:04:40.840906697Z,01JHV1A5BH1WEHR57A5PFTBTNY,2025-01-17T21:04:40.840906697Z,true,2025-01-17T21:06:11.214537368Z,true,2025-01-17T21:06:11.234384321Z,01JHV1A5C7G9HGCE6BBE8GWCX5,2025-01-17T21:04:40.840906697Z
01JHV1A5D49G78Z2TVTGA6GFD5,01JHTZVTBJMV04PPKHSG1V1YQS,2025-01-17T21:04:40.868845082Z,30,2025-01-17T21:04:40.868845082Z,true,2025-01-17T21:08:28.157422053Z,01JHTZVTBWK92ZX1AA5BAGPHRS,2025-01-17T21:04:40.868845082Z,0,2025-01-17T21:04:40.868845082Z,true,2025-01-17T21:07:58.14720507Z,observe,2025-01-17T21:04:40.868845082Z,01JHV1A5BJPY9JN8YACHHCYCKY,2025-01-17T21:04:40.868845082Z,true,2025-01-17T21:07:58.134027299Z,true,2025-01-17T21:07:58.152869082Z,01JHV1A5D282X48N3YTB5D2XAD,2025-01-17T21:04:40.868845082Z
01JHV0P48TM55BGMSH4PVSQEVH,01JHTZVWD7TTKQEXXT0619B1XR,2025-01-17T20:53:44.346458171Z,30,2025-01-17T20:53:44.346458171Z,true,2025-01-17T20:54:14.615905948Z,01JHTZVWDEDPAG6PW0G7FF8J50,2025-01-17T20:53:44.346458171Z,0,2025-01-17T20:53:44.346458171Z,true,2025-01-17T20:53:44.607452357Z,looking at your yard,2025-01-17T20:53:44.346458171Z,01JHV0P483NWR8AP903VVAHFB6,2025-01-17T20:53:44.346458171Z,true,2025-01-17T20:53:44.585208116Z,true,2025-01-17T20:53:44.613009841Z,01JHV0P48NNS839DB67RH8QH3S,2025-01-17T20:53:44.346458171Z
01JHV0P49CKHMDE0AYZ3RMC6WR,01JHTZVWD7TTKQEXXT0619B1XR,2025-01-17T20:53:44.36430429Z,30,2025-01-17T20:53:44.36430429Z,true,2025-01-17T20:56:12.464651436Z,01JHTZVWDEDPAG6PW0G7FF8J50,2025-01-17T20:53:44.36430429Z,0,2025-01-17T20:53:44.36430429Z,true,2025-01-17T20:55:43.936698642Z,observe,2025-01-17T20:53:44.36430429Z,01JHV0P485XAS8TEWMYM9A58M9,2025-01-17T20:53:44.36430429Z,true,2025-01-17T20:55:43.922891101Z,true,2025-01-17T20:55:43.94184357Z,01JHV0P49A4GSMMFRS6FX96GSC,2025-01-17T20:53:44.36430429Z
01JHV0P49QDW1RV2NE5XNP8VBH,01JHTZVWD7TTKQEXXT0619B1XR,2025-01-17T20:53:44.375896572Z,30,2025-01-17T20:53:44.375896572Z,true,2025-01-17T20:57:12.565724397Z,01JHTZVWDEDPAG6PW0G7FF8J50,2025-01-17T20:53:44.375896572Z,0,2025-01-17T20:53:44.375896572Z,true,2025-01-17T20:56:42.557453566Z,observe,2025-01-17T20:53:44.375896572Z,01JHV0P485XAS8TEWMZ94FDC1N,2025-01-17T20:53:44.375896572Z,true,2025-01-17T20:56:42.54484837Z,true,2025-01-17T20:56:42.562117844Z,01JHV0P49PBF4V9TXXPJKYTG8C,2025-01-17T20:53:44.375896572Z
01JHV1MZ6BK9YHSD04A5RMZJ5W,01JHTZVSR277TNYCAVABY7D2H3,2025-01-17T21:10:34.955877987Z,30,2025-01-17T21:10:34.955877987Z,true,2025-01-17T21:11:34.517261105Z,01JHTZVSRB1RFPC4TVC0XG9ZA2,2025-01-17T21:10:34.955877987Z,1,2025-01-17T21:10:34.955877987Z,true,2025-01-17T21:11:05.216591429Z,observe,2025-01-17T21:10:34.955877987Z,01JHV1MZ5VJ5H2563X8DF377G2,2025-01-17T21:10:34.955877987Z,true,2025-01-17T21:11:05.204928252Z,true,2025-01-17T21:11:05.224320967Z,01JHV1MZ653HS2WEXD311DFNM9,2025-01-17T21:10:34.955877987Z
01JHV1Z71S9170RQG1AS225QBR,01JHTZVR71WVY5D8T7C00VZJ1H,2025-01-17T21:16:10.681682524Z,30,2025-01-17T21:16:10.681682524Z,true,2025-01-17T21:19:43.675860315Z,01JHTZVR7HF6BMF2X1ZCXF5VQ4,2025-01-17T21:16:10.681682524Z,0,2025-01-17T21:16:10.681682524Z,true,2025-01-17T21:19:15.049301867Z,observe,2025-01-17T21:16:10.681682524Z,01JHV1Z6ZVHFCSM7VW64C6RE34,2025-01-17T21:16:10.681682524Z,true,2025-01-17T21:19:15.032033151Z,true,2025-01-17T21:19:15.058988954Z,01JHV1Z71REFWR37CJ5DJKE596,2025-01-17T21:16:10.681682524Z
01JHV115Z6ZNCWZT3W3K12NYRW,01JHTZVVDFMVHHA2T5M9CZ1092,2025-01-17T20:59:46.534299504Z,30,2025-01-17T20:59:46.534299504Z,true,2025-01-17T21:02:56.397747896Z,01JHTZVVDP3Y4116VVEK9V998Y,2025-01-17T20:59:46.534299504Z,0,2025-01-17T20:59:46.534299504Z,true,2025-01-17T21:02:35.829946317Z,observe,2025-01-17T20:59:46.534299504Z,01JHV115XWA32A9DGGTPG2AQPR,2025-01-17T20:59:46.534299504Z,true,2025-01-17T21:02:35.815415164Z,true,2025-01-17T21:02:35.838395869Z,01JHV115Z4X2GX6CQ4ZJK4HEQ3,2025-01-17T20:59:46.534299504Z
01JHV1621W4726HMRCC2VMKZX7,01JHTZVTY2BH6PA7FG2K7GCXAJ,2025-01-17T21:02:26.364644497Z,30,2025-01-17T21:02:26.364644497Z,true,2025-01-17T21:03:50.32940472Z,01JHTZVTYBEPD5ENGBSTHKH3C5,2025-01-17T21:02:26.364644497Z,0,2025-01-17T21:02:26.364644497Z,true,2025-01-17T21:03:26.675499931Z,observe,2025-01-17T21:02:26.364644497Z,01JHV1620XCHM7S1E3CA9FMCEF,2025-01-17T21:02:26.364644497Z,true,2025-01-17T21:03:26.661451644Z,true,2025-01-17T21:03:26.680596878Z,01JHV1621TR3197FKMB7H3VMB0,2025-01-17T21:02:26.364644497Z
01JHV1622E19SN7JTA5WKSSGJ9,01JHTZVTY2BH6PA7FG2K7GCXAJ,2025-01-17T21:02:26.382531121Z,30,2025-01-17T21:02:26.382531121Z,true,2025-01-17T21:04:57.972293788Z,01JHTZVTYBEPD5ENGBSTHKH3C5,2025-01-17T21:02:26.382531121Z,0,2025-01-17T21:02:26.382531121Z,true,2025-01-17T21:04:34.112061869Z,observe,2025-01-17T21:02:26.382531121Z,01JHV1620ZRZA6ZBPQ72ZAXZZ7,2025-01-17T21:02:26.382531121Z,true,2025-01-17T21:04:34.093931145Z,true,2025-01-17T21:04:34.117793011Z,01JHV1622DWF1BM2R2PG8FJFKK,2025-01-17T21:02:26.382531121Z
01JHV1A5CYW7JPQ00GX1F10J7D,01JHTZVTBJMV04PPKHSG1V1YQS,2025-01-17T21:04:40.86224641Z,30,2025-01-17T21:04:40.86224641Z,true,2025-01-17T21:07:58.10355894Z,01JHTZVTBWK92ZX1AA5BAGPHRS,2025-01-17T21:04:40.86224641Z,0,2025-01-17T21:04:40.86224641Z,true,2025-01-17T21:07:38.110936561Z,observe,2025-01-17T21:04:40.86224641Z,01JHV1A5BH1WEHR57A6AZ3JSWF,2025-01-17T21:04:40.86224641Z,true,2025-01-17T21:07:38.095678633Z,true,2025-01-17T21:07:38.117122775Z,01JHV1A5CW71W8NKY30X22PAPR,2025-01-17T21:04:40.86224641Z
01JHV1MZ71XJW3G2PDVDEPERA5,01JHTZVSR277TNYCAVABY7D2H3,2025-01-17T21:10:34.977724241Z,30,2025-01-17T21:10:34.977724241Z,true,2025-01-17T21:13:04.70986426Z,01JHTZVSRB1RFPC4TVC0XG9ZA2,2025-01-17T21:10:34.977724241Z,0,2025-01-17T21:10:34.977724241Z,true,2025-01-17T21:12:34.697034527Z,observe,2025-01-17T21:10:34.977724241Z,01JHV1MZ5YB9H2PYQZCXN412K0,2025-01-17T21:10:34.977724241Z,true,2025-01-17T21:12:34.679851151Z,true,2025-01-17T21:12:34.705301489Z,01JHV1MZ70N0TZ20KZ906Y07ST,2025-01-17T21:10:34.977724241Z
01JHV1Z70P3DZ75KVBSC3CVEF5,01JHTZVR71WVY5D8T7C00VZJ1H,2025-01-17T21:16:10.646451588Z,30,2025-01-17T21:16:10.646451588Z,true,2025-01-17T21:17:41.048741922Z,01JHTZVR7HF6BMF2X1ZCXF5VQ4,2025-01-17T21:16:10.646451588Z,0,2025-01-17T21:16:10.646451588Z,true,2025-01-17T21:17:11.036164045Z,observe,2025-01-17T21:16:10.646451588Z,01JHV1Z6ZR7WTAEX9Y7B545TM8,2025-01-17T21:16:10.646451588Z,true,2025-01-17T21:17:11.018182558Z,true,2025-01-17T21:17:11.042890161Z,01JHV1Z70MNPBXSFX08G9WJ7Q6,2025-01-17T21:16:10.646451588Z
