id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JHV115XWA32A9DGGTPG2AQPR,01JHTZVVDFMVHHA2T5M9CZ1092,2025-01-17T20:59:46.492237635Z,true,2025-01-17T21:02:56.404951901Z,01JHTZVVDP3Y4116VVEK9V998Y,2025-01-17T20:59:46.492237635Z,6,2025-01-17T20:59:46.492237635Z,5,2025-01-17T20:59:46.492237635Z,Round 6 / 8,2025-01-17T20:59:46.492237635Z,1,2025-01-17T20:59:46.536944945Z,true,2025-01-17T21:02:35.798815293Z,Chat,2025-01-17T20:59:46.492237635Z
01JHV1MZ6101Q1FXZXDVG1C87K,01JHTZVSR277TNYCAVABY7D2H3,2025-01-17T21:10:34.945847372Z,true,2025-01-17T21:14:38.556427Z,01JHTZVSRB1RFPC4TVC0XG9ZA2,2025-01-17T21:10:34.945847372Z,8,2025-01-17T21:10:34.945847372Z,7,2025-01-17T21:10:34.945847372Z,Round 8 / 8,2025-01-17T21:10:34.945847372Z,1,2025-01-17T21:10:35.004742031Z,true,2025-01-17T21:14:17.764678735Z,Chat,2025-01-17T21:10:34.945847372Z
01JHV0VB4H5D6P4VEXK973H1N6,01JHTZVVZ4CV5NPTM1YT383DJJ,2025-01-17T20:56:35.217448347Z,true,2025-01-17T20:58:05.592397565Z,01JHTZVVZCV9EEP59HNP8RGY4M,2025-01-17T20:56:35.217448347Z,2,2025-01-17T20:56:35.217448347Z,1,2025-01-17T20:56:35.217448347Z,Round 2 / 8,2025-01-17T20:56:35.217448347Z,1,2025-01-17T20:56:35.244127005Z,true,2025-01-17T20:57:35.545571324Z,Chat,2025-01-17T20:56:35.217448347Z
01JHV115XRVXAQNMDSZ34YYHYA,01JHTZVVDFMVHHA2T5M9CZ1092,2025-01-17T20:59:46.488735243Z,true,2025-01-17T21:02:14.778236174Z,01JHTZVVDP3Y4116VVEK9V998Y,2025-01-17T20:59:46.488735243Z,4,2025-01-17T20:59:46.488735243Z,3,2025-01-17T20:59:46.488735243Z,Round 4 / 8,2025-01-17T20:59:46.488735243Z,1,2025-01-17T20:59:46.523097797Z,true,2025-01-17T21:01:46.914281662Z,Chat,2025-01-17T20:59:46.488735243Z
01JHV0VB4KHF49R8KG9FEBGKPW,01JHTZVVZ4CV5NPTM1YT383DJJ,2025-01-17T20:56:35.219337024Z,true,2025-01-17T20:59:03.910525882Z,01JHTZVVZCV9EEP59HNP8RGY4M,2025-01-17T20:56:35.219337024Z,4,2025-01-17T20:56:35.219337024Z,3,2025-01-17T20:56:35.219337024Z,Round 4 / 8,2025-01-17T20:56:35.219337024Z,1,2025-01-17T20:56:35.256654468Z,true,2025-01-17T20:58:33.860000348Z,Chat,2025-01-17T20:56:35.219337024Z
01JHV1Z6ZR7WTAEX9Y7B545TM8,01JHTZVR71WVY5D8T7C00VZJ1H,2025-01-17T21:16:10.616878967Z,true,2025-01-17T21:17:41.057870945Z,01JHTZVR7HF6BMF2X1ZCXF5VQ4,2025-01-17T21:16:10.616878967Z,2,2025-01-17T21:16:10.616878967Z,1,2025-01-17T21:16:10.616878967Z,Round 2 / 8,2025-01-17T21:16:10.616878967Z,1,2025-01-17T21:16:10.649483244Z,true,2025-01-17T21:17:10.996852359Z,Chat,2025-01-17T21:16:10.616878967Z
01JHV1A5BFQPRE3GKGSWBRRC5S,01JHTZVTBJMV04PPKHSG1V1YQS,2025-01-17T21:04:40.81525048Z,true,2025-01-17T21:07:38.072770089Z,01JHTZVTBWK92ZX1AA5BAGPHRS,2025-01-17T21:04:40.81525048Z,5,2025-01-17T21:04:40.81525048Z,4,2025-01-17T21:04:40.81525048Z,Round 5 / 8,2025-01-17T21:04:40.81525048Z,1,2025-01-17T21:04:40.858302036Z,true,2025-01-17T21:07:11.314411253Z,Chat,2025-01-17T21:04:40.81525048Z
01JHV1MZ6101Q1FXZXDDNXKT9S,01JHTZVSR277TNYCAVABY7D2H3,2025-01-17T21:10:34.945198872Z,true,2025-01-17T21:13:26.3263016Z,01JHTZVSRB1RFPC4TVC0XG9ZA2,2025-01-17T21:10:34.945198872Z,5,2025-01-17T21:10:34.945198872Z,4,2025-01-17T21:10:34.945198872Z,Round 5 / 8,2025-01-17T21:10:34.945198872Z,1,2025-01-17T21:10:34.986374458Z,true,2025-01-17T21:13:04.724876242Z,Chat,2025-01-17T21:10:34.945198872Z
01JHV0VB4MAV4AZ8D5BKQQ2KWK,01JHTZVVZ4CV5NPTM1YT383DJJ,2025-01-17T20:56:35.220725325Z,true,2025-01-17T20:59:52.312540242Z,01JHTZVVZCV9EEP59HNP8RGY4M,2025-01-17T20:56:35.220725325Z,6,2025-01-17T20:56:35.220725325Z,5,2025-01-17T20:56:35.220725325Z,Round 6 / 8,2025-01-17T20:56:35.220725325Z,1,2025-01-17T20:56:35.27217054Z,true,2025-01-17T20:59:27.226106243Z,Chat,2025-01-17T20:56:35.220725325Z
01JHV1620ZRZA6ZBPQ7R2DSGCN,01JHTZVTY2BH6PA7FG2K7GCXAJ,2025-01-17T21:02:26.335692291Z,true,2025-01-17T21:05:25.90557294Z,01JHTZVTYBEPD5ENGBSTHKH3C5,2025-01-17T21:02:26.335692291Z,6,2025-01-17T21:02:26.335692291Z,5,2025-01-17T21:02:26.335692291Z,Round 6 / 8,2025-01-17T21:02:26.335692291Z,1,2025-01-17T21:02:26.390950782Z,true,2025-01-17T21:04:57.986029135Z,Chat,2025-01-17T21:02:26.335692291Z
