id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3PDVGPND857R989MQPCTYN,01HW3P173J50NZHDPVMGM7JDN5,2024-04-22T20:02:17.238447955Z,01HW3P173ZXEK1M8YGPFDKAETQ,2024-04-22T20:02:17.238447955Z,01HW3P2XW8QFHVJWC9TZJBARSJ,2024-04-22T20:02:17.238447955Z
01HW3PDVGW43R7HTKRVN1XGM2N,01HW3P173J50NZHDPVMGM7JDN5,2024-04-22T20:02:17.244449919Z,01HW3P173ZXEK1M8YGPFDKAETQ,2024-04-22T20:02:17.244449919Z,01HW3P31M1A3PJ2TS814G595E0,2024-04-22T20:02:17.244449919Z
01HW3PDVH08NH5Z3R9BSFQWH96,01HW3P173J50NZHDPVMGM7JDN5,2024-04-22T20:02:17.248369352Z,01HW3P173ZXEK1M8YGPFDKAETQ,2024-04-22T20:02:17.248369352Z,01HW3P66GSH8NBTRMRDM3MPBFT,2024-04-22T20:02:17.248369352Z
01HW3PDVH4MQ58NNA6MBY3MX5F,01HW3P173J50NZHDPVMGM7JDN5,2024-04-22T20:02:17.252684779Z,01HW3P173ZXEK1M8YGPFDKAETQ,2024-04-22T20:02:17.252684779Z,01HW3PAKJ9PT24JEQWG59ZRQ14,2024-04-22T20:02:17.252684779Z
01HW3PKXMMD93AJ5AR9HSK0967,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.020418675Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.020418675Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:05:36.020418675Z
01HW3PKXMS8QFFHHXSQVRWNQX1,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.025359719Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.025359719Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:05:36.025359719Z
01HW3PKXMX6N450Q0SH5ZTTSVT,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.029183355Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.029183355Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:05:36.029183355Z
01HW3PKXN3WA0JB6BCXY1CRGWG,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.035210658Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.035210658Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:05:36.035210658Z
01HW3PSHYAPZVP1GWPPTS7MVGH,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:40.650832119Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:40.650832119Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:08:40.650832119Z
01HW3PSHYGMJKZFE6YNJ66SNMQ,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:40.656228692Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:40.656228692Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:08:40.656228692Z
01HW3PSHYN69HCVCGY2QRXN2XR,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:40.661460594Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:40.661460594Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:08:40.661460594Z
01HW3PSHYSTRDZV66M2YTBX33H,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:40.665521891Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:40.665521891Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:08:40.665521891Z
01HW3PX9B42J1BFBY5BE3JM2QR,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:42.916576143Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:42.916576143Z,01HW3PH19QXGHWDY52MK5BTRVP,2024-04-22T20:10:42.916576143Z
01HW3PX9BCRBN51QHEXVHG2504,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:42.924921215Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:42.924921215Z,01HW3PMMPWKE5TBMJ34JZNJ5DC,2024-04-22T20:10:42.924921215Z
01HW3PX9BKN6AJ7VW6Q2PH179W,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:42.93154681Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:42.93154681Z,01HW3PN7EEMW0WMA76WHPAX5BW,2024-04-22T20:10:42.93154681Z
01HW3PX9BSMNM9BVG1B7NBJRXQ,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:42.93792437Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:42.93792437Z,01HW3PSHE8BRCKQXRT71HV6338,2024-04-22T20:10:42.93792437Z
01HW3Q37MA8KBRVRGHTAQKJH35,01HW3P1321ATJ6HHMZGF6HTHGN,2024-04-22T20:13:57.770693928Z,01HW3P1328TQXPJ14PMT99G2H0,2024-04-22T20:13:57.770693928Z,01HW3PTV0FSAEFBVRRPD3J7N5R,2024-04-22T20:13:57.770693928Z
01HW3Q37MGGHDJHWJRTA6MRN77,01HW3P1321ATJ6HHMZGF6HTHGN,2024-04-22T20:13:57.776273995Z,01HW3P1328TQXPJ14PMT99G2H0,2024-04-22T20:13:57.776273995Z,01HW3PW2CWVKT01DKRC24X745Y,2024-04-22T20:13:57.776273995Z
01HW3Q37MQFS6C8GV5VT90AMYT,01HW3P1321ATJ6HHMZGF6HTHGN,2024-04-22T20:13:57.783572525Z,01HW3P1328TQXPJ14PMT99G2H0,2024-04-22T20:13:57.783572525Z,01HW3PX4BQ18MZRRASBW8SP6QW,2024-04-22T20:13:57.783572525Z
01HW3Q37MWTN93KRY7B0QQHMKK,01HW3P1321ATJ6HHMZGF6HTHGN,2024-04-22T20:13:57.788890901Z,01HW3P1328TQXPJ14PMT99G2H0,2024-04-22T20:13:57.788890901Z,01HW3PXFETPXJZFB179GNKS7TF,2024-04-22T20:13:57.788890901Z
01HW3Q8K43K8XZSS07V170NAN1,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:16:53.379597963Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:16:53.379597963Z,01HW3PX7W5V8YXW9QA3X1FDDM6,2024-04-22T20:16:53.379597963Z
01HW3Q8K4AFCH7F0PM9R9E28P1,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:16:53.38650402Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:16:53.38650402Z,01HW3PZJEJW3EMWQN3JY9ZF0T7,2024-04-22T20:16:53.38650402Z
01HW3Q8K4GZBDJH4ANGR0G237R,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:16:53.392060836Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:16:53.392060836Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:16:53.392060836Z
01HW3Q8K4Q0Y1AK62MC6XP6372,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:16:53.399820965Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:16:53.399820965Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:16:53.399820965Z
01HW3QD7WPZVRYA3MZNAA94836,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:19:25.718399245Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:19:25.718399245Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:19:25.718399245Z
01HW3QD7WYACKT2PQKPCB2YDZG,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:19:25.726634182Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:19:25.726634182Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:19:25.726634182Z
01HW3QD7X5A40FM41H020004RM,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:19:25.73355514Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:19:25.73355514Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:19:25.73355514Z
01HW3QD7XE8KAH2ZX1VZD0MGKH,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:19:25.742572841Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:19:25.742572841Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:19:25.742572841Z
01HW3QDWH7979E163NM4715VPF,01HW3P1208SGFGHR9MF0RWBT6C,2024-04-22T20:19:46.855211461Z,01HW3P120HPSK99SRNP38B9ZG1,2024-04-22T20:19:46.855211461Z,01HW3P57J5JZH4ARBA0ZMNDRW0,2024-04-22T20:19:46.855211461Z
