id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt
01JDAG94GW3BSJKM48HS8VM448,01JDAFKRJCN5QH00Q2J0B42YY7,2024-11-22T17:56:23.196255028Z,01JDAFKRJNMRCJ0QEVF3ZPSZ62,2024-11-22T17:56:23.196255028Z,01JDAFX33HFRGF35TMQ6GAMTAB,2024-11-22T17:56:23.196255028Z
01JDAHQ59DQ42SFAF5AG9XZDXW,01JDAH5A0FE7G23H405ZVZPHMD,2024-11-22T18:21:31.309294884Z,01JDAH5A0VH4DCFKBW10NC5NN5,2024-11-22T18:21:31.309294884Z,01JDAHDR0AXAPVXBBKVCGYVCQK,2024-11-22T18:21:31.309294884Z
01JDAJRJED4SWZPSPBGQTGPM1E,01JDAJJVHVAY8ZJGA5PXHCZ8CR,2024-11-22T18:39:46.125861808Z,01JDAJJVKRFYKPM7DGKJ6NX2SA,2024-11-22T18:39:46.125861808Z,01JDAJ11C66AKHXH9VTERTVDF9,2024-11-22T18:39:46.125861808Z
01JDANWV9YMJ1P61YPT3TFJFC5,01JDAMQE5W6DNQ1EDAZA8JMW0C,2024-11-22T19:34:31.998736038Z,01JDAMQEB3CE0Y9VEAS46P87JH,2024-11-22T19:34:31.998736038Z,01JDANMP5AS1A49AHZEX5GJT2Y,2024-11-22T19:34:31.998736038Z
01JDAT03GNFQ6GBVKA9P5GWDDG,01JDAPVKN7Q57Q9RZTTAAS0G0G,2024-11-22T20:46:13.013654413Z,01JDAPVMMAB3A1KAN5X85F5YDM,2024-11-22T20:46:13.013654413Z,01JDASS920MKYHMJGYN5S1YVMF,2024-11-22T20:46:13.013654413Z
01JDAT3TJYX1SQTBFAM1Q8QBME,01JDASW23HVHK0B67WVQS4ZJ2M,2024-11-22T20:48:14.943022235Z,01JDASXE2GXDXPWGXTRF4XMGDD,2024-11-22T20:48:14.943022235Z,01JDASQTZ79S5KYPK45R7VSECQ,2024-11-22T20:48:14.943022235Z
01JDAN4QMRG6YS7SCV6FFXDTCQ,01JDAMQX9C38CX4CXHPVXWJ3YS,2024-11-22T19:21:21.816980958Z,01JDAMQXG805TB9HT84N1ZC27X,2024-11-22T19:21:21.816980958Z,01JDAMD3ZSH3Z2WG1RRA838RPP,2024-11-22T19:21:21.816980958Z
01JDANTW2SY5GENFFC6BA49PMX,01JDAMQF3GAX1XYH5CTYNYQPG0,2024-11-22T19:33:27.257468904Z,01JDAMQF616EH4495AMCF7JPEJ,2024-11-22T19:33:27.257468904Z,01JDAN7XH5DM1PSZ787NK0J9K8,2024-11-22T19:33:27.257468904Z
01JDAQPD1HQ4BHVM02P58Q8AV6,01JDAPW8218Y4505BYTKE3XE68,2024-11-22T20:05:57.937361123Z,01JDAPWGMYWK5Z6AM73WZYNM09,2024-11-22T20:05:57.937361123Z,01JDAQCR9FEN6W0VEBC1MWGA7V,2024-11-22T20:05:57.937361123Z
01JDARMVCC7NYGA3PEMDWP0VV1,01JDAPW24TQP4CMPXGVAWX0S7G,2024-11-22T20:22:35.660664864Z,01JDAPW3GT91PK3YCKS5KNY6R5,2024-11-22T20:22:35.660664864Z,01JDAQB022VQW7FZMPEF6CKS4P,2024-11-22T20:22:35.660664864Z
01JDAHH7Q3TP586MHY7AH8HA0C,01JDAHAG5MNBW1J9KNPHXKXD0A,2024-11-22T18:18:17.187214798Z,01JDAHAG5YMTBWKQE264AYH68A,2024-11-22T18:18:17.187214798Z,01JDAGVD87CSB5N0HBFSPMYFE9,2024-11-22T18:18:17.187214798Z
01JDANJCBKPVZ91JPYV98GME0K,01JDAMQGHW3XGT55Q25Z3E82BR,2024-11-22T19:28:49.011317016Z,01JDAMQGN5WHK0JJECJRQ37GR0,2024-11-22T19:28:49.011317016Z,01JDAN8MAVHM8PXAKVV45R2H0Q,2024-11-22T19:28:49.011317016Z
01JDAQPCQSZ9X2V324795TEJGG,01JDAPW8218Y4505BYTKE3XE68,2024-11-22T20:05:57.625148524Z,01JDAPWGMYWK5Z6AM73WZYNM09,2024-11-22T20:05:57.625148524Z,01JDAQCFZFRAC8DTT0WJ2G7ZMS,2024-11-22T20:05:57.625148524Z
01JDATEBF2TGRPBV0T3RPWQ3C2,01JDASWATE5Z48HS2DCR1W15PW,2024-11-22T20:53:59.906491082Z,01JDASXPSXWEAA8Q04PGG5N41G,2024-11-22T20:53:59.906491082Z,01JDASZ1XD6P8WNA33QMWYXQ8C,2024-11-22T20:53:59.906491082Z
01JDAS8Z84N8087G4TV8JSSZQS,01JDAPVNQ96GFRAX00Y5BBB6G7,2024-11-22T20:33:34.98021344Z,01JDAPVPB3M90NNTGBHNKCMB2M,2024-11-22T20:33:34.98021344Z,01JDARTBXCN7Z5CR5FYG3G8TPB,2024-11-22T20:33:34.98021344Z
01JDAHK6S805FX1CBD6XTEM5KV,01JDAHAFD5MAZ5PQC1DSQ05G3K,2024-11-22T18:19:21.768544643Z,01JDAHAFDM0EVKS9PJJB5ZZRRS,2024-11-22T18:19:21.768544643Z,01JDAHDVKJKZ3XR7GSRYG4NC2Z,2024-11-22T18:19:21.768544643Z
01JDAJ56GGHB33AGCN174HF1YD,01JDAHN0PXQ02WS4AZPQ2A3B4V,2024-11-22T18:29:11.312825869Z,01JDAHN0Q9CZ9SCEKH4C9SVV15,2024-11-22T18:29:11.312825869Z,01JDAH5XHC47DJS7212CFBWZ0E,2024-11-22T18:29:11.312825869Z
01JDAJGQSXFC87W61N3TXX40EN,01JDAHZ75BK18P63NEZMB6WKBY,2024-11-22T18:35:29.469064789Z,01JDAHZ75X86DYFSN58HC8DYCC,2024-11-22T18:35:29.469064789Z,01JDAJAVJR3G6KM2K3CAS4CJ6M,2024-11-22T18:35:29.469064789Z
01JDAJTVWY2GNE6JSNM6EHJDRT,01JDAJJTW6N9J7DB811B3D36CW,2024-11-22T18:41:01.342765128Z,01JDAJJTX691FFKCZWBA3V6B2N,2024-11-22T18:41:01.342765128Z,01JDAJ101J5VP3PTY7K69TWZ37,2024-11-22T18:41:01.342765128Z
01JDAQ6CG57NZTPQY04NR7C5DR,01JDAPA1C19K0NQZZH7FZ09D4C,2024-11-22T19:57:13.093251307Z,01JDAPA1M38HVBXYE26SP0V6DM,2024-11-22T19:57:13.093251307Z,01JDAPXQM0TDMBKNT04EZ9ZADQ,2024-11-22T19:57:13.093251307Z
01JDAQYCKDNJ6FWZW0534W4YXA,01JDAPW7JZDDA3WCPQE8BGT691,2024-11-22T20:10:19.629254749Z,01JDAPWCPJMAD34JQQTQE4MBMF,2024-11-22T20:10:19.629254749Z,01JDAQEP1H4B1QE5FHY44BZX7P,2024-11-22T20:10:19.629254749Z
01JDAR1B06BBDQGREVGAFSZTBA,01JDAPW79N6355MADMN6V919Z2,2024-11-22T20:11:56.295011006Z,01JDAPWB81F7RVP1J8D7YGMDK0,2024-11-22T20:11:56.295011006Z,01JDAQKQ15MNX6WSWXDGJ355RX,2024-11-22T20:11:56.295011006Z
01JDAT6YEX9R7VVM3VS7BMKHE8,01JDASWBYEGEAM3MEH5G9T6BP0,2024-11-22T20:49:57.213170617Z,01JDASXXSV66V0KZTJ5CE9M82D,2024-11-22T20:49:57.213170617Z,01JDASYSF1QHWBMB19ZHVSQ7GX,2024-11-22T20:49:57.213170617Z
01JDAHK6RGE0GEYE2QS6K95AKZ,01JDAHAFD5MAZ5PQC1DSQ05G3K,2024-11-22T18:19:21.744572596Z,01JDAHAFDM0EVKS9PJJB5ZZRRS,2024-11-22T18:19:21.744572596Z,01JDAHA3A7DBVWG52YVJ2ASAJ8,2024-11-22T18:19:21.744572596Z
01JDAKB6V187GBFWM0CRZE2EWT,01JDAJRRSJS6C1P1T7V1AVBAYQ,2024-11-22T18:49:56.833228969Z,01JDAJRRV7CSNQ9C3NGJ66VD6T,2024-11-22T18:49:56.833228969Z,01JDAJK7J7010XXX6HA3E0CRC9,2024-11-22T18:49:56.833228969Z
01JDAMWTQ1MJAAM42AGS9Y30EC,01JDAMR0MME5K4R8KFTWR4M5XE,2024-11-22T19:17:02.817938453Z,01JDAMR0VYECP793TFTR4648G8,2024-11-22T19:17:02.817938453Z,01JDAMH8EC7HBCNT0DESYSSBAS,2024-11-22T19:17:02.817938453Z
01JDANY4DZS43P1ZA68M6DFEG4,01JDAMQDEVZSS71ZK7M5AJQW28,2024-11-22T19:35:14.111751441Z,01JDAMQDJG31QKNENKZ1K142AH,2024-11-22T19:35:14.111751441Z,01JDANPJXN0RXGMYWZG1Y5DKVE,2024-11-22T19:35:14.111751441Z
01JDATEFA7JZ2SDRQR9PCE98KJ,01JDASW90AZ187GE67SA77891H,2024-11-22T20:54:03.847256163Z,01JDASXJD1JX3QT62VW83MA089,2024-11-22T20:54:03.847256163Z,01JDAT6MH6J8EHMNVG8C423SVS,2024-11-22T20:54:03.847256163Z
01JDAJXFTTBNSVPPZQDEB0S4ZT,01JDAJRSXSC5RHGS62BME2F6J6,2024-11-22T18:42:27.290732923Z,01JDAJRSZMKGHN6YMRH7588MA0,2024-11-22T18:42:27.290732923Z,01JDAJBJFBXNACG8Q0X7R0M25Z,2024-11-22T18:42:27.290732923Z
01JDAMH5ZJC9A3K6CGGDBJ27JV,01JDAMBVQ78SAY6SVA3R4E7XZT,2024-11-22T19:10:41.139026662Z,01JDAMBW2TESNX74E9SZ9P54GA,2024-11-22T19:10:41.139026662Z,01JDAM91FQKVDV0HED0885KXR9,2024-11-22T19:10:41.139026662Z
01JDANJCG27DFP2VW4Z2SBDVQ6,01JDAMQGHW3XGT55Q25Z3E82BR,2024-11-22T19:28:49.154049782Z,01JDAMQGN5WHK0JJECJRQ37GR0,2024-11-22T19:28:49.154049782Z,01JDAN9M44MY8Z2E6RH2663086,2024-11-22T19:28:49.154049782Z
