id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JH75BWCAYVGAQ2CBEW6G7ZC8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T03:50:42.826234268Z,all games finished,2025-01-10T04:12:12.882516449Z,true,2025-01-10T03:50:42.835952503Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:50:42.826234268Z,ended,2025-01-10T04:12:12.882516449Z
01JH75W4Q200M6XXMYJV1Q7AA6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T03:59:35.650952008Z,,,true,2025-01-10T03:59:35.662540783Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:59:35.650952008Z,terminated,2025-01-10T03:59:42.095442708Z
01JH7753V6TWTXHBASMN50QB1M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T04:21:58.246309828Z,all games finished,2025-01-10T04:30:35.39267599Z,true,2025-01-10T04:21:58.259798767Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T04:21:58.246309828Z,ended,2025-01-10T04:30:35.39267599Z
01JH75A3NFHZPPR1KZW23PMRW4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T03:49:44.751398963Z,all games finished,2025-01-10T04:04:16.870023911Z,true,2025-01-10T03:49:44.768902278Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:49:44.751398963Z,ended,2025-01-10T04:04:16.870023911Z
01JH75BRBTV9ZDCJ2ZNVAV51Y7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T03:50:38.714069643Z,all games finished,2025-01-10T04:14:14.368008427Z,true,2025-01-10T03:50:38.726135516Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:50:38.714069643Z,ended,2025-01-10T04:14:14.368008427Z
01JH75BXGKCHVBPK51FSFMF40F,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T03:50:43.987363028Z,all games finished,2025-01-10T04:10:41.093672611Z,true,2025-01-10T03:50:43.997702346Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:50:43.987363028Z,ended,2025-01-10T04:10:41.093672611Z
01JH75BY7XY51JV3SC0TENR5RV,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T03:50:44.73384474Z,,,true,2025-01-10T03:50:44.741591403Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T03:50:44.73384474Z,terminated,2025-01-10T04:06:22.082347133Z
01JH76BS49R2JKKAYPASF70C6G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T04:08:08.073074143Z,,,true,2025-01-10T04:08:08.08325722Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T04:08:08.073074143Z,terminated,2025-01-10T04:21:53.999424637Z
01JH76BZK2J8JZ5YJ1CE1M7ZM1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T04:08:14.690368392Z,all games finished,2025-01-10T04:22:40.42308489Z,true,2025-01-10T04:08:14.702519828Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T04:08:14.690368392Z,ended,2025-01-10T04:22:40.42308489Z
01JH76C04AESX1H6Z3ZAAJSG9H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T04:08:15.242851816Z,all games finished,2025-01-10T04:20:24.062778723Z,true,2025-01-10T04:08:15.254511774Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-10T04:08:15.242851816Z,ended,2025-01-10T04:20:24.062778723Z
