id,batchID,batchIDLastChangedAt,confidence,confidenceLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JD3GRKVHGMZ20X87WN0RBYRY,01JD3FSGE61DV6NGGEHDF9XRX2,2024-11-20T00:50:09.393108061Z,,,01JD3FSGFK02DZYQHYHW38GY7F,2024-11-20T00:50:09.393108061Z,,,01JD3GFYGTYP50VVMA236YEXNE,2024-11-20T00:50:09.393108061Z,01JD3GNTSVS3SYYQWV8G108M9X,2024-11-20T00:50:09.393108061Z,01JD3GNVMY362JWCFXX78PN6P5,2024-11-20T00:50:09.393108061Z,,
01JD3HB87ZYHKH7TTPZJ4K32CB,01JD3F40S4KXAH49HGACVQYP8K,2024-11-20T01:00:20.095157408Z,,,01JD3F40TG1SXACHZYSCVJ0CD7,2024-11-20T01:00:20.095157408Z,,,01JD3GXJ25A5MP76G1TNGDXFXT,2024-11-20T01:00:20.095157408Z,01JD3H8AAXRND3GKTN72JWRK77,2024-11-20T01:00:20.095157408Z,01JD3H8BC5W052BDFWC36QCZ9Y,2024-11-20T01:00:20.095157408Z,,
01JD3HYNCZMK9WHKHMAAXZXCJB,01JD3HG3ZJADMPY9Q507AG44ZN,2024-11-20T01:10:56.159174927Z,,,01JD3HG42E3D9ZM75SVTNYH7BB,2024-11-20T01:10:56.159174927Z,,,01JD3HES3DY8ESSPNMYY60041Q,2024-11-20T01:10:56.159174927Z,01JD3HWEXT1BFS8FAYZM35ATZK,2024-11-20T01:10:56.159174927Z,01JD3HWNH0J5K62BZ40HD509A5,2024-11-20T01:10:56.159174927Z,,
01JD3F96XKTY4GXFYPTY0SAQTJ,01JD3E7H93GPWD1APRME8Z12BR,2024-11-20T00:24:16.05123626Z,97,2024-11-20T00:24:22.047420595Z,01JD3E7H9D0SBDME85THHTV0F0,2024-11-20T00:24:16.05123626Z,1,2024-11-20T00:24:22.055665045Z,01JD3EJJDGMHQVR5WQMQ3EK95M,2024-11-20T00:24:16.05123626Z,01JD3F3Q9GEYWQ1ZEXCQATRNMC,2024-11-20T00:24:16.05123626Z,01JD3F3QQF0X6VWGH6RD0YVQ97,2024-11-20T00:24:16.05123626Z,true,2024-11-20T00:24:22.065962755Z
01JD3FKXYSN7XDTHKDENMQFE3C,01JD3F433RGZN8XYSC96R11VNS,2024-11-20T00:30:07.321365838Z,70,2024-11-20T00:30:21.068727489Z,01JD3F434R5AN12WA2FQ0VRNKH,2024-11-20T00:30:07.321365838Z,32,2024-11-20T00:30:21.077067266Z,01JD3F1SNK9TAP91W2PQRZDEGB,2024-11-20T00:30:07.321365838Z,01JD3FG637R5HBBZ4SEJ43KF29,2024-11-20T00:30:07.321365838Z,01JD3FG6NDFSXZ6RP6RYYNV3X1,2024-11-20T00:30:07.321365838Z,true,2024-11-20T00:30:21.05892113Z
01JD3FW6HCJ926FK1ZATX51NK0,01JD3F433RGZN8XYSC96R11VNS,2024-11-20T00:34:38.252799801Z,,,01JD3F434R5AN12WA2FQ0VRNKH,2024-11-20T00:34:38.252799801Z,,,01JD3EHNECKK6H460PEEW6PJAJ,2024-11-20T00:34:38.252799801Z,01JD3FG659G8KY4FXRKVCQVK9M,2024-11-20T00:34:38.252799801Z,01JD3FG6RH0GZCD6BR9J75VN2H,2024-11-20T00:34:38.252799801Z,,
01JD3H689T4QF1HKW3PH5Z80EB,01JD3G5FMM1NZKME9WEE2GN35J,2024-11-20T00:57:36.31446163Z,84,2024-11-20T00:58:06.332376374Z,01JD3G5FQ9MR3F1DRMWVE44CYS,2024-11-20T00:57:36.31446163Z,35,2024-11-20T00:58:06.275502799Z,01JD3GK5JK2KDD9ABP8QYQ8HF1,2024-11-20T00:57:36.31446163Z,01JD3GSP9YFWQYJSM1XAR824E7,2024-11-20T00:57:36.31446163Z,01JD3GSQKFMXF9DX03NC13HR22,2024-11-20T00:57:36.31446163Z,true,2024-11-20T00:58:06.307199324Z
01JD3HAA6M65W4B08E87RTZFH5,01JD3F40S4KXAH49HGACVQYP8K,2024-11-20T00:59:49.3322547Z,2,2024-11-20T01:00:09.910521822Z,01JD3F40TG1SXACHZYSCVJ0CD7,2024-11-20T00:59:49.3322547Z,83,2024-11-20T01:00:09.878702724Z,01JD3GXHDE5KBB73PZD9R7K456,2024-11-20T00:59:49.3322547Z,01JD3H8A7Z17JNNGJ68BBHY3PF,2024-11-20T00:59:49.3322547Z,01JD3H8DMRVKAFCDPFS2ZZJAEC,2024-11-20T00:59:49.3322547Z,true,2024-11-20T01:00:09.943469783Z
01JD3DX5GVS43YK8AFXCVA5RX1,01JD3D1RFFH3JHJQ8XS2GXZA26,2024-11-20T00:00:12.827906253Z,,,01JD3D1RFT7BE2J4A432K7ZGVR,2024-11-20T00:00:12.827906253Z,,,01JD3DMHPJ2ET830TNTTDSTMNN,2024-11-20T00:00:12.827906253Z,01JD3DTCGVT6P40ZE5D3B3EDFG,2024-11-20T00:00:12.827906253Z,01JD3DTCMCAJ1RHJQ8ZVRZPHT1,2024-11-20T00:00:12.827906253Z,,
01JD3GF7VJ8YGNP03V6JBZXKT8,01JD3FQ50BN016VYWKD9291MTS,2024-11-20T00:45:02.194942254Z,53,2024-11-20T00:45:20.341591882Z,01JD3FQ523B2ED01H4G9YW7PH0,2024-11-20T00:45:02.194942254Z,25,2024-11-20T00:45:20.367431317Z,01JD3FM94HWYZM7095S0PKZAK6,2024-11-20T00:45:02.194942254Z,01JD3G2PK35294WARZ36Z8BV2R,2024-11-20T00:45:02.194942254Z,01JD3G2QMCX2M0C3NEE1HFCP8Z,2024-11-20T00:45:02.194942254Z,true,2024-11-20T00:45:20.323567837Z
