id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JD3DTCH5VF83101F1N3H0F5V,01JD3D1RFFH3JHJQ8XS2GXZA26,2024-11-19T23:58:41.701529192Z,true,2024-11-20T00:03:01.220541241Z,01JD3D1RFT7BE2J4A432K7ZGVR,2024-11-19T23:58:41.701529192Z,4,2024-11-19T23:58:41.701529192Z,3,2024-11-19T23:58:41.701529192Z,Round 4 / 8,2024-11-19T23:58:41.701529192Z,2,2024-11-19T23:58:42.030439315Z,true,2024-11-20T00:02:13.246815794Z,Chat,2024-11-19T23:58:41.701529192Z
01JD3ERYDC7XNBNAS4NTCC5KWJ,01JD3E7HY3WNMPEXGNMG3W3FHR,2024-11-20T00:15:23.05249973Z,true,2024-11-20T00:21:42.826253556Z,01JD3E7HYGK85SAZKGC9VS7GKG,2024-11-20T00:15:23.05249973Z,6,2024-11-20T00:15:23.05249973Z,5,2024-11-20T00:15:23.05249973Z,Round 6 / 8,2024-11-20T00:15:23.05249973Z,2,2024-11-20T00:15:23.186920562Z,true,2024-11-20T00:20:51.487472832Z,Chat,2024-11-20T00:15:23.05249973Z
01JD3F3Q8MR2WBWZ01KZ03TW3H,01JD3E7H93GPWD1APRME8Z12BR,2024-11-20T00:21:16.181016855Z,true,2024-11-20T00:22:47.524538386Z,01JD3E7H9D0SBDME85THHTV0F0,2024-11-20T00:21:16.181016855Z,1,2024-11-20T00:21:16.181016855Z,0,2024-11-20T00:21:16.181016855Z,Round 1 / 8,2024-11-20T00:21:16.181016855Z,3,2024-11-20T00:21:16.576695302Z,true,2024-11-20T00:21:16.867504409Z,Chat,2024-11-20T00:21:16.181016855Z
01JD3GNTXVQZTXFJDF4ZJBVP7Y,01JD3FSGE61DV6NGGEHDF9XRX2,2024-11-20T00:48:38.33147143Z,true,2024-11-20T00:55:14.349341495Z,01JD3FSGFK02DZYQHYHW38GY7F,2024-11-20T00:48:38.33147143Z,6,2024-11-20T00:48:38.33147143Z,5,2024-11-20T00:48:38.33147143Z,Round 6 / 8,2024-11-20T00:48:38.33147143Z,2,2024-11-20T00:48:39.272696612Z,true,2024-11-20T00:54:13.072601751Z,Chat,2024-11-20T00:48:38.33147143Z
01JD3JBHS7W3WR0TVMJH13QP82,01JD3HG1WFV98TTGZ5Z04MSHYP,2024-11-20T01:17:58.43912592Z,true,2024-11-20T01:19:43.295275382Z,01JD3HG1YRM7WRS72J2MEG7A5S,2024-11-20T01:17:58.43912592Z,1,2024-11-20T01:17:58.43912592Z,0,2024-11-20T01:17:58.43912592Z,Round 1 / 8,2024-11-20T01:17:58.43912592Z,3,2024-11-20T01:18:00.706633766Z,true,2024-11-20T01:18:07.660832562Z,Chat,2024-11-20T01:17:58.43912592Z
01JD3JBHY0P030ACM7FFRC145F,01JD3HG1WFV98TTGZ5Z04MSHYP,2024-11-20T01:17:58.592979182Z,true,2024-11-20T01:22:31.212680552Z,01JD3HG1YRM7WRS72J2MEG7A5S,2024-11-20T01:17:58.592979182Z,4,2024-11-20T01:17:58.592979182Z,3,2024-11-20T01:17:58.592979182Z,Round 4 / 8,2024-11-20T01:17:58.592979182Z,2,2024-11-20T01:18:00.342587353Z,true,2024-11-20T01:21:47.385834677Z,Chat,2024-11-20T01:17:58.592979182Z
01JD3H8A8TTV7KP35J2PKVQBD6,01JD3F40S4KXAH49HGACVQYP8K,2024-11-20T00:58:43.866099478Z,true,2024-11-20T01:02:22.088273595Z,01JD3F40TG1SXACHZYSCVJ0CD7,2024-11-20T00:58:43.866099478Z,3,2024-11-20T00:58:43.866099478Z,2,2024-11-20T00:58:43.866099478Z,Round 3 / 8,2024-11-20T00:58:43.866099478Z,2,2024-11-20T00:58:44.923485814Z,true,2024-11-20T01:01:20.865485291Z,Chat,2024-11-20T00:58:43.866099478Z
01JD3HWF148HS1SWSBHSPHKWBM,01JD3HG3ZJADMPY9Q507AG44ZN,2024-11-20T01:09:44.101019608Z,true,2024-11-20T01:13:33.909583633Z,01JD3HG42E3D9ZM75SVTNYH7BB,2024-11-20T01:09:44.101019608Z,3,2024-11-20T01:09:44.101019608Z,2,2024-11-20T01:09:44.101019608Z,Round 3 / 8,2024-11-20T01:09:44.101019608Z,2,2024-11-20T01:09:46.09925379Z,true,2024-11-20T01:12:30.704147059Z,Chat,2024-11-20T01:09:44.101019608Z
01JD3HYFH82NQWYMNNWXPRN9PB,01JD3HPJVP17H5ZEFW5VDVDGMW,2024-11-20T01:10:50.152513157Z,true,2024-11-20T01:18:08.164217003Z,01JD3HPK0X26M2Y0ACR2EWCV6W,2024-11-20T01:10:50.152513157Z,7,2024-11-20T01:10:50.152513157Z,6,2024-11-20T01:10:50.152513157Z,Round 7 / 8,2024-11-20T01:10:50.152513157Z,2,2024-11-20T01:10:51.632120016Z,true,2024-11-20T01:17:04.265853607Z,Chat,2024-11-20T01:10:50.152513157Z
01JD3DKEF1THAPJH86YFYEPDS1,01JD3D1TJHGXEGF0FCSFNW3BR9,2024-11-19T23:54:54.305269125Z,true,2024-11-19T23:58:18.327893218Z,01JD3D1TJVJ8N8NRS89HKZKHSW,2024-11-19T23:54:54.305269125Z,3,2024-11-19T23:54:54.305269125Z,2,2024-11-19T23:54:54.305269125Z,Round 3 / 8,2024-11-19T23:54:54.305269125Z,2,2024-11-19T23:54:54.464206432Z,true,2024-11-19T23:57:25.107017916Z,Chat,2024-11-19T23:54:54.305269125Z
