id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JGMG3CZMTGKAF5V6KTS4ZV5R,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.044253395Z,30,2025-01-02T21:52:45.044253395Z,true,2025-01-02T21:54:15.568635389Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.044253395Z,2,2025-01-02T21:52:45.044253395Z,true,2025-01-02T21:53:45.555743193Z,observe,2025-01-02T21:52:45.044253395Z,01JGMG3CWSK6BZB7HG6D7791HQ,2025-01-02T21:52:45.044253395Z,true,2025-01-02T21:53:45.534843755Z,true,2025-01-02T21:53:45.564992775Z,01JGMG3CYVJA2YHFJJ7Z4XT286,2025-01-02T21:52:45.044253395Z
01JGMG3D0EVQKZB6E5N41X2ST5,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.070200572Z,30,2025-01-02T21:52:45.070200572Z,true,2025-01-02T21:56:09.195340426Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.070200572Z,1,2025-01-02T21:52:45.070200572Z,true,2025-01-02T21:55:45.836056427Z,observe,2025-01-02T21:52:45.070200572Z,01JGMG3CX6G26EQDHSS66162FX,2025-01-02T21:52:45.070200572Z,true,2025-01-02T21:55:45.812038371Z,true,2025-01-02T21:55:45.84514912Z,01JGMG3CZ41TEBD7TYR0FVYGZ1,2025-01-02T21:52:45.070200572Z
01JGMG3D0KEVCP4AP0NAE8GH4N,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.075583838Z,30,2025-01-02T21:52:45.075583838Z,true,2025-01-02T21:57:24.305462119Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.075583838Z,0,2025-01-02T21:52:45.075583838Z,true,2025-01-02T21:56:54.292135172Z,send,2025-01-02T21:52:45.075583838Z,01JGMG3CX7CAHE6WMGY5XWVBQ2,2025-01-02T21:52:45.075583838Z,true,2025-01-02T21:56:54.269513569Z,true,2025-01-02T21:56:54.304828528Z,01JGMG3CZ30V45TQWBGC6XA0T5,2025-01-02T21:52:45.075583838Z
01JGMG3D0MCP9ZDHG54EM2B3E2,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.076079595Z,30,2025-01-02T21:52:45.076079595Z,true,2025-01-02T21:57:40.908368472Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.076079595Z,1,2025-01-02T21:52:45.076079595Z,true,2025-01-02T21:57:24.343302002Z,observe,2025-01-02T21:52:45.076079595Z,01JGMG3CX7CAHE6WMGY5XWVBQ2,2025-01-02T21:52:45.076079595Z,true,2025-01-02T21:57:24.317995445Z,true,2025-01-02T21:57:24.360139479Z,01JGMG3CZ9DXNCE63BWYWWZD60,2025-01-02T21:52:45.076079595Z
01JGMG3CZK9NDTFDEQXJ6RCWGJ,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.043719234Z,30,2025-01-02T21:52:45.043719234Z,true,2025-01-02T21:53:15.476928644Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.043719234Z,0,2025-01-02T21:52:45.043719234Z,true,2025-01-02T21:52:45.46548091Z,looking at your yard,2025-01-02T21:52:45.043719234Z,01JGMG3CWSK6BZB7HG6D7791HQ,2025-01-02T21:52:45.043719234Z,true,2025-01-02T21:52:45.424604116Z,true,2025-01-02T21:52:45.474244374Z,01JGMG3CXHKJNSG08AJKH11PWP,2025-01-02T21:52:45.043719234Z
01JGMG3D2JMNFN95F31C0B1K67,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.138228097Z,30,2025-01-02T21:52:45.138228097Z,true,2025-01-02T21:59:17.486611225Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.138228097Z,1,2025-01-02T21:52:45.138228097Z,true,2025-01-02T21:59:02.879841593Z,observe,2025-01-02T21:52:45.138228097Z,01JGMG3CX8E7TQ8EDYT6JDXKQD,2025-01-02T21:52:45.138228097Z,true,2025-01-02T21:59:02.856409675Z,true,2025-01-02T21:59:02.891857491Z,01JGMG3D0751MGW5PM525GACT2,2025-01-02T21:52:45.138228097Z
01JGMG3D2R75EGHZRFQ13Q8MX4,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.144131306Z,30,2025-01-02T21:52:45.144131306Z,true,2025-01-02T21:59:59.403493603Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.144131306Z,1,2025-01-02T21:52:45.144131306Z,true,2025-01-02T21:59:47.619495248Z,observe,2025-01-02T21:52:45.144131306Z,01JGMG3CX8E7TQ8EDYTW4HYN6D,2025-01-02T21:52:45.144131306Z,true,2025-01-02T21:59:47.597676143Z,true,2025-01-02T21:59:47.631131487Z,01JGMG3D0751MGW5PM52JJM26W,2025-01-02T21:52:45.144131306Z
01JGMG3D0D36B20HB6CE19MYT8,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.069889888Z,30,2025-01-02T21:52:45.069889888Z,true,2025-01-02T21:55:45.802103214Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.069889888Z,0,2025-01-02T21:52:45.069889888Z,true,2025-01-02T21:55:15.782456228Z,send,2025-01-02T21:52:45.069889888Z,01JGMG3CX6G26EQDHSS66162FX,2025-01-02T21:52:45.069889888Z,true,2025-01-02T21:55:15.760661702Z,true,2025-01-02T21:55:15.798404342Z,01JGMG3CXGSANM1WZ7WNEV7SN9,2025-01-02T21:52:45.069889888Z
01JGMG3CZ06XM1ZC3VP21MCJEH,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.024346657Z,30,2025-01-02T21:52:45.024346657Z,true,2025-01-02T21:55:15.708779025Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.024346657Z,1,2025-01-02T21:52:45.024346657Z,true,2025-01-02T21:54:45.693075535Z,observe,2025-01-02T21:52:45.024346657Z,01JGMG3CWSK6BZB7HG71QSQABS,2025-01-02T21:52:45.024346657Z,true,2025-01-02T21:54:45.668608582Z,true,2025-01-02T21:54:45.702879051Z,01JGMG3CYJYXYR20SVY5HF17Z5,2025-01-02T21:52:45.024346657Z
01JGMG3CZMTGKAF5V6K9YANPFJ,01JGMFH3RQY60CFR1HXMT0QMZ9,2025-01-02T21:52:45.044035326Z,30,2025-01-02T21:52:45.044035326Z,true,2025-01-02T21:53:45.521636276Z,01JGMFH3RZ8FYC2SSVKV06ARMH,2025-01-02T21:52:45.044035326Z,1,2025-01-02T21:52:45.044035326Z,true,2025-01-02T21:53:15.509049091Z,send,2025-01-02T21:52:45.044035326Z,01JGMG3CWSK6BZB7HG6D7791HQ,2025-01-02T21:52:45.044035326Z,true,2025-01-02T21:53:15.486983721Z,true,2025-01-02T21:53:15.517301443Z,01JGMG3CYCCMF5JTG3J4QSZ32V,2025-01-02T21:52:45.044035326Z
