id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JDAMQV49J94G02FNW7X8D4D6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:14:19.401129326Z,all games finished,2024-11-22T19:28:02.917840936Z,true,2024-11-22T19:14:20.070160415Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:14:19.401129326Z,ended,2024-11-22T19:28:02.917840936Z
01JDAHZ8056SBEMVBT0Y4M4WJW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:25:56.229794032Z,all games finished,2024-11-22T18:38:45.385139243Z,true,2024-11-22T18:25:56.247087652Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:25:56.229794032Z,ended,2024-11-22T18:38:45.385139243Z
01JDAJRSXSC5RHGS62BME2F6J6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:39:53.785302855Z,all games finished,2024-11-22T18:46:12.118743343Z,true,2024-11-22T18:39:53.811148396Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:39:53.785302855Z,ended,2024-11-22T18:46:12.118743343Z
01JDAJRTCBH4BCZ83MKTEBGGC7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:39:54.251881458Z,all games finished,2024-11-22T18:45:37.381315371Z,true,2024-11-22T18:39:54.280003589Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:39:54.251881458Z,ended,2024-11-22T18:45:37.381315371Z
01JDAM2WNB06XBFDK62D7VJ0M7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:02:52.843947763Z,all games finished,2024-11-22T19:09:34.437156544Z,true,2024-11-22T19:02:52.885785219Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:02:52.843947763Z,ended,2024-11-22T19:09:34.437156544Z
01JDAM86A43343P96MS3SV6FVH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:05:46.564726785Z,all games finished,2024-11-22T19:17:33.742894421Z,true,2024-11-22T19:05:46.65515878Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:05:46.564726785Z,ended,2024-11-22T19:17:33.742894421Z
01JDASVXRE4RX3MMCGJVQ7RC84,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T20:43:56.046696116Z,,,true,2024-11-22T20:44:28.728453954Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T20:43:56.046696116Z,created,2024-11-22T20:43:56.046696116Z
01JDAMQ126RYV9ES84ESE6XGX5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:13:52.711043492Z,all games finished,2024-11-22T19:44:47.739544193Z,true,2024-11-22T19:13:52.952145243Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:13:52.711043492Z,ended,2024-11-22T19:44:47.739544193Z
01JDAFKFPE4N0XH98M2DZCHAYR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:33.742491778Z,,,true,2024-11-22T17:44:33.75112383Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:33.742491778Z,terminated,2024-11-22T18:06:04.360743752Z
01JDAPW9CBDXQYP54HJXNKGJWR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:42.219953818Z,,,true,2024-11-22T19:51:51.523374807Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:42.219953818Z,terminated,2024-11-22T19:53:59.224822769Z
01JDASWBYEGEAM3MEH5G9T6BP0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T20:44:10.574054774Z,all games finished,2024-11-22T21:01:11.693742208Z,true,2024-11-22T20:45:02.142637222Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T20:44:10.574054774Z,ended,2024-11-22T21:01:11.693742208Z
01JDAFK3TV82XKBA0KC748KR9X,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:21.595398078Z,,,true,2024-11-22T17:44:21.605856391Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:21.595398078Z,terminated,2024-11-22T18:07:00.931819475Z
01JDAFKPVESH3TN58QGE30NC8E,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:41.070159146Z,,,true,2024-11-22T17:44:41.076661757Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:41.070159146Z,terminated,2024-11-22T18:00:44.213049054Z
01JDAFKQQVVYRVZNHKDPXADP6R,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:41.979058261Z,,,true,2024-11-22T17:44:41.986715708Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:41.979058261Z,terminated,2024-11-22T17:58:33.727803328Z
01JDAGY7S217P5T9V7NJR1FC04,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:07:54.659068735Z,all games finished,2024-11-22T18:15:28.24891009Z,true,2024-11-22T18:07:54.672983111Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:07:54.659068735Z,ended,2024-11-22T18:15:28.24891009Z
01JDAPVNQ96GFRAX00Y5BBB6G7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:22.089415584Z,,,true,2024-11-22T19:51:22.504944299Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:22.089415584Z,terminated,2024-11-22T20:34:05.800241031Z
01JDASW6A8C6WHQ4GSA269ESC3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T20:44:04.808674359Z,,,true,2024-11-22T20:44:45.138883732Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T20:44:04.808674359Z,terminated,2024-11-22T20:54:18.521562053Z
01JDAFKEZQG98BT076X9W0R5EF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:33.015544305Z,,,true,2024-11-22T17:44:33.024510605Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:33.015544305Z,terminated,2024-11-22T18:06:12.659088125Z
01JDAGYW5EE6YPK8A39YBN6XJ5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:08:15.534782252Z,all games finished,2024-11-22T18:18:14.228123019Z,true,2024-11-22T18:08:15.54236813Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:08:15.534782252Z,ended,2024-11-22T18:18:14.228123019Z
01JDAPW7JZDDA3WCPQE8BGT691,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:40.383963485Z,all games finished,2024-11-22T20:18:23.834434844Z,true,2024-11-22T19:51:46.052406203Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:40.383963485Z,ended,2024-11-22T20:18:23.834434844Z
01JDASVWDS9QG4RWZ5HZ5SRHXK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T20:43:54.681825333Z,,,true,2024-11-22T20:44:18.906971313Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T20:43:54.681825333Z,created,2024-11-22T20:43:54.681825333Z
01JDAFJXYT9V8268N4Y9WJB30Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:15.578264424Z,,,true,2024-11-22T17:44:15.587180622Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:15.578264424Z,terminated,2024-11-22T18:07:29.152382231Z
01JDAH5DCP9PY7QX63WRAQ1BS4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:11:49.782587329Z,all games finished,2024-11-22T18:18:55.12699396Z,true,2024-11-22T18:11:49.798509879Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:11:49.782587329Z,ended,2024-11-22T18:18:55.12699396Z
01JDAMQR9KPX9RPT5DA1Q1F2ZZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:14:16.499374118Z,all games finished,2024-11-22T19:30:58.286289591Z,true,2024-11-22T19:14:16.553585062Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:14:16.499374118Z,ended,2024-11-22T19:30:58.286289591Z
01JDAPVGGZ8WBX1DD0RREZQXJS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:16.767691109Z,,,true,2024-11-22T19:51:19.458480913Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:16.767691109Z,created,2024-11-22T19:51:16.767691109Z
01JDAPW0A15A6WQC98MAZ6VKEK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:32.929911512Z,all games finished,2024-11-22T20:36:33.511087052Z,true,2024-11-22T19:51:33.870753803Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:32.929911512Z,ended,2024-11-22T20:36:33.511087052Z
01JDAFK0W9ZV7VFBWRS9QWW8H1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:18.569085849Z,,,true,2024-11-22T17:44:18.57708528Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:18.569085849Z,terminated,2024-11-22T18:07:15.331535765Z
01JDAHAFD5MAZ5PQC1DSQ05G3K,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:14:35.6859384Z,all games finished,2024-11-22T18:22:27.077891717Z,true,2024-11-22T18:14:35.702690605Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:14:35.6859384Z,ended,2024-11-22T18:22:27.077891717Z
01JDAFJT3STG7QM9BE1VR32Z7S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:11.641566401Z,,,true,2024-11-22T17:44:11.650987169Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:11.641566401Z,terminated,2024-11-22T18:07:43.44461626Z
01JDAHAE8YJATNBJYPZS4Z2H64,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:14:34.526544843Z,all games finished,2024-11-22T18:23:49.387455652Z,true,2024-11-22T18:14:34.540301353Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:14:34.526544843Z,ended,2024-11-22T18:23:49.387455652Z
01JDAMQDEVZSS71ZK7M5AJQW28,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:14:05.403846876Z,all games finished,2024-11-22T19:38:58.339802638Z,true,2024-11-22T19:14:05.484117915Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:14:05.403846876Z,ended,2024-11-22T19:38:58.339802638Z
01JDAMQX9C38CX4CXHPVXWJ3YS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T19:14:21.612237024Z,all games finished,2024-11-22T19:26:30.015733938Z,true,2024-11-22T19:14:21.908067443Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:14:21.612237024Z,ended,2024-11-22T19:26:30.015733938Z
01JDARZHR1FDN7X9XN89QR9BYF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T20:28:26.241282685Z,,,true,2024-11-22T20:28:28.552982943Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T20:28:26.241282685Z,terminated,2024-11-22T20:45:53.327924494Z
01JDAPW7VSKCEQ2747GHF3FFRJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T19:51:40.665540458Z,,,true,2024-11-22T19:51:48.142571032Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T19:51:40.665540458Z,terminated,2024-11-22T20:10:31.249418585Z
01JDAFK94CF2TZDCKTW979FM1Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:27.020870019Z,,,true,2024-11-22T17:44:27.030503363Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:27.020870019Z,terminated,2024-11-22T18:06:38.939267713Z
01JDAFKKTVNTPK6WC4PX2ASAZD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T17:44:37.979851086Z,,,true,2024-11-22T17:44:37.991205501Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T17:44:37.979851086Z,terminated,2024-11-22T18:05:16.258156867Z
01JDAHN1PDS2QGCVFBMQ6D7B4G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:20:22.09405101Z,all games finished,2024-11-22T18:28:31.002336284Z,true,2024-11-22T18:20:22.110271871Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:20:22.09405101Z,ended,2024-11-22T18:28:31.002336284Z
01JDAKQHNKFC7QHCV09HPR330D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2024-11-22T18:56:41.139394526Z,all games finished,2024-11-22T19:08:20.772266562Z,true,2024-11-22T18:56:41.225378445Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T18:56:41.139394526Z,ended,2024-11-22T19:08:20.772266562Z
