id,batchID,batchIDLastChangedAt,confidence,confidenceLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JDAGZQPTFEMMKCNX7209CEY1,01JDAGQZ0DA6P87AZHKRMTFXJ8,2024-11-22T18:08:43.738191371Z,55,2024-11-22T18:09:01.63669403Z,01JDAGQZ0YSSAEPQ3HPH3V6W7F,2024-11-22T18:08:43.738191371Z,100,2024-11-22T18:09:01.57179404Z,01JDAGRXRHM04ETV95N9XKHKYQ,2024-11-22T18:08:43.738191371Z,01JDAGYSXT4MSPE9KP6PBZ4EG5,2024-11-22T18:08:43.738191371Z,01JDAGYT03PPX97DZHQMAGMNPC,2024-11-22T18:08:43.738191371Z,true,2024-11-22T18:09:01.655321135Z
01JDAHH25CSBK4JQAA8986H87G,01JDAH5DCP9PY7QX63WRAQ1BS4,2024-11-22T18:18:11.50048366Z,50,2024-11-22T18:18:17.937062403Z,01JDAH5DD3QWFSNPG2H8QN0FY6,2024-11-22T18:18:11.50048366Z,50,2024-11-22T18:18:17.946474638Z,01JDAH5PJZB7314AXT7ZYG6TVA,2024-11-22T18:18:11.50048366Z,01JDAHBRZQVCRJ2ZHM8MF156WE,2024-11-22T18:18:11.50048366Z,01JDAHBS12NHA8811XT8V0037D,2024-11-22T18:18:11.50048366Z,true,2024-11-22T18:18:17.942102645Z
01JDARP8PS1ZQSK4ZYJFQASZNG,01JDAPW5673VAZ9E1CSM7C7AKQ,2024-11-22T20:23:22.073048346Z,55,2024-11-22T20:24:07.169048901Z,01JDAPWA2JVVQ85FXGK4D2XCZ9,2024-11-22T20:23:22.073048346Z,25,2024-11-22T20:24:07.511496443Z,01JDAQMJCBAKAKERHF2EXA512B,2024-11-22T20:23:22.073048346Z,01JDAR8R10JNBGRPKBQD4QFYA0,2024-11-22T20:23:22.073048346Z,01JDAR95D3AYZ8WVY8KT3E0R37,2024-11-22T20:23:22.073048346Z,true,2024-11-22T20:24:08.18340881Z
01JDASG7TC2ZMHB9A3W8K6CRSA,01JDAPVNQ96GFRAX00Y5BBB6G7,2024-11-22T20:37:33.132943263Z,,,01JDAPVPB3M90NNTGBHNKCMB2M,2024-11-22T20:37:33.132943263Z,,,01JDARWW1GTSWKP7W2805FGVPB,2024-11-22T20:37:33.132943263Z,01JDAS92E5DZM1ZMBER358TN2W,2024-11-22T20:37:33.132943263Z,01JDAS9NTMN9W4208G0V2C713X,2024-11-22T20:37:33.132943263Z,,
01JDAG3BHMBAZWMZJAV1RBY5TR,01JDAFKV9C2GZSA71WJVAQ8MG0,2024-11-22T17:53:13.780354379Z,,,01JDAFKV9QD012SN1JSK0F77TJ,2024-11-22T17:53:13.780354379Z,,,01JDAFTWFWTF6BC01MX0FDVV1Z,2024-11-22T17:53:13.780354379Z,01JDAG1GBNEYNM3F9G1ANRCZXD,2024-11-22T17:53:13.780354379Z,01JDAG1GFESEW4P961AZ9XFQSP,2024-11-22T17:53:13.780354379Z,,
01JDAHGGY7CNC17XJQ9EYSGMV1,01JDAH5DCP9PY7QX63WRAQ1BS4,2024-11-22T18:17:53.863652008Z,99,2024-11-22T18:18:11.360533263Z,01JDAH5DD3QWFSNPG2H8QN0FY6,2024-11-22T18:17:53.863652008Z,93,2024-11-22T18:18:11.357594507Z,01JDAH66C3QDX2BJBTY77TNBK6,2024-11-22T18:17:53.863652008Z,01JDAHBRZJ5R7A1HRF6P3NK75J,2024-11-22T18:17:53.863652008Z,01JDAHBS4JRQ1NCHY22QGZHDW7,2024-11-22T18:17:53.863652008Z,true,2024-11-22T18:18:11.365673421Z
01JDAMJFYAWR5D5PAJM4BKWCR7,01JDAM2VVH90HMNHEN351M66QJ,2024-11-22T19:11:24.106962945Z,,,01JDAM2VY2K3KPQ93P1XACMM6X,2024-11-22T19:11:24.106962945Z,,,01JDAKYQS95333HGVF0H6MSNN9,2024-11-22T19:11:24.106962945Z,01JDAMES27N6WBVEC75CJ148B5,2024-11-22T19:11:24.106962945Z,01JDAMETFV59MW588VWFVHKEX5,2024-11-22T19:11:24.106962945Z,,
01JDAMR4BNY7RM9886QVTN5DX7,01JDAM86A43343P96MS3SV6FVH,2024-11-22T19:14:28.853565523Z,55,2024-11-22T19:14:53.509018337Z,01JDAM86DXSNKV0KQBZPJBE8ZM,2024-11-22T19:14:28.853565523Z,42,2024-11-22T19:14:53.463522447Z,01JDAMBET5P3WWJ5B7SG0TEAJF,2024-11-22T19:14:28.853565523Z,01JDAMP43J0MMJZGH7ACQP353B,2024-11-22T19:14:28.853565523Z,01JDAMP51S7DDW2D8D9NSBF1FF,2024-11-22T19:14:28.853565523Z,true,2024-11-22T19:14:53.648334082Z
01JDAMZ6FRVS65FZC9SRFNGKSX,01JDAMR0MME5K4R8KFTWR4M5XE,2024-11-22T19:18:20.408758347Z,100,2024-11-22T19:18:31.445459824Z,01JDAMR0VYECP793TFTR4648G8,2024-11-22T19:18:20.408758347Z,75,2024-11-22T19:18:31.349611736Z,01JDAMKYQND6MT8Q3REKM5ZK73,2024-11-22T19:18:20.408758347Z,01JDAMWW2ESH5RCCGZCN36PTW7,2024-11-22T19:18:20.408758347Z,01JDAMX03A2ZV1DSBEYW6ZQ7FQ,2024-11-22T19:18:20.408758347Z,true,2024-11-22T19:18:31.497612006Z
01JDATKF13EFGF926NRCC4F5MH,01JDASWATE5Z48HS2DCR1W15PW,2024-11-22T20:56:47.39558037Z,,,01JDASXPSXWEAA8Q04PGG5N41G,2024-11-22T20:56:47.39558037Z,,,01JDASZ1XD6P8WNA33QMWYXQ8C,2024-11-22T20:56:47.39558037Z,01JDATEME0VTBG0BQH125ND1E0,2024-11-22T20:56:47.39558037Z,01JDATG2AASBYY8WVN0DVSZXJP,2024-11-22T20:56:47.39558037Z,,
01JDAGE15FGD8HSDACKR9FWRP5,01JDAFKRJCN5QH00Q2J0B42YY7,2024-11-22T17:59:03.599955136Z,80,2024-11-22T17:59:11.032839335Z,01JDAFKRJNMRCJ0QEVF3ZPSZ62,2024-11-22T17:59:03.599955136Z,25,2024-11-22T17:59:11.028642246Z,01JDAFX33HFRGF35TMQ6GAMTAB,2024-11-22T17:59:03.599955136Z,01JDAG94JG77X6KJ7MA8KDSVW4,2024-11-22T17:59:03.599955136Z,01JDAG94R15N7A1JQ47EKA4XHM,2024-11-22T17:59:03.599955136Z,true,2024-11-22T17:59:11.057594152Z
01JDAN590EGVS022GJG7N2A31N,01JDAMQZAQMD2G3E8H3KKHV3Y6,2024-11-22T19:21:39.598304078Z,,,01JDAMQZH3YT6W22AXH917MMQT,2024-11-22T19:21:39.598304078Z,,,01JDAMJEDTDEFB201AA7T3NMP4,2024-11-22T19:21:39.598304078Z,01JDAMZZ28F811AW84G2F5KQ56,2024-11-22T19:21:39.598304078Z,01JDAN0166JGZ4AS4DHB0FZB4Z,2024-11-22T19:21:39.598304078Z,,
01JDARMKY9M9WSC61TPY1JY5A9,01JDAPW4CD5A08H6QZB7ERWYJQ,2024-11-22T20:22:28.041730835Z,100,2024-11-22T20:23:01.612440541Z,01JDAPW86BAAKNNS68C5H9WA5C,2024-11-22T20:22:28.041730835Z,100,2024-11-22T20:23:01.344099685Z,01JDAR3223D06RAQ4ASJT8ZXWJ,2024-11-22T20:22:28.041730835Z,01JDARH4JE0X1PJ2H5H0EVYDNM,2024-11-22T20:22:28.041730835Z,01JDARHCRXNWEJ3QNVVQRCVVJR,2024-11-22T20:22:28.041730835Z,true,2024-11-22T20:23:02.265380399Z
01JDAR2WQ6W6KTZ3HBQPDQXZS3,01JDAPW7JZDDA3WCPQE8BGT691,2024-11-22T20:12:47.206245613Z,23,2024-11-22T20:13:16.131310617Z,01JDAPWCPJMAD34JQQTQE4MBMF,2024-11-22T20:12:47.206245613Z,36,2024-11-22T20:13:15.947292918Z,01JDAQ7RSYGMMRBVFRNDTKCEFS,2024-11-22T20:12:47.206245613Z,01JDAQYE5VXH1FMKPQEJ2CM5WW,2024-11-22T20:12:47.206245613Z,01JDAQYNP9HBW3W693REJAFFYX,2024-11-22T20:12:47.206245613Z,true,2024-11-22T20:13:16.513227539Z
01JDAHG7QRN49TNN3WDCAB1543,01JDAGYW5EE6YPK8A39YBN6XJ5,2024-11-22T18:17:44.440727337Z,68,2024-11-22T18:17:52.051243261Z,01JDAGYW5RD795MHZXVKQZT9GJ,2024-11-22T18:17:44.440727337Z,82,2024-11-22T18:17:52.047982289Z,01JDAH3T0FVTQ3MXJWJ0VVQGZA,2024-11-22T18:17:44.440727337Z,01JDAHA74JCPNZHPBH8KV9V9JD,2024-11-22T18:17:44.440727337Z,01JDAHA76FQBV6W97VRZ4K45N7,2024-11-22T18:17:44.440727337Z,true,2024-11-22T18:17:52.054088423Z
01JDAJPTE530MNE8JTTPGAH6PG,01JDAHZ5ZJ1H0KRB6P8NNB97ZS,2024-11-22T18:38:48.773892338Z,,,01JDAHZ60365PNSEEMGS4BT96E,2024-11-22T18:38:48.773892338Z,,,01JDAJJ9CJ2CNS3C6KY8C73HQA,2024-11-22T18:38:48.773892338Z,01JDAJPRXJPFJT97NSS86G14E1,2024-11-22T18:38:48.773892338Z,01JDAJPSM7R4T13PHA76EC25YV,2024-11-22T18:38:48.773892338Z,,
01JDAJTCT67VVDZTASS8S0WN7F,01JDAHZ5ZJ1H0KRB6P8NNB97ZS,2024-11-22T18:40:45.894090787Z,25,2024-11-22T18:40:57.815785126Z,01JDAHZ60365PNSEEMGS4BT96E,2024-11-22T18:40:45.894090787Z,26,2024-11-22T18:40:57.798792904Z,01JDAJJ9R5YQ2VZDNEQF0CCREX,2024-11-22T18:40:45.894090787Z,01JDAJPRYQFSARDVM9QJC01E6R,2024-11-22T18:40:45.894090787Z,01JDAJPSEAA6X6EZ9F9X5JA8QE,2024-11-22T18:40:45.894090787Z,true,2024-11-22T18:40:57.845751168Z
01JDANZEAFMN6BDJP0ESD1P9AM,01JDAMQDEVZSS71ZK7M5AJQW28,2024-11-22T19:35:57.007973123Z,,,01JDAMQDJG31QKNENKZ1K142AH,2024-11-22T19:35:57.007973123Z,,,01JDANP94BMWZQZEGDK9BK4X2W,2024-11-22T19:35:57.007973123Z,01JDANY4XC8J0QNXA0GQJ5ACAD,2024-11-22T19:35:57.007973123Z,01JDANYBQKG8PQW5DP7S26HAHG,2024-11-22T19:35:57.007973123Z,,
01JDAQA4WVPMDQYMR58R1R7XN0,01JDAPA1C19K0NQZZH7FZ09D4C,2024-11-22T19:59:16.379624829Z,57,2024-11-22T19:59:41.998089221Z,01JDAPA1M38HVBXYE26SP0V6DM,2024-11-22T19:59:16.379624829Z,90,2024-11-22T19:59:42.273150514Z,01JDAPZF4R3JVGNQ2RRDBBGCWV,2024-11-22T19:59:16.379624829Z,01JDAQ6EXZEM9J2GBYXABK2DZH,2024-11-22T19:59:16.379624829Z,01JDAQ6KJG2K6YEEDGMC82KFEG,2024-11-22T19:59:16.379624829Z,true,2024-11-22T19:59:42.735513503Z
01JDARJ76BWRPJRDEA8XATZC2T,01JDAPW4CD5A08H6QZB7ERWYJQ,2024-11-22T20:21:09.451894642Z,,,01JDAPW86BAAKNNS68C5H9WA5C,2024-11-22T20:21:09.451894642Z,,,01JDAR4A9HCW1W10E34VHZFF81,2024-11-22T20:21:09.451894642Z,01JDARH49TBV3094SH2FBGYG81,2024-11-22T20:21:09.451894642Z,01JDARHH10T029NJTNS6XQKXCD,2024-11-22T20:21:09.451894642Z,,
01JDAH6KVS1VW5DRD8SMWZJQ60,01JDAGY7S217P5T9V7NJR1FC04,2024-11-22T18:12:29.177690078Z,100,2024-11-22T18:12:53.334818634Z,01JDAGY7SD98WFY7GQYRSWXS7M,2024-11-22T18:12:29.177690078Z,0,2024-11-22T18:12:53.272585802Z,01JDAGRZ1FXJ4HS7HHT801K5RJ,2024-11-22T18:12:29.177690078Z,01JDAH3V8GJK208QR8K9NKV9ZG,2024-11-22T18:12:29.177690078Z,01JDAH3VBZ3180546CCFHN5FSQ,2024-11-22T18:12:29.177690078Z,true,2024-11-22T18:12:53.429113111Z
01JDAH7XT8YQ7BPPDH7EKMEQAV,01JDAGZBERER1FZDMPT7JPWXQH,2024-11-22T18:13:12.136926024Z,73,2024-11-22T18:13:25.301247992Z,01JDAGZBF50G32SYJBEC9WQE8P,2024-11-22T18:13:12.136926024Z,75,2024-11-22T18:13:25.299322384Z,01JDAGSZAAPSR6424TSA5ZJF1T,2024-11-22T18:13:12.136926024Z,01JDAH62KY8DWZ7307VJATRWC4,2024-11-22T18:13:12.136926024Z,01JDAH62QCJW54W9NC4KVRRASS,2024-11-22T18:13:12.136926024Z,true,2024-11-22T18:13:25.368016665Z
01JDAJ67EN6MDEAEQJ8M911AXF,01JDAHVQ623BWMFK087YFQW2C9,2024-11-22T18:29:45.045798183Z,88,2024-11-22T18:29:51.511938407Z,01JDAHVQ6M98P9DHBPDWAV5C8H,2024-11-22T18:29:45.045798183Z,87,2024-11-22T18:29:51.505217284Z,01JDAHQJBYT69TZFM605CE8BQC,2024-11-22T18:29:45.045798183Z,01JDAJ1V4TV5A2J533AK9M2D8X,2024-11-22T18:29:45.045798183Z,01JDAJ1VAJ3CV5W5RY253VX00B,2024-11-22T18:29:45.045798183Z,true,2024-11-22T18:29:51.497466195Z
01JDAN30FNK70GP4F7DRFTJSG6,01JDAMR0MME5K4R8KFTWR4M5XE,2024-11-22T19:20:25.333595969Z,48,2024-11-22T19:20:34.274960237Z,01JDAMR0VYECP793TFTR4648G8,2024-11-22T19:20:25.333595969Z,26,2024-11-22T19:20:34.128546582Z,01JDAMM5YFT83MSQ5D3GSPJE0B,2024-11-22T19:20:25.333595969Z,01JDAMWWE8GWFDG43Z7DX6VZWJ,2024-11-22T19:20:25.333595969Z,01JDAMX13CZ8XK93GDRS33PQKB,2024-11-22T19:20:25.333595969Z,true,2024-11-22T19:20:34.651824729Z
01JDANG5F295ZH1C8N1N945RCW,01JDAMQHC3923M66WN8TYC0STZ,2024-11-22T19:27:36.418171481Z,,,01JDAMQHGD48G5PJPRCYPAJQC6,2024-11-22T19:27:36.418171481Z,,,01JDAN8SJR5TCFXHRZJDMK1E4V,2024-11-22T19:27:36.418171481Z,01JDANFTFPH3NZDESYE0X5Y6PS,2024-11-22T19:27:36.418171481Z,01JDANG071TS24014ACK1F8SNG,2024-11-22T19:27:36.418171481Z,,
01JDATVD4X0HB7PA8DQ6QJHJKQ,01JDASWBKC0TZAJ538JGQSSTMB,2024-11-22T21:01:07.61314063Z,,,01JDASXR7TZWY5CXBQV4GNQQ4Z,2024-11-22T21:01:07.61314063Z,,,01JDASZQ8J8HM4XRHHVPFA6QGB,2024-11-22T21:01:07.61314063Z,01JDATBYBXTCJBF3RVFHHBDBDK,2024-11-22T21:01:07.61314063Z,01JDATCKN77CBP596ER0TZCF9Q,2024-11-22T21:01:07.61314063Z,,
01JDAP8M6ZARD2P6V3PA01REY5,01JDAMQCQVMG0HYAH2M9HPP6J4,2024-11-22T19:40:57.951275011Z,76,2024-11-22T19:41:09.514547827Z,01JDAMQCW6X37SCNZDXN7RRQHK,2024-11-22T19:40:57.951275011Z,76,2024-11-22T19:41:09.790976Z,01JDAN9Y6E42CFB4JP2X6A7CNR,2024-11-22T19:40:57.951275011Z,01JDAP2KP7SCM36N1JERJEK3BJ,2024-11-22T19:40:57.951275011Z,01JDAP2RF0WK8E05BM3HHXQ8TW,2024-11-22T19:40:57.951275011Z,true,2024-11-22T19:41:09.64341893Z
01JDAHSYAM5NYYKVF6DGBKZ81M,01JDAH5A0FE7G23H405ZVZPHMD,2024-11-22T18:23:02.484440035Z,24,2024-11-22T18:23:22.223827891Z,01JDAH5A0VH4DCFKBW10NC5NN5,2024-11-22T18:23:02.484440035Z,71,2024-11-22T18:23:22.216069983Z,01JDAHDV74E870WMXS1PY0ZET9,2024-11-22T18:23:02.484440035Z,01JDAHQ5C50969YWQ9H8XT2J1C,2024-11-22T18:23:02.484440035Z,01JDAHQ5GDKT5FGXB4AKEF9WAN,2024-11-22T18:23:02.484440035Z,true,2024-11-22T18:23:22.404910623Z
01JDAJ57RMNCJ638DRMTNGA6FA,01JDAHN0PXQ02WS4AZPQ2A3B4V,2024-11-22T18:29:12.596803944Z,,,01JDAHN0Q9CZ9SCEKH4C9SVV15,2024-11-22T18:29:12.596803944Z,,,01JDAHQD8Z55Q06RKG4KRA7R6C,2024-11-22T18:29:12.596803944Z,01JDAJ56MWSZ99WD55QJF4NX05,2024-11-22T18:29:12.596803944Z,01JDAJ576NPWD9QFEK2FYS8YYR,2024-11-22T18:29:12.596803944Z,,
01JDAK9NV7Q323ABPXXYFZVNB4,01JDAJRS2C31SJFAH770441W5H,2024-11-22T18:49:06.663361691Z,65,2024-11-22T18:49:13.708795577Z,01JDAJRS3XH4WXC3F8RQWABB9T,2024-11-22T18:49:06.663361691Z,39,2024-11-22T18:49:13.736606054Z,01JDAJZ2WKQEDB0JJ5AXNEX21K,2024-11-22T18:49:06.663361691Z,01JDAK4J152WMQ41R50YZY6M33,2024-11-22T18:49:06.663361691Z,01JDAK4JZKTKRNK6M1Q0NPTH2Y,2024-11-22T18:49:06.663361691Z,true,2024-11-22T18:49:13.764324229Z
01JDAKFX501GVXZKV0B2TT58PD,01JDAJRRCN9X2G7M34BDMKD2SK,2024-11-22T18:52:30.752865901Z,100,2024-11-22T18:52:55.133239996Z,01JDAJRRE9AET24VV71WQVNN2E,2024-11-22T18:52:30.752865901Z,100,2024-11-22T18:52:55.161249218Z,01JDAJFBHE4EWEC5351MCKV9E9,2024-11-22T18:52:30.752865901Z,01JDAKDZ6Y26SMH6T97PQ6RBBM,2024-11-22T18:52:30.752865901Z,01JDAKDZXEC8S9CTGZ4HSEEF5B,2024-11-22T18:52:30.752865901Z,true,2024-11-22T18:52:55.335884601Z
01JDAMM50NAQV59FXES6JSH30X,01JDAM2VVH90HMNHEN351M66QJ,2024-11-22T19:12:18.454060485Z,74,2024-11-22T19:12:34.553906675Z,01JDAM2VY2K3KPQ93P1XACMM6X,2024-11-22T19:12:18.454060485Z,72,2024-11-22T19:12:34.52544857Z,01JDAKZ915RAWFH9VRYH7TBMD4,2024-11-22T19:12:18.454060485Z,01JDAMERYTDA8Q52J77XM97MMQ,2024-11-22T19:12:18.454060485Z,01JDAMETBJRXFE2YH8YE787SNK,2024-11-22T19:12:18.454060485Z,true,2024-11-22T19:12:34.639876948Z
01JDAMTP98NMJ6Q6VAEZ3YTTYE,01JDAM86A43343P96MS3SV6FVH,2024-11-22T19:15:52.744349534Z,65,2024-11-22T19:16:10.437413103Z,01JDAM86DXSNKV0KQBZPJBE8ZM,2024-11-22T19:15:52.744349534Z,70,2024-11-22T19:16:10.513008989Z,01JDAM7W6PASGRH70HCVPG11E0,2024-11-22T19:15:52.744349534Z,01JDAMP47862VCHR0WRQEHNAE8,2024-11-22T19:15:52.744349534Z,01JDAMP5C7CBW6W0Z5892KB6R6,2024-11-22T19:15:52.744349534Z,true,2024-11-22T19:16:10.601416565Z
01JDANXD0QN5V9N3DVQ3MDERCF,01JDAMQF3GAX1XYH5CTYNYQPG0,2024-11-22T19:34:50.135581736Z,,,01JDAMQF616EH4495AMCF7JPEJ,2024-11-22T19:34:50.135581736Z,,,01JDAN7XH5DM1PSZ787NK0J9K8,2024-11-22T19:34:50.135581736Z,01JDANTWH8TCNT60ESRKC3CHAG,2024-11-22T19:34:50.135581736Z,01JDANTZGTWNAH8YB9DEBV0Y1Q,2024-11-22T19:34:50.135581736Z,,
01JDARFJWN2Q9QPQCKX1ZJXC5A,01JDAPW5673VAZ9E1CSM7C7AKQ,2024-11-22T20:19:43.12510858Z,100,2024-11-22T20:20:11.868935753Z,01JDAPWA2JVVQ85FXGK4D2XCZ9,2024-11-22T20:19:43.12510858Z,0,2024-11-22T20:20:11.622924262Z,01JDAQCV6KA3JC8H20KHM7ZXS0,2024-11-22T20:19:43.12510858Z,01JDAR8Q04JWJD364HSJ0Y3GQ5,2024-11-22T20:19:43.12510858Z,01JDAR90Q82GG39VPNE7K7EJFG,2024-11-22T20:19:43.12510858Z,true,2024-11-22T20:20:12.692449959Z
01JDARGXAJYAQZXHYZGJS6F6N0,01JDAPW5673VAZ9E1CSM7C7AKQ,2024-11-22T20:20:26.578205989Z,90,2024-11-22T20:20:55.783900578Z,01JDAPWA2JVVQ85FXGK4D2XCZ9,2024-11-22T20:20:26.578205989Z,6,2024-11-22T20:20:55.526298529Z,01JDAQQAFRY1Q6Q7A5T90XY7HQ,2024-11-22T20:20:26.578205989Z,01JDAR8Q749HNBFJZHYY9Y7F54,2024-11-22T20:20:26.578205989Z,01JDAR92GY81V1GSPR6VKEF6XA,2024-11-22T20:20:26.578205989Z,true,2024-11-22T20:20:56.297645558Z
01JDARM80P0RF0ZCEEBQFCJ709,01JDAPW2C00ZF3AQXAVKX8TVSF,2024-11-22T20:22:15.830833686Z,37,2024-11-22T20:22:54.680735465Z,01JDAPW74HW72837H4YJGX4W4C,2024-11-22T20:22:15.830833686Z,73,2024-11-22T20:22:54.367049774Z,01JDAQMEVNJBEBAAYMCZWXBYKW,2024-11-22T20:22:15.830833686Z,01JDARD7TAQK9EHVP4WGXMJ0HZ,2024-11-22T20:22:15.830833686Z,01JDARDK1XTNR59361VX1TCPGE,2024-11-22T20:22:15.830833686Z,true,2024-11-22T20:22:55.638838974Z
