id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JD5ZP5SXXX32FBPA7MNNVC2E,01JD5XW3TEPJ38TDDHMJWAZ5XG,2024-11-20T23:49:26.973547108Z,30,2024-11-20T23:49:26.973547108Z,true,2024-11-20T23:54:47.268499027Z,,,01JD5XW3V0F31HK0AYBMG6K9CK,2024-11-20T23:49:26.973547108Z,0,2024-11-20T23:49:26.973547108Z,true,2024-11-20T23:54:17.191456398Z,send,2024-11-20T23:49:26.973547108Z,01JD5ZP4SS7MRDAEYG3XB42DMG,2024-11-20T23:49:26.973547108Z,true,2024-11-20T23:54:17.041556831Z,true,2024-11-20T23:54:17.246130715Z,,,01JD5ZP5558QCRDBXNFVCJXXYD,2024-11-20T23:49:26.973547108Z
01JD68B5VBF3FVZYJZQJD84X5C,01JD60M7QC86NJC1Y5GYYFH04B,2024-11-21T02:20:43.755935866Z,30,2024-11-21T02:20:43.755935866Z,true,2024-11-21T02:29:43.249234494Z,,,01JD60M7RST8Z1YGC4J2NQMD0S,2024-11-21T02:20:43.755935866Z,1,2024-11-21T02:20:43.755935866Z,true,2024-11-21T02:29:10.713316675Z,observe,2024-11-21T02:20:43.755935866Z,01JD68A8W4BB4ZEBDV7G6P7RWH,2024-11-21T02:20:43.755935866Z,true,2024-11-21T02:29:07.820609873Z,true,2024-11-21T02:29:14.989882182Z,,,01JD68AR6J3PT4MZW1KW7F8Z34,2024-11-21T02:20:43.755935866Z
01JD5XHWRJVKG5Z293TWWSK9SE,01JD5XBJ3SQB3RQ407GF6JMDE5,2024-11-20T23:12:09.490922839Z,30,2024-11-20T23:12:09.490922839Z,false,2024-11-20T23:12:09.490922839Z,,,01JD5XBJ4QJYRCWK3GBE4VKK6B,2024-11-20T23:12:09.490922839Z,0,2024-11-20T23:12:09.490922839Z,,,send,2024-11-20T23:12:09.490922839Z,01JD5XHWESCATF1J311F04KAQ0,2024-11-20T23:12:09.490922839Z,false,2024-11-20T23:12:09.490922839Z,,,,,01JD5XHWHAG4YD3CY90876KWJW,2024-11-20T23:12:09.490922839Z
01JD60Y5S35DR3XYWHKZ8FXZJV,01JD60N8WKT5T20PV8560XF4FB,2024-11-21T00:11:17.667309454Z,30,2024-11-21T00:11:17.667309454Z,false,2024-11-21T00:11:17.667309454Z,,,01JD60N936BVSNR8936380TRBW,2024-11-21T00:11:17.667309454Z,0,2024-11-21T00:11:17.667309454Z,,,send,2024-11-21T00:11:17.667309454Z,01JD60Y2KXDRRQ80373WYSDP55,2024-11-21T00:11:17.667309454Z,false,2024-11-21T00:11:17.667309454Z,,,,,01JD60Y38331M6K3WZMBJCAJMA,2024-11-21T00:11:17.667309454Z
01JD617RCVBRX8A3VVT81YND4A,01JD60N128FFEVP0W9D0XW772H,2024-11-21T00:16:31.643492234Z,30,2024-11-21T00:16:31.643492234Z,false,2024-11-21T00:16:31.643492234Z,,,01JD60N145E97X378X5CZSQD9W,2024-11-21T00:16:31.643492234Z,0,2024-11-21T00:16:31.643492234Z,,,send,2024-11-21T00:16:31.643492234Z,01JD617MBXRCFTVN3J9NC6RK2D,2024-11-21T00:16:31.643492234Z,false,2024-11-21T00:16:31.643492234Z,,,,,01JD617P1N2PXAB6YSJ37C4P3D,2024-11-21T00:16:31.643492234Z
01JD61CHB1VEZ4GVSJ611DMNAE,01JD60MZTZTT7FVFX1DMVDZS6J,2024-11-21T00:19:08.257078822Z,30,2024-11-21T00:19:08.257078822Z,true,2024-11-21T00:28:00.854284859Z,,,01JD60MZWS0N7S4EKBRXZ7EGQK,2024-11-21T00:19:08.257078822Z,0,2024-11-21T00:19:08.257078822Z,true,2024-11-21T00:27:29.654439419Z,send,2024-11-21T00:19:08.257078822Z,01JD61C70SDBQ1CZY69ZY4MMMF,2024-11-21T00:19:08.257078822Z,true,2024-11-21T00:27:21.860803259Z,true,2024-11-21T00:27:30.849019453Z,,,01JD61C82Q98QSJRTEHQXX7NT9,2024-11-21T00:19:08.257078822Z
01JD61H1HHW0GZZ5PBK5WPJWSH,01JD60MZ6CPQGET09J2C7XEAB9,2024-11-21T00:21:35.921629754Z,30,2024-11-21T00:21:35.921629754Z,true,2024-11-21T00:22:41.884659275Z,,,01JD60MZ9RWQ194QE5WWHTTC0N,2024-11-21T00:21:35.921629754Z,0,2024-11-21T00:21:35.921629754Z,true,2024-11-21T00:22:09.141093896Z,looking at your yard,2024-11-21T00:21:35.921629754Z,01JD61GKT5QN1W9PTY11N24AM3,2024-11-21T00:21:35.921629754Z,true,2024-11-21T00:22:05.674645949Z,true,2024-11-21T00:22:11.228278666Z,,,01JD61GQVG25HM0ZW8EX400Y8C,2024-11-21T00:21:35.921629754Z
01JD65BAHDYN1E0J04MZACJHR1,01JD64ZFE4DFSA7GB721BPD2PX,2024-11-21T01:28:22.829423375Z,30,2024-11-21T01:28:22.829423375Z,true,2024-11-21T01:40:28.201179393Z,,,01JD64ZGPF1258T1JXXZVFMC3Y,2024-11-21T01:28:22.829423375Z,1,2024-11-21T01:28:22.829423375Z,true,2024-11-21T01:38:12.381240186Z,observe,2024-11-21T01:28:22.829423375Z,01JD65A4Q7QJ2YQ1MG5C1MPA2F,2024-11-21T01:28:22.829423375Z,true,2024-11-21T01:38:00.012966896Z,true,2024-11-21T01:38:13.758575752Z,,,01JD65APJ4P0RF2ZQDQ5SC0D8Y,2024-11-21T01:28:22.829423375Z
01JD617ZPW48JCSNG102DVR8T8,01JD60N128FFEVP0W9D0XW772H,2024-11-21T00:16:39.133032431Z,30,2024-11-21T00:16:39.133032431Z,false,2024-11-21T00:16:39.133032431Z,,,01JD60N145E97X378X5CZSQD9W,2024-11-21T00:16:39.133032431Z,1,2024-11-21T00:16:39.133032431Z,,,send,2024-11-21T00:16:39.133032431Z,01JD617M7D8D8X5Y4Q4EV2VST9,2024-11-21T00:16:39.133032431Z,false,2024-11-21T00:16:39.133032431Z,,,,,01JD617QH23RH8898JQRNWS98P,2024-11-21T00:16:39.133032431Z
01JD62C746A5ZVW4V4R873MCF9,01JD60MQETVDRAYZ40YQFJ43YC,2024-11-21T00:36:26.3740765Z,30,2024-11-21T00:36:26.3740765Z,true,2024-11-21T00:48:22.703361524Z,,,01JD60MQHGAD2DQ67G1XHYV1ZC,2024-11-21T00:36:26.3740765Z,0,2024-11-21T00:36:26.3740765Z,true,2024-11-21T00:47:52.065860779Z,send,2024-11-21T00:36:26.3740765Z,01JD62BQVNC902DZF7J91T9ANA,2024-11-21T00:36:26.3740765Z,true,2024-11-21T00:47:50.945033194Z,true,2024-11-21T00:47:52.370632144Z,,,01JD62BTXY1CKZQS2MK1JJZNC9,2024-11-21T00:36:26.3740765Z
