id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JH6TWFFZK2Y3TJXTGDAZRJMT,01JH6RKJ2SKX5620TZ297Y58C9,2025-01-10T00:47:32.351860916Z,false,2025-01-10T00:47:32.351860916Z,01JH6RKJ3WZ5E56FEMXCHPK1QC,2025-01-10T00:47:32.351860916Z,7,2025-01-10T00:47:32.351860916Z,6,2025-01-10T00:47:32.351860916Z,Round 7 / 8,2025-01-10T00:47:32.351860916Z,1,2025-01-10T00:47:32.768918332Z,false,2025-01-10T00:47:32.351860916Z,Chat,2025-01-10T00:47:32.351860916Z
01JH6XVNQG40EHA9ENYQS9XV00,01JH6VM7R0YW69S3E075406Z2S,2025-01-10T01:39:31.696803499Z,true,2025-01-10T01:40:33.093220894Z,01JH6VM7TXZ5HY73SVJDN4H9T2,2025-01-10T01:39:31.696803499Z,1,2025-01-10T01:39:31.696803499Z,0,2025-01-10T01:39:31.696803499Z,Round 1 / 8,2025-01-10T01:39:31.696803499Z,2,2025-01-10T01:39:31.788896327Z,true,2025-01-10T01:39:32.358251759Z,Chat,2025-01-10T01:39:31.696803499Z
01JH6N2WEAF85FVJFR32JG86TG,01JH6MCJ55E2ENG5WFJKVVYGGS,2025-01-09T23:06:10.762269952Z,true,2025-01-09T23:11:14.13471439Z,01JH6MCJ5J1FESW1H8V4DS0EMR,2025-01-09T23:06:10.762269952Z,5,2025-01-09T23:06:10.762269952Z,4,2025-01-09T23:06:10.762269952Z,Round 5 / 8,2025-01-09T23:06:10.762269952Z,2,2025-01-09T23:06:10.839431987Z,true,2025-01-09T23:10:23.771704332Z,Chat,2025-01-09T23:06:10.762269952Z
01JH6P24DBPZK5WJAX333XCVSV,01JH6N3AGM6Z3CXHXC2XC1NDYV,2025-01-09T23:23:14.731897136Z,true,2025-01-09T23:24:45.166273757Z,01JH6N3AGYHRR277R99NMV3A0Y,2025-01-09T23:23:14.731897136Z,1,2025-01-09T23:23:14.731897136Z,0,2025-01-09T23:23:14.731897136Z,Round 1 / 8,2025-01-09T23:23:14.731897136Z,3,2025-01-09T23:23:14.76709311Z,true,2025-01-09T23:23:14.983814736Z,Chat,2025-01-09T23:23:14.731897136Z
01JH6PTJ4HHGD1KMT9V7SBX9F1,01JH6N37MWS53T3C7H5MX9W66T,2025-01-09T23:36:35.21754733Z,true,2025-01-09T23:39:06.685777967Z,01JH6N37N43Q9TY7HAC2F0HV5N,2025-01-09T23:36:35.21754733Z,2,2025-01-09T23:36:35.21754733Z,1,2025-01-09T23:36:35.21754733Z,Round 2 / 8,2025-01-09T23:36:35.21754733Z,2,2025-01-09T23:36:35.303816373Z,true,2025-01-09T23:38:06.440836658Z,Chat,2025-01-09T23:36:35.21754733Z
01JH6PTJ4X9J9CPK3FBWGJZQ5C,01JH6N37MWS53T3C7H5MX9W66T,2025-01-09T23:36:35.229320941Z,true,2025-01-09T23:42:07.40123656Z,01JH6N37N43Q9TY7HAC2F0HV5N,2025-01-09T23:36:35.229320941Z,5,2025-01-09T23:36:35.229320941Z,4,2025-01-09T23:36:35.229320941Z,Round 5 / 8,2025-01-09T23:36:35.229320941Z,2,2025-01-09T23:36:35.362719624Z,true,2025-01-09T23:41:07.183022215Z,Chat,2025-01-09T23:36:35.229320941Z
01JH6Q8WRA6MYVA2P2TNK6S2HS,01JH6N3622603A24K1ZPX8CDN6,2025-01-09T23:44:24.842264029Z,true,2025-01-09T23:49:08.210527595Z,01JH6N362BF4DKXMH9ABQHYQTE,2025-01-09T23:44:24.842264029Z,5,2025-01-09T23:44:24.842264029Z,4,2025-01-09T23:44:24.842264029Z,Round 5 / 8,2025-01-09T23:44:24.842264029Z,2,2025-01-09T23:44:25.002402744Z,true,2025-01-09T23:48:15.946330189Z,Chat,2025-01-09T23:44:24.842264029Z
01JH6R2TWYAY4ECDXYXSYNPR25,01JH6N33SQWEDYES9VX609BB0K,2025-01-09T23:58:34.910321225Z,true,2025-01-10T00:01:08.946875453Z,01JH6N33T81R0VMPWM1Z1K4PVE,2025-01-09T23:58:34.910321225Z,2,2025-01-09T23:58:34.910321225Z,1,2025-01-09T23:58:34.910321225Z,Round 2 / 8,2025-01-09T23:58:34.910321225Z,2,2025-01-09T23:58:35.04575321Z,true,2025-01-10T00:00:07.143357614Z,Chat,2025-01-09T23:58:34.910321225Z
01JH6SY9XDFDRNE2E30A40HXD3,01JH6RKN04Q2PWN0VFFQCAENR5,2025-01-10T00:31:03.597085267Z,true,2025-01-10T00:33:38.749236989Z,01JH6RKN1SRZ4EN4AXR8RSPF05,2025-01-10T00:31:03.597085267Z,4,2025-01-10T00:31:03.597085267Z,3,2025-01-10T00:31:03.597085267Z,Round 4 / 8,2025-01-10T00:31:03.597085267Z,1,2025-01-10T00:31:03.914488435Z,true,2025-01-10T00:33:07.248813186Z,Chat,2025-01-10T00:31:03.597085267Z
01JH6T2YQKSYH7MXKFWJSY3Z3M,01JH6RKME1AXBRAS53WAJ202RS,2025-01-10T00:33:35.98785054Z,true,2025-01-10T00:34:38.658503821Z,01JH6RKMFKDE2E97RT1CNEVN23,2025-01-10T00:33:35.98785054Z,1,2025-01-10T00:33:35.98785054Z,0,2025-01-10T00:33:35.98785054Z,Round 1 / 8,2025-01-10T00:33:35.98785054Z,2,2025-01-10T00:33:36.20431187Z,true,2025-01-10T00:33:37.490834796Z,Chat,2025-01-10T00:33:35.98785054Z
