id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,messages,messagesLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JH6VMBRQ75HC05JB1HN7HRMX,4,2025-01-10T01:09:46.185459823Z,01JH6VMBPFK7BXCR92NS2RRPRV,2025-01-10T01:00:34.967328387Z,"[{""text"":""I think the population is 64% rabbits"",""likes"":{},""time"":1736471446509,""round"":1,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471532407,""round"":1,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471561423,""round"":2,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 70% rabbits"",""likes"":{},""time"":1736471481026,""round"":2,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471580289,""round"":3,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471502726,""round"":3,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 70% rabbits"",""likes"":{},""time"":1736471510404,""round"":3,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471612494,""round"":4,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 81% rabbits"",""likes"":{},""time"":1736471542826,""round"":4,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 62% rabbits"",""likes"":{},""time"":1736471540740,""round"":4,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 84% rabbits"",""likes"":{},""time"":1736471559763,""round"":5,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 80% rabbits"",""likes"":{},""time"":1736471566044,""round"":5,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 80% rabbits"",""likes"":{},""time"":1736471564592,""round"":5,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471646968,""round"":5,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471663596,""round"":6,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 86% rabbits"",""likes"":{},""time"":1736471581250,""round"":6,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 78% rabbits"",""likes"":{},""time"":1736471590091,""round"":6,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 77% rabbits"",""likes"":{},""time"":1736471598191,""round"":6,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471695514,""round"":7,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 72% rabbits"",""likes"":{},""time"":1736471614540,""round"":7,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 83% rabbits"",""likes"":{},""time"":1736471617131,""round"":7,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 82% rabbits"",""likes"":{},""time"":1736471627988,""round"":7,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 82% rabbits"",""likes"":{},""time"":1736471637885,""round"":8,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471721822,""round"":8,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 74% rabbits"",""likes"":{},""time"":1736471640777,""round"":8,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 79% rabbits"",""likes"":{},""time"":1736471649902,""round"":8,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}}]",2025-01-10T01:14:04.055720124Z,true,2025-01-10T01:14:04.222467467Z,end of game,2025-01-10T01:14:04.288688361Z,01JH6VMBZFZP8NS4038MC1CNR3,2025-01-10T01:00:35.187616018Z,01JH6W03MCSNPPFXXT0T358DH9,2025-01-10T01:06:59.856676297Z,"[{""text"":""I think the population is 64% rabbits"",""likes"":{},""time"":1736471446509,""round"":1,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471532407,""round"":1,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471561423,""round"":2,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 70% rabbits"",""likes"":{},""time"":1736471481026,""round"":2,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471580289,""round"":3,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471502726,""round"":3,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 70% rabbits"",""likes"":{},""time"":1736471510404,""round"":3,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471612494,""round"":4,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 81% rabbits"",""likes"":{},""time"":1736471542826,""round"":4,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 62% rabbits"",""likes"":{},""time"":1736471540740,""round"":4,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 84% rabbits"",""likes"":{},""time"":1736471559763,""round"":5,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 80% rabbits"",""likes"":{},""time"":1736471566044,""round"":5,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 80% rabbits"",""likes"":{},""time"":1736471564592,""round"":5,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471646968,""round"":5,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471663596,""round"":6,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 86% rabbits"",""likes"":{},""time"":1736471581250,""round"":6,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 78% rabbits"",""likes"":{},""time"":1736471590091,""round"":6,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 77% rabbits"",""likes"":{},""time"":1736471598191,""round"":6,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471695514,""round"":7,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 72% rabbits"",""likes"":{},""time"":1736471614540,""round"":7,""recipient"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}},{""text"":""I think the population is 83% rabbits"",""likes"":{},""time"":1736471617131,""round"":7,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 82% rabbits"",""likes"":{},""time"":1736471627988,""round"":7,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""name"":""player 4"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VNEVMHJV77KPX6WXDZSA4""}},{""text"":""I think the population is 82% rabbits"",""likes"":{},""time"":1736471637885,""round"":8,""recipient"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""sender"":{""id"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""name"":""player 2"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJYA6HRRC4P9QMX4R1F1P""}},{""text"":""I think the population is 90% rabbits"",""likes"":{},""time"":1736471721822,""round"":8,""recipient"":""01JH6VJYA6HRRC4P9QMX4R1F1P"",""sender"":{""id"":""01JH6VMNCV2D9KDGHRGJ5SZD4H"",""name"":""player 3"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VMNCV2D9KDGHRGJ5SZD4H""}},{""text"":""I think the population is 74% rabbits"",""likes"":{},""time"":1736471640777,""round"":8,""recipient"":""01JH6VNEVMHJV77KPX6WXDZSA4"",""sender"":{""id"":""01JH6VJVPYYPEEXPBTF8M3NS1Y"",""name"":""player 1"",""avatar"":""https://api.dicebear.com/9.x/personas/svg?seed=01JH6VJVPYYPEEXPBTF8M3NS1Y""}}]",2025-01-10T01:14:00.959996845Z,7,2025-01-10T01:09:46.767072197Z,null,2025-01-10T01:14:04.222467467Z,true,2025-01-10T01:09:46.185459823Z,true,2025-01-10T01:09:46.185459823Z,ended,2025-01-10T01:14:04.288688361Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T01:00:34.967328387Z,SR_slider,2025-01-10T01:00:34.967328387Z
01JH6KKVC2GMRBYNJDNC829QDF,,,01JH6KKVBS1JAN4KETZGW0MYEF,2025-01-09T22:40:29.570456886Z,,,false,2025-01-09T22:40:29.570456886Z,batch ended,2025-01-09T22:53:49.641701855Z,01JH6KKVCRZ0N7QNS84RE4TPNF,2025-01-09T22:40:29.595716193Z,01JH6MB8JET7STDSXX6M87R033,2025-01-09T22:53:16.754243373Z,,,,,,,false,2025-01-09T22:40:29.570456886Z,,,terminated,2025-01-09T22:53:49.641701855Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-09T22:40:29.570456886Z,RS_interactive,2025-01-09T22:40:29.570456886Z
