id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JH6N34BAT5TFZPMNQ8J884B1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:18.858714998Z,all games finished,2025-01-10T00:02:54.813227483Z,true,2025-01-09T23:06:18.868877479Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:18.858714998Z,ended,2025-01-10T00:02:54.813227483Z
01JH6RKJM3BK4MTSQ4V6W26Y53,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:43.491835908Z,all games finished,2025-01-10T00:46:09.565434219Z,true,2025-01-10T00:07:43.526580048Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:43.491835908Z,ended,2025-01-10T00:46:09.565434219Z
01JH6RKPPMEBYJ3N5Y4WX7QR47,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:47.668909229Z,all games finished,2025-01-10T00:27:28.036278211Z,true,2025-01-10T00:07:47.707186114Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:47.668909229Z,ended,2025-01-10T00:27:28.036278211Z
01JH6N3B2ZW9NKC6DH61J7TVNY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:25.759498686Z,all games finished,2025-01-09T23:29:40.886800911Z,true,2025-01-09T23:06:25.770607321Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:25.759498686Z,ended,2025-01-09T23:29:40.886800911Z
01JH6KKVBS1JAN4KETZGW0MYEF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-09T22:40:29.561137682Z,,,true,2025-01-09T22:40:29.571131227Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-09T22:40:29.561137682Z,terminated,2025-01-09T22:53:49.638674239Z
01JH6N34WX3Z2658X0DW5PR3N3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:19.421349405Z,all games finished,2025-01-09T23:57:07.546556015Z,true,2025-01-09T23:06:19.430952207Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:19.421349405Z,ended,2025-01-09T23:57:07.546556015Z
01JH6N35GGMKBDDBGV29YY11EH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:20.048380181Z,all games finished,2025-01-09T23:55:21.278337906Z,true,2025-01-09T23:06:20.056871213Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:20.048380181Z,ended,2025-01-09T23:55:21.278337906Z
01JH6N36JMJN5GBDG92N2658JW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:21.140622162Z,all games finished,2025-01-09T23:49:48.77779182Z,true,2025-01-09T23:06:21.150735684Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:21.140622162Z,ended,2025-01-09T23:49:48.77779182Z
01JH6N38SEQGAZ7QMVEDN2JA95,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:23.406107427Z,all games finished,2025-01-09T23:41:45.229477934Z,true,2025-01-09T23:06:23.414993822Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:23.406107427Z,ended,2025-01-09T23:41:45.229477934Z
01JH6RKNJRXVP0EZV9GESKF8VP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:46.520060833Z,all games finished,2025-01-10T00:33:17.080652594Z,true,2025-01-10T00:07:46.558200438Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:46.520060833Z,ended,2025-01-10T00:33:17.080652594Z
01JH6M4T8NCJSRNWB4N6A9QMES,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T22:49:45.493796156Z,all games finished,2025-01-09T23:21:49.740202273Z,true,2025-01-09T22:49:45.503365285Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T22:49:45.493796156Z,ended,2025-01-09T23:21:49.740202273Z
01JH6N3622603A24K1ZPX8CDN6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:20.610323771Z,all games finished,2025-01-09T23:51:30.99954883Z,true,2025-01-09T23:06:20.619389558Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:20.610323771Z,ended,2025-01-09T23:51:30.99954883Z
01JH6N37MWS53T3C7H5MX9W66T,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:22.236168684Z,all games finished,2025-01-09T23:44:51.745774392Z,true,2025-01-09T23:06:22.244139277Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:22.236168684Z,ended,2025-01-09T23:44:51.745774392Z
01JH6RK29GBMEA5K6XF1XGNRRH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:26.768749388Z,,,true,2025-01-10T00:07:26.80609472Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:26.768749388Z,terminated,2025-01-10T00:59:08.219526733Z
01JH6RKK6A0MZ0P5A1F75QK3E4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:44.074775596Z,all games finished,2025-01-10T00:42:26.735693027Z,true,2025-01-10T00:07:44.111424879Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:44.074775596Z,ended,2025-01-10T00:42:26.735693027Z
01JH6VMAJVCFCJ9W2B8Q9EZH7P,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T01:00:33.755575273Z,all games finished,2025-01-10T01:21:02.2128367Z,true,2025-01-10T01:00:33.851379552Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T01:00:33.755575273Z,ended,2025-01-10T01:21:02.2128367Z
01JH6N318ABT84ZZ32HJ8MWC04,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:15.690666822Z,all games finished,2025-01-10T00:25:55.489835162Z,true,2025-01-09T23:06:15.70238658Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:15.690666822Z,ended,2025-01-10T00:25:55.489835162Z
01JH6RKME1AXBRAS53WAJ202RS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:45.345521198Z,all games finished,2025-01-10T00:37:53.758988769Z,true,2025-01-10T00:07:45.382003551Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:45.345521198Z,ended,2025-01-10T00:37:53.758988769Z
01JH6MCJ55E2ENG5WFJKVVYGGS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-09T22:53:59.33340538Z,all games finished,2025-01-09T23:13:45.314757199Z,true,2025-01-09T22:53:59.347380658Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T22:53:59.33340538Z,ended,2025-01-09T23:13:45.314757199Z
01JH6MCKXGGPVYMKENCMZTJDJ5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-09T22:54:01.136892138Z,all games finished,2025-01-09T23:09:28.405916778Z,true,2025-01-09T22:54:01.148988307Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T22:54:01.136892138Z,ended,2025-01-09T23:09:28.405916778Z
01JH6N338WG6H8NSHEB5EPSSRW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:17.756141495Z,all games finished,2025-01-10T00:08:58.78371517Z,true,2025-01-09T23:06:17.765352763Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:17.756141495Z,ended,2025-01-10T00:08:58.78371517Z
01JH6N3AGM6Z3CXHXC2XC1NDYV,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:25.172966799Z,all games finished,2025-01-09T23:31:00.344671156Z,true,2025-01-09T23:06:25.181108849Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:25.172966799Z,ended,2025-01-09T23:31:00.344671156Z
01JH6N325J7DDMQ89WVERYD8MK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:16.626638213Z,all games finished,2025-01-10T00:18:08.852667746Z,true,2025-01-09T23:06:16.638693388Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:16.626638213Z,ended,2025-01-10T00:18:08.852667746Z
01JH6N33SQWEDYES9VX609BB0K,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:18.295767014Z,all games finished,2025-01-10T00:06:12.059023565Z,true,2025-01-09T23:06:18.313875762Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:18.295767014Z,ended,2025-01-10T00:06:12.059023565Z
01JH6N373KE53Q3ESEM7AN5AB5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:21.683949207Z,all games finished,2025-01-09T23:48:29.416457183Z,true,2025-01-09T23:06:21.700265765Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:21.683949207Z,ended,2025-01-09T23:48:29.416457183Z
01JH6N39CWGSD9RR06TPM3X4KG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:24.028988576Z,all games finished,2025-01-09T23:37:50.262895507Z,true,2025-01-09T23:06:24.041715837Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:24.028988576Z,ended,2025-01-09T23:37:50.262895507Z
01JH6VMB5WGA2RB6MNY6RMY2GY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T01:00:34.36451621Z,,,true,2025-01-10T01:00:34.433452289Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T01:00:34.36451621Z,terminated,2025-01-10T01:12:43.615789733Z
01JH6N32QX3B0E4A8WWZFW1J4T,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:17.213661822Z,all games finished,2025-01-10T00:11:56.764073772Z,true,2025-01-09T23:06:17.222881177Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:17.213661822Z,ended,2025-01-10T00:11:56.764073772Z
01JH6VCYG1NKCVS5ZYSMES21F3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:56:32.00107919Z,,,true,2025-01-10T00:56:32.090972734Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:56:32.00107919Z,terminated,2025-01-10T01:40:01.945113611Z
01JH6WGQMQPBE7YWHTZZFNJS4W,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T01:16:04.631689572Z,,,true,2025-01-10T01:16:04.735702056Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T01:16:04.631689572Z,terminated,2025-01-10T01:39:55.686344025Z
01JH6KKVZMBR5XF9P6AQCZJNTX,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-09T22:40:30.196823782Z,all games finished,2025-01-09T22:53:23.023751203Z,true,2025-01-09T22:40:30.207779136Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-09T22:40:30.196823782Z,ended,2025-01-09T22:53:23.023751203Z
01JH6N39Z9X9N8WPSSQY296EKW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:24.617102761Z,all games finished,2025-01-09T23:35:10.681439134Z,true,2025-01-09T23:06:24.625240772Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:24.617102761Z,ended,2025-01-09T23:35:10.681439134Z
01JH6RKJ2SKX5620TZ297Y58C9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:42.937785203Z,,,true,2025-01-10T00:07:42.983025419Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:42.937785203Z,terminated,2025-01-10T00:50:09.84235355Z
01JH6RKN04Q2PWN0VFFQCAENR5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:45.92421612Z,all games finished,2025-01-10T00:35:37.18647061Z,true,2025-01-10T00:07:45.963219161Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:45.92421612Z,ended,2025-01-10T00:35:37.18647061Z
01JH6V2X6CF2SDSSSC6SKP18DR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T00:51:02.988713231Z,all games finished,2025-01-10T01:10:20.13946363Z,true,2025-01-10T00:51:03.051632127Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:51:02.988713231Z,ended,2025-01-10T01:10:20.13946363Z
01JH6VM9GXEPT4J88JHA1VBX5Q,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T01:00:32.669871569Z,all games finished,2025-01-10T01:32:06.733595409Z,true,2025-01-10T01:00:32.737810106Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T01:00:32.669871569Z,ended,2025-01-10T01:32:06.733595409Z
01JH6N387KNJX6TJW7KX51TGAA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-09T23:06:22.835849175Z,all games finished,2025-01-09T23:43:20.723182138Z,true,2025-01-09T23:06:22.84522997Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-09T23:06:22.835849175Z,ended,2025-01-09T23:43:20.723182138Z
01JH6RKKTMMAZZQ6JD4C2MK72M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-10T00:07:44.724447088Z,all games finished,2025-01-10T00:40:56.675085333Z,true,2025-01-10T00:07:44.773092194Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T00:07:44.724447088Z,ended,2025-01-10T00:40:56.675085333Z
01JH6VM8Z3SHAQE3VNR61MH3SB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-10T01:00:32.099893644Z,all games finished,2025-01-10T01:38:30.841453476Z,true,2025-01-10T01:00:32.169600505Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-10T01:00:32.099893644Z,ended,2025-01-10T01:38:30.841453476Z
