id,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt
01HNDC2SCDA2PS3G1H5HTTA4BW,all games finished,2024-01-30T14:39:46.196801405Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:00.397857532Z,ended,2024-01-30T14:39:46.196801405Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:00.397857532Z,true,2024-01-30T14:24:00.414849262Z
01HNDC2SJ65AP7H2DT0N9NGY4A,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:00.582394153Z,running,2024-01-30T14:24:04.815214163Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:00.582394153Z,true,2024-01-30T14:24:00.59958583Z
01HNDC2SZRQFKQY4T3TCVR8R41,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.016431465Z,running,2024-01-30T14:24:04.067297227Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.016431465Z,true,2024-01-30T14:24:01.033114753Z
01HNDC2T4B5RG8B9H5Q1KE1XB6,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.163314365Z,running,2024-01-30T14:24:03.297016224Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.163314365Z,true,2024-01-30T14:24:01.178582806Z
01HNDC2T9086DX7XT72GXZ7QDP,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.312686053Z,running,2024-01-30T14:24:02.68310388Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.312686053Z,true,2024-01-30T14:24:01.341828806Z
01HNDC8WN0SQ1BT1JH2SZ09W6V,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:20.352502019Z,running,2024-01-30T14:27:25.491737892Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:20.352502019Z,true,2024-01-30T14:27:20.382297216Z
01HNDC8X8QKHH4TBVM970W86SP,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:20.98352028Z,running,2024-01-30T14:27:24.599205476Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:20.98352028Z,true,2024-01-30T14:27:21.013815951Z
01HNDC8XW0KNX09V30K2VN023V,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:21.600685303Z,running,2024-01-30T14:27:23.882085419Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:21.600685303Z,true,2024-01-30T14:27:21.619190443Z
01HNDCKXT5BWN03BRSZ1Q9H6D2,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:21.98930937Z,running,2024-01-30T14:33:26.735122012Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:21.98930937Z,true,2024-01-30T14:33:22.098211676Z
01HNDCKYD2B0HKMJ8T9R0E8NZJ,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:22.594151658Z,running,2024-01-30T14:33:25.979960402Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:22.594151658Z,true,2024-01-30T14:33:22.761522243Z
01HNDCKYYBNCG56ZDXYNKJNHBF,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:23.14726046Z,running,2024-01-30T14:33:24.400713842Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:23.14726046Z,true,2024-01-30T14:33:23.286195096Z
01HNDCMRB31JAK0Q2FZE6FJDQB,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:49.155910543Z,running,2024-01-30T14:33:51.989984963Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:49.155910543Z,true,2024-01-30T14:33:49.686411628Z
01HNDCMS04XKGKD17BFDM2XC9J,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:49.828586606Z,running,2024-01-30T14:33:50.784051998Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:49.828586606Z,true,2024-01-30T14:33:50.590192284Z
01HNDCNTAG9GXCWZ2889JTX98B,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:34:23.952256738Z,running,2024-01-30T14:34:26.965297219Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:34:23.952256738Z,true,2024-01-30T14:34:24.019935308Z
01HNDCNTXARHZAJ6FP8KH33NWM,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:34:24.554137737Z,running,2024-01-30T14:34:25.942321806Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:34:24.554137737Z,true,2024-01-30T14:34:24.775645099Z
