id,idx,idxLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,gameID,gameIDLastChangedAt,task,taskLastChangedAt
01HN8XVR20Q48NJQ1NPAXYSZTF,7,2024-01-28T20:58:31.872504092Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T20:58:31.872504092Z,true,2024-01-28T21:03:44.522156218Z,6,2024-01-28T20:58:31.872504092Z,true,2024-01-28T21:02:57.448691772Z,2,2024-01-28T20:58:33.106604439Z,Round 7 / 9,2024-01-28T20:58:31.872504092Z,01HN8VX1HCSAP086BM59CBAXNC,2024-01-28T20:58:31.872504092Z,Chat,2024-01-28T20:58:31.872504092Z
01HN8XVR2MGBMAYK18HSZ1K4YW,6,2024-01-28T20:58:31.892489227Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T20:58:31.892489227Z,true,2024-01-28T21:02:57.17615766Z,5,2024-01-28T20:58:31.892489227Z,true,2024-01-28T21:02:13.988607051Z,2,2024-01-28T20:58:33.048299738Z,Round 6 / 9,2024-01-28T20:58:31.892489227Z,01HN8VX1HCSAP086BM59CBAXNC,2024-01-28T20:58:31.892489227Z,Chat,2024-01-28T20:58:31.892489227Z
01HN8XVR384Q0X4ZSTZJ52SHKX,8,2024-01-28T20:58:31.912772659Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T20:58:31.912772659Z,true,2024-01-28T21:04:31.733524429Z,7,2024-01-28T20:58:31.912772659Z,true,2024-01-28T21:03:44.633788025Z,2,2024-01-28T20:58:33.087311017Z,Round 8 / 9,2024-01-28T20:58:31.912772659Z,01HN8VX1HCSAP086BM59CBAXNC,2024-01-28T20:58:31.912772659Z,Chat,2024-01-28T20:58:31.912772659Z
01HN8XVR3XPG684HW39J1ER8P5,9,2024-01-28T20:58:31.933503107Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T20:58:31.933503107Z,true,2024-01-28T21:05:15.341609625Z,8,2024-01-28T20:58:31.933503107Z,true,2024-01-28T21:04:32.453250443Z,2,2024-01-28T20:58:33.009615461Z,Round 9 / 9,2024-01-28T20:58:31.933503107Z,01HN8VX1HCSAP086BM59CBAXNC,2024-01-28T20:58:31.933503107Z,Chat,2024-01-28T20:58:31.933503107Z
01HN8XWCA0P445K173XNMJB8RX,1,2024-01-28T20:58:52.608026536Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.608026536Z,true,2024-01-28T20:59:55.283419417Z,0,2024-01-28T20:58:52.608026536Z,true,2024-01-28T20:58:54.065927558Z,2,2024-01-28T20:58:53.62987757Z,Round 1 / 9,2024-01-28T20:58:52.608026536Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.608026536Z,Chat,2024-01-28T20:58:52.608026536Z
01HN8XWCAP6EJCTSAYDA3BMQ8P,2,2024-01-28T20:58:52.630520083Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.630520083Z,true,2024-01-28T21:00:50.321684442Z,1,2024-01-28T20:58:52.630520083Z,true,2024-01-28T20:59:55.348740188Z,2,2024-01-28T20:58:53.712128791Z,Round 2 / 9,2024-01-28T20:58:52.630520083Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.630520083Z,Chat,2024-01-28T20:58:52.630520083Z
01HN8XWCBB2CV5TF6AFM6PC3RB,3,2024-01-28T20:58:52.651425225Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.651425225Z,true,2024-01-28T21:01:37.598766431Z,2,2024-01-28T20:58:52.651425225Z,true,2024-01-28T21:00:50.433501888Z,2,2024-01-28T20:58:53.798730934Z,Round 3 / 9,2024-01-28T20:58:52.651425225Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.651425225Z,Chat,2024-01-28T20:58:52.651425225Z
01HN8XWCC1RXAXQH9QE0MBQF0C,4,2024-01-28T20:58:52.67336934Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.67336934Z,true,2024-01-28T21:02:23.379571636Z,3,2024-01-28T20:58:52.67336934Z,true,2024-01-28T21:01:37.814213193Z,2,2024-01-28T20:58:53.798730934Z,Round 4 / 9,2024-01-28T20:58:52.67336934Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.67336934Z,Chat,2024-01-28T20:58:52.67336934Z
01HN8XWCCSJTRESVMHN4ERBH7V,6,2024-01-28T20:58:52.697927439Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.697927439Z,true,2024-01-28T21:04:01.4941762Z,5,2024-01-28T20:58:52.697927439Z,true,2024-01-28T21:03:14.881932308Z,2,2024-01-28T20:58:53.81936153Z,Round 6 / 9,2024-01-28T20:58:52.697927439Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.697927439Z,Chat,2024-01-28T20:58:52.697927439Z
01HN8XWCDETYE2TN46R07T5XEP,9,2024-01-28T20:58:52.718520587Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.718520587Z,true,2024-01-28T21:06:42.869093147Z,8,2024-01-28T20:58:52.718520587Z,true,2024-01-28T21:05:43.34217155Z,2,2024-01-28T20:58:53.860180978Z,Round 9 / 9,2024-01-28T20:58:52.718520587Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.718520587Z,Chat,2024-01-28T20:58:52.718520587Z
01HN8XWCE4RYRZ5WZPZ4Q5CJ9P,7,2024-01-28T20:58:52.741148358Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.741148358Z,true,2024-01-28T21:04:50.958324647Z,6,2024-01-28T20:58:52.741148358Z,true,2024-01-28T21:04:01.592268138Z,2,2024-01-28T20:58:53.901204987Z,Round 7 / 9,2024-01-28T20:58:52.741148358Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.741148358Z,Chat,2024-01-28T20:58:52.741148358Z
01HN8XWCFJCQ2AE7GX6M3Q7XFZ,5,2024-01-28T20:58:52.786772447Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.786772447Z,true,2024-01-28T21:03:14.575612804Z,4,2024-01-28T20:58:52.786772447Z,true,2024-01-28T21:02:23.970056755Z,2,2024-01-28T20:58:53.941633162Z,Round 5 / 9,2024-01-28T20:58:52.786772447Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.786772447Z,Chat,2024-01-28T20:58:52.786772447Z
01HN8XWCG7D177EJ7MPN6PPHC8,8,2024-01-28T20:58:52.807915581Z,01HN8VX21JDA9XFTJ7W4XW0YKK,2024-01-28T20:58:52.807915581Z,true,2024-01-28T21:05:42.783857105Z,7,2024-01-28T20:58:52.807915581Z,true,2024-01-28T21:04:51.138446917Z,2,2024-01-28T20:58:53.98296034Z,Round 8 / 9,2024-01-28T20:58:52.807915581Z,01HN8VX21TWMBDBPVKE5SC04HA,2024-01-28T20:58:52.807915581Z,Chat,2024-01-28T20:58:52.807915581Z
01HN8XX6PR44G5B38RZ7ZPHYFJ,1,2024-01-28T20:59:19.640189645Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.640189645Z,true,2024-01-28T21:00:11.2702116Z,0,2024-01-28T20:59:19.640189645Z,true,2024-01-28T20:59:21.164156285Z,2,2024-01-28T20:59:20.694799951Z,Round 1 / 9,2024-01-28T20:59:19.640189645Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.640189645Z,Chat,2024-01-28T20:59:19.640189645Z
01HN8XX6QFJCWC37MFRBN8359P,2,2024-01-28T20:59:19.663812077Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.663812077Z,true,2024-01-28T21:01:14.770182628Z,1,2024-01-28T20:59:19.663812077Z,true,2024-01-28T21:00:11.340515765Z,2,2024-01-28T20:59:20.783748249Z,Round 2 / 9,2024-01-28T20:59:19.663812077Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.663812077Z,Chat,2024-01-28T20:59:19.663812077Z
01HN8XX6R6M65RPHAHEEN3GHDY,3,2024-01-28T20:59:19.686364459Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.686364459Z,true,2024-01-28T21:02:22.651035037Z,2,2024-01-28T20:59:19.686364459Z,true,2024-01-28T21:01:14.968157717Z,2,2024-01-28T20:59:20.852549352Z,Round 3 / 9,2024-01-28T20:59:19.686364459Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.686364459Z,Chat,2024-01-28T20:59:19.686364459Z
01HN8XX6RXRKC1164RTRQ694FM,5,2024-01-28T20:59:19.709119432Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.709119432Z,true,2024-01-28T21:04:07.126081705Z,4,2024-01-28T20:59:19.709119432Z,true,2024-01-28T21:03:18.133000544Z,2,2024-01-28T20:59:20.852549352Z,Round 5 / 9,2024-01-28T20:59:19.709119432Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.709119432Z,Chat,2024-01-28T20:59:19.709119432Z
01HN8XX6SMDNH07A15HFQ8CTJN,4,2024-01-28T20:59:19.732918853Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.732918853Z,true,2024-01-28T21:03:18.042888517Z,3,2024-01-28T20:59:19.732918853Z,true,2024-01-28T21:02:23.012095419Z,2,2024-01-28T20:59:20.874977772Z,Round 4 / 9,2024-01-28T20:59:19.732918853Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.732918853Z,Chat,2024-01-28T20:59:19.732918853Z
01HN8XX6TCGFGNE6BGTQZC6WMW,6,2024-01-28T20:59:19.756496604Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.756496604Z,true,2024-01-28T21:04:51.813455605Z,5,2024-01-28T20:59:19.756496604Z,true,2024-01-28T21:04:07.413150315Z,2,2024-01-28T20:59:20.918163172Z,Round 6 / 9,2024-01-28T20:59:19.756496604Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.756496604Z,Chat,2024-01-28T20:59:19.756496604Z
01HN8XX6V6C9K0SZNKF9GRTM35,7,2024-01-28T20:59:19.78246793Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.78246793Z,true,2024-01-28T21:05:44.187979451Z,6,2024-01-28T20:59:19.78246793Z,true,2024-01-28T21:04:52.174218238Z,2,2024-01-28T20:59:20.981661879Z,Round 7 / 9,2024-01-28T20:59:19.78246793Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.78246793Z,Chat,2024-01-28T20:59:19.78246793Z
01HN8XX6VYAWQXB96051Q4T3ZN,8,2024-01-28T20:59:19.807029171Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.807029171Z,true,2024-01-28T21:06:30.824612179Z,7,2024-01-28T20:59:19.807029171Z,true,2024-01-28T21:05:45.021139536Z,2,2024-01-28T20:59:21.05018752Z,Round 8 / 9,2024-01-28T20:59:19.807029171Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.807029171Z,Chat,2024-01-28T20:59:19.807029171Z
01HN8XX6WP7MK79JKH5NMYQXTC,9,2024-01-28T20:59:19.830596704Z,01HN8VZPBQGNTXFD4B5M6N9N14,2024-01-28T20:59:19.830596704Z,true,2024-01-28T21:07:20.294241626Z,8,2024-01-28T20:59:19.830596704Z,true,2024-01-28T21:06:31.89754163Z,2,2024-01-28T20:59:21.078148676Z,Round 9 / 9,2024-01-28T20:59:19.830596704Z,01HN8VZPC1PRZ70JA5FV9TTJZK,2024-01-28T20:59:19.830596704Z,Chat,2024-01-28T20:59:19.830596704Z
01HN8XY0ZN86GBD94K0J5M63ZP,3,2024-01-28T20:59:46.549215552Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.549215552Z,true,2024-01-28T21:02:16.51418137Z,2,2024-01-28T20:59:46.549215552Z,true,2024-01-28T21:01:34.945057033Z,2,2024-01-28T20:59:47.789013493Z,Round 3 / 9,2024-01-28T20:59:46.549215552Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.549215552Z,Chat,2024-01-28T20:59:46.549215552Z
01HN8XY10DCZMA21RDWFVDZZ6F,2,2024-01-28T20:59:46.573461019Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.573461019Z,true,2024-01-28T21:01:34.818211973Z,1,2024-01-28T20:59:46.573461019Z,true,2024-01-28T21:00:52.267574519Z,2,2024-01-28T20:59:47.789013493Z,Round 2 / 9,2024-01-28T20:59:46.573461019Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.573461019Z,Chat,2024-01-28T20:59:46.573461019Z
01HN8XY116M79Y30JGHMAG1VWK,1,2024-01-28T20:59:46.598927476Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.598927476Z,true,2024-01-28T21:00:52.202192688Z,0,2024-01-28T20:59:46.598927476Z,true,2024-01-28T20:59:48.507179189Z,2,2024-01-28T20:59:47.837286445Z,Round 1 / 9,2024-01-28T20:59:46.598927476Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.598927476Z,Chat,2024-01-28T20:59:46.598927476Z
01HN8XY11YX0KCZEG7ACAHXZ11,4,2024-01-28T20:59:46.62230535Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.62230535Z,true,2024-01-28T21:03:01.789838887Z,3,2024-01-28T20:59:46.62230535Z,true,2024-01-28T21:02:16.599784278Z,2,2024-01-28T20:59:47.884977244Z,Round 4 / 9,2024-01-28T20:59:46.62230535Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.62230535Z,Chat,2024-01-28T20:59:46.62230535Z
01HN8XY12NTB9DZ7NRXWT3GZMG,6,2024-01-28T20:59:46.645270918Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.645270918Z,true,2024-01-28T21:04:35.747510965Z,5,2024-01-28T20:59:46.645270918Z,true,2024-01-28T21:03:43.18579474Z,2,2024-01-28T20:59:47.953868364Z,Round 6 / 9,2024-01-28T20:59:46.645270918Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.645270918Z,Chat,2024-01-28T20:59:46.645270918Z
01HN8XY13D9HSAQ5APZ90EYXEQ,8,2024-01-28T20:59:46.669158797Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.669158797Z,true,2024-01-28T21:05:58.208985114Z,7,2024-01-28T20:59:46.669158797Z,true,2024-01-28T21:05:14.949505536Z,2,2024-01-28T20:59:48.00122976Z,Round 8 / 9,2024-01-28T20:59:46.669158797Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.669158797Z,Chat,2024-01-28T20:59:46.669158797Z
01HN8XY145QXH5191HSPAGMD6A,7,2024-01-28T20:59:46.693638041Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.693638041Z,true,2024-01-28T21:05:14.55430617Z,6,2024-01-28T20:59:46.693638041Z,true,2024-01-28T21:04:35.975439667Z,2,2024-01-28T20:59:48.12476618Z,Round 7 / 9,2024-01-28T20:59:46.693638041Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.693638041Z,Chat,2024-01-28T20:59:46.693638041Z
01HN8XY14XW244YHASXM3GRJX1,5,2024-01-28T20:59:46.717045875Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.717045875Z,true,2024-01-28T21:03:42.826143583Z,4,2024-01-28T20:59:46.717045875Z,true,2024-01-28T21:03:01.89423363Z,2,2024-01-28T20:59:48.171349522Z,Round 5 / 9,2024-01-28T20:59:46.717045875Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.717045875Z,Chat,2024-01-28T20:59:46.717045875Z
01HN8XY16F54MB9P21TNK3NNT3,9,2024-01-28T20:59:46.767314151Z,01HN8VZQ6385TBJCMQWCW3F6N5,2024-01-28T20:59:46.767314151Z,true,2024-01-28T21:07:04.601960556Z,8,2024-01-28T20:59:46.767314151Z,true,2024-01-28T21:05:58.314999865Z,2,2024-01-28T20:59:48.289763778Z,Round 9 / 9,2024-01-28T20:59:46.767314151Z,01HN8VZQ6BTFAY4K0PG6EYJ5MY,2024-01-28T20:59:46.767314151Z,Chat,2024-01-28T20:59:46.767314151Z
01HN8XYVQSJGB6RH41HG5W72QD,1,2024-01-28T21:00:13.945714366Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:13.945714366Z,true,2024-01-28T21:01:19.811258915Z,0,2024-01-28T21:00:13.945714366Z,true,2024-01-28T21:00:15.965678019Z,2,2024-01-28T21:00:15.479453553Z,Round 1 / 9,2024-01-28T21:00:13.945714366Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:13.945714366Z,Chat,2024-01-28T21:00:13.945714366Z
01HN8XYVRNMM6YFH7JMJ5JQ0AZ,2,2024-01-28T21:00:13.973474378Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:13.973474378Z,true,2024-01-28T21:02:12.219984798Z,1,2024-01-28T21:00:13.973474378Z,true,2024-01-28T21:01:19.884548541Z,2,2024-01-28T21:00:15.611495037Z,Round 2 / 9,2024-01-28T21:00:13.973474378Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:13.973474378Z,Chat,2024-01-28T21:00:13.973474378Z
01HN8XYVSJZ51Z8HV7CBHDKNZ6,3,2024-01-28T21:00:14.002854195Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.002854195Z,true,2024-01-28T21:02:50.924205197Z,2,2024-01-28T21:00:14.002854195Z,true,2024-01-28T21:02:12.29790354Z,2,2024-01-28T21:00:15.611495037Z,Round 3 / 9,2024-01-28T21:00:14.002854195Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.002854195Z,Chat,2024-01-28T21:00:14.002854195Z
01HN8XYVTHSRGQC5DTPFXR8Y0C,4,2024-01-28T21:00:14.03399425Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.03399425Z,true,2024-01-28T21:03:40.805693829Z,3,2024-01-28T21:00:14.03399425Z,true,2024-01-28T21:02:51.189553655Z,2,2024-01-28T21:00:15.638558607Z,Round 4 / 9,2024-01-28T21:00:14.03399425Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.03399425Z,Chat,2024-01-28T21:00:14.03399425Z
01HN8XYVVCADXRKR66WEV5MYGT,5,2024-01-28T21:00:14.060122236Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.060122236Z,true,2024-01-28T21:04:31.21044003Z,4,2024-01-28T21:00:14.060122236Z,true,2024-01-28T21:03:41.001083248Z,2,2024-01-28T21:00:15.691452427Z,Round 5 / 9,2024-01-28T21:00:14.060122236Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.060122236Z,Chat,2024-01-28T21:00:14.060122236Z
01HN8XYVW6215PQQ3H9VCA8106,6,2024-01-28T21:00:14.087037441Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.087037441Z,true,2024-01-28T21:05:21.571087519Z,5,2024-01-28T21:00:14.087037441Z,true,2024-01-28T21:04:32.065318605Z,2,2024-01-28T21:00:15.752624696Z,Round 6 / 9,2024-01-28T21:00:14.087037441Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.087037441Z,Chat,2024-01-28T21:00:14.087037441Z
01HN8XYVY1PSCK4D12GBHHYK4T,7,2024-01-28T21:00:14.145647055Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.145647055Z,true,2024-01-28T21:06:09.972502824Z,6,2024-01-28T21:00:14.145647055Z,true,2024-01-28T21:05:22.100030245Z,2,2024-01-28T21:00:15.840088141Z,Round 7 / 9,2024-01-28T21:00:14.145647055Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.145647055Z,Chat,2024-01-28T21:00:14.145647055Z
01HN8XYVZ5Q1F913Y48V5Z1MVZ,9,2024-01-28T21:00:14.181487562Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.181487562Z,true,2024-01-28T21:07:32.898249712Z,8,2024-01-28T21:00:14.181487562Z,true,2024-01-28T21:06:52.193940261Z,2,2024-01-28T21:00:15.864888911Z,Round 9 / 9,2024-01-28T21:00:14.181487562Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.181487562Z,Chat,2024-01-28T21:00:14.181487562Z
01HN8XYW00EEVS7E40R9Z8DK7B,8,2024-01-28T21:00:14.208327234Z,01HN8VZR16580ZT4SNZQ8SE58N,2024-01-28T21:00:14.208327234Z,true,2024-01-28T21:06:51.992673781Z,7,2024-01-28T21:00:14.208327234Z,true,2024-01-28T21:06:10.604502797Z,2,2024-01-28T21:00:15.914196606Z,Round 8 / 9,2024-01-28T21:00:14.208327234Z,01HN8VZR1KW8WHKZE42GF30C7J,2024-01-28T21:00:14.208327234Z,Chat,2024-01-28T21:00:14.208327234Z
01HN8XZ80C0J4TP99CS01CMW2V,1,2024-01-28T21:00:26.508663333Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.508663333Z,true,2024-01-28T21:01:00.70134162Z,0,2024-01-28T21:00:26.508663333Z,true,2024-01-28T21:00:28.351229438Z,1,2024-01-28T21:00:27.557336875Z,Round 1 / 9,2024-01-28T21:00:26.508663333Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.508663333Z,Chat,2024-01-28T21:00:26.508663333Z
01HN8XZ817ADBQAE89N3S2CYD6,5,2024-01-28T21:00:26.535957763Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.535957763Z,true,2024-01-28T21:02:18.454621763Z,4,2024-01-28T21:00:26.535957763Z,true,2024-01-28T21:02:00.207012913Z,1,2024-01-28T21:00:27.722724555Z,Round 5 / 9,2024-01-28T21:00:26.535957763Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.535957763Z,Chat,2024-01-28T21:00:26.535957763Z
01HN8XZ821CZ07RXGB5QBRKN44,4,2024-01-28T21:00:26.561769707Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.561769707Z,true,2024-01-28T21:02:00.130640031Z,3,2024-01-28T21:00:26.561769707Z,true,2024-01-28T21:01:41.725244097Z,1,2024-01-28T21:00:27.639771851Z,Round 4 / 9,2024-01-28T21:00:26.561769707Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.561769707Z,Chat,2024-01-28T21:00:26.561769707Z
01HN8XZ82WJQZE0BMRNABWMCK1,2,2024-01-28T21:00:26.588853404Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.588853404Z,true,2024-01-28T21:01:23.394470816Z,1,2024-01-28T21:00:26.588853404Z,true,2024-01-28T21:01:00.795637144Z,1,2024-01-28T21:00:27.749925264Z,Round 2 / 9,2024-01-28T21:00:26.588853404Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.588853404Z,Chat,2024-01-28T21:00:26.588853404Z
01HN8XZ83S9PT807277YR6VJA4,3,2024-01-28T21:00:26.617317169Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.617317169Z,true,2024-01-28T21:01:41.587644469Z,2,2024-01-28T21:00:26.617317169Z,true,2024-01-28T21:01:23.504258221Z,1,2024-01-28T21:00:27.801956201Z,Round 3 / 9,2024-01-28T21:00:26.617317169Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.617317169Z,Chat,2024-01-28T21:00:26.617317169Z
01HN8XZ84MXA1X5A7KW23XDHGS,7,2024-01-28T21:00:26.644903929Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.644903929Z,true,2024-01-28T21:03:00.430248388Z,6,2024-01-28T21:00:26.644903929Z,true,2024-01-28T21:02:33.556333034Z,1,2024-01-28T21:00:27.936702681Z,Round 7 / 9,2024-01-28T21:00:26.644903929Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.644903929Z,Chat,2024-01-28T21:00:26.644903929Z
01HN8XZ85K099WGB7Q58Z3PBBN,6,2024-01-28T21:00:26.676088451Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.676088451Z,true,2024-01-28T21:02:33.137335149Z,5,2024-01-28T21:00:26.676088451Z,true,2024-01-28T21:02:18.534491361Z,1,2024-01-28T21:00:27.999004531Z,Round 6 / 9,2024-01-28T21:00:26.676088451Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.676088451Z,Chat,2024-01-28T21:00:26.676088451Z
01HN8XZ87AKXS24TH369BFQE59,8,2024-01-28T21:00:26.73036841Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.73036841Z,true,2024-01-28T21:03:14.61412088Z,7,2024-01-28T21:00:26.73036841Z,true,2024-01-28T21:03:00.523132182Z,1,2024-01-28T21:00:28.057639522Z,Round 8 / 9,2024-01-28T21:00:26.73036841Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.73036841Z,Chat,2024-01-28T21:00:26.73036841Z
01HN8XZ8845069KK1R8ABWFFAB,9,2024-01-28T21:00:26.756591699Z,01HN8VX105EGHZ6N1SCBJA7BCQ,2024-01-28T21:00:26.756591699Z,true,2024-01-28T21:03:33.79246603Z,8,2024-01-28T21:00:26.756591699Z,true,2024-01-28T21:03:14.920189814Z,1,2024-01-28T21:00:28.166107281Z,Round 9 / 9,2024-01-28T21:00:26.756591699Z,01HN8VX10EY51C2WVK09Y2WD7M,2024-01-28T21:00:26.756591699Z,Chat,2024-01-28T21:00:26.756591699Z
01HN8Y0CYCWA1636Z0ZRXBE3TY,1,2024-01-28T21:01:04.332679953Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T21:01:04.332679953Z,true,2024-01-28T21:01:33.608795075Z,0,2024-01-28T21:01:04.332679953Z,true,2024-01-28T21:01:06.176047251Z,1,2024-01-28T21:01:05.468001504Z,Round 1 / 9,2024-01-28T21:01:04.332679953Z,01HN8VX1HDG6FJKV34J7RQJZV6,2024-01-28T21:01:04.332679953Z,Chat,2024-01-28T21:01:04.332679953Z
01HN8Y0CZKADS8CB7G08JZCMAM,9,2024-01-28T21:01:04.371299049Z,01HN8VX1H6TR2TRGSSKBCVX9NZ,2024-01-28T21:01:04.371299049Z,true,2024-01-28T21:03:49.13431356Z,8,2024-01-28T21:01:04.371299049Z,true,2024-01-28T21:03:38.074234833Z,1,2024-01-28T21:01:05.610896599Z,Round 9 / 9,2024-01-28T21:01:04.371299049Z,01HN8VX1HDG6FJKV34J7RQJZV6,2024-01-28T21:01:04.371299049Z,Chat,2024-01-28T21:01:04.371299049Z
