id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,index,indexLastChangedAt,started,startedLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,roundID,roundIDLastChangedAt,initialized,initializedLastChangedAt,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,timerID,timerIDLastChangedAt,status,statusLastChangedAt,endedReason,endedReasonLastChangedAt
01HVSETDSVXTBA2C3EHGG4RR53,01HVSD1XSYNBPZ6N98Y2K1CDDD,2024-04-18T20:36:56.251304489Z,30,2024-04-18T20:36:56.251304489Z,1,2024-04-18T20:36:56.251304489Z,true,2024-04-18T20:58:08.392356419Z,observe,2024-04-18T20:36:56.251304489Z,true,2024-04-18T20:57:42.32033426Z,01HVSETABGAZ4HEYCBTHXM6FB5,2024-04-18T20:36:56.251304489Z,true,2024-04-18T20:58:01.322162898Z,01HVSD1XT8AWXP2RQVPQ11F6Q1,2024-04-18T20:36:56.251304489Z,true,2024-04-18T20:58:55.61346523Z,01HVSETBNB4P4JGENNMQMDZ14V,2024-04-18T20:36:56.251304489Z,,,,
01HVSETDWAF1SQ6ANKWXWN61A6,01HVSD1XSYNBPZ6N98Y2K1CDDD,2024-04-18T20:36:56.330377704Z,30,2024-04-18T20:36:56.330377704Z,1,2024-04-18T20:36:56.330377704Z,true,2024-04-18T21:01:28.653641453Z,observe,2024-04-18T20:36:56.330377704Z,true,2024-04-18T21:00:59.1626012Z,01HVSETAD9S0W1R5YS0KZ1Q3S9,2024-04-18T20:36:56.330377704Z,true,2024-04-18T21:01:17.028618568Z,01HVSD1XT8AWXP2RQVPQ11F6Q1,2024-04-18T20:36:56.330377704Z,true,2024-04-18T21:02:22.796376184Z,01HVSETBNB4P4JGENNMQNCST97,2024-04-18T20:36:56.330377704Z,,,,
01HVSEVM9WR6CW6Q6AZD5S0WYY,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:35.676337966Z,30,2024-04-18T20:37:35.676337966Z,0,2024-04-18T20:37:35.676337966Z,true,2024-04-18T20:37:42.293994032Z,send,2024-04-18T20:37:35.676337966Z,true,2024-04-18T20:37:41.272604264Z,01HVSEVJKSMJY8S75FHANSFZQ3,2024-04-18T20:37:35.676337966Z,true,2024-04-18T20:37:42.045676907Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:35.676337966Z,true,2024-04-18T20:38:12.379396027Z,01HVSEVJZSQFQTJRS9PDC3ZQ6S,2024-04-18T20:37:35.676337966Z,,,,
01HVSEVMAVDT2NV1ZJ227GCDYY,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:35.707687736Z,30,2024-04-18T20:37:35.707687736Z,1,2024-04-18T20:37:35.707687736Z,true,2024-04-18T20:38:13.432766169Z,observe,2024-04-18T20:37:35.707687736Z,true,2024-04-18T20:38:12.512400391Z,01HVSEVJKSMJY8S75FHANSFZQ3,2024-04-18T20:37:35.707687736Z,true,2024-04-18T20:38:13.258898776Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:35.707687736Z,true,2024-04-18T20:38:43.59833424Z,01HVSEVKX1PYXQWD0ZRKSSTZ78,2024-04-18T20:37:35.707687736Z,,,,
01HVSEVMEQWVNSJK10HHRYCM2G,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:35.831716443Z,30,2024-04-18T20:37:35.831716443Z,0,2024-04-18T20:37:35.831716443Z,true,2024-04-18T20:42:14.903990983Z,send,2024-04-18T20:37:35.831716443Z,true,2024-04-18T20:42:07.848066227Z,01HVSEVJMNZJDAWNTRQQ9QPE95,2024-04-18T20:37:35.831716443Z,true,2024-04-18T20:42:12.778940783Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:35.831716443Z,true,2024-04-18T20:42:51.584354382Z,01HVSEVK1X3WTR29VE8KXF3YKJ,2024-04-18T20:37:35.831716443Z,,,,
01HVSEVMFK8867G1KBHSXZVZGH,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:35.859730004Z,30,2024-04-18T20:37:35.859730004Z,0,2024-04-18T20:37:35.859730004Z,true,2024-04-18T20:44:32.556594934Z,send,2024-04-18T20:37:35.859730004Z,true,2024-04-18T20:44:20.824892322Z,01HVSEVJNGFSM6PQNGSJ6H047T,2024-04-18T20:37:35.859730004Z,true,2024-04-18T20:44:28.646702723Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:35.859730004Z,true,2024-04-18T20:45:20.089630787Z,01HVSEVK1X3WTR29VE8PZBZ1X4,2024-04-18T20:37:35.859730004Z,,,,
01HVSEVMHDM5DNB4PFNMG59GY2,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:35.917803226Z,30,2024-04-18T20:37:35.917803226Z,0,2024-04-18T20:37:35.917803226Z,true,2024-04-18T20:40:46.01187754Z,send,2024-04-18T20:37:35.917803226Z,true,2024-04-18T20:40:45.496515085Z,01HVSEVJPDD0GK4J4YFKPZGWQK,2024-04-18T20:37:35.917803226Z,true,2024-04-18T20:40:45.866555653Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:35.917803226Z,true,2024-04-18T20:41:17.859115171Z,01HVSEVK2VZVY2JT6PHV087QXC,2024-04-18T20:37:35.917803226Z,,,,
01HVSEVMN3GMMNSYWEDBQ5CV2V,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.035728765Z,30,2024-04-18T20:37:36.035728765Z,0,2024-04-18T20:37:36.035728765Z,true,2024-04-18T20:39:50.41508048Z,send,2024-04-18T20:37:36.035728765Z,true,2024-04-18T20:39:49.140900686Z,01HVSEVJQBEM3N1BEFNHR023HM,2024-04-18T20:37:36.035728765Z,true,2024-04-18T20:39:50.198458238Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.035728765Z,true,2024-04-18T20:40:21.330924678Z,01HVSEVK4P9ARFP8D20FK7Y0XV,2024-04-18T20:37:36.035728765Z,,,,
01HVSEVMPYD2MC3V8SE2AEG3HM,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.094879901Z,30,2024-04-18T20:37:36.094879901Z,0,2024-04-18T20:37:36.094879901Z,true,2024-04-18T20:38:46.929318851Z,send,2024-04-18T20:37:36.094879901Z,true,2024-04-18T20:38:45.38594894Z,01HVSEVJR811TBFHSZCNCJNV2S,2024-04-18T20:37:36.094879901Z,true,2024-04-18T20:38:46.492578057Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.094879901Z,true,2024-04-18T20:39:16.935740072Z,01HVSEVK6RFH2FD6KYKAW6RQBS,2024-04-18T20:37:36.094879901Z,,,,
01HVSEVMRQE0C7XE6Q6RJQY3Z2,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.1517401Z,30,2024-04-18T20:37:36.1517401Z,0,2024-04-18T20:37:36.1517401Z,true,2024-04-18T20:46:46.300277184Z,send,2024-04-18T20:37:36.1517401Z,true,2024-04-18T20:46:12.715824144Z,01HVSEVJS8GHYNEKSK1M3SVFEQ,2024-04-18T20:37:36.1517401Z,true,2024-04-18T20:46:34.643348975Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.1517401Z,true,2024-04-18T20:47:33.572180924Z,01HVSEVKAHZ939QZGKMJDHK607,2024-04-18T20:37:36.1517401Z,,,,
01HVSEVMTGPH6ZE5HJMHZK20E7,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.2083192Z,30,2024-04-18T20:37:36.2083192Z,0,2024-04-18T20:37:36.2083192Z,true,2024-04-18T20:58:53.230882463Z,send,2024-04-18T20:37:36.2083192Z,true,2024-04-18T20:58:23.315231953Z,01HVSEVJT7P8TGN46JHVH2848P,2024-04-18T20:37:36.2083192Z,true,2024-04-18T20:58:46.294638911Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.2083192Z,true,2024-04-18T20:59:43.172317893Z,01HVSEVKE5SV2ZSNWX5Q21H3RB,2024-04-18T20:37:36.2083192Z,,,,
01HVSEVMW8XVGA58YP95GS4BNV,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.264711025Z,30,2024-04-18T20:37:36.264711025Z,0,2024-04-18T20:37:36.264711025Z,true,2024-04-18T20:55:07.821343459Z,send,2024-04-18T20:37:36.264711025Z,true,2024-04-18T20:54:45.503317346Z,01HVSEVJV6RTZF637N7FCRF82Y,2024-04-18T20:37:36.264711025Z,true,2024-04-18T20:55:01.815272178Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.264711025Z,true,2024-04-18T20:56:28.676396962Z,01HVSEVKHMV0HEAX0F0CHF6WEM,2024-04-18T20:37:36.264711025Z,,,,
01HVSEVMXZRNXBJKJBH8KAKK2J,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.319329609Z,30,2024-04-18T20:37:36.319329609Z,0,2024-04-18T20:37:36.319329609Z,true,2024-04-18T20:52:06.183361609Z,send,2024-04-18T20:37:36.319329609Z,true,2024-04-18T20:51:57.18247775Z,01HVSEVJW4Q6GBVSH4FPSXTRXW,2024-04-18T20:37:36.319329609Z,true,2024-04-18T20:52:04.032273818Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.319329609Z,true,2024-04-18T20:53:14.010450075Z,01HVSEVKN5FZA7CB1P56XF9QN4,2024-04-18T20:37:36.319329609Z,,,,
01HVSEVMZPJXGP2T4P3V8X4F1W,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.374989337Z,30,2024-04-18T20:37:36.374989337Z,0,2024-04-18T20:37:36.374989337Z,true,2024-04-18T20:49:33.008559071Z,send,2024-04-18T20:37:36.374989337Z,true,2024-04-18T20:48:59.632877047Z,01HVSEVJX0414JV6FEY8T196G1,2024-04-18T20:37:36.374989337Z,true,2024-04-18T20:49:23.701156112Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.374989337Z,true,2024-04-18T20:51:06.10731071Z,01HVSEVKRWCX8JYCGGM185ABP1,2024-04-18T20:37:36.374989337Z,,,,
01HVSEVN2C0STQHKTS5JC2CT54,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.460663422Z,30,2024-04-18T20:37:36.460663422Z,0,2024-04-18T20:37:36.460663422Z,true,2024-04-18T21:02:23.458381122Z,send,2024-04-18T20:37:36.460663422Z,true,2024-04-18T21:02:06.420740378Z,01HVSEVJYXGKHKPQ04M8BVQS0V,2024-04-18T20:37:36.460663422Z,true,2024-04-18T21:02:19.740615629Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.460663422Z,true,2024-04-18T21:03:14.641830168Z,01HVSEVKX1PYXQWD0ZRNFHKASG,2024-04-18T20:37:36.460663422Z,,,,
01HVSEVNAWDQ9G9Z6G61JTS245,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.733032098Z,30,2024-04-18T20:37:36.733032098Z,1,2024-04-18T20:37:36.733032098Z,true,2024-04-18T20:43:18.587061654Z,observe,2024-04-18T20:37:36.733032098Z,true,2024-04-18T20:42:59.309286714Z,01HVSEVJMNZJDAWNTRQQ9QPE95,2024-04-18T20:37:36.733032098Z,true,2024-04-18T20:43:11.205249189Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.733032098Z,true,2024-04-18T20:43:54.289161878Z,01HVSEVM3MMZ6KE7BQZS4YE2TX,2024-04-18T20:37:36.733032098Z,,,,
01HVSEVNET2G3HW7J9AQAFSVAW,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.85885988Z,30,2024-04-18T20:37:36.85885988Z,1,2024-04-18T20:37:36.85885988Z,true,2024-04-18T20:45:36.935672321Z,observe,2024-04-18T20:37:36.85885988Z,true,2024-04-18T20:45:22.537662036Z,01HVSEVJNGFSM6PQNGSJ6H047T,2024-04-18T20:37:36.85885988Z,true,2024-04-18T20:45:31.862348616Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.85885988Z,true,2024-04-18T20:46:02.605937135Z,01HVSEVM3MMZ6KE7BQZTDHYPM4,2024-04-18T20:37:36.85885988Z,,,,
01HVSEVNJ1MB6WWHMWYBAQ79FZ,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:36.961340051Z,30,2024-04-18T20:37:36.961340051Z,1,2024-04-18T20:37:36.961340051Z,true,2024-04-18T20:41:30.612985329Z,observe,2024-04-18T20:37:36.961340051Z,true,2024-04-18T20:41:20.157464124Z,01HVSEVJPDD0GK4J4YFKPZGWQK,2024-04-18T20:37:36.961340051Z,true,2024-04-18T20:41:27.451405172Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:36.961340051Z,true,2024-04-18T20:41:56.91002308Z,01HVSEVM54RQXRRBTTFYMAK8W8,2024-04-18T20:37:36.961340051Z,,,,
01HVSEVNPS5NRSK6TD6GRDNECW,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.113861071Z,30,2024-04-18T20:37:37.113861071Z,1,2024-04-18T20:37:37.113861071Z,true,2024-04-18T20:40:25.353982572Z,observe,2024-04-18T20:37:37.113861071Z,true,2024-04-18T20:40:22.36526805Z,01HVSEVJQBEM3N1BEFNHR023HM,2024-04-18T20:37:37.113861071Z,true,2024-04-18T20:40:24.516164009Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.113861071Z,true,2024-04-18T20:40:44.101781365Z,01HVSEVM6G07AY1ZA0VMSZPSVF,2024-04-18T20:37:37.113861071Z,,,,
01HVSEVNTJT6XPJVQ0D9CRHBYQ,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.234103416Z,30,2024-04-18T20:37:37.234103416Z,1,2024-04-18T20:37:37.234103416Z,true,2024-04-18T20:39:18.476027067Z,observe,2024-04-18T20:37:37.234103416Z,true,2024-04-18T20:39:17.223850335Z,01HVSEVJR811TBFHSZCNCJNV2S,2024-04-18T20:37:37.234103416Z,true,2024-04-18T20:39:18.103210078Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.234103416Z,true,2024-04-18T20:39:48.479780751Z,01HVSEVM7MYQ9SB54B5YXPADFF,2024-04-18T20:37:37.234103416Z,,,,
01HVSEVNXT0PQEM4Z8PPR6H8RT,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.338568653Z,30,2024-04-18T20:37:37.338568653Z,1,2024-04-18T20:37:37.338568653Z,true,2024-04-18T20:47:47.241611026Z,observe,2024-04-18T20:37:37.338568653Z,true,2024-04-18T20:47:37.570943994Z,01HVSEVJS8GHYNEKSK1M3SVFEQ,2024-04-18T20:37:37.338568653Z,true,2024-04-18T20:47:44.508236015Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.338568653Z,true,2024-04-18T20:48:26.814395201Z,01HVSEVM7NME02XADTH1QKKH5K,2024-04-18T20:37:37.338568653Z,,,,
01HVSEVP1N4G92504WG72T3DG6,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.461561779Z,30,2024-04-18T20:37:37.461561779Z,1,2024-04-18T20:37:37.461561779Z,true,2024-04-18T21:00:18.554932301Z,observe,2024-04-18T20:37:37.461561779Z,true,2024-04-18T20:59:50.419321266Z,01HVSEVJT7P8TGN46JHVH2848P,2024-04-18T20:37:37.461561779Z,true,2024-04-18T21:00:12.210032098Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.461561779Z,true,2024-04-18T21:01:32.87888952Z,01HVSEVM7NME02XADTH1SF1CW9,2024-04-18T20:37:37.461561779Z,,,,
01HVSEVP5BXQAY9WN9Z1YJ9C1Y,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.57931573Z,30,2024-04-18T20:37:37.57931573Z,1,2024-04-18T20:37:37.57931573Z,true,2024-04-18T20:57:09.91492334Z,observe,2024-04-18T20:37:37.57931573Z,true,2024-04-18T20:56:37.161039729Z,01HVSEVJV6RTZF637N7FCRF82Y,2024-04-18T20:37:37.57931573Z,true,2024-04-18T20:57:00.661997019Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.57931573Z,true,2024-04-18T20:57:42.117782077Z,01HVSEVM7NME02XADTH2QNK3YP,2024-04-18T20:37:37.57931573Z,,,,
01HVSEVP910YRQNZK62S18PX0C,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.697326792Z,30,2024-04-18T20:37:37.697326792Z,1,2024-04-18T20:37:37.697326792Z,true,2024-04-18T20:53:24.336230716Z,observe,2024-04-18T20:37:37.697326792Z,true,2024-04-18T20:53:15.661171016Z,01HVSEVJW4Q6GBVSH4FPSXTRXW,2024-04-18T20:37:37.697326792Z,true,2024-04-18T20:53:21.377285842Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.697326792Z,true,2024-04-18T20:54:19.394229507Z,01HVSEVM7NME02XADTH5QM3R6P,2024-04-18T20:37:37.697326792Z,,,,
01HVSEVPBR9XEKH7C3RQVW794W,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.784713433Z,30,2024-04-18T20:37:37.784713433Z,1,2024-04-18T20:37:37.784713433Z,true,2024-04-18T20:51:20.077419216Z,observe,2024-04-18T20:37:37.784713433Z,true,2024-04-18T20:51:09.802393237Z,01HVSEVJX0414JV6FEY8T196G1,2024-04-18T20:37:37.784713433Z,true,2024-04-18T20:51:17.935066418Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.784713433Z,true,2024-04-18T20:51:41.186397232Z,01HVSEVM7PPSNAS58K5AWWR2VV,2024-04-18T20:37:37.784713433Z,,,,
01HVSEVPF7C26E4C032RN3MQKY,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:37.895351056Z,30,2024-04-18T20:37:37.895351056Z,1,2024-04-18T20:37:37.895351056Z,true,2024-04-18T21:03:29.617362285Z,observe,2024-04-18T20:37:37.895351056Z,true,2024-04-18T21:03:16.784093662Z,01HVSEVJYXGKHKPQ04M8BVQS0V,2024-04-18T20:37:37.895351056Z,true,2024-04-18T21:03:27.342813945Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:37.895351056Z,true,2024-04-18T21:04:14.653356493Z,01HVSEVM9WR6CW6Q6AZC2HYE54,2024-04-18T20:37:37.895351056Z,,,,
01HVSF330BSQ151DZET7HNJVG8,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.107911831Z,30,2024-04-18T20:41:40.107911831Z,0,2024-04-18T20:41:40.107911831Z,true,2024-04-18T20:42:07.249251851Z,send,2024-04-18T20:41:40.107911831Z,true,2024-04-18T20:42:00.43786551Z,01HVSF2YHM925P10QB1MF76N5G,2024-04-18T20:41:40.107911831Z,true,2024-04-18T20:42:05.416691026Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.107911831Z,true,2024-04-18T20:42:38.182072509Z,01HVSF2ZW6G93A1Y2J2H0XDK21,2024-04-18T20:41:40.107911831Z,,,,
01HVSF3324QJNA6RM69GKH8BVS,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.165002612Z,30,2024-04-18T20:41:40.165002612Z,0,2024-04-18T20:41:40.165002612Z,true,2024-04-18T21:02:50.959005628Z,send,2024-04-18T20:41:40.165002612Z,true,2024-04-18T21:02:26.885118619Z,01HVSF2YN836SQ8SNK6X1MNZ3P,2024-04-18T20:41:40.165002612Z,true,2024-04-18T21:02:43.739629718Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.165002612Z,true,2024-04-18T21:03:29.501676371Z,01HVSF2ZXWF6XZWDRJNA4J6516,2024-04-18T20:41:40.165002612Z,,,,
01HVSF339AFCBAXZ071YZRQZD4,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.394481327Z,30,2024-04-18T20:41:40.394481327Z,0,2024-04-18T20:41:40.394481327Z,true,2024-04-18T21:04:59.612785222Z,send,2024-04-18T20:41:40.394481327Z,true,2024-04-18T21:04:50.09988752Z,01HVSF2YQ95S5SJQ1MVD06X52C,2024-04-18T20:41:40.394481327Z,true,2024-04-18T21:04:58.11844236Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.394481327Z,true,2024-04-18T21:05:31.261725418Z,01HVSF2ZZP6AGM5TG42WQBT075,2024-04-18T20:41:40.394481327Z,,,,
01HVSF33EHS43QTCPC33EP9PM7,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.561674749Z,30,2024-04-18T20:41:40.561674749Z,0,2024-04-18T20:41:40.561674749Z,true,2024-04-18T20:59:26.978601139Z,send,2024-04-18T20:41:40.561674749Z,true,2024-04-18T20:59:09.892360581Z,01HVSF2YSVDJN49ZD5HNFBDE7T,2024-04-18T20:41:40.561674749Z,true,2024-04-18T20:59:23.950887012Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.561674749Z,true,2024-04-18T21:00:21.363799669Z,01HVSF303G69YD0ANMH07Y7P9A,2024-04-18T20:41:40.561674749Z,,,,
01HVSF33J6K1JZZ4EC4DZ8YJJJ,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.678357235Z,30,2024-04-18T20:41:40.678357235Z,0,2024-04-18T20:41:40.678357235Z,true,2024-04-18T21:06:25.36994494Z,send,2024-04-18T20:41:40.678357235Z,true,2024-04-18T21:06:20.374070227Z,01HVSF2YWAVBA87GP8KX0AD7ZE,2024-04-18T20:41:40.678357235Z,true,2024-04-18T21:06:23.397863357Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.678357235Z,true,2024-04-18T21:06:57.727761693Z,01HVSF307SY0JQ249KAH5KM50A,2024-04-18T20:41:40.678357235Z,,,,
01HVSF33P2DKB8M0ZAWFKR2WG6,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:40.802649368Z,30,2024-04-18T20:41:40.802649368Z,0,2024-04-18T20:41:40.802649368Z,true,2024-04-18T20:52:25.705572931Z,send,2024-04-18T20:41:40.802649368Z,true,2024-04-18T20:52:11.813814759Z,01HVSF2YYDNEE873B1TFKY7N57,2024-04-18T20:41:40.802649368Z,true,2024-04-18T20:52:20.68408218Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:40.802649368Z,true,2024-04-18T20:53:26.692827134Z,01HVSF30EF4QGP28Y84BTA2SSE,2024-04-18T20:41:40.802649368Z,,,,
01HVSF33XBY1NKA8CD8VA0G2K3,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.035084316Z,30,2024-04-18T20:41:41.035084316Z,0,2024-04-18T20:41:41.035084316Z,true,2024-04-18T20:46:58.637175429Z,send,2024-04-18T20:41:41.035084316Z,true,2024-04-18T20:46:42.201691111Z,01HVSF2Z0AYMKZ1G2EJEJV25YJ,2024-04-18T20:41:41.035084316Z,true,2024-04-18T20:46:55.072884223Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.035084316Z,true,2024-04-18T20:47:40.276124992Z,01HVSF30J8AMACKS1TAVG1P9ZE,2024-04-18T20:41:41.035084316Z,,,,
01HVSF344VYXB3RD13K8K50MPD,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.275105422Z,30,2024-04-18T20:41:41.275105422Z,0,2024-04-18T20:41:41.275105422Z,true,2024-04-18T21:07:40.249381995Z,send,2024-04-18T20:41:41.275105422Z,true,2024-04-18T21:07:39.164826896Z,01HVSF2Z2FHQZQ5VPCBQDMQ06K,2024-04-18T20:41:41.275105422Z,true,2024-04-18T21:07:39.942137286Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.275105422Z,true,2024-04-18T21:08:12.016909695Z,01HVSF30P2TPWW1CP9DGTR3QBY,2024-04-18T20:41:41.275105422Z,,,,
01HVSF3491SX8KQ9E5GPW7NBT0,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.409430567Z,30,2024-04-18T20:41:41.409430567Z,0,2024-04-18T20:41:41.409430567Z,true,2024-04-18T20:55:33.898334136Z,send,2024-04-18T20:41:41.409430567Z,true,2024-04-18T20:55:14.916494926Z,01HVSF2Z4ABEVN8CJ71MNKYJSG,2024-04-18T20:41:41.409430567Z,true,2024-04-18T20:55:29.401891736Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.409430567Z,true,2024-04-18T20:57:07.613448824Z,01HVSF30SNASXPWE0ZFT6QZDYY,2024-04-18T20:41:41.409430567Z,,,,
01HVSF34EV0EG3F3G1HK5RR7XE,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.595469699Z,30,2024-04-18T20:41:41.595469699Z,0,2024-04-18T20:41:41.595469699Z,true,2024-04-18T20:44:30.685121318Z,send,2024-04-18T20:41:41.595469699Z,true,2024-04-18T20:44:18.834813628Z,01HVSF2Z6PXP68SKPTNH21XG0E,2024-04-18T20:41:41.595469699Z,true,2024-04-18T20:44:27.388628779Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.595469699Z,true,2024-04-18T20:45:18.969220194Z,01HVSF30XH163MXRRAZ0Q7JEZ9,2024-04-18T20:41:41.595469699Z,,,,
01HVSF34MEHY20PB20F646MQVK,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.774721125Z,30,2024-04-18T20:41:41.774721125Z,0,2024-04-18T20:41:41.774721125Z,true,2024-04-18T21:08:55.950724228Z,send,2024-04-18T20:41:41.774721125Z,true,2024-04-18T21:08:52.251569887Z,01HVSF2Z8SZHWETWCWFRJH5JX8,2024-04-18T20:41:41.774721125Z,true,2024-04-18T21:08:55.186285774Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.774721125Z,true,2024-04-18T21:09:26.692062869Z,01HVSF31150KM7JP4KV8EZ2E7J,2024-04-18T20:41:41.774721125Z,,,,
01HVSF34SZYVKGDESYJ4KGXN14,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:41.951797503Z,30,2024-04-18T20:41:41.951797503Z,0,2024-04-18T20:41:41.951797503Z,true,2024-04-18T20:49:55.734336773Z,send,2024-04-18T20:41:41.951797503Z,true,2024-04-18T20:49:26.112527631Z,01HVSF2ZAMM8DG0BE4TN1Q0BT7,2024-04-18T20:41:41.951797503Z,true,2024-04-18T20:49:44.143186123Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:41.951797503Z,true,2024-04-18T20:51:13.089387593Z,01HVSF314SN9NJR2DBY7K8XKTN,2024-04-18T20:41:41.951797503Z,,,,
01HVSF3550QYVAM4HZ4Y42W818,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:42.304805734Z,30,2024-04-18T20:41:42.304805734Z,1,2024-04-18T20:41:42.304805734Z,true,2024-04-18T20:43:02.070244808Z,observe,2024-04-18T20:41:42.304805734Z,true,2024-04-18T20:42:42.586723331Z,01HVSF2YHM925P10QB1MF76N5G,2024-04-18T20:41:42.304805734Z,true,2024-04-18T20:42:59.457348476Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:42.304805734Z,true,2024-04-18T20:43:46.836053127Z,01HVSF31FW30YEC6XR4XJN9EB0,2024-04-18T20:41:42.304805734Z,,,,
