id,gameID,gameIDLastChangedAt,introDone,introDoneLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,urlParams,urlParamsLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt,exitStep,exitStepLastChangedAt,treatmentName,treatmentNameLastChangedAt
01HNDBRS3QGZVFZRA5C8GP167A,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:21.419145247Z,true,2024-01-30T14:20:26.240068902Z,3,2024-01-30T14:20:23.942498085Z,,,5cba4c057fed33000174a2e7,2024-01-30T14:18:32.43926773Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:32.451977753Z,{},2024-01-30T14:18:32.741869943Z,"[""🐇"","""","""",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                            "",""🐿️""]",2024-01-30T14:20:36.784362082Z,01HNDBRRH06FTRW45D2NBFA365,2024-01-30T14:18:32.43926773Z,player 3,2024-01-30T14:20:36.784362082Z,01HNDBM5N6PS27BS4HCH59Y75G,2024-01-30T14:20:40.148296643Z,,,experiment2-slider-0.3,2024-01-30T14:18:32.451977753Z
01HNDBRW7ESNDAKQ4DRG85YRX7,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:18:41.596468488Z,,,57c9cf1ee3221e00010e5ce5,2024-01-30T14:18:35.630091691Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:35.649640287Z,{},2024-01-30T14:18:35.94136639Z,,,01HNDBRVN34QT24B7CB8J0F6H2,2024-01-30T14:18:35.630091691Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:35.649640287Z
01HNDBRX6Z8WA76H0CS409H45K,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:18:41.527915589Z,,,5d4cede0643430000163bfaf,2024-01-30T14:18:36.639748209Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:36.651566975Z,{},2024-01-30T14:18:36.963225937Z,,,01HNDBRWJV7QCB00XM0JGZYXJV,2024-01-30T14:18:36.639748209Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:36.651566975Z
01HNDBRX7RRX6Y3EQ19P5AMJ05,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:21.471842649Z,true,2024-01-30T14:20:20.98198037Z,3,2024-01-30T14:19:59.949173361Z,,,5d36a5e3196afb001a4b8753,2024-01-30T14:18:36.66472164Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:36.676654793Z,{},2024-01-30T14:18:36.837518178Z,"[""🐿️"","""","""",""""]",2024-01-30T14:20:36.784362082Z,01HNDBRWYA2JNKZ26WQFN95Q9Y,2024-01-30T14:18:36.66472164Z,player 4,2024-01-30T14:20:36.784362082Z,01HNDBPSH0WM2D3BHY5Z0G0H4S,2024-01-30T14:20:40.148296643Z,,,experiment2-slider-0.3,2024-01-30T14:18:36.676654793Z
01HNDBRXB377VC7PMXFBKMGDGS,01HNDB5CM6CJ85EGBT6YHSN3B0,2024-01-30T14:20:35.62868484Z,true,2024-01-30T14:20:39.783192053Z,3,2024-01-30T14:20:28.604131962Z,,,5e5d2de90bf1dd035b2f4da8,2024-01-30T14:18:36.771113119Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:36.785176503Z,{},2024-01-30T14:18:37.117981053Z,"[""🐿️"",""🐇"",""       "","""",""🐇"",""""]",2024-01-30T14:20:50.245450837Z,01HNDBRWPFE859S13QK0T1ACQB,2024-01-30T14:18:36.771113119Z,player 3,2024-01-30T14:20:50.245450837Z,,,,,experiment2-slider-0.3,2024-01-30T14:18:36.785176503Z
01HNDBRYY43EH0J18XRQ8AF3WH,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:19:48.928564713Z,true,2024-01-30T14:20:01.801059675Z,3,2024-01-30T14:19:58.586579947Z,,,5e7de19084be86013c19c6c9,2024-01-30T14:18:38.40418152Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:38.422934747Z,{},2024-01-30T14:18:38.724805245Z,"["""",""🐇"",""🐿️"",""              "",""🐿️"","""",""🐿️"",""🐿️""]",2024-01-30T14:20:06.000500146Z,01HNDBRYC3F1PX8VDYZ9X0DVRF,2024-01-30T14:18:38.40418152Z,player 3,2024-01-30T14:20:06.000500146Z,01HNDBR8M0BHJQHPZTX7KDFXS2,2024-01-30T14:20:41.619961816Z,,,experiment2-slider-0.3,2024-01-30T14:18:38.422934747Z
01HNDBS13PE03XE6KQBF2FW3HV,01HNDB5CM6CJ85EGBT6YHSN3B0,2024-01-30T14:20:35.62868484Z,true,2024-01-30T14:20:49.346136214Z,3,2024-01-30T14:20:38.565082014Z,,,60b3d51e5faeb57cea9ecda6,2024-01-30T14:18:40.630685413Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:40.650367874Z,{},2024-01-30T14:18:40.951228604Z,"["""",""🐿️"",""🐿️"",""🐇"",""🐿️"","""",""🐇"",""              ""]",2024-01-30T14:20:50.245450837Z,01HNDBS0GV9YCMX3J6QYK4BV76,2024-01-30T14:18:40.630685413Z,player 4,2024-01-30T14:20:50.245450837Z,,,,,experiment2-slider-0.3,2024-01-30T14:18:40.650367874Z
01HNDBS1KZR0YT3MN49B2EBM2R,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:17.55685013Z,,,5c82a5b5c2ceec0017199b48,2024-01-30T14:18:41.151137518Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:41.178331429Z,{},2024-01-30T14:18:41.483232993Z,,,01HNDBS10TY829J57X76K45PA0,2024-01-30T14:18:41.151137518Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:41.178331429Z
01HNDBS3Y8CKNXABGXKPY0MG0Q,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,2,2024-01-30T14:20:37.022368332Z,,,5f316533d0db5b100f0717a1,2024-01-30T14:18:43.528842259Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:43.547500415Z,{},2024-01-30T14:18:43.921236591Z,,,01HNDBS399R36RCMWVK13WPV43,2024-01-30T14:18:43.528842259Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:43.547500415Z
01HNDBS57HZXQ1W02W1FCS7S62,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:19:48.928564713Z,true,2024-01-30T14:19:57.502259223Z,3,2024-01-30T14:19:50.511710749Z,,,5d3b8c160c782a0019e0b205,2024-01-30T14:18:44.849522521Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:44.867755275Z,{},2024-01-30T14:18:45.169956004Z,"["""",""🐿️"","""",""🐿️"",""                     "",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-01-30T14:20:06.000500146Z,01HNDBS4MADADT73NEPZP95JEB,2024-01-30T14:18:44.849522521Z,player 4,2024-01-30T14:20:06.000500146Z,01HNDBRYY43EH0J18XRQ8AF3WH,2024-01-30T14:20:41.619961816Z,,,experiment2-slider-0.3,2024-01-30T14:18:44.867755275Z
01HNDBS59AGXST8TVAE02TVM6T,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:18:47.422683419Z,,,5e686cc00ec2fc11d7fa6dc9,2024-01-30T14:18:44.906877284Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:44.92012264Z,{},2024-01-30T14:18:45.149506516Z,,,01HNDBS4TZY7DQNH236GZPKAPY,2024-01-30T14:18:44.906877284Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:44.92012264Z
01HNDBSAVXSS271KV84EVYJKQC,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,2,2024-01-30T14:20:41.124945085Z,,,5e5447f706b4524517339e98,2024-01-30T14:18:50.621162673Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:50.637102649Z,{},2024-01-30T14:18:50.925610678Z,,,01HNDBSA8Q2C0SH4KT6EPFBBGN,2024-01-30T14:18:50.621162673Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:50.637102649Z
01HNDBSHZRG896B16V5GE40M6V,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:03.950008367Z,,,62b2d869074bd11bce35650e,2024-01-30T14:18:57.912980978Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:18:57.927673349Z,{},2024-01-30T14:18:58.224702727Z,,,01HNDBSHD1Y9K080MAW5ZMN815,2024-01-30T14:18:57.912980978Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:18:57.927673349Z
01HNDBSR3A6FM3SZ2RB6MQTNJJ,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:08.607280487Z,,,5e5a65b1909ae524ee939e2e,2024-01-30T14:19:04.17097897Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:04.184502052Z,{},2024-01-30T14:19:04.36263643Z,,,01HNDBSQQWDDGGYDARXN3AF2ER,2024-01-30T14:19:04.17097897Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:04.184502052Z
01HNDBSVE72WWZZ961W8HY34CD,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,3,2024-01-30T14:20:40.117052864Z,,,5eceb8411480c30fb89c7c54,2024-01-30T14:19:07.591556733Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:07.605669114Z,{},2024-01-30T14:19:07.946954229Z,,,01HNDBSTS6PQD3CW7MHW8DZCEA,2024-01-30T14:19:07.591556733Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:07.605669114Z
01HNDBSW1VERQVSFCRAQ0475SE,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,2,2024-01-30T14:20:46.07488277Z,,,5e8ca756ee95da046881dca2,2024-01-30T14:19:08.219326183Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:08.233659105Z,{},2024-01-30T14:19:08.565594207Z,,,01HNDBSVDATRE4VNRT7WCGKA4X,2024-01-30T14:19:08.219326183Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:08.233659105Z
01HNDBSW581RYXMDA0T0AG7ZDT,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:14.071040118Z,,,622b3b137403ced9a93cf136,2024-01-30T14:19:08.328939921Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:08.348773255Z,{},2024-01-30T14:19:08.776228161Z,,,01HNDBSVAS4KD9CM0TGS2N0N6V,2024-01-30T14:19:08.328939921Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:08.348773255Z
01HNDBSWDF9BAQZ2H5A08X20RM,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,3,2024-01-30T14:20:45.039920524Z,,,5efa5e5318bc3f88c33c96d3,2024-01-30T14:19:08.591689999Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:08.620291855Z,{},2024-01-30T14:19:08.800271047Z,,,01HNDBSW233GKBRY3E1N8HZBNF,2024-01-30T14:19:08.591689999Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:08.620291855Z
01HNDBSY23JZ18RYJGX9D0B8EB,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,2,2024-01-30T14:19:34.780957351Z,,,656c8d0a3d3def84a893b228,2024-01-30T14:19:10.275737483Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:10.291502075Z,{},2024-01-30T14:19:10.594426233Z,,,01HNDBSXEQYM123X6HDFRWMM4X,2024-01-30T14:19:10.275737483Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:10.291502075Z
01HNDBSYR3GHB469HK7F10NS36,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:16.518446511Z,,,62c690bd3701ba42c5d52a4c,2024-01-30T14:19:10.97993666Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:10.996743596Z,{},2024-01-30T14:19:11.289835099Z,,,01HNDBSY4FJH72N4VMWQCDPZQ4,2024-01-30T14:19:10.97993666Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:10.996743596Z
01HNDBT01FFV4AP3WVWZB2DZNW,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:16.19550235Z,,,5d316c4442c2170018e10574,2024-01-30T14:19:12.303129163Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:12.323772993Z,{},2024-01-30T14:19:12.453611563Z,,,01HNDBSZK767PBE63074NXS0E6,2024-01-30T14:19:12.303129163Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:12.323772993Z
01HNDBT3NGN866EH1JCV2BW11H,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:21.623141939Z,,,5c77fbf0bd99f10001b799c0,2024-01-30T14:19:16.016581747Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:16.040631276Z,{},2024-01-30T14:19:16.148633541Z,,,01HNDBT39M0463CRQ570WYZ9PM,2024-01-30T14:19:16.016581747Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:16.040631276Z
01HNDBT5JWM6F7APFQER8W11ZA,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:22.736642706Z,,,5d4e4f66ffbcf800199d5d2e,2024-01-30T14:19:17.980464457Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:17.99609501Z,{},2024-01-30T14:19:18.913221255Z,,,01HNDBT495789W5R7XKDF9J5TX,2024-01-30T14:19:17.980464457Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:17.99609501Z
01HNDBT6Y1CKFFFQYZHNTNVNC0,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:29.414560242Z,,,5d73dc264d03830001c3f119,2024-01-30T14:19:19.361605775Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:19.381261123Z,{},2024-01-30T14:19:19.692226036Z,,,01HNDBT6AJ9DTYFXMHX2BQDBY2,2024-01-30T14:19:19.361605775Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:19.381261123Z
01HNDBTCJZ97Y10GKGH9VE9C94,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,2,2024-01-30T14:20:43.081615811Z,,,65035bd45ffc5002e37c77a8,2024-01-30T14:19:25.151661744Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:25.178913828Z,{},2024-01-30T14:19:25.433986008Z,,,01HNDBTC01FMBSM26120XPDQ5E,2024-01-30T14:19:25.151661744Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:25.178913828Z
01HNDBTGT5K088CTGXWKW1VGP8,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:36.050776295Z,,,603e8a98bd61ee094f707ce7,2024-01-30T14:19:29.477173561Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:29.491613866Z,{},2024-01-30T14:19:29.822412107Z,,,01HNDBTG3350D913MAYENN4F1P,2024-01-30T14:19:29.477173561Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:29.491613866Z
01HNDBTJ1TNNPFDGYW7WF0T0PA,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,,,,,62a1d7a4f749ea65e132a46c,2024-01-30T14:19:30.746627289Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:30.761447359Z,{},2024-01-30T14:19:31.129124173Z,,,01HNDBTH97ERVAJV9HE69KPR3Q,2024-01-30T14:19:30.746627289Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:30.761447359Z
01HNDBTKFEERM9XC5ZNHHK0TAM,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,3,2024-01-30T14:20:49.641008109Z,,,5ca73fcf7067e70001f7a41f,2024-01-30T14:19:32.206117345Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:32.224250098Z,{},2024-01-30T14:19:32.533125014Z,,,01HNDBTJVJR0D1GD2D52J9HQRY,2024-01-30T14:19:32.206117345Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:32.224250098Z
01HNDBTKTRXYA70MBWRJAH9WKD,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:47.249051136Z,,,65980e146d26d700d4b970ef,2024-01-30T14:19:32.56874346Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:32.583435722Z,{},2024-01-30T14:19:33.247147164Z,,,01HNDBTK4C0K3GXH8D16Z2ZY11,2024-01-30T14:19:32.56874346Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:32.583435722Z
01HNDBTQHCHRRBVNSE9ZVBZV80,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:47.732718337Z,,,608c21dcfbaea78d4285c25a,2024-01-30T14:19:36.364988224Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:36.392497699Z,{},2024-01-30T14:19:36.662079223Z,,,01HNDBTQ2R0WHZF90XNXEEXMF7,2024-01-30T14:19:36.364988224Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:36.392497699Z
01HNDBTR4JWZA084FFG1MPZC0F,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:45.369289874Z,,,5f9a81bdf0617319407b124c,2024-01-30T14:19:36.978427536Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:36.995621706Z,{},2024-01-30T14:19:37.288164866Z,,,01HNDBTQHWWT12A2S5NKDV9YMA,2024-01-30T14:19:36.978427536Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:36.995621706Z
01HNDBTTBYV5XERX5SMFH3W5R6,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:44.676191512Z,,,594f5f0b6208900001db0b8f,2024-01-30T14:19:39.262499786Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:39.277423173Z,{},2024-01-30T14:19:39.553202415Z,,,01HNDBTSNFDBP9GKXA897MJ9J9,2024-01-30T14:19:39.262499786Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:39.277423173Z
01HNDBV0MW2M2DBKVDX97138EY,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,,,,,6156c269d6b1ba629b33c093,2024-01-30T14:19:45.692505393Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:45.710773272Z,{},2024-01-30T14:19:46.012704571Z,,,01HNDBV00YSZ4F0FH5HES6KVSS,2024-01-30T14:19:45.692505393Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:45.710773272Z
01HNDBV1BPHMG23P0TYVD0KDMK,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:52.925657985Z,,,6310b940e5a073466d04381f,2024-01-30T14:19:46.422509318Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:46.442426878Z,{},2024-01-30T14:19:46.718985248Z,,,01HNDBV0QXZ83TQ6DM69Z5372W,2024-01-30T14:19:46.422509318Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:46.442426878Z
01HNDBV8AWV1YB2CPWAG30YKS3,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:19:59.888251001Z,,,5ddc4292d69072bacd6faa5f,2024-01-30T14:19:53.564959187Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:53.581402793Z,{},2024-01-30T14:19:53.739515338Z,,,01HNDBV7ZEEGMJH3XGT00KXQ1W,2024-01-30T14:19:53.564959187Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:19:53.581402793Z
01HNDBVBME0W467D9M3TWMF6ER,01HNDB5BTNJPD0XZCF6HJGV8CT,2024-01-30T14:20:10.061057942Z,,,1,2024-01-30T14:20:02.384802423Z,,,63ced2a1d7f0270214c80274,2024-01-30T14:19:56.942937889Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:56.976710523Z,{},2024-01-30T14:19:57.316200805Z,,,01HNDBVAWRSWX4SZJ4E26WBS0M,2024-01-30T14:19:56.942937889Z,,,,,,,experiment2-interactive-0.3,2024-01-30T14:19:56.976710523Z
01HNDBVDAZPA66CT90V1KBHP6E,01HNDB5BTNJPD0XZCF6HJGV8CT,2024-01-30T14:20:10.061057942Z,,,1,2024-01-30T14:20:05.728336063Z,,,6069ea183eee2ca08b41771d,2024-01-30T14:19:58.687914653Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:58.706327483Z,{},2024-01-30T14:19:59.109131679Z,,,01HNDBVCH8BFP6YTH7AN5Q3E0J,2024-01-30T14:19:58.687914653Z,,,,,,,experiment2-interactive-0.3,2024-01-30T14:19:58.706327483Z
01HNDBVDC9A4XPKQ3DER57GZG1,01HNDB5BTNJPD0XZCF6HJGV8CT,2024-01-30T14:20:10.061057942Z,,,1,2024-01-30T14:20:10.68346566Z,,,577e1f75160201000103d95a,2024-01-30T14:19:58.729621466Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:58.745232356Z,{},2024-01-30T14:19:59.132777107Z,,,01HNDBVCHB16BHZSY3P7MF8S88,2024-01-30T14:19:58.729621466Z,,,,,,,experiment2-interactive-0.3,2024-01-30T14:19:58.745232356Z
01HNDBVDN12H4XC61CH9DCMTNB,01HNDB5BTNJPD0XZCF6HJGV8CT,2024-01-30T14:20:10.061057942Z,,,1,2024-01-30T14:20:04.404264575Z,,,2024,2024-01-30T14:19:59.009750174Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:19:59.032402808Z,{},2024-01-30T14:19:59.335669522Z,,,01HNDBVD145Y0AHHM8RJRJ1RPD,2024-01-30T14:19:59.009750174Z,,,,,,,experiment2-interactive-0.3,2024-01-30T14:19:59.032402808Z
01HNDBVG2GWJKK4XDY8PAGR2AJ,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:20:12.727175484Z,,,5ea00d4b1286ee0008405450,2024-01-30T14:20:01.488869856Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:20:01.511129755Z,{},2024-01-30T14:20:01.862273929Z,,,01HNDBVFD701FY9GKYFADKJTVE,2024-01-30T14:20:01.488869856Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:20:01.511129755Z
01HNDBVKNRZ5TFD3XR83MH3X2P,01HNDB5BTNJPD0XZCF6HJGV8CT,2024-01-30T14:20:10.061057942Z,,,,,,,5dd012a97b6a661093d36b8e,2024-01-30T14:20:05.176804647Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:20:05.288210741Z,{},2024-01-30T14:20:05.521548883Z,,,01HNDBVJYASDQVA4QDAFYT0QJR,2024-01-30T14:20:05.176804647Z,,,,,,,experiment2-interactive-0.3,2024-01-30T14:20:05.288210741Z
01HNDBVVND9S7E669XW7DWC65Q,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:20:33.159970985Z,,,63e536b3a95fde9efd4c62d8,2024-01-30T14:20:13.358066207Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:20:13.400254693Z,{},2024-01-30T14:20:13.977747336Z,,,01HNDBVSVQEN8CK0AJVTQXGW9V,2024-01-30T14:20:13.358066207Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:20:13.400254693Z
01HNDBVVRH6V5AY7GHEZHQHPYM,01HNDB5D2BXHVRBSX41JS36C1Z,2024-01-30T14:20:49.758352093Z,,,1,2024-01-30T14:20:24.706589127Z,,,5c5db292be38480001141cf8,2024-01-30T14:20:13.457706121Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:20:13.570647663Z,{},2024-01-30T14:20:13.900615331Z,,,01HNDBVTT01KQ1V15974NKHKEK,2024-01-30T14:20:13.457706121Z,,,,,,,experiment2-slider-0.3,2024-01-30T14:20:13.570647663Z
