id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3CF0P8GM4MY26C59X1QCBG,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.544704121Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.544704121Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.544704121Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:08:09.544704121Z
01HW3CF0PJ5Q2W663WY8H4H310,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.55451369Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.55451369Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.55451369Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:08:09.55451369Z
01HW3CF0PT14PFXN1NV5JY96P4,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.562080789Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.562080789Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.562080789Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:08:09.562080789Z
01HW3CF0Q148HB3SJRYA7AQWKM,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.569851995Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.569851995Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.569851995Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:08:09.569851995Z
01HW3CGVNJF63CD1S0N9RTEH7E,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.938749216Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.938749216Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.938749216Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:09:09.938749216Z
01HW3CGVNQXKFKX19AQG6WFRSD,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.943454193Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.943454193Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.943454193Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:09:09.943454193Z
01HW3CGVNW10412JKABGGGRZZ2,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.948922894Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.948922894Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.948922894Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:09:09.948922894Z
01HW3CGVP1GSAK94AZSZ3EVPX0,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.953797568Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.953797568Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.953797568Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:09:09.953797568Z
01HW3CJPDW9RBHKPGDQXSN8BN7,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.109015499Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.109015499Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.109015499Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:10:10.109015499Z
01HW3CJPE2SRJP541GMK1NHNTX,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.114754665Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.114754665Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.114754665Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:10:10.114754665Z
