id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3CEZP9VZ55XJ94J8EASETF,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:08.521975295Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:08.521975295Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:08:08.521975295Z
01HW3CEZPGKDE23P8NB1WVY8FM,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:08.528877169Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:08.528877169Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:08:08.528877169Z
01HW3CEZPQQZ783ZS9ERD8KB2Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:08.535806734Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:08.535806734Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:08:08.535806734Z
01HW3CEZPXTB0QR9CN5J3HMFYZ,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:08.541197291Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:08.541197291Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:08:08.541197291Z
01HW3CNXKMG7EDZGD6BZC9PR36,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:55.764862177Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:55.764862177Z,01HW3CBXDS0A1BKGAFR928D9FQ,2024-04-22T17:11:55.764862177Z
01HW3CNXKVDNXPEFAQEGW9G0Z3,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:55.771960896Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:55.771960896Z,01HW3CCA5MB57DXV9XT11XQP92,2024-04-22T17:11:55.771960896Z
01HW3CNXM0R4EH08A8HFSKH5BS,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:55.776852197Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:55.776852197Z,01HW3CF5SN0PC468PRSR7YPST7,2024-04-22T17:11:55.776852197Z
01HW3CNXM6MRZKR8H22HKJW37Q,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:55.782691921Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:55.782691921Z,01HW3CGDPCQZNJJ4AFTS2910QB,2024-04-22T17:11:55.782691921Z
01HW3DPGDDDG8ERP9GVSNR6F2P,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.597935537Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.597935537Z,01HW3D811NQ3YZ0PCGP1VZCGK9,2024-04-22T17:29:43.597935537Z
01HW3DPGDMCBDT7PFG4Y1PXTYP,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.604879897Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.604879897Z,01HW3DDD7030WQXDJNQH1Z2AYG,2024-04-22T17:29:43.604879897Z
01HW3DPGDT8BNBMGWZH6P9JZYD,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.610844175Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.610844175Z,01HW3DEN97NJGN6JMN892S1S92,2024-04-22T17:29:43.610844175Z
01HW3DPGE1567J99G1S0YW8ZK4,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.617382894Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.617382894Z,01HW3DFG2N452WCWAZWSTRN9BZ,2024-04-22T17:29:43.617382894Z
01HW3FJ9VJ1MK1Q3RCKAHDZNN1,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:22.962997816Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:22.962997816Z,01HW3F9M6RVE5JRJ39MBHWRY2E,2024-04-22T18:02:22.962997816Z
01HW3FJ9VQ8186YZSQM3RAYYRV,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:22.967962705Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:22.967962705Z,01HW3FC941BEQYNARHQJY1P5D0,2024-04-22T18:02:22.967962705Z
01HW3FJ9VVNTJJ982YETEEEA7Y,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:22.971834393Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:22.971834393Z,01HW3FE18113F59S79KFMKR284,2024-04-22T18:02:22.971834393Z
01HW3FJ9W0NYW50MBK0ACAA2GA,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:22.976400417Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:22.976400417Z,01HW3FERBJ46S6J69VC1FVKWG8,2024-04-22T18:02:22.976400417Z
01HW3FQ88K7WVM41MCS1KKPPGT,01HW3F1HPQE3CMKVMRVKPFJ9J9,2024-04-22T18:05:05.171718702Z,01HW3F1HQ3R1NFNYJY9T7GBV94,2024-04-22T18:05:05.171718702Z,01HW3FDFZXHXQ4DTY191YTZ59F,2024-04-22T18:05:05.171718702Z
01HW3FQ88SARADNZ3EHAPKX708,01HW3F1HPQE3CMKVMRVKPFJ9J9,2024-04-22T18:05:05.177236147Z,01HW3F1HQ3R1NFNYJY9T7GBV94,2024-04-22T18:05:05.177236147Z,01HW3FEYK51MK4S9TZ50DE3N3C,2024-04-22T18:05:05.177236147Z
