id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JGPTDCQFW1VQWE7CMM764PWT,01JGPSMRW5WGBVNY3PDRSMZBKA,2025-01-03T19:31:27.088009489Z,true,2025-01-03T19:38:36.704441094Z,01JGPSMRWFTVDNGJAMXD44J532,2025-01-03T19:31:27.088009489Z,7,2025-01-03T19:31:27.088009489Z,6,2025-01-03T19:31:27.088009489Z,Round 7 / 8,2025-01-03T19:31:27.088009489Z,2,2025-01-03T19:31:27.268282753Z,true,2025-01-03T19:37:47.597169555Z,Chat,2025-01-03T19:31:27.088009489Z
01JGPTJTGF372HXTMA3DNYTY91,01JGPSMQWF0T2TNEAMGK5V0FA8,2025-01-03T19:34:25.039118973Z,true,2025-01-03T19:36:56.005141488Z,01JGPSMQWQQVY71DHKB1F1F23F,2025-01-03T19:34:25.039118973Z,2,2025-01-03T19:34:25.039118973Z,1,2025-01-03T19:34:25.039118973Z,Round 2 / 8,2025-01-03T19:34:25.039118973Z,2,2025-01-03T19:34:25.113462243Z,true,2025-01-03T19:35:55.800768846Z,Chat,2025-01-03T19:34:25.039118973Z
01JGPWXQK0FFXFYX4JTDHT4VYR,01JGPW8EFYXJ9JAVJKNJXAPKEK,2025-01-03T20:15:19.64809281Z,true,2025-01-03T20:16:51.83353664Z,01JGPW8EHEPJ8FNGW88BMD31MA,2025-01-03T20:15:19.64809281Z,2,2025-01-03T20:15:19.64809281Z,1,2025-01-03T20:15:19.64809281Z,Round 2 / 8,2025-01-03T20:15:19.64809281Z,1,2025-01-03T20:15:20.132165Z,true,2025-01-03T20:16:21.437584852Z,Chat,2025-01-03T20:15:19.64809281Z
01JGPXCWFDFPHFR6500VQY9E4E,01JGPW8CX5A9J2NQBKHCKH9ZDK,2025-01-03T20:23:36.173196917Z,true,2025-01-03T20:25:36.306543824Z,01JGPW8CYFMFEMBM84451Q4RVR,2025-01-03T20:23:36.173196917Z,3,2025-01-03T20:23:36.173196917Z,2,2025-01-03T20:23:36.173196917Z,Round 3 / 8,2025-01-03T20:23:36.173196917Z,1,2025-01-03T20:23:36.830374922Z,true,2025-01-03T20:25:09.087218429Z,Chat,2025-01-03T20:23:36.173196917Z
01JGPY0ZDTVEG70JHTC84F9W6W,01JGPW8B0VPW23SCNQFMRSZ8QQ,2025-01-03T20:34:34.554944641Z,true,2025-01-03T20:37:08.541240655Z,01JGPW8B24HGMZFQHSMWA8WFZ1,2025-01-03T20:34:34.554944641Z,4,2025-01-03T20:34:34.554944641Z,3,2025-01-03T20:34:34.554944641Z,Round 4 / 8,2025-01-03T20:34:34.554944641Z,1,2025-01-03T20:34:35.345233081Z,true,2025-01-03T20:36:38.119262298Z,Chat,2025-01-03T20:34:34.554944641Z
01JGPT1DKXWWCY586G2G3NCDBA,01JGPSMTMTKBDVBY78JV1B3A6V,2025-01-03T19:24:54.781859184Z,true,2025-01-03T19:26:25.626511277Z,01JGPSMTN82FNJ8JV34BPS9FA6,2025-01-03T19:24:54.781859184Z,1,2025-01-03T19:24:54.781859184Z,0,2025-01-03T19:24:54.781859184Z,Round 1 / 8,2025-01-03T19:24:54.781859184Z,3,2025-01-03T19:24:54.890212791Z,true,2025-01-03T19:24:55.058172278Z,Chat,2025-01-03T19:24:54.781859184Z
01JGPV3J5STFEYNZ80J802KQ1E,01JGPSMNQYQWKY8KEGEZZ5X4N3,2025-01-03T19:43:33.561753783Z,true,2025-01-03T19:47:05.060036815Z,01JGPSMNR73EXNR3H91HC0ZF9Z,2025-01-03T19:43:33.561753783Z,3,2025-01-03T19:43:33.561753783Z,2,2025-01-03T19:43:33.561753783Z,Round 3 / 8,2025-01-03T19:43:33.561753783Z,2,2025-01-03T19:43:33.670615492Z,true,2025-01-03T19:46:04.833164234Z,Chat,2025-01-03T19:43:33.561753783Z
01JGPXYVAQFTYKD1P205JX4T0C,01JGPW8C0SXJ7NQFESG0ZTW3R7,2025-01-03T20:33:24.823136704Z,false,2025-01-03T20:33:24.823136704Z,01JGPW8C21FTRB5DHVK7JCWZ7H,2025-01-03T20:33:24.823136704Z,2,2025-01-03T20:33:24.823136704Z,1,2025-01-03T20:33:24.823136704Z,Round 2 / 8,2025-01-03T20:33:24.823136704Z,1,2025-01-03T20:33:25.606902167Z,false,2025-01-03T20:33:24.823136704Z,Chat,2025-01-03T20:33:24.823136704Z
01JGPY0ZEDJZ00F40JKRZV9RFH,01JGPW8B0VPW23SCNQFMRSZ8QQ,2025-01-03T20:34:34.573227857Z,true,2025-01-03T20:37:39.060940096Z,01JGPW8B24HGMZFQHSMWA8WFZ1,2025-01-03T20:34:34.573227857Z,5,2025-01-03T20:34:34.573227857Z,4,2025-01-03T20:34:34.573227857Z,Round 5 / 8,2025-01-03T20:34:34.573227857Z,1,2025-01-03T20:34:35.446591686Z,true,2025-01-03T20:37:08.595478946Z,Chat,2025-01-03T20:34:34.573227857Z
01JGPTDCQDBPA11C8ZJ0ZWRWSB,01JGPSMRW5WGBVNY3PDRSMZBKA,2025-01-03T19:31:27.085521141Z,true,2025-01-03T19:37:47.568853608Z,01JGPSMRWFTVDNGJAMXD44J532,2025-01-03T19:31:27.085521141Z,6,2025-01-03T19:31:27.085521141Z,5,2025-01-03T19:31:27.085521141Z,Round 6 / 8,2025-01-03T19:31:27.085521141Z,2,2025-01-03T19:31:27.156376171Z,true,2025-01-03T19:36:57.74315415Z,Chat,2025-01-03T19:31:27.085521141Z
