id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JGQ0B3DQ46XNAV02WJCDGY4V,01JGQ02DY4Q8SKCPFS9SM3QK03,2025-01-03T21:15:03.479789025Z,true,2025-01-03T21:17:24.922618892Z,01JGQ02DYKMTB890CVSBZ0JJ03,2025-01-03T21:15:03.479789025Z,4,2025-01-03T21:15:03.479789025Z,3,2025-01-03T21:15:03.479789025Z,Round 4 / 8,2025-01-03T21:15:03.479789025Z,1,2025-01-03T21:15:03.735693847Z,true,2025-01-03T21:17:01.567416388Z,Chat,2025-01-03T21:15:03.479789025Z
01JGQ0Q55N5G6QG7RWVFFRV5X2,01JGQ09HBX8MC4DGNHX3FZ8EDY,2025-01-03T21:21:38.485143646Z,true,2025-01-03T21:23:06.867393823Z,01JGQ09HCAQGMY5WGVV276K2K7,2025-01-03T21:21:38.485143646Z,2,2025-01-03T21:21:38.485143646Z,1,2025-01-03T21:21:38.485143646Z,Round 2 / 8,2025-01-03T21:21:38.485143646Z,1,2025-01-03T21:21:38.587163004Z,true,2025-01-03T21:22:38.965795782Z,Chat,2025-01-03T21:21:38.485143646Z
01JGQ0X95CC0HHA9EHCRKJBGJP,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.180636903Z,true,2025-01-03T21:25:51.666945691Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.180636903Z,1,2025-01-03T21:24:59.180636903Z,0,2025-01-03T21:24:59.180636903Z,Round 1 / 8,2025-01-03T21:24:59.180636903Z,2,2025-01-03T21:24:59.375631509Z,true,2025-01-03T21:24:59.465544695Z,Chat,2025-01-03T21:24:59.180636903Z
01JGQ0X95KJJ17QR7XPETRDYWE,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.187339559Z,true,2025-01-03T21:26:38.169699304Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.187339559Z,3,2025-01-03T21:24:59.187339559Z,2,2025-01-03T21:24:59.187339559Z,Round 3 / 8,2025-01-03T21:24:59.187339559Z,1,2025-01-03T21:24:59.365473694Z,true,2025-01-03T21:26:12.805944269Z,Chat,2025-01-03T21:24:59.187339559Z
01JGQ0X95MR639AGYNAC5F7X2T,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.188899894Z,true,2025-01-03T21:26:54.296531757Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.188899894Z,4,2025-01-03T21:24:59.188899894Z,3,2025-01-03T21:24:59.188899894Z,Round 4 / 8,2025-01-03T21:24:59.188899894Z,1,2025-01-03T21:24:59.250321878Z,true,2025-01-03T21:26:38.184448669Z,Chat,2025-01-03T21:24:59.188899894Z
01JGQ0B3DA57XQNGXEYCK06HKN,01JGQ02DY4Q8SKCPFS9SM3QK03,2025-01-03T21:15:03.466854816Z,true,2025-01-03T21:18:26.051769024Z,01JGQ02DYKMTB890CVSBZ0JJ03,2025-01-03T21:15:03.466854816Z,7,2025-01-03T21:15:03.466854816Z,6,2025-01-03T21:15:03.466854816Z,Round 7 / 8,2025-01-03T21:15:03.466854816Z,1,2025-01-03T21:15:03.587433732Z,true,2025-01-03T21:18:06.961758611Z,Chat,2025-01-03T21:15:03.466854816Z
01JGQ04X8TF2PZZPTQWT25BXJJ,01JGPZ7DS26HBF8BHY8DZZHA96,2025-01-03T21:11:40.570414205Z,true,2025-01-03T21:14:11.439638651Z,01JGPZ7DST3QHP58DW1G013V4K,2025-01-03T21:11:40.570414205Z,4,2025-01-03T21:11:40.570414205Z,3,2025-01-03T21:11:40.570414205Z,Round 4 / 8,2025-01-03T21:11:40.570414205Z,1,2025-01-03T21:11:40.664205143Z,true,2025-01-03T21:13:41.331488403Z,Chat,2025-01-03T21:11:40.570414205Z
01JGQ0B3CEA9EPCX857GJFM3MZ,01JGQ02DY4Q8SKCPFS9SM3QK03,2025-01-03T21:15:03.438317718Z,true,2025-01-03T21:16:04.072875123Z,01JGQ02DYKMTB890CVSBZ0JJ03,2025-01-03T21:15:03.438317718Z,1,2025-01-03T21:15:03.438317718Z,0,2025-01-03T21:15:03.438317718Z,Round 1 / 8,2025-01-03T21:15:03.438317718Z,2,2025-01-03T21:15:03.574159477Z,true,2025-01-03T21:15:03.748253364Z,Chat,2025-01-03T21:15:03.438317718Z
01JGQ0B3DCA8VZZ0K83XCQFPE2,01JGQ02DY4Q8SKCPFS9SM3QK03,2025-01-03T21:15:03.468927162Z,true,2025-01-03T21:18:06.944852346Z,01JGQ02DYKMTB890CVSBZ0JJ03,2025-01-03T21:15:03.468927162Z,6,2025-01-03T21:15:03.468927162Z,5,2025-01-03T21:15:03.468927162Z,Round 6 / 8,2025-01-03T21:15:03.468927162Z,1,2025-01-03T21:15:03.735693847Z,true,2025-01-03T21:17:49.315464347Z,Chat,2025-01-03T21:15:03.468927162Z
01JGQ0B3DE2D00V1FXNVWKDBR7,01JGQ02DY4Q8SKCPFS9SM3QK03,2025-01-03T21:15:03.470832839Z,true,2025-01-03T21:17:49.300601407Z,01JGQ02DYKMTB890CVSBZ0JJ03,2025-01-03T21:15:03.470832839Z,5,2025-01-03T21:15:03.470832839Z,4,2025-01-03T21:15:03.470832839Z,Round 5 / 8,2025-01-03T21:15:03.470832839Z,1,2025-01-03T21:15:03.587433732Z,true,2025-01-03T21:17:24.93639302Z,Chat,2025-01-03T21:15:03.470832839Z
01JGQ0X95SJXCYCE3EXZW0M8V4,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.193554323Z,true,2025-01-03T21:27:14.186310347Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.193554323Z,5,2025-01-03T21:24:59.193554323Z,4,2025-01-03T21:24:59.193554323Z,Round 5 / 8,2025-01-03T21:24:59.193554323Z,1,2025-01-03T21:24:59.375631509Z,true,2025-01-03T21:26:54.307955935Z,Chat,2025-01-03T21:24:59.193554323Z
01JGQ0X95VF9EE55RX4M9J24AZ,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.195238048Z,true,2025-01-03T21:27:59.752859983Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.195238048Z,8,2025-01-03T21:24:59.195238048Z,7,2025-01-03T21:24:59.195238048Z,Round 8 / 8,2025-01-03T21:24:59.195238048Z,1,2025-01-03T21:24:59.298240732Z,true,2025-01-03T21:27:43.947088274Z,Chat,2025-01-03T21:24:59.195238048Z
01JGQ04X8PF0AECJ9K9V6BH359,01JGPZ7DS26HBF8BHY8DZZHA96,2025-01-03T21:11:40.56641742Z,true,2025-01-03T21:16:11.129370239Z,01JGPZ7DST3QHP58DW1G013V4K,2025-01-03T21:11:40.56641742Z,8,2025-01-03T21:11:40.56641742Z,7,2025-01-03T21:11:40.56641742Z,Round 8 / 8,2025-01-03T21:11:40.56641742Z,1,2025-01-03T21:11:40.792785657Z,true,2025-01-03T21:15:41.769908121Z,Chat,2025-01-03T21:11:40.56641742Z
01JGQ0X95F207YNDH053RGNWSG,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.183345172Z,true,2025-01-03T21:27:29.267980827Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.183345172Z,6,2025-01-03T21:24:59.183345172Z,5,2025-01-03T21:24:59.183345172Z,Round 6 / 8,2025-01-03T21:24:59.183345172Z,1,2025-01-03T21:24:59.250321878Z,true,2025-01-03T21:27:14.207515642Z,Chat,2025-01-03T21:24:59.183345172Z
01JGQ12QV8WHNC9HBMFDZWYAYB,01JGQ0C7ETEFBZD4VJK84VZHCX,2025-01-03T21:27:58.056912415Z,true,2025-01-03T21:31:46.229602269Z,01JGQ0C7F7RS6KD043DRQ14HW4,2025-01-03T21:27:58.056912415Z,8,2025-01-03T21:27:58.056912415Z,7,2025-01-03T21:27:58.056912415Z,Round 8 / 8,2025-01-03T21:27:58.056912415Z,1,2025-01-03T21:27:58.109877534Z,true,2025-01-03T21:31:18.968814221Z,Chat,2025-01-03T21:27:58.056912415Z
01JGQ04X8Q27NF8JQ1AC0AAWA0,01JGPZ7DS26HBF8BHY8DZZHA96,2025-01-03T21:11:40.567614763Z,true,2025-01-03T21:15:11.655819104Z,01JGPZ7DST3QHP58DW1G013V4K,2025-01-03T21:11:40.567614763Z,6,2025-01-03T21:11:40.567614763Z,5,2025-01-03T21:11:40.567614763Z,Round 6 / 8,2025-01-03T21:11:40.567614763Z,1,2025-01-03T21:11:40.664205143Z,true,2025-01-03T21:14:41.567864792Z,Chat,2025-01-03T21:11:40.567614763Z
01JGQ04X85NJHFV34CN37KHAS9,01JGPZ7DS26HBF8BHY8DZZHA96,2025-01-03T21:11:40.549692935Z,true,2025-01-03T21:13:11.186453413Z,01JGPZ7DST3QHP58DW1G013V4K,2025-01-03T21:11:40.549692935Z,2,2025-01-03T21:11:40.549692935Z,1,2025-01-03T21:11:40.549692935Z,Round 2 / 8,2025-01-03T21:11:40.549692935Z,1,2025-01-03T21:11:40.626974136Z,true,2025-01-03T21:12:41.071844537Z,Chat,2025-01-03T21:11:40.549692935Z
01JGQ0Q55HHN8FSWP53GMPVKD9,01JGQ09HBX8MC4DGNHX3FZ8EDY,2025-01-03T21:21:38.481084995Z,true,2025-01-03T21:25:36.052576432Z,01JGQ09HCAQGMY5WGVV276K2K7,2025-01-03T21:21:38.481084995Z,7,2025-01-03T21:21:38.481084995Z,6,2025-01-03T21:21:38.481084995Z,Round 7 / 8,2025-01-03T21:21:38.481084995Z,1,2025-01-03T21:21:38.526798802Z,true,2025-01-03T21:25:06.879431337Z,Chat,2025-01-03T21:21:38.481084995Z
01JGQ0X95Q15GZQNNAAAVFJ3JS,01JGQ0C849F94EV3HQD9RE40JS,2025-01-03T21:24:59.191049419Z,true,2025-01-03T21:26:12.793315376Z,01JGQ0C84J0QJJZJ4NFSFVRA5T,2025-01-03T21:24:59.191049419Z,2,2025-01-03T21:24:59.191049419Z,1,2025-01-03T21:24:59.191049419Z,Round 2 / 8,2025-01-03T21:24:59.191049419Z,1,2025-01-03T21:24:59.293486142Z,true,2025-01-03T21:25:51.679037769Z,Chat,2025-01-03T21:24:59.191049419Z
01JGQ12QTZ8RA7AHB8SET5390F,01JGQ0C7ETEFBZD4VJK84VZHCX,2025-01-03T21:27:58.047827052Z,true,2025-01-03T21:30:37.561124699Z,01JGQ0C7F7RS6KD043DRQ14HW4,2025-01-03T21:27:58.047827052Z,5,2025-01-03T21:27:58.047827052Z,4,2025-01-03T21:27:58.047827052Z,Round 5 / 8,2025-01-03T21:27:58.047827052Z,1,2025-01-03T21:27:58.140968846Z,true,2025-01-03T21:30:17.598131126Z,Chat,2025-01-03T21:27:58.047827052Z
