id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt
01JGME36FQFZZSAK5KKYB04GNY,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.239485751Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.239485751Z,01JGMDR99EVHDP2A5PCBEDANG2,2025-01-02T21:17:41.239485751Z
01JGMED22Y9XEC198DPZ4C3Z1W,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.414154804Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.414154804Z,01JGME3VGDRDFX3NZST1H40XRJ,2025-01-02T21:23:04.414154804Z
01JGMED23AEE44EWYK51CRWJZ0,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.426815337Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.426815337Z,01JGME8BE9XY2TPEZM6WQV6BK3,2025-01-02T21:23:04.426815337Z
01JGMC3ZSDDV9WGS2FG82K1FXG,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:09.998003951Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:09.998003951Z,01JGMBWEB4WYXWVHS0KXTYRAXM,2025-01-02T20:43:09.998003951Z
01JGMDHYX5PYY0HAWBDE5FFSGM,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.421167778Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.421167778Z,01JGMCSTZAFQJM87FF9HXV5JMV,2025-01-02T21:08:16.421167778Z
01JGMDHYWZ8W7A15ZMP6AKZ44C,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.415066623Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.415066623Z,01JGMCR3CQ3N80TMR5Y5XWJQ1Q,2025-01-02T21:08:16.415066623Z
01JGME1QYG7ZEYWYYTQJRHJDBF,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.584078026Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.584078026Z,01JGMDKXC7EGKP3C8AGWWS3GTC,2025-01-02T21:16:53.584078026Z
01JGME1QYR1AJNMC7VAS8BZ5BT,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.593932974Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.593932974Z,01JGMDPWFM3NA037Q2AYCSMYV7,2025-01-02T21:16:53.593932974Z
01JGMED22RXVW62MA814QEDJ6C,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.408326113Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.408326113Z,01JGME3T2MG66PBKCWDEWQ8AW4,2025-01-02T21:23:04.408326113Z
01JGMC970ZFKPE2YDGZHTEJJCE,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.247038547Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.247038547Z,01JGMBWYRZQFHGDZ3HJECAD3ZW,2025-01-02T20:46:01.247038547Z
01JGMDHYWTEBHVXVVH2BZBXMWD,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.410936527Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.410936527Z,01JGMCQMEDQ83TD7167QBA02ZP,2025-01-02T21:08:16.410936527Z
01JGME36G3M2RYBTJPYPGY39BH,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.251156251Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.251156251Z,01JGMDWQA9295VRP79HD3ZSYSF,2025-01-02T21:17:41.251156251Z
01JGME36G7MKT4W1QD6SNWCXSS,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.255468535Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.255468535Z,01JGMDWZQTSQ3BHANPGHSNQV5H,2025-01-02T21:17:41.255468535Z
01JGMC9715XHJJ36XQA5JBKV7E,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.253310639Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.253310639Z,01JGMC4GMDN3QJAFSSRGW64H7E,2025-01-02T20:46:01.253310639Z
01JGME36FXGMPWFZ5XESQFPNDM,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.245178104Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.245178104Z,01JGMDWE6GVMA076C3SJE1M7NS,2025-01-02T21:17:41.245178104Z
01JGMC3ZSTS4K41CNNMXQZ8SNY,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.010751439Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.010751439Z,01JGMBXKFK2E4E5741EPE428VS,2025-01-02T20:43:10.010751439Z
01JGMC970WW5Z7EBVQGWHZM3HD,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.244295971Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.244295971Z,01JGMBWAZ8EDVWVZZTDKE892H6,2025-01-02T20:46:01.244295971Z
01JGMC9712SPNFJ9FSRAYNH7D5,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.250264449Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.250264449Z,01JGMBX3BV4CJ07J5SNF2ZQQV2,2025-01-02T20:46:01.250264449Z
01JGMDHYWKJ4BTHE3H1SJE6QNZ,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.403958339Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.403958339Z,01JGMCQKAEKW0ASXNG65HY40FM,2025-01-02T21:08:16.403958339Z
01JGME1QYKEG8K48NYQ9M1XF1Y,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.587973516Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.587973516Z,01JGMDM754J1B30MC01VQ1HQ5H,2025-01-02T21:16:53.587973516Z
01JGME1QYYRK1J1QSQYGBPCWMQ,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.598111072Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.598111072Z,01JGMDWRYP26YF3T1MSP8RTCGS,2025-01-02T21:16:53.598111072Z
01JGMC3ZSJSHJDJHW9M55APCHH,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.00214632Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.00214632Z,01JGMBWN38SV9ZSFJXFC6ZJPKC,2025-01-02T20:43:10.00214632Z
01JGMC3ZSPV92BZ3DSTQKT85QQ,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.006643691Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.006643691Z,01JGMBXGKPF8YJN8R1ZZYTX0DP,2025-01-02T20:43:10.006643691Z
01JGMED234Z3RV8HWTQQEFQ9CH,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.420504036Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.420504036Z,01JGME44CWAD7C9WTN7F8TBVE5,2025-01-02T21:23:04.420504036Z
