id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JHY4SFA8VS1Q3NH517WF6D3C,01JHY4FXZBBQ75H1XYVF2PRN4B,2025-01-19T02:03:11.560757505Z,true,2025-01-19T02:04:06.090311183Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T02:03:11.560757505Z,1,2025-01-19T02:03:11.560757505Z,0,2025-01-19T02:03:11.560757505Z,Round 1 / 8,2025-01-19T02:03:11.560757505Z,2,2025-01-19T02:03:11.583160017Z,true,2025-01-19T02:03:11.704475137Z,Chat,2025-01-19T02:03:11.560757505Z
01JHY4SFAAT3Y26Z26ZKAVWT2F,01JHY4FXZBBQ75H1XYVF2PRN4B,2025-01-19T02:03:11.56272809Z,true,2025-01-19T02:07:03.112026785Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T02:03:11.56272809Z,7,2025-01-19T02:03:11.56272809Z,6,2025-01-19T02:03:11.56272809Z,Round 7 / 8,2025-01-19T02:03:11.56272809Z,1,2025-01-19T02:03:11.623200329Z,true,2025-01-19T02:06:33.051864469Z,Chat,2025-01-19T02:03:11.56272809Z
01JHY4SFABZBJMH8F1KCJXBXTK,01JHY4FXZBBQ75H1XYVF2PRN4B,2025-01-19T02:03:11.563217529Z,true,2025-01-19T02:07:33.165147818Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T02:03:11.563217529Z,8,2025-01-19T02:03:11.563217529Z,7,2025-01-19T02:03:11.563217529Z,Round 8 / 8,2025-01-19T02:03:11.563217529Z,1,2025-01-19T02:03:11.629338069Z,true,2025-01-19T02:07:03.117795564Z,Chat,2025-01-19T02:03:11.563217529Z
01JHY540NBCRB05E78NQRM3RRB,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.003230856Z,true,2025-01-19T02:09:56.094600686Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.003230856Z,1,2025-01-19T02:08:57.003230856Z,0,2025-01-19T02:08:57.003230856Z,Round 1 / 8,2025-01-19T02:08:57.003230856Z,2,2025-01-19T02:08:57.022510167Z,true,2025-01-19T02:08:57.13260627Z,Chat,2025-01-19T02:08:57.003230856Z
01JHY4SFAAT3Y26Z26YEQ0TQ1W,01JHY4FXZBBQ75H1XYVF2PRN4B,2025-01-19T02:03:11.562045124Z,true,2025-01-19T02:05:02.881206907Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T02:03:11.562045124Z,3,2025-01-19T02:03:11.562045124Z,2,2025-01-19T02:03:11.562045124Z,Round 3 / 8,2025-01-19T02:03:11.562045124Z,1,2025-01-19T02:03:11.596849124Z,true,2025-01-19T02:04:32.828873347Z,Chat,2025-01-19T02:03:11.562045124Z
01JHY4SFAAT3Y26Z2708H1G48C,01JHY4FXZBBQ75H1XYVF2PRN4B,2025-01-19T02:03:11.562930777Z,true,2025-01-19T02:05:32.932648948Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T02:03:11.562930777Z,4,2025-01-19T02:03:11.562930777Z,3,2025-01-19T02:03:11.562930777Z,Round 4 / 8,2025-01-19T02:03:11.562930777Z,1,2025-01-19T02:03:11.604131448Z,true,2025-01-19T02:05:02.887475163Z,Chat,2025-01-19T02:03:11.562930777Z
01JHY540NC7ZB55A0EH9WDCP3V,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.004342328Z,true,2025-01-19T02:11:48.663533242Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.004342328Z,5,2025-01-19T02:08:57.004342328Z,4,2025-01-19T02:08:57.004342328Z,Round 5 / 8,2025-01-19T02:08:57.004342328Z,1,2025-01-19T02:08:57.046891127Z,true,2025-01-19T02:11:26.274972539Z,Chat,2025-01-19T02:08:57.004342328Z
01JHY540NDKAH66YDYSC2642Y3,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.00517309Z,true,2025-01-19T02:12:31.675285352Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.00517309Z,7,2025-01-19T02:08:57.00517309Z,6,2025-01-19T02:08:57.00517309Z,Round 7 / 8,2025-01-19T02:08:57.00517309Z,1,2025-01-19T02:08:57.059186791Z,true,2025-01-19T02:12:15.097505496Z,Chat,2025-01-19T02:08:57.00517309Z
01JHY540NBCRB05E78P8XW0NWH,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.003621362Z,true,2025-01-19T02:10:56.213119095Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.003621362Z,3,2025-01-19T02:08:57.003621362Z,2,2025-01-19T02:08:57.003621362Z,Round 3 / 8,2025-01-19T02:08:57.003621362Z,1,2025-01-19T02:08:57.034895027Z,true,2025-01-19T02:10:26.160084862Z,Chat,2025-01-19T02:08:57.003621362Z
01JHY540NC7ZB55A0EJK1NA78V,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.004916149Z,true,2025-01-19T02:11:26.267749519Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.004916149Z,4,2025-01-19T02:08:57.004916149Z,3,2025-01-19T02:08:57.004916149Z,Round 4 / 8,2025-01-19T02:08:57.004916149Z,1,2025-01-19T02:08:57.040855287Z,true,2025-01-19T02:10:56.219510818Z,Chat,2025-01-19T02:08:57.004916149Z
01JHY540NDKAH66YDYSYF4Y4Q4,01JHY4G1QP39QP8KZ7PC4B76DW,2025-01-19T02:08:57.005403291Z,true,2025-01-19T02:12:42.567592936Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:08:57.005403291Z,8,2025-01-19T02:08:57.005403291Z,7,2025-01-19T02:08:57.005403291Z,Round 8 / 8,2025-01-19T02:08:57.005403291Z,1,2025-01-19T02:08:57.065086303Z,true,2025-01-19T02:12:31.682338352Z,Chat,2025-01-19T02:08:57.005403291Z
