id,avatar,avatarLastChangedAt,emojiArray,emojiArrayLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JHY4H5Z8XRW6HZ3NW4P8X68S,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4H5Z8XRW6HZ3NW4P8X68S,2025-01-19T02:03:11.570946769Z,"[""                                   "",""🐿️""]",2025-01-19T02:03:11.570946769Z,game ended,2025-01-19T02:07:33.183857766Z,1,2025-01-19T02:07:35.825136033Z,"{""usedCalculator"":""no""}",2025-01-19T02:07:35.824637779Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T01:58:39.858435573Z,4,2025-01-19T02:01:56.031001726Z,true,2025-01-19T02:01:58.492717519Z,player 1,2025-01-19T02:03:11.570946769Z,01JHY4H5XEX7RZER3ENJ5B44GG,2025-01-19T01:58:39.848532557Z,603899001e69972783ab7663,2025-01-19T01:58:39.848532557Z,01JHY4K9FER6XRB7W1TQWF6D7M,2025-01-19T02:07:03.130596068Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:58:39.858435573Z,RS_slider,2025-01-19T01:58:39.858435573Z,{},2025-01-19T01:58:39.882495283Z
01JHY4K2XYGQC63F02D7X533RD,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4K2XYGQC63F02D7X533RD,2025-01-19T02:08:57.012186589Z,"[""🐿️"",""                                   ""]",2025-01-19T02:08:57.012186589Z,game ended,2025-01-19T02:12:42.589846642Z,1,2025-01-19T02:12:45.428826027Z,"{""usedCalculator"":""no""}",2025-01-19T02:12:45.428086317Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:03:11.531914808Z,4,2025-01-19T02:03:21.853809159Z,true,2025-01-19T02:03:28.515664231Z,player 2,2025-01-19T02:08:57.012186589Z,01JHY4K2EMY71WK2F778B73H6Q,2025-01-19T01:59:42.270253682Z,5c00c9ec881e700001c2bb05,2025-01-19T01:59:42.270253682Z,01JHY4HQRNMDZDA2D6SQ11KXPV,2025-01-19T02:12:31.700178925Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:59:42.276826865Z,RS_slider,2025-01-19T01:59:42.276826865Z,{},2025-01-19T01:59:42.440495735Z
01JHY4K763VDK87QJ4F6W7Q345,,,,,game terminated,2025-01-19T02:09:28.668014884Z,,,,,01JHY54W2T0Q8EEMVS8JZWA4QQ,2025-01-19T02:09:26.932426755Z,2,2025-01-19T02:01:07.643825301Z,,,,,01JHY4K6V7JXF2BGP2NZ9Z56DV,2025-01-19T01:59:46.627730304Z,678c206bda262715257f3345,2025-01-19T01:59:46.627730304Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:59:46.632106901Z,RS_slider,2025-01-19T01:59:46.632106901Z,{},2025-01-19T01:59:46.801908667Z
01JHY4K9FER6XRB7W1TQWF6D7M,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4K9FER6XRB7W1TQWF6D7M,2025-01-19T02:03:11.570946769Z,"[""🐿️"",""                                   ""]",2025-01-19T02:03:11.570946769Z,game ended,2025-01-19T02:07:33.183857766Z,1,2025-01-19T02:07:36.127795986Z,"{""usedCalculator"":""no""}",2025-01-19T02:07:36.127486134Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T01:59:48.979002117Z,4,2025-01-19T02:03:08.708886107Z,true,2025-01-19T02:03:11.516966309Z,player 4,2025-01-19T02:03:11.570946769Z,01JHY4K9929FWBKPWSCWR75QYZ,2025-01-19T01:59:48.974527968Z,678b2863731fcfb6c711e70b,2025-01-19T01:59:48.974527968Z,01JHY4JBQNN0PWA1HKEQEC44MD,2025-01-19T02:07:03.130596068Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:59:48.979002117Z,RS_slider,2025-01-19T01:59:48.979002117Z,{},2025-01-19T01:59:49.083902064Z
01JHY4KR3S2N38PK53BK4EHF98,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4KR3S2N38PK53BK4EHF98,2025-01-19T02:08:57.012186589Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐇""]",2025-01-19T02:08:57.012186589Z,game ended,2025-01-19T02:12:42.589846642Z,1,2025-01-19T02:12:47.139334367Z,"{""usedCalculator"":""yes""}",2025-01-19T02:12:47.139813834Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:03:11.531914808Z,4,2025-01-19T02:06:12.206429896Z,true,2025-01-19T02:06:36.07893999Z,player 3,2025-01-19T02:08:57.012186589Z,01JHY4KQQ09Z39JWS0C2BH9KHQ,2025-01-19T02:00:03.961289533Z,6787055da728d9311a5fcf72,2025-01-19T02:00:03.961289533Z,01JHY4K2XYGQC63F02D7X533RD,2025-01-19T02:12:31.700178925Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T02:00:03.967599665Z,RS_slider,2025-01-19T02:00:03.967599665Z,{},2025-01-19T02:00:04.178072377Z
01JHY4N2N8JGTQFEVFEF9AX95X,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4N2N8JGTQFEVFEF9AX95X,2025-01-19T02:08:57.012186589Z,"[""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2025-01-19T02:08:57.012186589Z,game ended,2025-01-19T02:12:42.589846642Z,1,2025-01-19T02:12:46.991668542Z,"{""usedCalculator"":""no""}",2025-01-19T02:12:46.989553775Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:03:11.531914808Z,4,2025-01-19T02:04:30.55192818Z,true,2025-01-19T02:04:42.239019478Z,player 4,2025-01-19T02:08:57.012186589Z,01JHY4N1TXC9WG1AMG35W33TSG,2025-01-19T02:00:47.528242567Z,678ae33e9692623c5fcb16cb,2025-01-19T02:00:47.528242567Z,01JHY4KR3S2N38PK53BK4EHF98,2025-01-19T02:12:31.700178925Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T02:00:47.534533513Z,RS_slider,2025-01-19T02:00:47.534533513Z,{},2025-01-19T02:00:47.945136697Z
01JHY4N4XZGVKZDPSA1WN90G6K,,,,,game terminated,2025-01-19T02:09:28.668014884Z,,,,,01JHY54W2T0Q8EEMVS8JZWA4QQ,2025-01-19T02:09:26.932426755Z,2,2025-01-19T02:04:51.717375814Z,,,,,01JHY4N3HFNY2700ZZ64662PGA,2025-01-19T02:00:49.855803331Z,6760181f0962fe723f45050d,2025-01-19T02:00:49.855803331Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T02:00:49.861212314Z,RS_slider,2025-01-19T02:00:49.861212314Z,{},2025-01-19T02:00:50.305920607Z
01JHY4HJ852FWGPSNG837FEZHA,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4HJ852FWGPSNG837FEZHA,2025-01-19T02:03:11.570946769Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇""]",2025-01-19T02:03:11.570946769Z,game ended,2025-01-19T02:07:33.183857766Z,1,2025-01-19T02:07:35.966062743Z,"{""usedCalculator"":""no""}",2025-01-19T02:07:35.965591776Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T01:58:52.426905923Z,4,2025-01-19T02:01:08.64719981Z,true,2025-01-19T02:01:09.644150249Z,player 2,2025-01-19T02:03:11.570946769Z,01JHY4HHY3H0WSFE1M7K7SEAWP,2025-01-19T01:58:52.421787668Z,5ec03a7169738f43d87ffc72,2025-01-19T01:58:52.421787668Z,01JHY4H5Z8XRW6HZ3NW4P8X68S,2025-01-19T02:07:03.130596068Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:58:52.426905923Z,RS_slider,2025-01-19T01:58:52.426905923Z,{},2025-01-19T01:58:52.581327231Z
01JHY4HQRNMDZDA2D6SQ11KXPV,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4HQRNMDZDA2D6SQ11KXPV,2025-01-19T02:08:57.012186589Z,"[""🐇"",""🐇"",""                                   "",""🐇""]",2025-01-19T02:08:57.012186589Z,game ended,2025-01-19T02:12:42.589846642Z,1,2025-01-19T02:12:45.636813095Z,"{""usedCalculator"":""no""}",2025-01-19T02:12:45.631016888Z,01JHY4G1QZJ42P1A2GWDKH8S88,2025-01-19T02:03:11.531914808Z,4,2025-01-19T02:08:17.617124629Z,true,2025-01-19T02:08:56.975001271Z,player 1,2025-01-19T02:08:57.012186589Z,01JHY4HQN3J1Z35TW3STRF2CMZ,2025-01-19T01:58:58.06953243Z,61516fd9872973b48c8594ca,2025-01-19T01:58:58.06953243Z,01JHY4N2N8JGTQFEVFEF9AX95X,2025-01-19T02:12:31.700178925Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:58:58.076392474Z,RS_slider,2025-01-19T01:58:58.076392474Z,{},2025-01-19T01:58:58.131422895Z
01JHY4JBQNN0PWA1HKEQEC44MD,https://api.dicebear.com/9.x/personas/svg?seed=01JHY4JBQNN0PWA1HKEQEC44MD,2025-01-19T02:03:11.570946769Z,"[""                                   "",""🐿️""]",2025-01-19T02:03:11.570946769Z,game ended,2025-01-19T02:07:33.183857766Z,1,2025-01-19T02:07:46.03075268Z,"{""usedCalculator"":""no""}",2025-01-19T02:07:46.022714591Z,01JHY4FXZPVRWCKZSPT5KXT3DT,2025-01-19T01:59:18.524424238Z,4,2025-01-19T02:02:52.143510983Z,true,2025-01-19T02:03:06.416706707Z,player 3,2025-01-19T02:03:11.570946769Z,01JHY4JBGF8MFG2H9HYSHWW2MT,2025-01-19T01:59:18.517713378Z,678beb4407fe6ae23186cd25,2025-01-19T01:59:18.517713378Z,01JHY4HJ852FWGPSNG837FEZHA,2025-01-19T02:07:03.130596068Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-19T01:59:18.524424238Z,RS_slider,2025-01-19T01:59:18.524424238Z,{},2025-01-19T01:59:18.647887928Z
