id,batchID,batchIDLastChangedAt,confidence,confidenceLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JGQ4R2F74KCRSPJ50RPWNR6K,01JGQ38ZEY9P7HS1YTGYYSM89T,2025-01-03T22:32:02.791453536Z,51,2025-01-03T22:32:29.041076603Z,01JGQ38ZF6192MQF4M8A8G5YN8,2025-01-03T22:32:02.791453536Z,100,2025-01-03T22:32:29.038633376Z,01JGQ4572BN1S9HWZMVWHGGM7X,2025-01-03T22:32:02.791453536Z,01JGQ4Q4NQ37AF0AJ2F9F5ER57,2025-01-03T22:32:02.791453536Z,01JGQ4Q4SN8NFTHSFY1GDHQGMV,2025-01-03T22:32:02.791453536Z,true,2025-01-03T22:32:29.123374672Z
01JGQ654PMYFYM01HZ9AJVTJBT,01JGQ38TKTGXX1G6N81H6GJ3G4,2025-01-03T22:56:39.636910039Z,87,2025-01-03T22:56:53.736525177Z,01JGQ38TM5V1QN92TCPP5KFZFS,2025-01-03T22:56:39.636910039Z,86,2025-01-03T22:56:53.726780152Z,01JGQ55RS5F3Z2J2K4C85WN483,2025-01-03T22:56:39.636910039Z,01JGQ63D1QPTMZMDFSE6Z5Q3N9,2025-01-03T22:56:39.636910039Z,01JGQ63D3R77EK7W21ASZPZRCE,2025-01-03T22:56:39.636910039Z,true,2025-01-03T22:56:53.743112144Z
01JGQ3TXQTJRRYDE0Z00SQMWF7,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:16:07.674045659Z,52,2025-01-03T22:16:17.046749705Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:16:07.674045659Z,44,2025-01-03T22:16:17.045297122Z,01JGQ39MB3SVXCMQ3T02CN7W7C,2025-01-03T22:16:07.674045659Z,01JGQ3P605WHE7E3AGBV9RM1DY,2025-01-03T22:16:07.674045659Z,01JGQ3P668YNMHJWHMJMJ53DWB,2025-01-03T22:16:07.674045659Z,true,2025-01-03T22:16:17.063129934Z
01JGQ4GDK24307NNAA6KANC4W3,01JGQ41H66G5BQ3JPQHQ0PFSRD,2025-01-03T22:27:52.034782008Z,16,2025-01-03T22:28:20.070128046Z,01JGQ41H6JT4SPXHTED1FMWCB7,2025-01-03T22:27:52.034782008Z,71,2025-01-03T22:28:20.093160574Z,01JGQ42XB08RJGT9ZGM23D4EJY,2025-01-03T22:27:52.034782008Z,01JGQ4DMZ9MRFBHNFZYGYRNTT6,2025-01-03T22:27:52.034782008Z,01JGQ4DN0TK9C8GJ1HYPPTQQME,2025-01-03T22:27:52.034782008Z,true,2025-01-03T22:28:20.096922676Z
01JGQ6Q5A3WNYCTAB2Q1ZN53J1,01JGQ52XWMWWXFEGQ6W1AYDV8A,2025-01-03T23:06:30.083416474Z,,,01JGQ52XWZD49B9WD5K2KTEVGM,2025-01-03T23:06:30.083416474Z,,,01JGQ67CPT0KV34AC8NFVVVRWJ,2025-01-03T23:06:30.083416474Z,01JGQ6MBQV3ZRZ10F84HRP5N4N,2025-01-03T23:06:30.083416474Z,01JGQ6MC04SKWBZBSJSV4RVAP9,2025-01-03T23:06:30.083416474Z,,
01JGQ6Q5AFHAY5QESC4GPWW24M,01JGQ52XWMWWXFEGQ6W1AYDV8A,2025-01-03T23:06:30.095498957Z,,,01JGQ52XWZD49B9WD5K2KTEVGM,2025-01-03T23:06:30.095498957Z,,,01JGQ6CNJ1ACK8XC65208Z5Y3Y,2025-01-03T23:06:30.095498957Z,01JGQ6MBQV3ZRZ10F84HRP5N4N,2025-01-03T23:06:30.095498957Z,01JGQ6MC04SKWBZBSJSV4RVAP9,2025-01-03T23:06:30.095498957Z,,
01JGQ4GDJV2QFDFTF26THW8D1P,01JGQ41H66G5BQ3JPQHQ0PFSRD,2025-01-03T22:27:52.02707325Z,100,2025-01-03T22:28:17.719121092Z,01JGQ41H6JT4SPXHTED1FMWCB7,2025-01-03T22:27:52.02707325Z,20,2025-01-03T22:28:17.726058828Z,01JGQ3HQE74QFG0C7PYHMCBVKY,2025-01-03T22:27:52.02707325Z,01JGQ4DMZ9MRFBHNFZYGYRNTT6,2025-01-03T22:27:52.02707325Z,01JGQ4DN0TK9C8GJ1HYPPTQQME,2025-01-03T22:27:52.02707325Z,true,2025-01-03T22:28:17.721173836Z
01JGQ506VME3KF9GE80ERXD330,01JGQ38YW9S868R2GPPT418ETN,2025-01-03T22:36:29.428172659Z,,,01JGQ38YWH6Y27FMC7PEXQSJJ3,2025-01-03T22:36:29.428172659Z,,,01JGQ4PBMD3ETT7TM8PHW0RN4W,2025-01-03T22:36:29.428172659Z,01JGQ506GPB64NADS8RTFKADFB,2025-01-03T22:36:29.428172659Z,01JGQ506JG1S19ZN0VNBRT5Y9B,2025-01-03T22:36:29.428172659Z,,
01JGQ5E0CFHF5XC006NN638A86,01JGQ38XR4WB2R9MNDYJ6B0MFE,2025-01-03T22:44:01.551854159Z,,,01JGQ38XRBKZG89TVF6VBE148C,2025-01-03T22:44:01.551854159Z,,,01JGQ42NSC8VCEVE98HD3A9P1D,2025-01-03T22:44:01.551854159Z,01JGQ5D2K6Q8V0RCG83DSJ32FR,2025-01-03T22:44:01.551854159Z,01JGQ5D2NVG2BMX7MK2W9FSH6D,2025-01-03T22:44:01.551854159Z,,
01JGQ46QDQYYW00VJDG1Z5BG71,01JGQ390KP8DCY2B8XE6R2B7J3,2025-01-03T22:22:34.424012009Z,89,2025-01-03T22:22:45.022051396Z,01JGQ390KWWYY8R4TXCFAAPTD9,2025-01-03T22:22:34.424012009Z,0,2025-01-03T22:22:45.019261408Z,01JGQ3V8NR56ZER359BEXT4ZGP,2025-01-03T22:22:34.424012009Z,01JGQ43YYS50G84YKW6GKNKRNB,2025-01-03T22:22:34.424012009Z,01JGQ43Z2ZDAE249XA5VQ3WRND,2025-01-03T22:22:34.424012009Z,true,2025-01-03T22:22:45.024058227Z
01JGQ43BMQ0MH5VS17R8SD2FKB,01JGQ3914W89GAPVD3HTBQW011,2025-01-03T22:20:44.055152147Z,100,2025-01-03T22:20:59.887142808Z,01JGQ39154029E29HR93RPEBMY,2025-01-03T22:20:44.055152147Z,100,2025-01-03T22:20:59.893280206Z,01JGQ3NVT9ZK3VZ1RCR7HRDXWN,2025-01-03T22:20:44.055152147Z,01JGQ3YXRKSTXXTXSHGYDS8A9V,2025-01-03T22:20:44.055152147Z,01JGQ3YXY2WA4RSSVJTQPBSYHK,2025-01-03T22:20:44.055152147Z,true,2025-01-03T22:20:59.889325225Z
01JGQ54YE9FQPCB2PYF8F6AK3A,01JGQ38YBQ7NJ8PV7YGAVRGMGS,2025-01-03T22:39:04.649084395Z,41,2025-01-03T22:39:18.500361654Z,01JGQ38YC02FC43CVT2ZFN75M5,2025-01-03T22:39:04.649084395Z,55,2025-01-03T22:39:18.487988257Z,01JGQ4QN825DA6M5QY3W0ZY4R4,2025-01-03T22:39:04.649084395Z,01JGQ5339NG0HMG0DN081MJ7DM,2025-01-03T22:39:04.649084395Z,01JGQ533BKWK7DY4EDSD3666KG,2025-01-03T22:39:04.649084395Z,true,2025-01-03T22:39:18.503925992Z
01JGQ58B3XDCDCRJ5MY7JQ7VAZ,01JGQ38YBQ7NJ8PV7YGAVRGMGS,2025-01-03T22:40:55.933327632Z,41,2025-01-03T22:41:03.063379788Z,01JGQ38YC02FC43CVT2ZFN75M5,2025-01-03T22:40:55.933327632Z,36,2025-01-03T22:41:03.070920559Z,01JGQ4QN825DA6M5QY3W0ZY4R4,2025-01-03T22:40:55.933327632Z,01JGQ5339ZEYY21MDNT5SQ92XM,2025-01-03T22:40:55.933327632Z,01JGQ533B63AMC9ZR33PSPWTFB,2025-01-03T22:40:55.933327632Z,true,2025-01-03T22:41:03.066963921Z
01JGQ5S42GWNYGVGQ6AQR5SSKD,01JGQ38W3WKG06MXBEFDKMGHAW,2025-01-03T22:50:05.776257954Z,,,01JGQ38W452XM8XAG3EJFXDGYT,2025-01-03T22:50:05.776257954Z,,,01JGQ4VSG067YSQVGACTHF630Q,2025-01-03T22:50:05.776257954Z,01JGQ5R6CH322XWMDBHAFQEW1J,2025-01-03T22:50:05.776257954Z,01JGQ5R6HG4QV40NRYBGMTENDG,2025-01-03T22:50:05.776257954Z,,
01JGQ5X55P769CPRRXKZP8S65P,01JGQ38VG765T1QAW5DXFSTB5T,2025-01-03T22:52:17.974441654Z,,,01JGQ38VGJFQG97B9G28V7WFX2,2025-01-03T22:52:17.974441654Z,,,01JGQ4YK0F9XASJTDTEAP8BTNZ,2025-01-03T22:52:17.974441654Z,01JGQ5X4S8TE3FPAG7XP8J1WF5,2025-01-03T22:52:17.974441654Z,01JGQ5X4XTSJZJSY66DSKBE1D5,2025-01-03T22:52:17.974441654Z,,
01JGQ5X55WA15JZCCBKBRN1FPX,01JGQ38VG765T1QAW5DXFSTB5T,2025-01-03T22:52:17.980905169Z,,,01JGQ38VGJFQG97B9G28V7WFX2,2025-01-03T22:52:17.980905169Z,,,01JGQ515T41KT2SP8TA2GR1F49,2025-01-03T22:52:17.980905169Z,01JGQ5X4S8TE3FPAG7XP8J1WF5,2025-01-03T22:52:17.980905169Z,01JGQ5X4XTSJZJSY66DSKBE1D5,2025-01-03T22:52:17.980905169Z,,
01JGQ3TXQZX5TN4YHVHHHXSPT3,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:16:07.679724388Z,94,2025-01-03T22:16:14.894986945Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:16:07.679724388Z,0,2025-01-03T22:16:14.892249609Z,01JGQ39Q1E434DZZP303PJ1J1Q,2025-01-03T22:16:07.679724388Z,01JGQ3P605WHE7E3AGBV9RM1DY,2025-01-03T22:16:07.679724388Z,01JGQ3P668YNMHJWHMJMJ53DWB,2025-01-03T22:16:07.679724388Z,true,2025-01-03T22:16:14.895782818Z
01JGQ521PEB2YHN8DM77J59K87,01JGQ38YW9S868R2GPPT418ETN,2025-01-03T22:37:29.678152932Z,,,01JGQ38YWH6Y27FMC7PEXQSJJ3,2025-01-03T22:37:29.678152932Z,,,01JGQ45N6B2GQ96RWEK9RTYS83,2025-01-03T22:37:29.678152932Z,01JGQ506GW9VWS2RKSAE06FM7Y,2025-01-03T22:37:29.678152932Z,01JGQ506K7Z4AB57N05Z0S85XJ,2025-01-03T22:37:29.678152932Z,,
01JGQ5JC96EPCN2F9DD9F9GBAN,01JGQ38XR4WB2R9MNDYJ6B0MFE,2025-01-03T22:46:24.806830921Z,74,2025-01-03T22:46:36.542171913Z,01JGQ38XRBKZG89TVF6VBE148C,2025-01-03T22:46:24.806830921Z,81,2025-01-03T22:46:36.538241062Z,01JGQ4YHPZTNRDFBE01YC4GAEM,2025-01-03T22:46:24.806830921Z,01JGQ5D2M9V80J6M7PJR3RATBG,2025-01-03T22:46:24.806830921Z,01JGQ5D2S3Q8YYF40E9MMX73NE,2025-01-03T22:46:24.806830921Z,true,2025-01-03T22:46:36.60613276Z
01JGQ45JYQR59JA3HG6D91JW4S,01JGQ3914W89GAPVD3HTBQW011,2025-01-03T22:21:57.079720797Z,100,2025-01-03T22:22:15.040340892Z,01JGQ39154029E29HR93RPEBMY,2025-01-03T22:21:57.079720797Z,97,2025-01-03T22:22:15.047223761Z,01JGQ3NVT9ZK3VZ1RCR7HRDXWN,2025-01-03T22:21:57.079720797Z,01JGQ3YXRGCDK059GHBK8Y73SC,2025-01-03T22:21:57.079720797Z,01JGQ3YXXW2686613VGYGTFK8E,2025-01-03T22:21:57.079720797Z,true,2025-01-03T22:22:15.04572479Z
01JGQ4XT3XT5YF5YCT0NX1T5ZT,01JGQ38ZEY9P7HS1YTGYYSM89T,2025-01-03T22:35:10.845262178Z,60,2025-01-03T22:35:32.313135299Z,01JGQ38ZF6192MQF4M8A8G5YN8,2025-01-03T22:35:10.845262178Z,54,2025-01-03T22:35:32.30664857Z,01JGQ43ADNKS3E04QYHF0ZVQDQ,2025-01-03T22:35:10.845262178Z,01JGQ4Q4PC1P3M7A900Q9Z0SF3,2025-01-03T22:35:10.845262178Z,01JGQ4Q4SCHKGE0WTJDHGQP04A,2025-01-03T22:35:10.845262178Z,true,2025-01-03T22:35:32.310138384Z
01JGQ4CK4CD153BRHH0QW06MX4,01JGQ39005ZKS4YXFHRA0CW5KY,2025-01-03T22:25:46.636205522Z,100,2025-01-03T22:26:01.490788951Z,01JGQ3900DH5KP9RE2ZX9RT59N,2025-01-03T22:25:46.636205522Z,100,2025-01-03T22:26:01.488940063Z,01JGQ42ZFN398BBHFWRV5JYC3X,2025-01-03T22:25:46.636205522Z,01JGQ49TNDFG6SEJ60W1B9GKER,2025-01-03T22:25:46.636205522Z,01JGQ49TQHCYEACTPTJPJK324Q,2025-01-03T22:25:46.636205522Z,true,2025-01-03T22:26:01.496987983Z
01JGQ5TVG16ASH3PS92MPAK5VB,01JGQ38WMQ7W3GYF5TVYX9H6BM,2025-01-03T22:51:02.529760312Z,100,2025-01-03T22:51:32.983124291Z,01JGQ38WN029258Q1WMJK2KV80,2025-01-03T22:51:02.529760312Z,0,2025-01-03T22:51:32.979695049Z,01JGQ55R2NP1AFFHHG325Z4PG7,2025-01-03T22:51:02.529760312Z,01JGQ5SXRYR1Y756W9F8ACVB9T,2025-01-03T22:51:02.529760312Z,01JGQ5SXVC7QANBW40ZB6SCJDN,2025-01-03T22:51:02.529760312Z,true,2025-01-03T22:51:32.99200285Z
01JGQ62P1RP1PM6Y1BTMMGBV89,01JGQ38VG765T1QAW5DXFSTB5T,2025-01-03T22:55:19.096336002Z,99,2025-01-03T22:55:36.835885835Z,01JGQ38VGJFQG97B9G28V7WFX2,2025-01-03T22:55:19.096336002Z,100,2025-01-03T22:55:36.831549637Z,01JGQ4YK0F9XASJTDTEAP8BTNZ,2025-01-03T22:55:19.096336002Z,01JGQ5X4SZDPZTA0NX6Z40MGC7,2025-01-03T22:55:19.096336002Z,01JGQ5X4YQ10XZB1KN2R7NCEF6,2025-01-03T22:55:19.096336002Z,true,2025-01-03T22:55:37.239375608Z
01JGQ3Q3S6RJY7AF0VDTHXC2D5,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:14:02.790565618Z,100,2025-01-03T22:14:17.381403379Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:14:02.790565618Z,100,2025-01-03T22:14:17.374392837Z,01JGQ39K8FSDAGZ45D9WMJ0FXC,2025-01-03T22:14:02.790565618Z,01JGQ3P5ZYD5CKNWG8YMASSV4E,2025-01-03T22:14:02.790565618Z,01JGQ3P61XCRWCFVFES1WE9B2N,2025-01-03T22:14:02.790565618Z,true,2025-01-03T22:14:17.526563425Z
01JGQ3T3H3G3FX3XB8TFC4K81K,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:15:40.835518738Z,97,2025-01-03T22:16:07.540350917Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:15:40.835518738Z,91,2025-01-03T22:16:07.542326437Z,01JGQ39K8FSDAGZ45D9WMJ0FXC,2025-01-03T22:15:40.835518738Z,01JGQ3P602AN426WNW8Q4MA2XE,2025-01-03T22:15:40.835518738Z,01JGQ3P6693QNMF415E4MKVGWG,2025-01-03T22:15:40.835518738Z,true,2025-01-03T22:16:07.566190509Z
01JGQ5ZMD9JZW8GP0J068B3CG0,01JGQ38WMQ7W3GYF5TVYX9H6BM,2025-01-03T22:53:39.113229189Z,81,2025-01-03T22:54:02.67336832Z,01JGQ38WN029258Q1WMJK2KV80,2025-01-03T22:53:39.113229189Z,27,2025-01-03T22:54:02.666167193Z,01JGQ55R2NP1AFFHHG325Z4PG7,2025-01-03T22:53:39.113229189Z,01JGQ5SXSFACEAANGPH9380MSP,2025-01-03T22:53:39.113229189Z,01JGQ5SXWQNNG2MQMTTT2KEFE6,2025-01-03T22:53:39.113229189Z,true,2025-01-03T22:54:02.678394858Z
01JGQ3R08TJSR2ES21M78F03XB,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:14:31.962759669Z,100,2025-01-03T22:14:54.247023351Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:14:31.962759669Z,100,2025-01-03T22:14:54.243051915Z,01JGQ3CYDRJCFCKC588EX54AWH,2025-01-03T22:14:31.962759669Z,01JGQ3P600MWAX7YQJHAC88R09,2025-01-03T22:14:31.962759669Z,01JGQ3P61RSHN8ZTGPKNT7BFDV,2025-01-03T22:14:31.962759669Z,true,2025-01-03T22:14:54.263709945Z
01JGQ41P9H1PXMQ78GZ1MEV55F,01JGQ3914W89GAPVD3HTBQW011,2025-01-03T22:19:49.4259261Z,79,2025-01-03T22:20:13.834881838Z,01JGQ39154029E29HR93RPEBMY,2025-01-03T22:19:49.4259261Z,62,2025-01-03T22:20:13.833573013Z,01JGQ3A6VT5HA9TDZQ145YFBQA,2025-01-03T22:19:49.4259261Z,01JGQ3YXRHZT1FHBBN0Q84T80S,2025-01-03T22:19:49.4259261Z,01JGQ3YXTC8W4V5DR94V49G38R,2025-01-03T22:19:49.4259261Z,true,2025-01-03T22:20:13.842053767Z
01JGQ4FG4KWCB878EBDVWG1H1K,01JGQ41H66G5BQ3JPQHQ0PFSRD,2025-01-03T22:27:21.875245533Z,83,2025-01-03T22:27:45.033251059Z,01JGQ41H6JT4SPXHTED1FMWCB7,2025-01-03T22:27:21.875245533Z,3,2025-01-03T22:27:45.041183562Z,01JGQ3HQE74QFG0C7PYHMCBVKY,2025-01-03T22:27:21.875245533Z,01JGQ4DMZ7Q08WFETWF2CSV50C,2025-01-03T22:27:21.875245533Z,01JGQ4DN0VTJ7PAQHNENVA7DWZ,2025-01-03T22:27:21.875245533Z,true,2025-01-03T22:27:45.037812628Z
01JGQ4FNJF5F8XC4775ZM4A9YH,01JGQ39005ZKS4YXFHRA0CW5KY,2025-01-03T22:27:27.439423685Z,89,2025-01-03T22:27:38.076397803Z,01JGQ3900DH5KP9RE2ZX9RT59N,2025-01-03T22:27:27.439423685Z,96,2025-01-03T22:27:38.080898145Z,01JGQ3PQSJ74EF0XD4HSM7MJWB,2025-01-03T22:27:27.439423685Z,01JGQ49TNKTSW7N5F3QB24D6NB,2025-01-03T22:27:27.439423685Z,01JGQ49TPPWZTG2BXASABTYBFM,2025-01-03T22:27:27.439423685Z,true,2025-01-03T22:27:38.082739726Z
01JGQ694W4618MXP2R76A3FTDY,01JGQ38TKTGXX1G6N81H6GJ3G4,2025-01-03T22:58:50.88434287Z,95,2025-01-03T22:58:59.316101314Z,01JGQ38TM5V1QN92TCPP5KFZFS,2025-01-03T22:58:50.88434287Z,3,2025-01-03T22:58:59.308623787Z,01JGQ55RS5F3Z2J2K4C85WN483,2025-01-03T22:58:50.88434287Z,01JGQ63D2S69X8HACFVF3ACDQW,2025-01-03T22:58:50.88434287Z,01JGQ63D9PQJGCRKSEFQP169ZY,2025-01-03T22:58:50.88434287Z,true,2025-01-03T22:58:59.325562176Z
01JGQ7ATRZRX6CXYG3B7V6RBVW,01JGQ65PRZYMQ10XNT5TDGWRHT,2025-01-03T23:17:14.655693765Z,100,2025-01-03T23:17:38.00116197Z,01JGQ65PSV4VG5MD1HSCDACPHJ,2025-01-03T23:17:14.655693765Z,5,2025-01-03T23:17:37.993841974Z,01JGQ6DMPCMT7YSVV0QYRN9ST6,2025-01-03T23:17:14.655693765Z,01JGQ71JHZQVSZN227ZKM9FX0N,2025-01-03T23:17:14.655693765Z,01JGQ71K5HH5WN6KCANBR6K6FT,2025-01-03T23:17:14.655693765Z,true,2025-01-03T23:17:38.693752877Z
01JGQ7DDH8QRV32JZ9M5JE71QV,01JGQ65PRZYMQ10XNT5TDGWRHT,2025-01-03T23:18:39.400888353Z,,,01JGQ65PSV4VG5MD1HSCDACPHJ,2025-01-03T23:18:39.400888353Z,,,01JGQ6MW9TRPVGR2QR49DSFQ1S,2025-01-03T23:18:39.400888353Z,01JGQ71JK2S1J14VJQ0GG4GYAX,2025-01-03T23:18:39.400888353Z,01JGQ71K4A1GA195BJTBS6F8EE,2025-01-03T23:18:39.400888353Z,,
01JGQ3ZVEBQETJ26YGJXDE666X,01JGQ3914W89GAPVD3HTBQW011,2025-01-03T22:18:49.164014351Z,,,01JGQ39154029E29HR93RPEBMY,2025-01-03T22:18:49.164014351Z,,,01JGQ3B36M5PGVDJB4D2122MES,2025-01-03T22:18:49.164014351Z,01JGQ3YXR7M59BZ834S30GFAHE,2025-01-03T22:18:49.164014351Z,01JGQ3YXTVCFGYJWE6ZAE0FKRG,2025-01-03T22:18:49.164014351Z,,
01JGQ4F4GRZ1CR4ABDPMTYHK62,01JGQ39005ZKS4YXFHRA0CW5KY,2025-01-03T22:27:09.976657646Z,88,2025-01-03T22:27:25.553357876Z,01JGQ3900DH5KP9RE2ZX9RT59N,2025-01-03T22:27:09.976657646Z,90,2025-01-03T22:27:25.550923699Z,01JGQ3PQSJ74EF0XD4HSM7MJWB,2025-01-03T22:27:09.976657646Z,01JGQ49TNG357QPFXZT908N28Y,2025-01-03T22:27:09.976657646Z,01JGQ49TRHVS5P3C1VCVYQ7P4S,2025-01-03T22:27:09.976657646Z,true,2025-01-03T22:27:25.558045328Z
