id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JGQ6MCNB4ANQXGB7JME883AB,01JGQ52XWMWWXFEGQ6W1AYDV8A,2025-01-03T23:04:59.307292822Z,30,2025-01-03T23:04:59.307292822Z,true,2025-01-03T23:06:29.87694315Z,01JGQ52XWZD49B9WD5K2KTEVGM,2025-01-03T23:04:59.307292822Z,2,2025-01-03T23:04:59.307292822Z,true,2025-01-03T23:05:59.845157244Z,observe,2025-01-03T23:04:59.307292822Z,01JGQ6MBQE48CWC4CSW90VCK7K,2025-01-03T23:04:59.307292822Z,true,2025-01-03T23:05:59.772218508Z,true,2025-01-03T23:05:59.872914314Z,01JGQ6MC0BKQT6AD8H5JCPS77N,2025-01-03T23:04:59.307292822Z
01JGQ5SXTH5XFB61PDJXWB3QN8,01JGQ38WMQ7W3GYF5TVYX9H6BM,2025-01-03T22:50:32.145373015Z,30,2025-01-03T22:50:32.145373015Z,true,2025-01-03T22:51:54.073498916Z,01JGQ38WN029258Q1WMJK2KV80,2025-01-03T22:50:32.145373015Z,0,2025-01-03T22:50:32.145373015Z,true,2025-01-03T22:51:32.732584537Z,observe,2025-01-03T22:50:32.145373015Z,01JGQ5SXS7VBZSJ7SEK7QARG42,2025-01-03T22:50:32.145373015Z,true,2025-01-03T22:51:32.687859564Z,true,2025-01-03T22:51:32.750619423Z,01JGQ5SXSTTXX8CV7D4GS8S699,2025-01-03T22:50:32.145373015Z
01JGQ6MC5D5QMZC1GCTENTKXE8,01JGQ52XWMWWXFEGQ6W1AYDV8A,2025-01-03T23:04:58.797314453Z,30,2025-01-03T23:04:58.797314453Z,true,2025-01-03T23:08:27.122237952Z,01JGQ52XWZD49B9WD5K2KTEVGM,2025-01-03T23:04:58.797314453Z,1,2025-01-03T23:04:58.797314453Z,true,2025-01-03T23:08:00.653099736Z,observe,2025-01-03T23:04:58.797314453Z,01JGQ6MBR3S1FXWW80MRHC5DKV,2025-01-03T23:04:58.797314453Z,true,2025-01-03T23:08:00.581063606Z,true,2025-01-03T23:08:00.681580797Z,01JGQ6MBYG5GD9TXCDGF97EV3Q,2025-01-03T23:04:58.797314453Z
01JGQ3P624A87PSP53XFXBF8TH,01JGQ38AF6ZPZ3ZQGJZJ1TF2DJ,2025-01-03T22:13:32.356762305Z,30,2025-01-03T22:13:32.356762305Z,true,2025-01-03T22:16:39.670310074Z,01JGQ38AFSHSR7RK1CRTQSZ5PH,2025-01-03T22:13:32.356762305Z,0,2025-01-03T22:13:32.356762305Z,true,2025-01-03T22:16:26.508732452Z,observe,2025-01-03T22:13:32.356762305Z,01JGQ3P6037PQDVKE6ENWDCQWN,2025-01-03T22:13:32.356762305Z,true,2025-01-03T22:16:26.474839769Z,true,2025-01-03T22:16:26.526563271Z,01JGQ3P61Y52CH34AXX3Y4C2VZ,2025-01-03T22:13:32.356762305Z
01JGQ3YXXW2686613VGYGTFK8E,01JGQ3914W89GAPVD3HTBQW011,2025-01-03T22:18:18.940508389Z,30,2025-01-03T22:18:18.940508389Z,true,2025-01-03T22:22:15.053833409Z,01JGQ39154029E29HR93RPEBMY,2025-01-03T22:18:18.940508389Z,0,2025-01-03T22:18:18.940508389Z,true,2025-01-03T22:21:57.085599892Z,observe,2025-01-03T22:18:18.940508389Z,01JGQ3YXRGCDK059GHBK8Y73SC,2025-01-03T22:18:18.940508389Z,true,2025-01-03T22:21:57.048736427Z,true,2025-01-03T22:21:57.102438585Z,01JGQ3YXTKJN03JDHM9XK3628A,2025-01-03T22:18:18.940508389Z
01JGQ49TQX2V9QKGY47CYPG169,01JGQ39005ZKS4YXFHRA0CW5KY,2025-01-03T22:24:16.125553133Z,30,2025-01-03T22:24:16.125553133Z,true,2025-01-03T22:28:27.61363462Z,01JGQ3900DH5KP9RE2ZX9RT59N,2025-01-03T22:24:16.125553133Z,0,2025-01-03T22:24:16.125553133Z,true,2025-01-03T22:27:57.596672269Z,observe,2025-01-03T22:24:16.125553133Z,01JGQ49TNNJE0AB6VS29Z62VGG,2025-01-03T22:24:16.125553133Z,true,2025-01-03T22:27:57.562960098Z,true,2025-01-03T22:27:57.611129439Z,01JGQ49TPEWSNQPN7XJT1J8K5R,2025-01-03T22:24:16.125553133Z
01JGQ506JB3MV9TVN4T29WPFA7,01JGQ38YW9S868R2GPPT418ETN,2025-01-03T22:36:29.131188697Z,30,2025-01-03T22:36:29.131188697Z,true,2025-01-03T22:38:58.801686221Z,01JGQ38YWH6Y27FMC7PEXQSJJ3,2025-01-03T22:36:29.131188697Z,0,2025-01-03T22:36:29.131188697Z,true,2025-01-03T22:38:43.576387789Z,observe,2025-01-03T22:36:29.131188697Z,01JGQ506H0VXJRBPVY96K7GXEH,2025-01-03T22:36:29.131188697Z,true,2025-01-03T22:38:43.538716821Z,true,2025-01-03T22:38:43.590018825Z,01JGQ506HJ9A38A0R4DQPMXPNP,2025-01-03T22:36:29.131188697Z
01JGQ506PKBE1XKSZ3TD8J2JGT,01JGQ38YW9S868R2GPPT418ETN,2025-01-03T22:36:29.267544019Z,30,2025-01-03T22:36:29.267544019Z,true,2025-01-03T22:39:35.420148071Z,01JGQ38YWH6Y27FMC7PEXQSJJ3,2025-01-03T22:36:29.267544019Z,0,2025-01-03T22:36:29.267544019Z,true,2025-01-03T22:39:18.752921321Z,observe,2025-01-03T22:36:29.267544019Z,01JGQ506H7NJW0NKDBQ46070CQ,2025-01-03T22:36:29.267544019Z,true,2025-01-03T22:39:18.708490326Z,true,2025-01-03T22:39:18.774096423Z,01JGQ506K2X52QY16A7K4K0H9X,2025-01-03T22:36:29.267544019Z
01JGQ5D2S61JA0BPHD6TWJ55E6,01JGQ38XR4WB2R9MNDYJ6B0MFE,2025-01-03T22:43:31.238414707Z,30,2025-01-03T22:43:31.238414707Z,true,2025-01-03T22:47:41.551195335Z,01JGQ38XRBKZG89TVF6VBE148C,2025-01-03T22:43:31.238414707Z,0,2025-01-03T22:43:31.238414707Z,true,2025-01-03T22:47:11.523188446Z,observe,2025-01-03T22:43:31.238414707Z,01JGQ5D2M5Y95VESHW5E5R2K3N,2025-01-03T22:43:31.238414707Z,true,2025-01-03T22:47:11.471098794Z,true,2025-01-03T22:47:11.547954798Z,01JGQ5D2PV73M2S7ZYVGXJ9996,2025-01-03T22:43:31.238414707Z
01JGQ71JWJX31E0VCYX7JDNJNJ,01JGQ65PRZYMQ10XNT5TDGWRHT,2025-01-03T23:12:11.666177954Z,30,2025-01-03T23:12:11.666177954Z,true,2025-01-03T23:16:14.169149587Z,01JGQ65PSV4VG5MD1HSCDACPHJ,2025-01-03T23:12:11.666177954Z,0,2025-01-03T23:12:11.666177954Z,true,2025-01-03T23:15:44.139714278Z,send,2025-01-03T23:12:11.666177954Z,01JGQ71JHATV7F4GRBT5FV8EDZ,2025-01-03T23:12:11.666177954Z,true,2025-01-03T23:15:44.075204589Z,true,2025-01-03T23:15:44.16321845Z,01JGQ71JM2SSE665A6283M9YRM,2025-01-03T23:12:11.666177954Z
