id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JH764K3HYJ97DWYYM1052NVM,01JH75BY7XY51JV3SC0TENR5RV,2025-01-10T04:04:12.529093648Z,false,2025-01-10T04:04:12.529093648Z,01JH75BY8576J4V1FNAHN7872E,2025-01-10T04:04:12.529093648Z,6,2025-01-10T04:04:12.529093648Z,5,2025-01-10T04:04:12.529093648Z,Round 6 / 8,2025-01-10T04:04:12.529093648Z,1,2025-01-10T04:04:12.593770539Z,false,2025-01-10T04:04:12.529093648Z,Chat,2025-01-10T04:04:12.529093648Z
01JH76BNH96JSMQNZGHFC444N1,01JH75BWCAYVGAQ2CBEW6G7ZC8,2025-01-10T04:08:04.393950254Z,true,2025-01-10T04:12:12.860702512Z,01JH75BWCKNAQ7HTNSDVBFT7HM,2025-01-10T04:08:04.393950254Z,8,2025-01-10T04:08:04.393950254Z,7,2025-01-10T04:08:04.393950254Z,Round 8 / 8,2025-01-10T04:08:04.393950254Z,1,2025-01-10T04:08:04.462779175Z,true,2025-01-10T04:11:52.251723277Z,Chat,2025-01-10T04:08:04.393950254Z
01JH76Y4FCCM7SB2EP9GS4Y0CD,01JH76BZK2J8JZ5YJ1CE1M7ZM1,2025-01-10T04:18:09.516908475Z,true,2025-01-10T04:20:09.976994825Z,01JH76BZKDW3FD9PW2N1Q55PDN,2025-01-10T04:18:09.516908475Z,3,2025-01-10T04:18:09.516908475Z,2,2025-01-10T04:18:09.516908475Z,Round 3 / 8,2025-01-10T04:18:09.516908475Z,1,2025-01-10T04:18:09.55323316Z,true,2025-01-10T04:19:39.898545643Z,Chat,2025-01-10T04:18:09.516908475Z
01JH764K3GG0VQKZPCAY2783WK,01JH75BY7XY51JV3SC0TENR5RV,2025-01-10T04:04:12.528105108Z,true,2025-01-10T04:05:43.557362937Z,01JH75BY8576J4V1FNAHN7872E,2025-01-10T04:04:12.528105108Z,3,2025-01-10T04:04:12.528105108Z,2,2025-01-10T04:04:12.528105108Z,Round 3 / 8,2025-01-10T04:04:12.528105108Z,1,2025-01-10T04:04:12.573506892Z,true,2025-01-10T04:05:19.923873335Z,Chat,2025-01-10T04:04:12.528105108Z
01JH76WX77SQ8A4XA76YAN4GT1,01JH76C04AESX1H6Z3ZAAJSG9H,2025-01-10T04:17:29.31989598Z,true,2025-01-10T04:18:17.909883875Z,01JH76C04MG6K5TW7WF4DF378H,2025-01-10T04:17:29.31989598Z,1,2025-01-10T04:17:29.31989598Z,0,2025-01-10T04:17:29.31989598Z,Round 1 / 8,2025-01-10T04:17:29.31989598Z,2,2025-01-10T04:17:29.344106334Z,true,2025-01-10T04:17:29.53213079Z,Chat,2025-01-10T04:17:29.31989598Z
01JH764K3GG0VQKZPCBA5VJYC7,01JH75BY7XY51JV3SC0TENR5RV,2025-01-10T04:04:12.528582186Z,true,2025-01-10T04:06:22.201742837Z,01JH75BY8576J4V1FNAHN7872E,2025-01-10T04:04:12.528582186Z,5,2025-01-10T04:04:12.528582186Z,4,2025-01-10T04:04:12.528582186Z,Round 5 / 8,2025-01-10T04:04:12.528582186Z,1,2025-01-10T04:04:12.58709502Z,true,2025-01-10T04:06:10.60849195Z,Chat,2025-01-10T04:04:12.528582186Z
01JH76BNH7YS0NFMV7XV09AS5A,01JH75BWCAYVGAQ2CBEW6G7ZC8,2025-01-10T04:08:04.391909424Z,true,2025-01-10T04:09:55.196583826Z,01JH75BWCKNAQ7HTNSDVBFT7HM,2025-01-10T04:08:04.391909424Z,3,2025-01-10T04:08:04.391909424Z,2,2025-01-10T04:08:04.391909424Z,Round 3 / 8,2025-01-10T04:08:04.391909424Z,1,2025-01-10T04:08:04.425553453Z,true,2025-01-10T04:09:25.133439124Z,Chat,2025-01-10T04:08:04.391909424Z
01JH76WX7C148QDCDHPXZACQ8H,01JH76C04AESX1H6Z3ZAAJSG9H,2025-01-10T04:17:29.324903977Z,true,2025-01-10T04:18:46.661254972Z,01JH76C04MG6K5TW7WF4DF378H,2025-01-10T04:17:29.324903977Z,2,2025-01-10T04:17:29.324903977Z,1,2025-01-10T04:17:29.324903977Z,Round 2 / 8,2025-01-10T04:17:29.324903977Z,1,2025-01-10T04:17:29.354328155Z,true,2025-01-10T04:18:17.922260251Z,Chat,2025-01-10T04:17:29.324903977Z
01JH768GNKBDJHCCQVVYWB8N7J,01JH75BXGKCHVBPK51FSFMF40F,2025-01-10T04:06:21.107752841Z,true,2025-01-10T04:10:20.254467192Z,01JH75BXGW3M8E8TARDVNEGQGH,2025-01-10T04:06:21.107752841Z,7,2025-01-10T04:06:21.107752841Z,6,2025-01-10T04:06:21.107752841Z,Round 7 / 8,2025-01-10T04:06:21.107752841Z,1,2025-01-10T04:06:21.184456713Z,true,2025-01-10T04:09:51.914393055Z,Chat,2025-01-10T04:06:21.107752841Z
01JH764K3EX26R7WAQYC8MTSWX,01JH75BY7XY51JV3SC0TENR5RV,2025-01-10T04:04:12.526633916Z,false,2025-01-10T04:04:12.526633916Z,01JH75BY8576J4V1FNAHN7872E,2025-01-10T04:04:12.526633916Z,8,2025-01-10T04:04:12.526633916Z,7,2025-01-10T04:04:12.526633916Z,Round 8 / 8,2025-01-10T04:04:12.526633916Z,1,2025-01-10T04:04:12.61212312Z,false,2025-01-10T04:04:12.526633916Z,Chat,2025-01-10T04:04:12.526633916Z
01JH768GNKBDJHCCQVV9RWRNY9,01JH75BXGKCHVBPK51FSFMF40F,2025-01-10T04:06:21.107021492Z,true,2025-01-10T04:09:51.898668075Z,01JH75BXGW3M8E8TARDVNEGQGH,2025-01-10T04:06:21.107021492Z,6,2025-01-10T04:06:21.107021492Z,5,2025-01-10T04:06:21.107021492Z,Round 6 / 8,2025-01-10T04:06:21.107021492Z,1,2025-01-10T04:06:21.170600372Z,true,2025-01-10T04:09:21.833800785Z,Chat,2025-01-10T04:06:21.107021492Z
01JH76G8W1AGTTQVCFSZFSNGTC,01JH75BRBTV9ZDCJ2ZNVAV51Y7,2025-01-10T04:10:35.265513068Z,true,2025-01-10T04:12:30.573761151Z,01JH75BRC5R3PWVJ5JM81G72R4,2025-01-10T04:10:35.265513068Z,3,2025-01-10T04:10:35.265513068Z,2,2025-01-10T04:10:35.265513068Z,Round 3 / 8,2025-01-10T04:10:35.265513068Z,1,2025-01-10T04:10:35.30847962Z,true,2025-01-10T04:12:04.043936776Z,Chat,2025-01-10T04:10:35.265513068Z
01JH76WX7HRGWDJ8MX7MMSCP5P,01JH76C04AESX1H6Z3ZAAJSG9H,2025-01-10T04:17:29.329760948Z,true,2025-01-10T04:20:13.100936804Z,01JH76C04MG6K5TW7WF4DF378H,2025-01-10T04:17:29.329760948Z,7,2025-01-10T04:17:29.329760948Z,6,2025-01-10T04:17:29.329760948Z,Round 7 / 8,2025-01-10T04:17:29.329760948Z,1,2025-01-10T04:17:29.414946221Z,true,2025-01-10T04:20:01.099557036Z,Chat,2025-01-10T04:17:29.329760948Z
01JH76Y4F95AY904H1EKNF4W39,01JH76BZK2J8JZ5YJ1CE1M7ZM1,2025-01-10T04:18:09.513965393Z,true,2025-01-10T04:22:40.400913206Z,01JH76BZKDW3FD9PW2N1Q55PDN,2025-01-10T04:18:09.513965393Z,8,2025-01-10T04:18:09.513965393Z,7,2025-01-10T04:18:09.513965393Z,Round 8 / 8,2025-01-10T04:18:09.513965393Z,1,2025-01-10T04:18:09.595011418Z,true,2025-01-10T04:22:10.327992164Z,Chat,2025-01-10T04:18:09.513965393Z
01JH75PEM3N7TJQDXT8AM34T4Y,01JH75A3NFHZPPR1KZW23PMRW4,2025-01-10T03:56:29.187370027Z,true,2025-01-10T04:00:45.586160232Z,01JH75A3P0SBG6XHS5GZ1JSBAC,2025-01-10T03:56:29.187370027Z,4,2025-01-10T03:56:29.187370027Z,3,2025-01-10T03:56:29.187370027Z,Round 4 / 8,2025-01-10T03:56:29.187370027Z,2,2025-01-10T03:56:29.250911802Z,true,2025-01-10T03:59:53.091775059Z,Chat,2025-01-10T03:56:29.187370027Z
01JH76G8W6C1BGXSYV0B20CD2K,01JH75BRBTV9ZDCJ2ZNVAV51Y7,2025-01-10T04:10:35.27007638Z,true,2025-01-10T04:13:53.72075047Z,01JH75BRC5R3PWVJ5JM81G72R4,2025-01-10T04:10:35.27007638Z,7,2025-01-10T04:10:35.27007638Z,6,2025-01-10T04:10:35.27007638Z,Round 7 / 8,2025-01-10T04:10:35.27007638Z,1,2025-01-10T04:10:35.341599992Z,true,2025-01-10T04:13:40.336018737Z,Chat,2025-01-10T04:10:35.27007638Z
01JH76Y4FFNVG87JYT78MT1HR6,01JH76BZK2J8JZ5YJ1CE1M7ZM1,2025-01-10T04:18:09.519338675Z,true,2025-01-10T04:20:40.061085908Z,01JH76BZKDW3FD9PW2N1Q55PDN,2025-01-10T04:18:09.519338675Z,4,2025-01-10T04:18:09.519338675Z,3,2025-01-10T04:18:09.519338675Z,Round 4 / 8,2025-01-10T04:18:09.519338675Z,1,2025-01-10T04:18:09.561640201Z,true,2025-01-10T04:20:09.989996212Z,Chat,2025-01-10T04:18:09.519338675Z
01JH76BNHANH8K46P84QESWK6T,01JH75BWCAYVGAQ2CBEW6G7ZC8,2025-01-10T04:08:04.394565301Z,true,2025-01-10T04:11:22.158649637Z,01JH75BWCKNAQ7HTNSDVBFT7HM,2025-01-10T04:08:04.394565301Z,6,2025-01-10T04:08:04.394565301Z,5,2025-01-10T04:08:04.394565301Z,Round 6 / 8,2025-01-10T04:08:04.394565301Z,1,2025-01-10T04:08:04.447520335Z,true,2025-01-10T04:10:52.082964264Z,Chat,2025-01-10T04:08:04.394565301Z
01JH768GNCYGJ6YYYBZ9B6Y2X7,01JH75BXGKCHVBPK51FSFMF40F,2025-01-10T04:06:21.100499948Z,true,2025-01-10T04:07:21.496068584Z,01JH75BXGW3M8E8TARDVNEGQGH,2025-01-10T04:06:21.100499948Z,1,2025-01-10T04:06:21.100499948Z,0,2025-01-10T04:06:21.100499948Z,Round 1 / 8,2025-01-10T04:06:21.100499948Z,2,2025-01-10T04:06:21.130270032Z,true,2025-01-10T04:06:21.284911607Z,Chat,2025-01-10T04:06:21.100499948Z
01JH76Y4F81MPTGG27RKTXHK9P,01JH76BZK2J8JZ5YJ1CE1M7ZM1,2025-01-10T04:18:09.512445166Z,true,2025-01-10T04:19:39.888542845Z,01JH76BZKDW3FD9PW2N1Q55PDN,2025-01-10T04:18:09.512445166Z,2,2025-01-10T04:18:09.512445166Z,1,2025-01-10T04:18:09.512445166Z,Round 2 / 8,2025-01-10T04:18:09.512445166Z,1,2025-01-10T04:18:09.54479362Z,true,2025-01-10T04:19:09.982176834Z,Chat,2025-01-10T04:18:09.512445166Z
01JH764K3FW010926XPPX1JPFQ,01JH75BY7XY51JV3SC0TENR5RV,2025-01-10T04:04:12.527614076Z,false,2025-01-10T04:04:12.527614076Z,01JH75BY8576J4V1FNAHN7872E,2025-01-10T04:04:12.527614076Z,7,2025-01-10T04:04:12.527614076Z,6,2025-01-10T04:04:12.527614076Z,Round 7 / 8,2025-01-10T04:04:12.527614076Z,1,2025-01-10T04:04:12.600759178Z,false,2025-01-10T04:04:12.527614076Z,Chat,2025-01-10T04:04:12.527614076Z
01JH768GNMSFW697C5TBQJG2HY,01JH75BXGKCHVBPK51FSFMF40F,2025-01-10T04:06:21.108519659Z,true,2025-01-10T04:07:51.580302259Z,01JH75BXGW3M8E8TARDVNEGQGH,2025-01-10T04:06:21.108519659Z,2,2025-01-10T04:06:21.108519659Z,1,2025-01-10T04:06:21.108519659Z,Round 2 / 8,2025-01-10T04:06:21.108519659Z,1,2025-01-10T04:06:21.138925132Z,true,2025-01-10T04:07:21.509411243Z,Chat,2025-01-10T04:06:21.108519659Z
01JH76BNH89D2N22NFK77CN4BP,01JH75BWCAYVGAQ2CBEW6G7ZC8,2025-01-10T04:08:04.392613758Z,true,2025-01-10T04:10:25.266665003Z,01JH75BWCKNAQ7HTNSDVBFT7HM,2025-01-10T04:08:04.392613758Z,4,2025-01-10T04:08:04.392613758Z,3,2025-01-10T04:08:04.392613758Z,Round 4 / 8,2025-01-10T04:08:04.392613758Z,1,2025-01-10T04:08:04.433016567Z,true,2025-01-10T04:09:55.20413682Z,Chat,2025-01-10T04:08:04.392613758Z
