id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JGJ7Q01YM1Q3RD118Y4ZFC1J,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:41.118061805Z,,,true,2025-01-02T00:47:41.12408855Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:41.118061805Z,created,2025-01-02T00:47:41.118061805Z
01JGJ7Q38M5BAPANAG3C1DAXJB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:44.404387389Z,all games finished,2025-01-02T01:14:30.282280297Z,true,2025-01-02T00:47:44.409321974Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:44.404387389Z,ended,2025-01-02T01:14:30.282280297Z
01JGJ7Q2B6VV3EFM39Z7XW05HK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:43.462600284Z,,,true,2025-01-02T00:47:43.468280258Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:43.462600284Z,terminated,2025-01-02T01:11:03.884734645Z
01JGJ7TQ8NKRVC1VNMAV963R7T,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:49:43.189965683Z,all games finished,2025-01-02T01:07:45.453144525Z,true,2025-01-02T00:49:43.208373242Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:49:43.189965683Z,ended,2025-01-02T01:07:45.453144525Z
01JGJ7PZM1NW5WRBXAP3MNCWS4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:40.673347018Z,,,true,2025-01-02T00:47:40.679510542Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:40.673347018Z,created,2025-01-02T00:47:40.673347018Z
01JGJ7Q1C33ETQ7TB4DCR2D5D9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:42.467753954Z,,,true,2025-01-02T00:47:42.472498644Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:42.467753954Z,running,2025-01-02T01:20:23.642410793Z
01JGJ7Q2S691C9KBY3QMA9ZWX9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:43.91031839Z,,,true,2025-01-02T00:47:43.916222107Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:43.91031839Z,terminated,2025-01-02T01:11:01.613868177Z
01JGJ91VJB96BD050J4248JZJ3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T01:11:05.547386369Z,,,true,2025-01-02T01:11:05.557796558Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T01:11:05.547386369Z,running,2025-01-02T01:18:35.578770269Z
01JGJ91WNR8EKXWD9252M85KH6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T01:11:06.680456319Z,,,true,2025-01-02T01:11:06.686344227Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T01:11:06.680456319Z,running,2025-01-02T01:13:31.758362868Z
01JGJ7PXG3NJYRX9YQ8NVC8E8K,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:38.499405539Z,,,true,2025-01-02T00:47:38.510576233Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:38.499405539Z,created,2025-01-02T00:47:38.499405539Z
01JGJ7PZ3XHWSW4BDTR0ZR7DSZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:40.157546941Z,,,true,2025-01-02T00:47:40.164252008Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:40.157546941Z,created,2025-01-02T00:47:40.157546941Z
01JGJ7Q0GB4C11F5M7PYVX4TBF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:41.579452668Z,,,true,2025-01-02T00:47:41.584527171Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:41.579452668Z,created,2025-01-02T00:47:41.579452668Z
01JGJ7Q0WVZQX3FMPSF0A043VJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:41.979903469Z,,,true,2025-01-02T00:47:41.985561503Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:41.979903469Z,created,2025-01-02T00:47:41.979903469Z
01JGJ7Q1TDDCFSCSJJK08YWG8D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:42.92588856Z,,,true,2025-01-02T00:47:42.932126449Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:42.92588856Z,running,2025-01-02T01:11:04.793711422Z
01JGJ7Q3K7E6NBY31V0N6YW1ZG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T00:47:44.743668784Z,,,true,2025-01-02T00:47:44.749808023Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T00:47:44.743668784Z,terminated,2025-01-02T00:49:41.841711058Z
01JGJ91W6V8C9DH2MJ6H5G14S8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-02T01:11:06.203732643Z,,,true,2025-01-02T01:11:06.209924707Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-02T01:11:06.203732643Z,running,2025-01-02T01:17:30.45960774Z
