id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,submit,submitLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt
01HWDSGM2PYFYGBV06684Y9QSG,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:08:37.97421995Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:08:37.97421995Z,01HWDSB8488RYWCKXY6ZWDCNZD,2024-04-26T18:08:37.97421995Z,01HWDSB9N330SXVN8CT39B4HY7,2024-04-26T18:08:37.97421995Z,01HWDS5SYE2V2DRMQ8YB2T3RNF,2024-04-26T18:08:37.97421995Z,true,2024-04-26T18:08:48.807854051Z,45,2024-04-26T18:08:48.716968951Z,77,2024-04-26T18:08:48.681059597Z
01HWDSGZYB38QPXG13JASC4Y1S,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:08:50.123521624Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:08:50.123521624Z,01HWDSB821CDB76GRVWREDGK6Y,2024-04-26T18:08:50.123521624Z,01HWDSBACB46YEHVE5G773QC7B,2024-04-26T18:08:50.123521624Z,01HWDS26A4S0P2KAECB9Q9KZ08,2024-04-26T18:08:50.123521624Z,true,2024-04-26T18:08:58.738675131Z,49,2024-04-26T18:08:58.616746635Z,81,2024-04-26T18:08:58.585194212Z
01HWDSH011MNJRJK6CFTFKDENW,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:08:50.209767309Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:08:50.209767309Z,01HWDSB821CDB76GRVWREDGK6Y,2024-04-26T18:08:50.209767309Z,01HWDSBACB46YEHVE5G773QC7B,2024-04-26T18:08:50.209767309Z,01HWDS42EC06YK0W7310MTM5Z0,2024-04-26T18:08:50.209767309Z,true,2024-04-26T18:08:56.255729625Z,68,2024-04-26T18:08:56.154974999Z,53,2024-04-26T18:08:56.10860696Z
01HWDSH02NKT1QTPQJNJMR6RYN,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:08:50.261280335Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:08:50.261280335Z,01HWDSB821CDB76GRVWREDGK6Y,2024-04-26T18:08:50.261280335Z,01HWDSBACB46YEHVE5G773QC7B,2024-04-26T18:08:50.261280335Z,01HWDS5H64C4CCHH6XN3R4FMM0,2024-04-26T18:08:50.261280335Z,true,2024-04-26T18:08:57.694934483Z,87,2024-04-26T18:08:57.663917588Z,81,2024-04-26T18:08:57.607244385Z
01HWDSH04DGE447D023GVZ7BD0,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:08:50.317328Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:08:50.317328Z,01HWDSB821CDB76GRVWREDGK6Y,2024-04-26T18:08:50.317328Z,01HWDSBACB46YEHVE5G773QC7B,2024-04-26T18:08:50.317328Z,01HWDS5SYE2V2DRMQ8YB2T3RNF,2024-04-26T18:08:50.317328Z,true,2024-04-26T18:08:59.471373476Z,53,2024-04-26T18:08:59.391450178Z,72,2024-04-26T18:08:59.341485273Z
01HWDSH8WHVW5SPQ2WX1Z9884S,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:08:59.281593324Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:08:59.281593324Z,01HWDSCVZ0ZEYTMV39PQHVFVPG,2024-04-26T18:08:59.281593324Z,01HWDSCXA26MF0CPQ94GMV5VM0,2024-04-26T18:08:59.281593324Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:08:59.281593324Z,true,2024-04-26T18:09:09.14767798Z,96,2024-04-26T18:09:09.10289805Z,50,2024-04-26T18:09:09.079254838Z
01HWDSH8XGNEXMANRVVTEXY083,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:08:59.312438242Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:08:59.312438242Z,01HWDSCVZ0ZEYTMV39PQHVFVPG,2024-04-26T18:08:59.312438242Z,01HWDSCXA26MF0CPQ94GMV5VM0,2024-04-26T18:08:59.312438242Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:08:59.312438242Z,,,,,,
01HWDSH8Z652SNWBC8HZJM3B1F,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:08:59.36698798Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:08:59.36698798Z,01HWDSCVZ0ZEYTMV39PQHVFVPG,2024-04-26T18:08:59.36698798Z,01HWDSCXA26MF0CPQ94GMV5VM0,2024-04-26T18:08:59.36698798Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:08:59.36698798Z,true,2024-04-26T18:09:07.9083999Z,89,2024-04-26T18:09:07.842486066Z,94,2024-04-26T18:09:07.80918464Z
01HWDSH9363WDNCEWYD2JMDHRV,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:08:59.494929302Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:08:59.494929302Z,01HWDSCVZ0ZEYTMV39PQHVFVPG,2024-04-26T18:08:59.494929302Z,01HWDSCXA26MF0CPQ94GMV5VM0,2024-04-26T18:08:59.494929302Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:08:59.494929302Z,true,2024-04-26T18:09:25.003105115Z,83,2024-04-26T18:09:24.9344327Z,100,2024-04-26T18:09:24.907870752Z
01HWDSH9RY082DKVDJQ2VNGZE3,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:00.191041177Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:00.191041177Z,01HWDSB82ZTT9EYQXYF7HRVEYY,2024-04-26T18:09:00.191041177Z,01HWDSB9MHRRKZPCR09B7XVHVT,2024-04-26T18:09:00.191041177Z,01HWDS26A4S0P2KAECB9Q9KZ08,2024-04-26T18:09:00.191041177Z,true,2024-04-26T18:09:08.849054442Z,51,2024-04-26T18:09:08.704002514Z,80,2024-04-26T18:09:08.682804258Z
01HWDSH9T86QCMHXKH4ZQYTPDA,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:00.232550973Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:00.232550973Z,01HWDSB82ZTT9EYQXYF7HRVEYY,2024-04-26T18:09:00.232550973Z,01HWDSB9MHRRKZPCR09B7XVHVT,2024-04-26T18:09:00.232550973Z,01HWDS42EC06YK0W7310MTM5Z0,2024-04-26T18:09:00.232550973Z,true,2024-04-26T18:09:09.881701517Z,69,2024-04-26T18:09:09.824775864Z,62,2024-04-26T18:09:09.846103856Z
01HWDSH9VBZG972WV0PVHRH72M,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:00.267794651Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:00.267794651Z,01HWDSB82ZTT9EYQXYF7HRVEYY,2024-04-26T18:09:00.267794651Z,01HWDSB9MHRRKZPCR09B7XVHVT,2024-04-26T18:09:00.267794651Z,01HWDS5H64C4CCHH6XN3R4FMM0,2024-04-26T18:09:00.267794651Z,true,2024-04-26T18:09:06.814244152Z,90,2024-04-26T18:09:06.772840588Z,77,2024-04-26T18:09:06.721495351Z
01HWDSH9WVN9NTQ1WMDN5667VP,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:00.315262119Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:00.315262119Z,01HWDSB82ZTT9EYQXYF7HRVEYY,2024-04-26T18:09:00.315262119Z,01HWDSB9MHRRKZPCR09B7XVHVT,2024-04-26T18:09:00.315262119Z,01HWDS5SYE2V2DRMQ8YB2T3RNF,2024-04-26T18:09:00.315262119Z,true,2024-04-26T18:09:09.777851269Z,45,2024-04-26T18:09:09.720268307Z,70,2024-04-26T18:09:09.693105777Z
01HWDSHKNBCXB6RQ7ZZXE34J41,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:10.315701405Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:10.315701405Z,01HWDSB8636AFEK8A71NX82FDQ,2024-04-26T18:09:10.315701405Z,01HWDSB9R0XQ85HJE60WXJQC2P,2024-04-26T18:09:10.315701405Z,01HWDS26A4S0P2KAECB9Q9KZ08,2024-04-26T18:09:10.315701405Z,true,2024-04-26T18:09:19.627325496Z,51,2024-04-26T18:09:19.508198537Z,78,2024-04-26T18:09:19.482398736Z
01HWDSHKP9K6FZAVVBNH9CADGM,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:10.345403891Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:10.345403891Z,01HWDSB8636AFEK8A71NX82FDQ,2024-04-26T18:09:10.345403891Z,01HWDSB9R0XQ85HJE60WXJQC2P,2024-04-26T18:09:10.345403891Z,01HWDS42EC06YK0W7310MTM5Z0,2024-04-26T18:09:10.345403891Z,true,2024-04-26T18:09:20.213180545Z,91,2024-04-26T18:09:20.049253187Z,67,2024-04-26T18:09:20.09967582Z
01HWDSHKQ53KJVSZF0JV665CJ8,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:10.373246183Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:10.373246183Z,01HWDSB8636AFEK8A71NX82FDQ,2024-04-26T18:09:10.373246183Z,01HWDSB9R0XQ85HJE60WXJQC2P,2024-04-26T18:09:10.373246183Z,01HWDS5H64C4CCHH6XN3R4FMM0,2024-04-26T18:09:10.373246183Z,true,2024-04-26T18:09:16.333449874Z,92,2024-04-26T18:09:16.186537371Z,78,2024-04-26T18:09:16.149535333Z
01HWDSHKR6GSBMPG8V3ER8MDA8,01HWDP49GA5CRBB5SD30K7CGT7,2024-04-26T18:09:10.406564161Z,01HWDP49GPMWA0ST6112JYN9WY,2024-04-26T18:09:10.406564161Z,01HWDSB8636AFEK8A71NX82FDQ,2024-04-26T18:09:10.406564161Z,01HWDSB9R0XQ85HJE60WXJQC2P,2024-04-26T18:09:10.406564161Z,01HWDS5SYE2V2DRMQ8YB2T3RNF,2024-04-26T18:09:10.406564161Z,true,2024-04-26T18:09:20.863920993Z,46,2024-04-26T18:09:20.807488068Z,69,2024-04-26T18:09:20.763013689Z
01HWDSJ6YKP36EHCWVKVMBZK02,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:09:30.067751958Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:09:30.067751958Z,01HWDSCVQM0HWG6YBHFMH2Y9HC,2024-04-26T18:09:30.067751958Z,01HWDSCX28C3N11WDW4AXW08T2,2024-04-26T18:09:30.067751958Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:09:30.067751958Z,true,2024-04-26T18:09:50.364245485Z,94,2024-04-26T18:09:50.29465638Z,10,2024-04-26T18:09:50.267084252Z
01HWDSJ6ZJA4K897GR4EPGSTJP,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:09:30.098362971Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:09:30.098362971Z,01HWDSCVQM0HWG6YBHFMH2Y9HC,2024-04-26T18:09:30.098362971Z,01HWDSCX28C3N11WDW4AXW08T2,2024-04-26T18:09:30.098362971Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:09:30.098362971Z,true,2024-04-26T18:09:59.135665957Z,69,2024-04-26T18:09:59.181823163Z,52,2024-04-26T18:09:59.158916632Z
01HWDSJ70W5MQ2VM663QE5S19B,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:09:30.140666584Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:09:30.140666584Z,01HWDSCVQM0HWG6YBHFMH2Y9HC,2024-04-26T18:09:30.140666584Z,01HWDSCX28C3N11WDW4AXW08T2,2024-04-26T18:09:30.140666584Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:09:30.140666584Z,true,2024-04-26T18:09:39.534658804Z,91,2024-04-26T18:09:39.424366736Z,93,2024-04-26T18:09:39.342763629Z
01HWDSJ71T4JFJE4HQMHBPFNSM,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:09:30.170928424Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:09:30.170928424Z,01HWDSCVQM0HWG6YBHFMH2Y9HC,2024-04-26T18:09:30.170928424Z,01HWDSCX28C3N11WDW4AXW08T2,2024-04-26T18:09:30.170928424Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:09:30.170928424Z,,,,,,
01HWDSK5DRKMY44Y9PNHTCHGKX,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:01.272811198Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:01.272811198Z,01HWDSCW1ASGP9N6H8XT8VVGCR,2024-04-26T18:10:01.272811198Z,01HWDSCXBV1N5Y359EVKK8YXVQ,2024-04-26T18:10:01.272811198Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:10:01.272811198Z,true,2024-04-26T18:10:09.099657069Z,91,2024-04-26T18:10:09.045751951Z,23,2024-04-26T18:10:08.982937722Z
01HWDSK5F9WJ1TV5F4WCJ45FMS,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:01.321285928Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:01.321285928Z,01HWDSCW1ASGP9N6H8XT8VVGCR,2024-04-26T18:10:01.321285928Z,01HWDSCXBV1N5Y359EVKK8YXVQ,2024-04-26T18:10:01.321285928Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:10:01.321285928Z,true,2024-04-26T18:10:29.016594967Z,48,2024-04-26T18:10:28.85759874Z,75,2024-04-26T18:10:28.785623602Z
01HWDSK5GP3ZB21JYH5SF4PSBT,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:01.36684648Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:01.36684648Z,01HWDSCW1ASGP9N6H8XT8VVGCR,2024-04-26T18:10:01.36684648Z,01HWDSCXBV1N5Y359EVKK8YXVQ,2024-04-26T18:10:01.36684648Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:10:01.36684648Z,true,2024-04-26T18:10:09.562488266Z,92,2024-04-26T18:10:09.47368113Z,93,2024-04-26T18:10:09.498498662Z
01HWDSK5JT745PGV1A8PFX6HJ4,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:01.434124152Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:01.434124152Z,01HWDSCW1ASGP9N6H8XT8VVGCR,2024-04-26T18:10:01.434124152Z,01HWDSCXBV1N5Y359EVKK8YXVQ,2024-04-26T18:10:01.434124152Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:10:01.434124152Z,true,2024-04-26T18:10:15.463597001Z,82,2024-04-26T18:10:15.392995455Z,70,2024-04-26T18:10:15.36722921Z
01HWDSM19VSECAA9CKM6HSM497,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:29.819353103Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:29.819353103Z,01HWDSCVWMHV596XM21E1DH1YF,2024-04-26T18:10:29.819353103Z,01HWDSCX6P82XD5ZT9JPEENBNW,2024-04-26T18:10:29.819353103Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:10:29.819353103Z,true,2024-04-26T18:10:52.458869342Z,86,2024-04-26T18:10:52.308058612Z,82,2024-04-26T18:10:52.250733927Z
01HWDSM1B6J6HAQ02WGWNAB1S4,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:29.862492863Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:29.862492863Z,01HWDSCVWMHV596XM21E1DH1YF,2024-04-26T18:10:29.862492863Z,01HWDSCX6P82XD5ZT9JPEENBNW,2024-04-26T18:10:29.862492863Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:10:29.862492863Z,true,2024-04-26T18:10:46.672158869Z,59,2024-04-26T18:10:46.624773973Z,99,2024-04-26T18:10:46.577246854Z
01HWDSM1CWK2BDCCG5B1WR9QKK,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:29.916626064Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:29.916626064Z,01HWDSCVWMHV596XM21E1DH1YF,2024-04-26T18:10:29.916626064Z,01HWDSCX6P82XD5ZT9JPEENBNW,2024-04-26T18:10:29.916626064Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:10:29.916626064Z,true,2024-04-26T18:10:51.80572792Z,91,2024-04-26T18:10:51.665022012Z,93,2024-04-26T18:10:51.512263371Z
01HWDSM1EQGQVMFCEN4GCRR7DC,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:29.975843498Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:29.975843498Z,01HWDSCVWMHV596XM21E1DH1YF,2024-04-26T18:10:29.975843498Z,01HWDSCX6P82XD5ZT9JPEENBNW,2024-04-26T18:10:29.975843498Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:10:29.975843498Z,true,2024-04-26T18:10:52.036610612Z,52,2024-04-26T18:10:51.911100643Z,89,2024-04-26T18:10:51.881412705Z
01HWDSMQN06C60CABZTMZV3N9B,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:52.705155425Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:52.705155425Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:10:52.705155425Z,01HWDSMJSFWW1QAJHMJMY4SVEC,2024-04-26T18:10:52.705155425Z,01HWDSDJ1JR1EEWT24PC6A1RE9,2024-04-26T18:10:52.705155425Z,,,,,,
01HWDSMQSV3VNH4VGFATMCVDST,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:52.859606333Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:52.859606333Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:10:52.859606333Z,01HWDSMJSFWW1QAJHMJMY4SVEC,2024-04-26T18:10:52.859606333Z,01HWDSEQZ5NXGD89X096JMQK42,2024-04-26T18:10:52.859606333Z,,,,,,
01HWDSMQWRG7BRT34VEB01XPS5,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:52.952833765Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:52.952833765Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:10:52.952833765Z,01HWDSMJSFWW1QAJHMJMY4SVEC,2024-04-26T18:10:52.952833765Z,01HWDSF425RSMXA0B73DGSE6Q0,2024-04-26T18:10:52.952833765Z,,,,,,
01HWDSMQYWC4SAF5MT88FB38T5,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:53.020914602Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:53.020914602Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:10:53.020914602Z,01HWDSMJSFWW1QAJHMJMY4SVEC,2024-04-26T18:10:53.020914602Z,01HWDSF5KQQVX1D4KM2SQVEGEM,2024-04-26T18:10:53.020914602Z,,,,,,
01HWDSMRKHEXGFGNJCGDDJFEYW,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:53.68146861Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:53.68146861Z,01HWDSCW2YQD4Q5R1GNKJKHE0M,2024-04-26T18:10:53.68146861Z,01HWDSCXECKMFNFHE85R875JFR,2024-04-26T18:10:53.68146861Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:10:53.68146861Z,true,2024-04-26T18:11:02.425119323Z,88,2024-04-26T18:11:02.365034072Z,88,2024-04-26T18:11:02.332556544Z
01HWDSMRNDJFM84FCSMQFB9Q5T,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:53.74145876Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:53.74145876Z,01HWDSCW2YQD4Q5R1GNKJKHE0M,2024-04-26T18:10:53.74145876Z,01HWDSCXECKMFNFHE85R875JFR,2024-04-26T18:10:53.74145876Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:10:53.74145876Z,true,2024-04-26T18:11:17.472889858Z,64,2024-04-26T18:11:17.353149993Z,83,2024-04-26T18:11:17.625096517Z
01HWDSMRR1FGXVMTZ5VZ8XXW48,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:53.825882934Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:53.825882934Z,01HWDSCW2YQD4Q5R1GNKJKHE0M,2024-04-26T18:10:53.825882934Z,01HWDSCXECKMFNFHE85R875JFR,2024-04-26T18:10:53.825882934Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:10:53.825882934Z,true,2024-04-26T18:11:03.014301076Z,91,2024-04-26T18:11:02.907709056Z,90,2024-04-26T18:11:02.932291682Z
01HWDSMRVYHKWZZN7ZYG5EC8MN,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:10:53.950271101Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:10:53.950271101Z,01HWDSCW2YQD4Q5R1GNKJKHE0M,2024-04-26T18:10:53.950271101Z,01HWDSCXECKMFNFHE85R875JFR,2024-04-26T18:10:53.950271101Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:10:53.950271101Z,true,2024-04-26T18:11:06.878057791Z,78,2024-04-26T18:11:06.796821667Z,82,2024-04-26T18:11:06.757947593Z
01HWDSNH28KTZWQKGHVNBVY6RX,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:11:18.728476669Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:11:18.728476669Z,01HWDSCVXTQ3J4K83FS1J9ADPB,2024-04-26T18:11:18.728476669Z,01HWDSCX86DTV6Q6A51RHN9B49,2024-04-26T18:11:18.728476669Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:11:18.728476669Z,true,2024-04-26T18:11:23.482316441Z,90,2024-04-26T18:11:23.458947824Z,89,2024-04-26T18:11:23.434900626Z
01HWDSNH4YVRWPZZKSRABYB4V7,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:11:18.814212403Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:11:18.814212403Z,01HWDSCVXTQ3J4K83FS1J9ADPB,2024-04-26T18:11:18.814212403Z,01HWDSCX86DTV6Q6A51RHN9B49,2024-04-26T18:11:18.814212403Z,01HWDS36Z2DNT9H797GG03208Y,2024-04-26T18:11:18.814212403Z,true,2024-04-26T18:11:42.225412797Z,65,2024-04-26T18:11:42.255292016Z,91,2024-04-26T18:11:42.119951389Z
01HWDSNH7P7Y1XNKYAS8CDFA2Q,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:11:18.902606569Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:11:18.902606569Z,01HWDSCVXTQ3J4K83FS1J9ADPB,2024-04-26T18:11:18.902606569Z,01HWDSCX86DTV6Q6A51RHN9B49,2024-04-26T18:11:18.902606569Z,01HWDS51T88MFYY39JWNV0CR82,2024-04-26T18:11:18.902606569Z,true,2024-04-26T18:11:29.126700847Z,91,2024-04-26T18:11:29.184412276Z,92,2024-04-26T18:11:29.102528702Z
01HWDSNHBBF8GWHE6F9VC2D58V,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:11:19.019996406Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:11:19.019996406Z,01HWDSCVXTQ3J4K83FS1J9ADPB,2024-04-26T18:11:19.019996406Z,01HWDSCX86DTV6Q6A51RHN9B49,2024-04-26T18:11:19.019996406Z,01HWDS5ZFMG1MMQAJJ0HP5N5MD,2024-04-26T18:11:19.019996406Z,true,2024-04-26T18:11:35.447158533Z,73,2024-04-26T18:11:35.363146023Z,75,2024-04-26T18:11:35.338593385Z
01HWDSNNTYF29BK0EPB6DBEV2D,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:11:23.614911121Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:11:23.614911121Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:11:23.614911121Z,01HWDSMJT34E31JKFDC81D435V,2024-04-26T18:11:23.614911121Z,01HWDSDJ1JR1EEWT24PC6A1RE9,2024-04-26T18:11:23.614911121Z,true,2024-04-26T18:11:43.324470717Z,0,2024-04-26T18:11:43.285785293Z,0,2024-04-26T18:11:43.246356988Z
01HWDSNNVYEJHJ4KGDD0M7917C,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:11:23.646720338Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:11:23.646720338Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:11:23.646720338Z,01HWDSMJT34E31JKFDC81D435V,2024-04-26T18:11:23.646720338Z,01HWDSEQZ5NXGD89X096JMQK42,2024-04-26T18:11:23.646720338Z,true,2024-04-26T18:11:46.430371716Z,61,2024-04-26T18:11:46.376090776Z,61,2024-04-26T18:11:46.405384985Z
01HWDSNNX4YMQ0RN38CHB1GDX8,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:11:23.684852771Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:11:23.684852771Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:11:23.684852771Z,01HWDSMJT34E31JKFDC81D435V,2024-04-26T18:11:23.684852771Z,01HWDSF425RSMXA0B73DGSE6Q0,2024-04-26T18:11:23.684852771Z,true,2024-04-26T18:11:52.54569385Z,26,2024-04-26T18:11:52.486223049Z,23,2024-04-26T18:11:52.515334168Z
01HWDSNNY7RZK9A2R8WV0E71YF,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:11:23.719964033Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:11:23.719964033Z,01HWDSMHA65PCQCNVBZGRWMMVS,2024-04-26T18:11:23.719964033Z,01HWDSMJT34E31JKFDC81D435V,2024-04-26T18:11:23.719964033Z,01HWDSF5KQQVX1D4KM2SQVEGEM,2024-04-26T18:11:23.719964033Z,true,2024-04-26T18:11:47.393847719Z,72,2024-04-26T18:11:47.346659547Z,76,2024-04-26T18:11:47.370407706Z
01HWDSP8VRMBDNS1NHWMK359D7,01HWDP4BAH2TXQVE2HB769ND71,2024-04-26T18:11:43.09617616Z,01HWDP4BATKCSJN2NZNE47HB8F,2024-04-26T18:11:43.09617616Z,01HWDSCW294AV3S3GKJ2Q33Z13,2024-04-26T18:11:43.09617616Z,01HWDSCXDS362C76D29PHSH9GK,2024-04-26T18:11:43.09617616Z,01HWDS0KRCA7KC9HEAT2XZ5V5V,2024-04-26T18:11:43.09617616Z,true,2024-04-26T18:12:05.409616449Z,89,2024-04-26T18:12:05.313891946Z,91,2024-04-26T18:12:05.234488186Z
