id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JGM85YB96MC714ZKF59AHYM7,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.753218078Z,true,2025-01-02T19:35:50.290395274Z,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.753218078Z,1,2025-01-02T19:34:19.753218078Z,0,2025-01-02T19:34:19.753218078Z,Round 1 / 8,2025-01-02T19:34:19.753218078Z,3,2025-01-02T19:34:19.984391268Z,true,2025-01-02T19:34:20.010206284Z,Chat,2025-01-02T19:34:19.753218078Z
01JGM85YBESDHPFSANQBT2X4CG,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.75881137Z,true,2025-01-02T19:42:15.676565187Z,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.75881137Z,8,2025-01-02T19:34:19.75881137Z,7,2025-01-02T19:34:19.75881137Z,Round 8 / 8,2025-01-02T19:34:19.75881137Z,2,2025-01-02T19:34:19.956145624Z,true,2025-01-02T19:41:21.925354317Z,Chat,2025-01-02T19:34:19.75881137Z
01JGM8G98J4E67TY64RJ637SFC,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.610517606Z,true,2025-01-02T19:43:26.07160351Z,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.610517606Z,3,2025-01-02T19:39:58.610517606Z,2,2025-01-02T19:39:58.610517606Z,Round 3 / 8,2025-01-02T19:39:58.610517606Z,2,2025-01-02T19:39:58.708262764Z,true,2025-01-02T19:42:25.897359847Z,Chat,2025-01-02T19:39:58.610517606Z
01JGM8G99A5YMVXZPFWNFSW5CD,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.634886778Z,true,2025-01-02T19:45:12.260670214Z,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.634886778Z,5,2025-01-02T19:39:58.634886778Z,4,2025-01-02T19:39:58.634886778Z,Round 5 / 8,2025-01-02T19:39:58.634886778Z,2,2025-01-02T19:39:58.704983255Z,true,2025-01-02T19:44:26.242148597Z,Chat,2025-01-02T19:39:58.634886778Z
01JGM8MZBFKBFQ5GZGAEZJJSCJ,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.303322495Z,true,2025-01-02T19:44:52.73424711Z,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.303322495Z,2,2025-01-02T19:42:32.303322495Z,1,2025-01-02T19:42:32.303322495Z,Round 2 / 8,2025-01-02T19:42:32.303322495Z,2,2025-01-02T19:42:32.363646003Z,true,2025-01-02T19:43:56.309622441Z,Chat,2025-01-02T19:42:32.303322495Z
01JGM8MZBJZ5N2DZCT0ZCMFRYN,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.306676898Z,true,2025-01-02T19:47:10.53339939Z,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.306676898Z,5,2025-01-02T19:42:32.306676898Z,4,2025-01-02T19:42:32.306676898Z,Round 5 / 8,2025-01-02T19:42:32.306676898Z,2,2025-01-02T19:42:32.371338825Z,true,2025-01-02T19:46:28.041918873Z,Chat,2025-01-02T19:42:32.306676898Z
01JGM7EDNF7K7Z1KXJWXPDC1AX,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.007176384Z,true,2025-01-02T19:28:47.83488941Z,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.007176384Z,8,2025-01-02T19:21:29.007176384Z,7,2025-01-02T19:21:29.007176384Z,Round 8 / 8,2025-01-02T19:21:29.007176384Z,2,2025-01-02T19:21:29.100572598Z,true,2025-01-02T19:27:55.564353784Z,Chat,2025-01-02T19:21:29.007176384Z
01JGM8110ENH2CTQERDZN2AZHR,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.638044828Z,false,2025-01-02T19:31:38.638044828Z,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.638044828Z,4,2025-01-02T19:31:38.638044828Z,3,2025-01-02T19:31:38.638044828Z,Round 4 / 8,2025-01-02T19:31:38.638044828Z,2,2025-01-02T19:31:38.715084865Z,false,2025-01-02T19:31:38.638044828Z,Chat,2025-01-02T19:31:38.638044828Z
01JGM8110B0ZASQRGCBJFWNC3M,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.635062811Z,false,2025-01-02T19:31:38.635062811Z,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.635062811Z,2,2025-01-02T19:31:38.635062811Z,1,2025-01-02T19:31:38.635062811Z,Round 2 / 8,2025-01-02T19:31:38.635062811Z,2,2025-01-02T19:31:38.748413026Z,false,2025-01-02T19:31:38.635062811Z,Chat,2025-01-02T19:31:38.635062811Z
01JGM8G9984FGD6ZBZJQ76J4DX,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.632860484Z,true,2025-01-02T19:46:12.403338044Z,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.632860484Z,6,2025-01-02T19:39:58.632860484Z,5,2025-01-02T19:39:58.632860484Z,Round 6 / 8,2025-01-02T19:39:58.632860484Z,2,2025-01-02T19:39:58.791925743Z,true,2025-01-02T19:45:12.271755153Z,Chat,2025-01-02T19:39:58.632860484Z
