id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JGPZ806SXQETS9B9ZE68Z09X,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:53.305856423Z,,,true,2025-01-03T20:55:53.313434613Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:53.305856423Z,created,2025-01-03T20:55:53.305856423Z
01JGQ0C7ETEFBZD4VJK84VZHCX,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:15:40.37892973Z,all games finished,2025-01-03T21:31:46.272848904Z,true,2025-01-03T21:15:40.390823492Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:15:40.37892973Z,ended,2025-01-03T21:31:46.272848904Z
01JGPZ7WEEFBZ6MQ1AWQZWRW3A,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:49.454887554Z,,,true,2025-01-03T20:55:49.467208788Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:49.454887554Z,created,2025-01-03T20:55:49.454887554Z
01JGPZ7YXPF841EYPYS9YK4408,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:51.990415584Z,,,true,2025-01-03T20:55:51.99927817Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:51.990415584Z,created,2025-01-03T20:55:51.990415584Z
01JGPZ7ZJH2H5CJ2BXMWABG08D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:52.657599552Z,,,true,2025-01-03T20:55:52.666996198Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:52.657599552Z,created,2025-01-03T20:55:52.657599552Z
01JGQ1EZF2XSQKAXAK9W79KH3M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:34:39.074668432Z,all games finished,2025-01-03T21:48:21.407069737Z,true,2025-01-03T21:34:39.08651671Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:34:39.074668432Z,ended,2025-01-03T21:48:21.407069737Z
01JGPZ7Y8ABAWPNW3V27YYGZ8S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:51.306059328Z,,,true,2025-01-03T20:55:51.316416725Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:51.306059328Z,created,2025-01-03T20:55:51.306059328Z
01JGQ0C5CN4BREC6NDVA1VT7RK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:15:38.261891654Z,all games finished,2025-01-03T21:34:33.441111027Z,true,2025-01-03T21:15:38.271847765Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:15:38.261891654Z,ended,2025-01-03T21:34:33.441111027Z
01JGQ0C849F94EV3HQD9RE40JS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:15:41.065760884Z,all games finished,2025-01-03T21:27:59.782978542Z,true,2025-01-03T21:15:41.075289773Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:15:41.065760884Z,ended,2025-01-03T21:27:59.782978542Z
01JGPZ7XMTZP8BFNPRTXNCQKTD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:50.682542398Z,,,true,2025-01-03T20:55:50.692686877Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:50.682542398Z,created,2025-01-03T20:55:50.682542398Z
01JGPZ80THTYQCTNQ6P898SND5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T20:55:53.937551831Z,,,true,2025-01-03T20:55:53.944952921Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:53.937551831Z,terminated,2025-01-03T21:06:12.74520614Z
01JGQ09HBX8MC4DGNHX3FZ8EDY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:14:12.221061202Z,all games finished,2025-01-03T21:26:06.218772757Z,true,2025-01-03T21:14:12.234021739Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:14:12.221061202Z,ended,2025-01-03T21:26:06.218772757Z
01JGQ1F3BN8EC002R2C6SDZHA8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T21:34:43.061955233Z,all games finished,2025-01-03T21:46:37.176279885Z,true,2025-01-03T21:34:43.081810092Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:34:43.061955233Z,ended,2025-01-03T21:46:37.176279885Z
01JGQ2RMD0YMBVJS067E6GXQ97,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-03T21:57:24.000909559Z,,,true,2025-01-03T21:57:24.025318252Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T21:57:24.000909559Z,created,2025-01-03T21:57:24.000909559Z
01JGPZ7DS26HBF8BHY8DZZHA96,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-03T20:55:34.434232359Z,all games finished,2025-01-03T21:16:11.160459427Z,true,2025-01-03T20:55:34.458355907Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-01-03T20:55:34.434232359Z,ended,2025-01-03T21:16:11.160459427Z
