id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW69F41V4J1BV6XZ37G49B7A,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:30.555522954Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:30.555522954Z,01HW699E9E26CQF6AWN8DEGSTQ,2024-04-23T20:13:30.555522954Z,01HW699F2RKG8C9MRPR0R6Q239,2024-04-23T20:13:30.555522954Z,01HW6918CHSA8X8H5M843097J8,2024-04-23T20:13:30.555522954Z,81,2024-04-23T20:13:38.4460942Z,72,2024-04-23T20:13:38.431732147Z,true,2024-04-23T20:13:38.48420795Z
01HW69F42SGS2AXCTVJY9G9SQC,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:30.585418559Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:30.585418559Z,01HW699E9E26CQF6AWN8DEGSTQ,2024-04-23T20:13:30.585418559Z,01HW699F2RKG8C9MRPR0R6Q239,2024-04-23T20:13:30.585418559Z,01HW691KBTM2ST9ZX7AP6N0EZW,2024-04-23T20:13:30.585418559Z,18,2024-04-23T20:13:37.68325045Z,96,2024-04-23T20:13:37.696848779Z,true,2024-04-23T20:13:37.738906543Z
01HW69F43K0XCFD1K3P29CAT4X,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:30.611809703Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:30.611809703Z,01HW699E9E26CQF6AWN8DEGSTQ,2024-04-23T20:13:30.611809703Z,01HW699F2RKG8C9MRPR0R6Q239,2024-04-23T20:13:30.611809703Z,01HW6952A8SXS7T5XXD9CS8CX5,2024-04-23T20:13:30.611809703Z,77,2024-04-23T20:13:35.948750289Z,78,2024-04-23T20:13:35.936845375Z,true,2024-04-23T20:13:35.975092172Z
01HW69FCNH1PXJGVV1CZMF0HK6,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:39.377787502Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:39.377787502Z,01HW699EA7THS84V43HJMNHHWE,2024-04-23T20:13:39.377787502Z,01HW699F450RNZFVAVJ5G5Y9H3,2024-04-23T20:13:39.377787502Z,01HW68ZJAT6F796WWZTENPC009,2024-04-23T20:13:39.377787502Z,70,2024-04-23T20:13:54.918193015Z,76,2024-04-23T20:13:54.903119988Z,true,2024-04-23T20:13:54.957550002Z
01HW69FCP6P9216CXCATB5JP1M,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:39.398187364Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:39.398187364Z,01HW699EA7THS84V43HJMNHHWE,2024-04-23T20:13:39.398187364Z,01HW699F450RNZFVAVJ5G5Y9H3,2024-04-23T20:13:39.398187364Z,01HW6918CHSA8X8H5M843097J8,2024-04-23T20:13:39.398187364Z,76,2024-04-23T20:13:47.320039379Z,59,2024-04-23T20:13:47.300599735Z,true,2024-04-23T20:13:47.357564627Z
01HW69FCQ05AJH09J10908Z6DS,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:39.424093768Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:39.424093768Z,01HW699EA7THS84V43HJMNHHWE,2024-04-23T20:13:39.424093768Z,01HW699F450RNZFVAVJ5G5Y9H3,2024-04-23T20:13:39.424093768Z,01HW691KBTM2ST9ZX7AP6N0EZW,2024-04-23T20:13:39.424093768Z,18,2024-04-23T20:13:45.165617591Z,87,2024-04-23T20:13:45.203322516Z,true,2024-04-23T20:13:45.191139078Z
01HW69FCQTEWY6Q1VM81R5VSXB,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:39.450213072Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:39.450213072Z,01HW699EA7THS84V43HJMNHHWE,2024-04-23T20:13:39.450213072Z,01HW699F450RNZFVAVJ5G5Y9H3,2024-04-23T20:13:39.450213072Z,01HW6952A8SXS7T5XXD9CS8CX5,2024-04-23T20:13:39.450213072Z,75,2024-04-23T20:13:52.048410627Z,82,2024-04-23T20:13:52.032704635Z,true,2024-04-23T20:13:52.07798866Z
01HW69FW6HGXV5APYYGR12ZD87,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:55.281973716Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:55.281973716Z,01HW699EAPP786JDWMHS2V8BAC,2024-04-23T20:13:55.281973716Z,01HW699F3RH6ZTKBM0XRRETKG0,2024-04-23T20:13:55.281973716Z,01HW68ZJAT6F796WWZTENPC009,2024-04-23T20:13:55.281973716Z,70,2024-04-23T20:14:11.31070565Z,100,2024-04-23T20:14:11.333856155Z,true,2024-04-23T20:14:11.441288466Z
01HW69FW769HMDVS2M32ZGHYFS,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:55.303021372Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:55.303021372Z,01HW699EAPP786JDWMHS2V8BAC,2024-04-23T20:13:55.303021372Z,01HW699F3RH6ZTKBM0XRRETKG0,2024-04-23T20:13:55.303021372Z,01HW6918CHSA8X8H5M843097J8,2024-04-23T20:13:55.303021372Z,32,2024-04-23T20:14:05.446096781Z,64,2024-04-23T20:14:05.415563398Z,true,2024-04-23T20:14:05.432286522Z
01HW69FW7ZJER6B9RYT6ZTXX5J,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:55.327539798Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:55.327539798Z,01HW699EAPP786JDWMHS2V8BAC,2024-04-23T20:13:55.327539798Z,01HW699F3RH6ZTKBM0XRRETKG0,2024-04-23T20:13:55.327539798Z,01HW691KBTM2ST9ZX7AP6N0EZW,2024-04-23T20:13:55.327539798Z,19,2024-04-23T20:14:00.591361198Z,74,2024-04-23T20:14:00.606117851Z,true,2024-04-23T20:14:00.65567749Z
01HW69FW8P96ZZ1N7BKNB8EN7F,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:13:55.350374368Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:13:55.350374368Z,01HW699EAPP786JDWMHS2V8BAC,2024-04-23T20:13:55.350374368Z,01HW699F3RH6ZTKBM0XRRETKG0,2024-04-23T20:13:55.350374368Z,01HW6952A8SXS7T5XXD9CS8CX5,2024-04-23T20:13:55.350374368Z,73,2024-04-23T20:14:02.071795206Z,80,2024-04-23T20:14:02.090112035Z,true,2024-04-23T20:14:02.107580766Z
01HW69GXAMD12Z2F7RW5JNW4VD,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:29.204192315Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:29.204192315Z,01HW69GVPFSJY5QKJQV2VNVS6B,2024-04-23T20:14:29.204192315Z,01HW69GW583JSEARKVEN2AKS26,2024-04-23T20:14:29.204192315Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:14:29.204192315Z,,,,,,
01HW69GXB7KF0PCJ7C7R4TR5FY,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:29.223170509Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:29.223170509Z,01HW69GVPFSJY5QKJQV2VNVS6B,2024-04-23T20:14:29.223170509Z,01HW69GW583JSEARKVEN2AKS26,2024-04-23T20:14:29.223170509Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:14:29.223170509Z,31,2024-04-23T20:14:52.574406379Z,48,2024-04-23T20:14:52.602151443Z,true,2024-04-23T20:14:52.732929819Z
01HW69GXBTWDGF9ZSK2KXJJP90,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:29.242293262Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:29.242293262Z,01HW69GVPFSJY5QKJQV2VNVS6B,2024-04-23T20:14:29.242293262Z,01HW69GW583JSEARKVEN2AKS26,2024-04-23T20:14:29.242293262Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:14:29.242293262Z,100,2024-04-23T20:14:50.754477866Z,62,2024-04-23T20:14:50.770645251Z,true,2024-04-23T20:14:50.908699288Z
01HW69GXCFQD2F2C6DHKM29G6S,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:29.263781216Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:29.263781216Z,01HW69GVPFSJY5QKJQV2VNVS6B,2024-04-23T20:14:29.263781216Z,01HW69GW583JSEARKVEN2AKS26,2024-04-23T20:14:29.263781216Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:14:29.263781216Z,71,2024-04-23T20:14:59.572848663Z,65,2024-04-23T20:14:59.584650492Z,true,2024-04-23T20:14:59.632544872Z
01HW69HV2PRPB8PGHN3JX1SKRM,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:59.670930775Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:59.670930775Z,01HW69GVR61N2K1JJ52QGG2PGK,2024-04-23T20:14:59.670930775Z,01HW69GW91JB5TBRXNS2TFPXY1,2024-04-23T20:14:59.670930775Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:14:59.670930775Z,,,,,,
01HW69HV3CE4KB4Z17C8R48B87,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:59.692874386Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:59.692874386Z,01HW69GVR61N2K1JJ52QGG2PGK,2024-04-23T20:14:59.692874386Z,01HW69GW91JB5TBRXNS2TFPXY1,2024-04-23T20:14:59.692874386Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:14:59.692874386Z,69,2024-04-23T20:15:20.929398118Z,54,2024-04-23T20:15:20.944499326Z,true,2024-04-23T20:15:20.901050138Z
01HW69HV46QN9KPV91JVK10ER0,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:59.718389986Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:59.718389986Z,01HW69GVR61N2K1JJ52QGG2PGK,2024-04-23T20:14:59.718389986Z,01HW69GW91JB5TBRXNS2TFPXY1,2024-04-23T20:14:59.718389986Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:14:59.718389986Z,100,2024-04-23T20:15:23.698275972Z,63,2024-04-23T20:15:23.731020795Z,true,2024-04-23T20:15:23.678661603Z
01HW69HV4TM9C2TT9FC29YESJC,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:59.738293814Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:59.738293814Z,01HW69GVR61N2K1JJ52QGG2PGK,2024-04-23T20:14:59.738293814Z,01HW69GW91JB5TBRXNS2TFPXY1,2024-04-23T20:14:59.738293814Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:14:59.738293814Z,28,2024-04-23T20:15:18.497839533Z,73,2024-04-23T20:15:18.513349294Z,true,2024-04-23T20:15:18.556481995Z
01HW69JRRVX2EEJV6VW88EC447,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:15:30.075567628Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:15:30.075567628Z,01HW69GVQD1849Z9A42GJAXZ9Q,2024-04-23T20:15:30.075567628Z,01HW69GW6X47X6Y2A9CW0RABET,2024-04-23T20:15:30.075567628Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:15:30.075567628Z,,,,,,
01HW69JRSH4YSZN9PBR6T90B6G,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:15:30.097477859Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:15:30.097477859Z,01HW69GVQD1849Z9A42GJAXZ9Q,2024-04-23T20:15:30.097477859Z,01HW69GW6X47X6Y2A9CW0RABET,2024-04-23T20:15:30.097477859Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:15:30.097477859Z,75,2024-04-23T20:15:58.107884769Z,63,2024-04-23T20:15:58.12182735Z,true,2024-04-23T20:15:58.171942759Z
01HW69JRT7CPTZWH74YCFG3QCD,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:15:30.11972377Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:15:30.11972377Z,01HW69GVQD1849Z9A42GJAXZ9Q,2024-04-23T20:15:30.11972377Z,01HW69GW6X47X6Y2A9CW0RABET,2024-04-23T20:15:30.11972377Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:15:30.11972377Z,41,2024-04-23T20:15:52.468104571Z,41,2024-04-23T20:15:52.449179122Z,true,2024-04-23T20:15:52.414176583Z
01HW69JRTZF8RJGZ8C39GWHK29,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:15:30.143694946Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:15:30.143694946Z,01HW69GVQD1849Z9A42GJAXZ9Q,2024-04-23T20:15:30.143694946Z,01HW69GW6X47X6Y2A9CW0RABET,2024-04-23T20:15:30.143694946Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:15:30.143694946Z,71,2024-04-23T20:15:43.197880563Z,74,2024-04-23T20:15:43.212907678Z,true,2024-04-23T20:15:43.253477303Z
01HW69KPF7MYKSGSNWBTPQ8TH4,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:00.487631222Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:00.487631222Z,01HW69GVPYGXCTN511W2MN71HW,2024-04-23T20:16:00.487631222Z,01HW69GW6F3CN5BEPYVVNM3D83,2024-04-23T20:16:00.487631222Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:16:00.487631222Z,,,,,,
01HW69KPFX2J9D7N1FCJE4X0GS,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:00.509991814Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:00.509991814Z,01HW69GVPYGXCTN511W2MN71HW,2024-04-23T20:16:00.509991814Z,01HW69GW6F3CN5BEPYVVNM3D83,2024-04-23T20:16:00.509991814Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:16:00.509991814Z,91,2024-04-23T20:16:15.711037761Z,63,2024-04-23T20:16:15.728720583Z,true,2024-04-23T20:16:15.781632851Z
01HW69KPGVK9J0TNRR6Z4Z6XC4,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:00.539150958Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:00.539150958Z,01HW69GVPYGXCTN511W2MN71HW,2024-04-23T20:16:00.539150958Z,01HW69GW6F3CN5BEPYVVNM3D83,2024-04-23T20:16:00.539150958Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:16:00.539150958Z,62,2024-04-23T20:16:16.150239663Z,52,2024-04-23T20:16:16.17155295Z,true,2024-04-23T20:16:16.094720871Z
01HW69KPHF1SACJ02Q5VAA6M69,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:00.559702027Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:00.559702027Z,01HW69GVPYGXCTN511W2MN71HW,2024-04-23T20:16:00.559702027Z,01HW69GW6F3CN5BEPYVVNM3D83,2024-04-23T20:16:00.559702027Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:16:00.559702027Z,44,2024-04-23T20:16:18.13444287Z,76,2024-04-23T20:16:18.157946735Z,true,2024-04-23T20:16:18.204329421Z
01HW69MM681PJ0ZD63BJ162HT9,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:30.920799242Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:30.920799242Z,01HW69GVQS1ZV96V1K9XA0ZJP4,2024-04-23T20:16:30.920799242Z,01HW69GW7P8VET68ZHZQ7B82QV,2024-04-23T20:16:30.920799242Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:16:30.920799242Z,,,,,,
01HW69MM6YXWHKT76VGWTXRY0E,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:30.942155164Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:30.942155164Z,01HW69GVQS1ZV96V1K9XA0ZJP4,2024-04-23T20:16:30.942155164Z,01HW69GW7P8VET68ZHZQ7B82QV,2024-04-23T20:16:30.942155164Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:16:30.942155164Z,68,2024-04-23T20:16:43.802586649Z,64,2024-04-23T20:16:43.789588906Z,true,2024-04-23T20:16:43.827000091Z
01HW69MM7JREYC912C44HP87VD,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:30.962688995Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:30.962688995Z,01HW69GVQS1ZV96V1K9XA0ZJP4,2024-04-23T20:16:30.962688995Z,01HW69GW7P8VET68ZHZQ7B82QV,2024-04-23T20:16:30.962688995Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:16:30.962688995Z,61,2024-04-23T20:16:48.110408218Z,50,2024-04-23T20:16:48.124787818Z,true,2024-04-23T20:16:48.094476375Z
01HW69MM89JX296KT6DHWZBHEP,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:16:30.985038807Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:16:30.985038807Z,01HW69GVQS1ZV96V1K9XA0ZJP4,2024-04-23T20:16:30.985038807Z,01HW69GW7P8VET68ZHZQ7B82QV,2024-04-23T20:16:30.985038807Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:16:30.985038807Z,,,,,,
01HW69NJ7RR3MT88EPNA236BC2,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:01.688951265Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:01.688951265Z,01HW69GVRJ8N3AJ9Y9TYB2RRYH,2024-04-23T20:17:01.688951265Z,01HW69GWAMCHEX8S76QHXSR8XF,2024-04-23T20:17:01.688951265Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:17:01.688951265Z,,,,,,
01HW69NJ9K3A5RAZR4ZE07406E,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:01.747654662Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:01.747654662Z,01HW69GVRJ8N3AJ9Y9TYB2RRYH,2024-04-23T20:17:01.747654662Z,01HW69GWAMCHEX8S76QHXSR8XF,2024-04-23T20:17:01.747654662Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:17:01.747654662Z,65,2024-04-23T20:17:10.279163547Z,73,2024-04-23T20:17:10.212593479Z,true,2024-04-23T20:17:10.351015519Z
01HW69NJB423FMFTW93R5M1E7V,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:01.796411715Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:01.796411715Z,01HW69GVRJ8N3AJ9Y9TYB2RRYH,2024-04-23T20:17:01.796411715Z,01HW69GWAMCHEX8S76QHXSR8XF,2024-04-23T20:17:01.796411715Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:17:01.796411715Z,56,2024-04-23T20:17:25.930708816Z,53,2024-04-23T20:17:25.910484289Z,true,2024-04-23T20:17:25.829711088Z
01HW69NJCDHTC7E630BTB3RN7V,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:01.837260611Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:01.837260611Z,01HW69GVRJ8N3AJ9Y9TYB2RRYH,2024-04-23T20:17:01.837260611Z,01HW69GWAMCHEX8S76QHXSR8XF,2024-04-23T20:17:01.837260611Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:17:01.837260611Z,44,2024-04-23T20:17:16.691789999Z,75,2024-04-23T20:17:16.761638043Z,true,2024-04-23T20:17:16.865979635Z
01HW69PGMX5S5J5EF5TWQNZ1G4,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:32.829362094Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:32.829362094Z,01HW69PB8ZMSQP1NYGB4Z184YR,2024-04-23T20:17:32.829362094Z,01HW69PDGSYY2K6A315C5WX5EY,2024-04-23T20:17:32.829362094Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:17:32.829362094Z,,,,,,
01HW69PGRZJPV1NCKGKCD3QSPR,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:32.95919146Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:32.95919146Z,01HW69PB8ZMSQP1NYGB4Z184YR,2024-04-23T20:17:32.95919146Z,01HW69PDGSYY2K6A315C5WX5EY,2024-04-23T20:17:32.95919146Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:17:32.95919146Z,52,2024-04-23T20:17:58.625068452Z,98,2024-04-23T20:17:58.641322277Z,true,2024-04-23T20:17:58.764889017Z
01HW69PGY4ASPN89QEVYA21QW8,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:33.124573156Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:33.124573156Z,01HW69PB8ZMSQP1NYGB4Z184YR,2024-04-23T20:17:33.124573156Z,01HW69PDGSYY2K6A315C5WX5EY,2024-04-23T20:17:33.124573156Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:17:33.124573156Z,66,2024-04-23T20:18:03.650865356Z,16,2024-04-23T20:18:03.666792774Z,true,2024-04-23T20:18:03.708607442Z
01HW69PH3NRK8J617BGHMH5RS6,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:33.301126478Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:33.301126478Z,01HW69PB8ZMSQP1NYGB4Z184YR,2024-04-23T20:17:33.301126478Z,01HW69PDGSYY2K6A315C5WX5EY,2024-04-23T20:17:33.301126478Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:17:33.301126478Z,87,2024-04-23T20:18:03.475334226Z,80,2024-04-23T20:18:03.410973294Z,true,2024-04-23T20:18:03.460668064Z
01HW69PHF94J24AX9WDRT98G7Q,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:33.673443034Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:33.673443034Z,01HW69GVSCT9F4F999D9A6K22F,2024-04-23T20:17:33.673443034Z,01HW69GWBXQS6TSRPH18X89AZ8,2024-04-23T20:17:33.673443034Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:17:33.673443034Z,,,,,,
01HW69PHJWDCH6BAPAXW7TNHJB,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:33.788480881Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:33.788480881Z,01HW69GVSCT9F4F999D9A6K22F,2024-04-23T20:17:33.788480881Z,01HW69GWBXQS6TSRPH18X89AZ8,2024-04-23T20:17:33.788480881Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:17:33.788480881Z,81,2024-04-23T20:17:42.687097208Z,75,2024-04-23T20:17:42.720798407Z,true,2024-04-23T20:17:42.780789506Z
01HW69PHNXGSA06695D94ASB5X,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:33.88593265Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:33.88593265Z,01HW69GVSCT9F4F999D9A6K22F,2024-04-23T20:17:33.88593265Z,01HW69GWBXQS6TSRPH18X89AZ8,2024-04-23T20:17:33.88593265Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:17:33.88593265Z,65,2024-04-23T20:17:49.796239246Z,50,2024-04-23T20:17:49.709858867Z,true,2024-04-23T20:17:49.614902459Z
01HW69PHRC07Z38F5154CH0PYK,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:17:33.964277822Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:17:33.964277822Z,01HW69GVSCT9F4F999D9A6K22F,2024-04-23T20:17:33.964277822Z,01HW69GWBXQS6TSRPH18X89AZ8,2024-04-23T20:17:33.964277822Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:17:33.964277822Z,57,2024-04-23T20:17:42.350366622Z,87,2024-04-23T20:17:42.307320516Z,true,2024-04-23T20:17:42.408502844Z
01HW69QF40BM9R6HM0G25ZVTST,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:04.032880673Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:04.032880673Z,01HW69PBB33JE8GBWQMTF2FY56,2024-04-23T20:18:04.032880673Z,01HW69PDKN0BW1176NKWZRJK6V,2024-04-23T20:18:04.032880673Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:18:04.032880673Z,,,,,,
01HW69QF57AAPTTX4VJZ85M3FS,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:04.071502187Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:04.071502187Z,01HW69PBB33JE8GBWQMTF2FY56,2024-04-23T20:18:04.071502187Z,01HW69PDKN0BW1176NKWZRJK6V,2024-04-23T20:18:04.071502187Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:18:04.071502187Z,50,2024-04-23T20:18:26.737936027Z,97,2024-04-23T20:18:26.722908609Z,true,2024-04-23T20:18:26.765005379Z
01HW69QF5Y3XEN18WYXB5C5FD1,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:04.094097557Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:04.094097557Z,01HW69PBB33JE8GBWQMTF2FY56,2024-04-23T20:18:04.094097557Z,01HW69PDKN0BW1176NKWZRJK6V,2024-04-23T20:18:04.094097557Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:18:04.094097557Z,58,2024-04-23T20:18:14.999157859Z,34,2024-04-23T20:18:14.979850843Z,true,2024-04-23T20:18:15.040259582Z
01HW69QF6QZK1Y1NRJMJZAE8RN,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:04.119558651Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:04.119558651Z,01HW69PBB33JE8GBWQMTF2FY56,2024-04-23T20:18:04.119558651Z,01HW69PDKN0BW1176NKWZRJK6V,2024-04-23T20:18:04.119558651Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:18:04.119558651Z,,,,,,
01HW69QFJMC4A4WYQZWPCW5W8F,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:04.500114217Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:04.500114217Z,01HW69GVSZZ1T5XZVANVNRPTA5,2024-04-23T20:18:04.500114217Z,01HW69GWCPV88FH6D6X6NNHFF9,2024-04-23T20:18:04.500114217Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:18:04.500114217Z,,,,,,
