id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JHV5WB0CVXXWPDR15ER7X50W,01JHV57NQJ604KR99FW78YYC5P,2025-01-17T22:24:30.732755399Z,true,2025-01-17T22:26:51.55617819Z,01JHV57NQW2C25054EM8FXPG3N,2025-01-17T22:24:30.732755399Z,4,2025-01-17T22:24:30.732755399Z,3,2025-01-17T22:24:30.732755399Z,Round 4 / 8,2025-01-17T22:24:30.732755399Z,1,2025-01-17T22:24:30.76309329Z,true,2025-01-17T22:26:23.207550423Z,Chat,2025-01-17T22:24:30.732755399Z
01JHV5WB0DD63R4RZHB4ATYYY7,01JHV57NQJ604KR99FW78YYC5P,2025-01-17T22:24:30.733172241Z,true,2025-01-17T22:27:45.497665322Z,01JHV57NQW2C25054EM8FXPG3N,2025-01-17T22:24:30.733172241Z,6,2025-01-17T22:24:30.733172241Z,5,2025-01-17T22:24:30.733172241Z,Round 6 / 8,2025-01-17T22:24:30.733172241Z,1,2025-01-17T22:24:30.774730505Z,true,2025-01-17T22:27:21.616840976Z,Chat,2025-01-17T22:24:30.733172241Z
01JHV629AY1CEZHJ22X7DKA03R,01JHV50F6QX66CCB0HTPJT4HC6,2025-01-17T22:27:45.630659798Z,true,2025-01-17T22:30:16.110536625Z,01JHV50F71T4Z7S4BGZBP8WG1E,2025-01-17T22:27:45.630659798Z,4,2025-01-17T22:27:45.630659798Z,3,2025-01-17T22:27:45.630659798Z,Round 4 / 8,2025-01-17T22:27:45.630659798Z,1,2025-01-17T22:27:45.660209192Z,true,2025-01-17T22:29:46.062204722Z,Chat,2025-01-17T22:27:45.630659798Z
01JHV6PPR2QQQ0N0Z2FVJ4FATR,01JHV69VE2MZBSS2WPDC24SC99,2025-01-17T22:38:54.722933322Z,true,2025-01-17T22:40:34.444195952Z,01JHV69VEDAAXJYYZSSJQD86ZX,2025-01-17T22:38:54.722933322Z,3,2025-01-17T22:38:54.722933322Z,2,2025-01-17T22:38:54.722933322Z,Round 3 / 8,2025-01-17T22:38:54.722933322Z,1,2025-01-17T22:38:54.754908129Z,true,2025-01-17T22:40:13.222289081Z,Chat,2025-01-17T22:38:54.722933322Z
01JHV5QW423M55N4612YM7EQ2T,01JHV50FPJZ7ERW5C47WHC0622,2025-01-17T22:22:04.418029311Z,true,2025-01-17T22:24:23.778891792Z,01JHV50FPVFR8Z1QHNZWY5QBZT,2025-01-17T22:22:04.418029311Z,5,2025-01-17T22:22:04.418029311Z,4,2025-01-17T22:22:04.418029311Z,Round 5 / 8,2025-01-17T22:22:04.418029311Z,1,2025-01-17T22:22:04.467533785Z,true,2025-01-17T22:24:01.457171509Z,Chat,2025-01-17T22:22:04.418029311Z
01JHV5WB0GNC0QHG0TTRMTTHGY,01JHV57NQJ604KR99FW78YYC5P,2025-01-17T22:24:30.736029854Z,true,2025-01-17T22:28:15.802731032Z,01JHV57NQW2C25054EM8FXPG3N,2025-01-17T22:24:30.736029854Z,8,2025-01-17T22:24:30.736029854Z,7,2025-01-17T22:24:30.736029854Z,Round 8 / 8,2025-01-17T22:24:30.736029854Z,1,2025-01-17T22:24:30.788579242Z,true,2025-01-17T22:27:56.678867022Z,Chat,2025-01-17T22:24:30.736029854Z
01JHV629ASHAHSKVKRB4BJX0XY,01JHV50F6QX66CCB0HTPJT4HC6,2025-01-17T22:27:45.625250346Z,true,2025-01-17T22:28:45.936421732Z,01JHV50F71T4Z7S4BGZBP8WG1E,2025-01-17T22:27:45.625250346Z,1,2025-01-17T22:27:45.625250346Z,0,2025-01-17T22:27:45.625250346Z,Round 1 / 8,2025-01-17T22:27:45.625250346Z,2,2025-01-17T22:27:45.641679902Z,true,2025-01-17T22:27:45.758442451Z,Chat,2025-01-17T22:27:45.625250346Z
01JHV5WB0BKAWXSCGGDAMRZKZR,01JHV57NQJ604KR99FW78YYC5P,2025-01-17T22:24:30.731352342Z,true,2025-01-17T22:26:01.103662394Z,01JHV57NQW2C25054EM8FXPG3N,2025-01-17T22:24:30.731352342Z,2,2025-01-17T22:24:30.731352342Z,1,2025-01-17T22:24:30.731352342Z,Round 2 / 8,2025-01-17T22:24:30.731352342Z,1,2025-01-17T22:24:30.750429627Z,true,2025-01-17T22:25:31.052984996Z,Chat,2025-01-17T22:24:30.731352342Z
01JHV629AZR8TRKPNW2RG0HHZS,01JHV50F6QX66CCB0HTPJT4HC6,2025-01-17T22:27:45.631904941Z,true,2025-01-17T22:31:14.818084274Z,01JHV50F71T4Z7S4BGZBP8WG1E,2025-01-17T22:27:45.631904941Z,6,2025-01-17T22:27:45.631904941Z,5,2025-01-17T22:27:45.631904941Z,Round 6 / 8,2025-01-17T22:27:45.631904941Z,1,2025-01-17T22:27:45.671014138Z,true,2025-01-17T22:30:44.764532677Z,Chat,2025-01-17T22:27:45.631904941Z
01JHV6PPR5DV40R8RWW4BZZDZH,01JHV69VE2MZBSS2WPDC24SC99,2025-01-17T22:38:54.725264831Z,true,2025-01-17T22:42:25.01539067Z,01JHV69VEDAAXJYYZSSJQD86ZX,2025-01-17T22:38:54.725264831Z,7,2025-01-17T22:38:54.725264831Z,6,2025-01-17T22:38:54.725264831Z,Round 7 / 8,2025-01-17T22:38:54.725264831Z,1,2025-01-17T22:38:54.77953069Z,true,2025-01-17T22:41:56.444293137Z,Chat,2025-01-17T22:38:54.725264831Z
