id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHBFAABQS8HGQ62YJG50ENJ3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:35.095380783Z,all games finished,2025-01-11T20:49:07.628702894Z,true,2025-01-11T20:01:35.104588984Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:35.095380783Z,ended,2025-01-11T20:49:07.628702894Z
01JHBFACCWAVV2HYBF8RAJT2PP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:37.180900698Z,,,true,2025-01-11T20:01:37.188961296Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:37.180900698Z,terminated,2025-01-11T20:36:45.169257763Z
01JHBFAEM0S7XTBZ0Q6FVT1RPC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:39.456875774Z,all games finished,2025-01-11T20:34:29.275288647Z,true,2025-01-11T20:01:39.464497977Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:39.456875774Z,ended,2025-01-11T20:34:29.275288647Z
01JHBFAGXN30WV5D270Z21CVXB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:41.8134278Z,all games finished,2025-01-11T20:31:19.707357966Z,true,2025-01-11T20:01:41.821926104Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:41.8134278Z,ended,2025-01-11T20:31:19.707357966Z
01JHBJNBH5HWA5WYV3E5P9AFV7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:02.469349655Z,all games finished,2025-01-11T21:51:31.845014643Z,true,2025-01-11T21:00:02.493743591Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:02.469349655Z,ended,2025-01-11T21:51:31.845014643Z
01JHBFACYDH5N0FJ1CP17V5JDA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:37.741625141Z,all games finished,2025-01-11T20:39:31.561992189Z,true,2025-01-11T20:01:37.749380762Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:37.741625141Z,ended,2025-01-11T20:39:31.561992189Z
01JHBFAFNGABME0DKD42ZV0HGS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:40.528786345Z,all games finished,2025-01-11T20:31:55.473832273Z,true,2025-01-11T20:01:40.535878271Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:40.528786345Z,ended,2025-01-11T20:31:55.473832273Z
01JHBHFR76JHNAE88PBH8ETZ4Q,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:39:30.27872778Z,all games finished,2025-01-11T20:50:57.419091026Z,true,2025-01-11T20:39:30.30447119Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:39:30.27872778Z,ended,2025-01-11T20:50:57.419091026Z
01JHBJNA6Y9NW7ZK1CRNRQ53HE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:01.118848985Z,all games finished,2025-01-11T21:54:42.917019488Z,true,2025-01-11T21:00:01.151042354Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:01.118848985Z,ended,2025-01-11T21:54:42.917019488Z
01JHBF9TTHSH4GBWGY34VKKF55,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:19.185569543Z,,,true,2025-01-11T20:01:19.203888722Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:19.185569543Z,terminated,2025-01-11T20:57:37.180815004Z
01JHBFAHSXB0AY3WV741BQBQ6Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:42.717829802Z,all games finished,2025-01-11T20:21:28.131175331Z,true,2025-01-11T20:01:42.725421682Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:42.717829802Z,ended,2025-01-11T20:21:28.131175331Z
01JHBGTY687S2JP02C4KQVVVFM,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T20:28:08.264895193Z,all games finished,2025-01-11T22:03:57.877882808Z,true,2025-01-11T20:28:08.280212486Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:28:08.264895193Z,ended,2025-01-11T22:03:57.877882808Z
01JHBJND1E3C70NWYS1RVBZ77W,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:04.014696152Z,all games finished,2025-01-11T21:41:38.880009929Z,true,2025-01-11T21:00:04.039663619Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:04.014696152Z,ended,2025-01-11T21:41:38.880009929Z
01JHBJNES2B0WGDV0H3PM27N2K,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:05.794517031Z,all games finished,2025-01-11T21:33:50.069603246Z,true,2025-01-11T21:00:05.827898009Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:05.794517031Z,ended,2025-01-11T21:33:50.069603246Z
01JHBJNGJAQCFKWPVXS4H828EE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:07.626517242Z,all games finished,2025-01-11T21:27:39.275938771Z,true,2025-01-11T21:00:07.653086941Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:07.626517242Z,ended,2025-01-11T21:27:39.275938771Z
01JHBJNH5GGFHVGJXMBMD6D389,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:08.240925882Z,all games finished,2025-01-11T21:26:44.762356491Z,true,2025-01-11T21:00:08.27952126Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:08.240925882Z,ended,2025-01-11T21:26:44.762356491Z
01JHBFAE2WYMD2FZ3QZFAQ03DY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:38.908664633Z,all games finished,2025-01-11T20:34:22.87980947Z,true,2025-01-11T20:01:38.91555018Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:38.908664633Z,ended,2025-01-11T20:34:22.87980947Z
01JHBFAG3TE026EWZBP039MZG2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:40.986725663Z,all games finished,2025-01-11T20:29:45.184281373Z,true,2025-01-11T20:01:40.994075894Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:40.986725663Z,ended,2025-01-11T20:29:45.184281373Z
01JHBFAGH59C8WZ0FG8AWW2QKF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:41.413204463Z,all games finished,2025-01-11T20:25:40.074216098Z,true,2025-01-11T20:01:41.420527734Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:41.413204463Z,ended,2025-01-11T20:25:40.074216098Z
01JHBFAHCEGR0HDSXN3EDJN8PZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:42.286363605Z,all games finished,2025-01-11T20:23:49.539119122Z,true,2025-01-11T20:01:42.293553795Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:42.286363605Z,ended,2025-01-11T20:23:49.539119122Z
01JHBFAJ4PJBNNAD4GB7D7MYV0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:43.062698302Z,all games finished,2025-01-11T20:17:11.132032469Z,true,2025-01-11T20:01:43.070752563Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:43.062698302Z,ended,2025-01-11T20:17:11.132032469Z
01JHBJNDNX3Y3ST9SD46C8H62M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:04.669453461Z,all games finished,2025-01-11T21:38:34.238116701Z,true,2025-01-11T21:00:04.707061301Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:04.669453461Z,ended,2025-01-11T21:38:34.238116701Z
01JHBJNE7QWAA2EV2VFAGMZ0QA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:05.239379051Z,all games finished,2025-01-11T21:36:19.066204831Z,true,2025-01-11T21:00:05.266319867Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:05.239379051Z,ended,2025-01-11T21:36:19.066204831Z
01JHBJNHQ7R7ER6M0APJEVS5F8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:08.807964196Z,all games finished,2025-01-11T21:27:46.786271296Z,true,2025-01-11T21:00:08.836154638Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:08.807964196Z,ended,2025-01-11T21:27:46.786271296Z
01JHBJNKEXYNPB8VFECRNQ5Q2F,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:10.589972195Z,,,true,2025-01-11T21:00:10.63033852Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:10.589972195Z,terminated,2025-01-11T21:17:25.719454865Z
01JHBFABV63ZJR6HEB4QR9T5H7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SR_interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}},""count"":1}]}}",2025-01-11T20:01:36.614048177Z,all games finished,2025-01-11T20:45:04.496873069Z,true,2025-01-11T20:01:36.623442223Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T20:01:36.614048177Z,ended,2025-01-11T20:45:04.496873069Z
01JHBJNCBXTS4SFRPYXYNQZR28,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:03.325650318Z,,,true,2025-01-11T21:00:03.35245357Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:03.325650318Z,terminated,2025-01-11T21:44:11.291184986Z
01JHBJNJW7ZRC2KXMV0FWFK98G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:09.991345795Z,all games finished,2025-01-11T21:19:22.171232654Z,true,2025-01-11T21:00:10.023908899Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:09.991345795Z,ended,2025-01-11T21:19:22.171232654Z
01JHBJNN470T33W8SEJHGWDQ0C,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2025-01-11T21:00:12.295777101Z,,,true,2025-01-11T21:00:12.340287318Z,"{""name"":""this"",""kind"":""shared"",""duration"":900000000000,""strategy"":""fail""}",2025-01-11T21:00:12.295777101Z,terminated,2025-01-11T21:07:14.817195989Z
