id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JHBKHNK7RTXD217EWV7JHZDR,01JHBJNJW7ZRC2KXMV0FWFK98G,2025-01-11T21:15:30.279193921Z,30,2025-01-11T21:15:30.279193921Z,true,2025-01-11T21:18:44.689394421Z,,,01JHBJNJXHS16RQTD9RPE678GA,2025-01-11T21:15:30.279193921Z,0,2025-01-11T21:15:30.279193921Z,true,2025-01-11T21:18:20.696160432Z,observe,2025-01-11T21:15:30.279193921Z,01JHBKHNFRSQZJ8DP61TFNDB14,2025-01-11T21:15:30.279193921Z,true,2025-01-11T21:18:20.657803479Z,true,2025-01-11T21:18:20.715915241Z,,,01JHBKHNK4EMVC3W6DWT7G3VTT,2025-01-11T21:15:30.279193921Z
01JHBK9PZSTMP5RZ8M086MSFVT,01JHBJNM1QYTD8BKCA6DQ3XQAY,2025-01-11T21:11:09.561789426Z,30,2025-01-11T21:11:09.561789426Z,true,2025-01-11T21:15:58.799908152Z,,,01JHBJNM2Z81X5RA34SGWAXE17,2025-01-11T21:11:09.561789426Z,0,2025-01-11T21:11:09.561789426Z,true,2025-01-11T21:15:31.445376835Z,observe,2025-01-11T21:11:09.561789426Z,01JHBK9PSF29TEQRXADNNQ5A80,2025-01-11T21:11:09.561789426Z,true,2025-01-11T21:15:31.408542853Z,true,2025-01-11T21:15:31.465046227Z,,,01JHBK9PZRHEMFX4Z6NT46XG6E,2025-01-11T21:11:09.561789426Z
01JHBMBDNX6BKXMX92J6DX580S,01JHBJNES2B0WGDV0H3PM27N2K,2025-01-11T21:29:34.141759965Z,30,2025-01-11T21:29:34.141759965Z,true,2025-01-11T21:33:25.980540734Z,,,01JHBJNESWPG6JGJ5Z1R6JMZJZ,2025-01-11T21:29:34.141759965Z,0,2025-01-11T21:29:34.141759965Z,true,2025-01-11T21:33:04.983073767Z,observe,2025-01-11T21:29:34.141759965Z,01JHBMBDGNTEVR13Q7XSZE97NZ,2025-01-11T21:29:34.141759965Z,true,2025-01-11T21:33:04.927287799Z,true,2025-01-11T21:33:05.009245631Z,,,01JHBMBDNV6NFD7KJASVHTER6K,2025-01-11T21:29:34.141759965Z
01JHBFS67EPB7GFH708EMBPD46,01JHBFAJ4PJBNNAD4GB7D7MYV0,2025-01-11T20:09:42.382083062Z,30,2025-01-11T20:09:42.382083062Z,true,2025-01-11T20:16:25.22563961Z,,,01JHBFAJ4Y01AFAN65Y7AZV68E,2025-01-11T20:09:42.382083062Z,1,2025-01-11T20:09:42.382083062Z,true,2025-01-11T20:15:59.168715012Z,observe,2025-01-11T20:09:42.382083062Z,01JHBFS64V0YA4FD0J4VW48JZD,2025-01-11T20:09:42.382083062Z,true,2025-01-11T20:15:59.152608484Z,true,2025-01-11T20:15:59.177085771Z,,,01JHBFS67C8HZG8PAEXCDYRE5N,2025-01-11T20:09:42.382083062Z
01JHBGW3F27KAK1F9ZK4GV6JX8,01JHBFADHQQN5VS6RX38VMZ3N3,2025-01-11T20:28:46.434300797Z,30,2025-01-11T20:28:46.434300797Z,true,2025-01-11T20:35:19.658701961Z,,,01JHBFADHY69D5J6H6M9B5JNND,2025-01-11T20:28:46.434300797Z,0,2025-01-11T20:28:46.434300797Z,true,2025-01-11T20:34:49.633944171Z,send,2025-01-11T20:28:46.434300797Z,01JHBGW3B4Z5NW4SQS35G1PS2H,2025-01-11T20:28:46.434300797Z,true,2025-01-11T20:34:49.597334977Z,true,2025-01-11T20:34:49.646770965Z,,,01JHBGW3EYRQD46SGAH229ACRR,2025-01-11T20:28:46.434300797Z
01JHBHCYQDWF22XPY0HGAJWWWK,01JHBFABV63ZJR6HEB4QR9T5H7,2025-01-11T20:37:58.637499691Z,30,2025-01-11T20:37:58.637499691Z,true,2025-01-11T20:38:29.77376469Z,,,01JHBFABVEVMHCTZ7BVSRFGMX2,2025-01-11T20:37:58.637499691Z,0,2025-01-11T20:37:58.637499691Z,true,2025-01-11T20:37:59.756961668Z,looking at your yard,2025-01-11T20:37:58.637499691Z,01JHBHCYNWCANXKN54N8C72YF2,2025-01-11T20:37:58.637499691Z,true,2025-01-11T20:37:59.723295992Z,true,2025-01-11T20:37:59.771135254Z,,,01JHBHCYQ67MRGFQAEYWGM5VAF,2025-01-11T20:37:58.637499691Z
01JHBHJPNWBBWKAPNTPEYNEFX8,01JHBFAABQS8HGQ62YJG50ENJ3,2025-01-11T20:41:07.004457331Z,30,2025-01-11T20:41:07.004457331Z,true,2025-01-11T20:42:38.037387494Z,,,01JHBFAABZ9YSTVZJP6918FH5Y,2025-01-11T20:41:07.004457331Z,2,2025-01-11T20:41:07.004457331Z,true,2025-01-11T20:42:08.385998776Z,observe,2025-01-11T20:41:07.004457331Z,01JHBHJPKGKXZMX7F2VMT1HX99,2025-01-11T20:41:07.004457331Z,true,2025-01-11T20:42:08.348088034Z,true,2025-01-11T20:42:08.407137612Z,,,01JHBHJPNGKJG552FHW05DFTN5,2025-01-11T20:41:07.004457331Z
01JHBFS65HE4TFA9ZHCN5XP3RA,01JHBFAJ4PJBNNAD4GB7D7MYV0,2025-01-11T20:09:42.321525942Z,30,2025-01-11T20:09:42.321525942Z,true,2025-01-11T20:11:08.435216276Z,,,01JHBFAJ4Y01AFAN65Y7AZV68E,2025-01-11T20:09:42.321525942Z,2,2025-01-11T20:09:42.321525942Z,true,2025-01-11T20:10:42.839797471Z,observe,2025-01-11T20:09:42.321525942Z,01JHBFS64M0WPS0SS4032ES37K,2025-01-11T20:09:42.321525942Z,true,2025-01-11T20:10:42.825167106Z,true,2025-01-11T20:10:42.845878939Z,,,01JHBFS65EXPGAHA59DFA7DNA7,2025-01-11T20:09:42.321525942Z
01JHBG0B66Y40HAM0DCYCJXWCM,01JHBFAHSXB0AY3WV741BQBQ6Z,2025-01-11T20:13:36.838579298Z,30,2025-01-11T20:13:36.838579298Z,true,2025-01-11T20:19:20.833551735Z,,,01JHBFAHT4E4JQS72P1MRXDCYE,2025-01-11T20:13:36.838579298Z,0,2025-01-11T20:13:36.838579298Z,true,2025-01-11T20:18:50.813271426Z,send,2025-01-11T20:13:36.838579298Z,01JHBG0B3RABBTS4EWZFBBM638,2025-01-11T20:13:36.838579298Z,true,2025-01-11T20:18:50.795312625Z,true,2025-01-11T20:18:50.827679918Z,,,01JHBG0B62TEEJCF2JMT9Q6R7P,2025-01-11T20:13:36.838579298Z
01JHBGK4HGQYEGEJXFZR331P9G,01JHBFAFNGABME0DKD42ZV0HGS,2025-01-11T20:23:52.624229322Z,30,2025-01-11T20:23:52.624229322Z,true,2025-01-11T20:31:55.427957747Z,,,01JHBFAFNQ0QM35M6SA5NW2CCM,2025-01-11T20:23:52.624229322Z,1,2025-01-11T20:23:52.624229322Z,true,2025-01-11T20:31:34.328281386Z,observe,2025-01-11T20:23:52.624229322Z,01JHBGK4DMQZTJSQNR046TCA2H,2025-01-11T20:23:52.624229322Z,true,2025-01-11T20:31:34.298653685Z,true,2025-01-11T20:31:34.340788784Z,,,01JHBGK4HC5375S661BSXR6A0B,2025-01-11T20:23:52.624229322Z
01JHBP27BGXR4PPJ1N0KEES943,01JHBGTY687S2JP02C4KQVVVFM,2025-01-11T21:59:29.90447863Z,30,2025-01-11T21:59:29.90447863Z,true,2025-01-11T22:02:33.465019918Z,,,01JHBGTY6T84ZTT2VP1EXC9EPZ,2025-01-11T21:59:29.90447863Z,0,2025-01-11T21:59:29.90447863Z,true,2025-01-11T22:02:03.418464466Z,observe,2025-01-11T21:59:29.90447863Z,01JHBP274N0MFXC3FDCMY2KSXG,2025-01-11T21:59:29.90447863Z,true,2025-01-11T22:02:03.329324137Z,true,2025-01-11T22:02:03.461740842Z,,,01JHBP27BEX8VDPNYBFW49QEK7,2025-01-11T21:59:29.90447863Z
01JHBHQJR8FP68PRFBSPCQNJ1J,01JHBHFR76JHNAE88PBH8ETZ4Q,2025-01-11T20:43:46.824273221Z,30,2025-01-11T20:43:46.824273221Z,true,2025-01-11T20:47:45.056913029Z,,,01JHBHFR7VQJ3M9P43RPEWBZ68,2025-01-11T20:43:46.824273221Z,1,2025-01-11T20:43:46.824273221Z,true,2025-01-11T20:47:25.951477328Z,observe,2025-01-11T20:43:46.824273221Z,01JHBHQJK7TSG1J7ZHR2JRXZFV,2025-01-11T20:43:46.824273221Z,true,2025-01-11T20:47:25.907016932Z,true,2025-01-11T20:47:25.972499622Z,,,01JHBHQJR1C92RFEZQR579KKED,2025-01-11T20:43:46.824273221Z
01JHBKHNGDFFQQKZJRZJ6Y4FZN,01JHBJNJW7ZRC2KXMV0FWFK98G,2025-01-11T21:15:30.189311414Z,30,2025-01-11T21:15:30.189311414Z,true,2025-01-11T21:16:31.126877125Z,,,01JHBJNJXHS16RQTD9RPE678GA,2025-01-11T21:15:30.189311414Z,1,2025-01-11T21:15:30.189311414Z,true,2025-01-11T21:16:01.105765676Z,observe,2025-01-11T21:15:30.189311414Z,01JHBKHNEMP9Z5MYFR4ZN210E1,2025-01-11T21:15:30.189311414Z,true,2025-01-11T21:16:01.066264514Z,true,2025-01-11T21:16:01.124335215Z,,,01JHBKHNG5EC8NBCDSD6TZSRC4,2025-01-11T21:15:30.189311414Z
01JHBG0B67SBA54AXNBDBVR7GK,01JHBFAHSXB0AY3WV741BQBQ6Z,2025-01-11T20:13:36.839142388Z,30,2025-01-11T20:13:36.839142388Z,true,2025-01-11T20:19:50.875485956Z,,,01JHBFAHT4E4JQS72P1MRXDCYE,2025-01-11T20:13:36.839142388Z,1,2025-01-11T20:13:36.839142388Z,true,2025-01-11T20:19:20.861483372Z,observe,2025-01-11T20:13:36.839142388Z,01JHBG0B3RABBTS4EWZFBBM638,2025-01-11T20:13:36.839142388Z,true,2025-01-11T20:19:20.841644543Z,true,2025-01-11T20:19:20.868069305Z,,,01JHBG0B64QYMYVZ9H7VXZKMS0,2025-01-11T20:13:36.839142388Z
01JHBGW3F4KKBAEBW9D9NKP2V3,01JHBFADHQQN5VS6RX38VMZ3N3,2025-01-11T20:28:46.436239134Z,30,2025-01-11T20:28:46.436239134Z,true,2025-01-11T20:35:49.743539046Z,,,01JHBFADHY69D5J6H6M9B5JNND,2025-01-11T20:28:46.436239134Z,1,2025-01-11T20:28:46.436239134Z,true,2025-01-11T20:35:19.71648545Z,observe,2025-01-11T20:28:46.436239134Z,01JHBGW3B4Z5NW4SQS35G1PS2H,2025-01-11T20:28:46.436239134Z,true,2025-01-11T20:35:19.681175229Z,true,2025-01-11T20:35:19.733600208Z,,,01JHBGW3F0GXR73A50QD7X72PE,2025-01-11T20:28:46.436239134Z
01JHBHJPNQT3Z68SJCE72QKTF3,01JHBFAABQS8HGQ62YJG50ENJ3,2025-01-11T20:41:06.999442993Z,30,2025-01-11T20:41:06.999442993Z,true,2025-01-11T20:42:08.318760388Z,,,01JHBFAABZ9YSTVZJP6918FH5Y,2025-01-11T20:41:06.999442993Z,1,2025-01-11T20:41:06.999442993Z,true,2025-01-11T20:41:38.291635784Z,send,2025-01-11T20:41:06.999442993Z,01JHBHJPKGKXZMX7F2VMT1HX99,2025-01-11T20:41:06.999442993Z,true,2025-01-11T20:41:38.249975367Z,true,2025-01-11T20:41:38.30840156Z,,,01JHBHJPNEHRZWVF3FAB6ETBG0,2025-01-11T20:41:06.999442993Z
01JHBKHNHNRT9G038QSQ1QQF1K,01JHBJNJW7ZRC2KXMV0FWFK98G,2025-01-11T21:15:30.229487206Z,30,2025-01-11T21:15:30.229487206Z,true,2025-01-11T21:17:31.473330916Z,,,01JHBJNJXHS16RQTD9RPE678GA,2025-01-11T21:15:30.229487206Z,0,2025-01-11T21:15:30.229487206Z,true,2025-01-11T21:17:01.447254364Z,observe,2025-01-11T21:15:30.229487206Z,01JHBKHNFXXVPR0FP7BDYAAAPW,2025-01-11T21:15:30.229487206Z,true,2025-01-11T21:17:01.405403015Z,true,2025-01-11T21:17:01.468424957Z,,,01JHBKHNHKNZDJN6MHJYW3JHWW,2025-01-11T21:15:30.229487206Z
01JHBGRFA29PR7QA0R0T68AZE7,01JHBFAEM0S7XTBZ0Q6FVT1RPC,2025-01-11T20:26:47.490394315Z,30,2025-01-11T20:26:47.490394315Z,true,2025-01-11T20:28:17.904627576Z,,,01JHBFAEM84EDFSTJVZSWGAKRJ,2025-01-11T20:26:47.490394315Z,2,2025-01-11T20:26:47.490394315Z,true,2025-01-11T20:27:47.886756255Z,observe,2025-01-11T20:26:47.490394315Z,01JHBGRF8AZ7BZSE3V5ENE6568,2025-01-11T20:26:47.490394315Z,true,2025-01-11T20:27:47.86735553Z,true,2025-01-11T20:27:47.898171879Z,,,01JHBGRF9SWGJNSAAV5EDAZ2Z1,2025-01-11T20:26:47.490394315Z
01JHBHQJWG6X8MFNS2MMH66KD7,01JHBHFR76JHNAE88PBH8ETZ4Q,2025-01-11T20:43:46.960061119Z,30,2025-01-11T20:43:46.960061119Z,true,2025-01-11T20:50:57.325225921Z,,,01JHBHFR7VQJ3M9P43RPEWBZ68,2025-01-11T20:43:46.960061119Z,1,2025-01-11T20:43:46.960061119Z,true,2025-01-11T20:50:44.170539743Z,observe,2025-01-11T20:43:46.960061119Z,01JHBHQJMK27BM4618DNHGTPYE,2025-01-11T20:43:46.960061119Z,true,2025-01-11T20:50:44.126904538Z,true,2025-01-11T20:50:44.188519823Z,,,01JHBHQJW8K33F2A8MMSX16XVW,2025-01-11T20:43:46.960061119Z
01JHBM9QD8H22GCKH880DYEQ05,01JHBJNFD7XBGWXCMYDT9DFBYC,2025-01-11T21:28:38.568939154Z,30,2025-01-11T21:28:38.568939154Z,true,2025-01-11T21:33:10.225631943Z,,,01JHBJNFE9QAFYPJNJ8C78YX8R,2025-01-11T21:28:38.568939154Z,0,2025-01-11T21:28:38.568939154Z,true,2025-01-11T21:32:41.367020302Z,observe,2025-01-11T21:28:38.568939154Z,01JHBM9Q7TKVAEW96T4EJ97XFT,2025-01-11T21:28:38.568939154Z,true,2025-01-11T21:32:41.310285204Z,true,2025-01-11T21:32:41.390543095Z,,,01JHBM9QD7687J2QC9N36ZWP19,2025-01-11T21:28:38.568939154Z
01JHBHCYW59Z7HS85BRCP4TTXR,01JHBFABV63ZJR6HEB4QR9T5H7,2025-01-11T20:37:58.78916589Z,30,2025-01-11T20:37:58.78916589Z,true,2025-01-11T20:44:18.317101997Z,,,01JHBFABVEVMHCTZ7BVSRFGMX2,2025-01-11T20:37:58.78916589Z,1,2025-01-11T20:37:58.78916589Z,true,2025-01-11T20:44:04.426538219Z,observe,2025-01-11T20:37:58.78916589Z,01JHBHCYPXQSMVQY42CQVVFQG3,2025-01-11T20:37:58.78916589Z,true,2025-01-11T20:44:04.38319839Z,true,2025-01-11T20:44:04.443877336Z,,,01JHBHCYVXGPAEEA10WBG8REY4,2025-01-11T20:37:58.78916589Z
01JHBMBDMJME5MZ8ZK22TYA08Y,01JHBJNES2B0WGDV0H3PM27N2K,2025-01-11T21:29:34.098716028Z,30,2025-01-11T21:29:34.098716028Z,true,2025-01-11T21:32:36.356605988Z,,,01JHBJNESWPG6JGJ5Z1R6JMZJZ,2025-01-11T21:29:34.098716028Z,0,2025-01-11T21:29:34.098716028Z,true,2025-01-11T21:32:06.331179782Z,observe,2025-01-11T21:29:34.098716028Z,01JHBMBDG37AYE1294QZWHVF98,2025-01-11T21:29:34.098716028Z,true,2025-01-11T21:32:06.280741335Z,true,2025-01-11T21:32:06.354991352Z,,,01JHBMBDMG8464A3MTAWNCXCEK,2025-01-11T21:29:34.098716028Z
01JHBNBFE62F8K8C3WVCS6RSWR,01JHBJNBH5HWA5WYV3E5P9AFV7,2025-01-11T21:47:04.518711658Z,30,2025-01-11T21:47:04.518711658Z,true,2025-01-11T21:47:36.348965205Z,,,01JHBJNBJ45FKA8J3ERR40C4AD,2025-01-11T21:47:04.518711658Z,0,2025-01-11T21:47:04.518711658Z,true,2025-01-11T21:47:06.29369507Z,looking at your yard,2025-01-11T21:47:04.518711658Z,01JHBNBFB5N3F2EEQ5D3JMM6DF,2025-01-11T21:47:04.518711658Z,true,2025-01-11T21:47:06.22954073Z,true,2025-01-11T21:47:06.323537022Z,,,01JHBNBFE06VNF44JEBCEZTRZA,2025-01-11T21:47:04.518711658Z
01JHBNBFQG8QXQ41JMYKSPM6WC,01JHBJNBH5HWA5WYV3E5P9AFV7,2025-01-11T21:47:04.816782493Z,30,2025-01-11T21:47:04.816782493Z,true,2025-01-11T21:51:31.706215101Z,,,01JHBJNBJ45FKA8J3ERR40C4AD,2025-01-11T21:47:04.816782493Z,0,2025-01-11T21:47:04.816782493Z,true,2025-01-11T21:51:01.671513648Z,observe,2025-01-11T21:47:04.816782493Z,01JHBNBFCYQM65VXSQ37RTPTSA,2025-01-11T21:47:04.816782493Z,true,2025-01-11T21:51:01.593091597Z,true,2025-01-11T21:51:01.70328437Z,,,01JHBNBFQETVADSARFF226HTCG,2025-01-11T21:47:04.816782493Z
01JHBG4S01HD97MG0BM32H4GSN,01JHBFAHCEGR0HDSXN3EDJN8PZ,2025-01-11T20:16:02.049154893Z,30,2025-01-11T20:16:02.049154893Z,true,2025-01-11T20:22:58.672098095Z,,,01JHBFAHCNE2G86BXZ16DNJ9DV,2025-01-11T20:16:02.049154893Z,1,2025-01-11T20:16:02.049154893Z,true,2025-01-11T20:22:40.059223699Z,observe,2025-01-11T20:16:02.049154893Z,01JHBG4RWMZHDB7DCY3NQWWVNR,2025-01-11T20:16:02.049154893Z,true,2025-01-11T20:22:40.042741158Z,true,2025-01-11T20:22:40.069679609Z,,,01JHBG4RZY1YWBCFKDKN99EB1J,2025-01-11T20:16:02.049154893Z
01JHBGH4TCX61HR9SPNSS6WFVD,01JHBFAGXN30WV5D270Z21CVXB,2025-01-11T20:22:47.372784304Z,30,2025-01-11T20:22:47.372784304Z,true,2025-01-11T20:31:19.651678292Z,,,01JHBFAGXXJPS2Z91X6C49KYN9,2025-01-11T20:22:47.372784304Z,1,2025-01-11T20:22:47.372784304Z,true,2025-01-11T20:30:49.632836393Z,observe,2025-01-11T20:22:47.372784304Z,01JHBGH4PVHTPPX1HKV0T333HR,2025-01-11T20:22:47.372784304Z,true,2025-01-11T20:30:49.605641865Z,true,2025-01-11T20:30:49.647096191Z,,,01JHBGH4TA9AFDJRPJ8GJ4CEN5,2025-01-11T20:22:47.372784304Z
01JHBGRFBD286J4WCQ15QAJ4PZ,01JHBFAEM0S7XTBZ0Q6FVT1RPC,2025-01-11T20:26:47.533203009Z,30,2025-01-11T20:26:47.533203009Z,true,2025-01-11T20:30:34.378076413Z,,,01JHBFAEM84EDFSTJVZSWGAKRJ,2025-01-11T20:26:47.533203009Z,0,2025-01-11T20:26:47.533203009Z,true,2025-01-11T20:30:04.356826274Z,send,2025-01-11T20:26:47.533203009Z,01JHBGRF8SXWQQEZS023B462JQ,2025-01-11T20:26:47.533203009Z,true,2025-01-11T20:30:04.330333022Z,true,2025-01-11T20:30:04.370107315Z,,,01JHBGRFBAKZX9D3VK8PVA835C,2025-01-11T20:26:47.533203009Z
01JHBHCYW0VQQJF4HP41GJ18CZ,01JHBFABV63ZJR6HEB4QR9T5H7,2025-01-11T20:37:58.784810279Z,30,2025-01-11T20:37:58.784810279Z,true,2025-01-11T20:44:04.361919946Z,,,01JHBFABVEVMHCTZ7BVSRFGMX2,2025-01-11T20:37:58.784810279Z,0,2025-01-11T20:37:58.784810279Z,true,2025-01-11T20:43:34.339517204Z,send,2025-01-11T20:37:58.784810279Z,01JHBHCYPXQSMVQY42CQVVFQG3,2025-01-11T20:37:58.784810279Z,true,2025-01-11T20:43:34.300385845Z,true,2025-01-11T20:43:34.358389664Z,,,01JHBHCYVVB5YKSZ4G0RTX3914,2025-01-11T20:37:58.784810279Z
