id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JDAXJ5WMH8K5GGX49MEE4HGS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:48:30.996268212Z,all games finished,2024-11-22T21:55:37.550984829Z,true,2024-11-22T21:48:31.026386279Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:48:30.996268212Z,ended,2024-11-22T21:55:37.550984829Z
01JDAV73VP5EAHEB8XTZ9V70X9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:31.318364851Z,,,true,2024-11-22T21:07:31.330275064Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:31.318364851Z,created,2024-11-22T21:07:31.318364851Z
01JDAV7G8TQTKPZVSCPYST9866,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:44.02630581Z,all games finished,2024-11-22T21:24:09.536366513Z,true,2024-11-22T21:07:44.034198477Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:44.02630581Z,ended,2024-11-22T21:24:09.536366513Z
01JDAW91RVAWDE15G9TQ9RXZQ4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:03.291611694Z,all games finished,2024-11-22T21:51:44.678527511Z,true,2024-11-22T21:26:03.309919423Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:03.291611694Z,ended,2024-11-22T21:51:44.678527511Z
01JDAW96KWSR5R3AY2AYYD7GPH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:08.252925788Z,all games finished,2024-11-22T21:36:54.283178682Z,true,2024-11-22T21:26:08.269656191Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:08.252925788Z,ended,2024-11-22T21:36:54.283178682Z
01JDAV5VXHJYCN2V0T1M5T8322,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:06:50.417807993Z,all games finished,2024-11-22T21:18:27.923270729Z,true,2024-11-22T21:06:50.442249058Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:06:50.417807993Z,ended,2024-11-22T21:18:27.923270729Z
01JDAV7A23J19NYW1G1M51MRS7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:37.668006164Z,all games finished,2024-11-22T21:31:02.755887097Z,true,2024-11-22T21:07:37.675761343Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:37.668006164Z,ended,2024-11-22T21:31:02.755887097Z
01JDAW95WBWKWTMAWCVGD13275,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:07.499208375Z,,,true,2024-11-22T21:26:07.551557326Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:07.499208375Z,terminated,2024-11-22T21:34:15.439443836Z
01JDAV7K2MG6SSZXXQWX9AWKTB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:46.9002393Z,all games finished,2024-11-22T21:21:50.066400562Z,true,2024-11-22T21:07:46.908559491Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:46.9002393Z,ended,2024-11-22T21:21:50.066400562Z
01JDAW92FM8RVSV5HSE8WB07E6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:04.020350207Z,all games finished,2024-11-22T21:49:33.317619494Z,true,2024-11-22T21:26:04.040840491Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:04.020350207Z,ended,2024-11-22T21:49:33.317619494Z
01JDAW957DCG61X93N892GXZWF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:06.830042524Z,all games finished,2024-11-22T21:41:37.848155007Z,true,2024-11-22T21:26:06.847206098Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:06.830042524Z,ended,2024-11-22T21:41:37.848155007Z
01JDAW9G227TQ7S6XPYGXQ6VSP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:26:17.922721546Z,all games finished,2024-11-22T21:34:48.305622879Z,true,2024-11-22T21:26:17.935419763Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:26:17.922721546Z,ended,2024-11-22T21:34:48.305622879Z
01JDAXJ9GA579XVKVXYHX7PMB5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:48:34.699075743Z,all games finished,2024-11-22T21:58:24.373439771Z,true,2024-11-22T21:48:34.734029974Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:48:34.699075743Z,ended,2024-11-22T21:58:24.373439771Z
01JDAV6WBTE1H9X2FJZHXY8RJ5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:23.642558046Z,,,true,2024-11-22T21:07:23.65515153Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:23.642558046Z,created,2024-11-22T21:07:23.642558046Z
01JDAV7CMRW7XHY88WC9DBQES6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:40.312643963Z,all games finished,2024-11-22T21:28:10.696741189Z,true,2024-11-22T21:07:40.322050109Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:40.312643963Z,ended,2024-11-22T21:28:10.696741189Z
01JDAV7EZCZG4X83SX62XDSNV8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""RS_slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}},""count"":1}]}}",2024-11-22T21:07:42.7002606Z,all games finished,2024-11-22T21:25:14.712060473Z,true,2024-11-22T21:07:42.711410709Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-11-22T21:07:42.7002606Z,ended,2024-11-22T21:25:14.712060473Z
