id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JDAVY9JPY3DD3NTM2KHHPZ8F,01JDAV7G8TQTKPZVSCPYST9866,2024-11-22T21:20:10.838089655Z,30,2024-11-22T21:20:10.838089655Z,true,2024-11-22T21:22:00.266716602Z,,,01JDAV7G93PEQKN7EKG9SYPNXF,2024-11-22T21:20:10.838089655Z,0,2024-11-22T21:20:10.838089655Z,true,2024-11-22T21:21:38.773224841Z,observe,2024-11-22T21:20:10.838089655Z,01JDAVY9HB4972FK83TG1YDWX8,2024-11-22T21:20:10.838089655Z,true,2024-11-22T21:21:38.732147347Z,true,2024-11-22T21:21:38.789150083Z,,,01JDAVY9J65G9A6C7Y1SSKHNV5,2024-11-22T21:20:10.838089655Z
01JDAVY9KN2KVAFGVF7QMPZZ4W,01JDAV7G8TQTKPZVSCPYST9866,2024-11-22T21:20:10.869474491Z,30,2024-11-22T21:20:10.869474491Z,true,2024-11-22T21:23:47.432808373Z,,,01JDAV7G93PEQKN7EKG9SYPNXF,2024-11-22T21:20:10.869474491Z,0,2024-11-22T21:20:10.869474491Z,true,2024-11-22T21:23:19.337904412Z,observe,2024-11-22T21:20:10.869474491Z,01JDAVY9H9GB8WH3PTA6A07KNS,2024-11-22T21:20:10.869474491Z,true,2024-11-22T21:23:19.286928097Z,true,2024-11-22T21:23:19.357096775Z,,,01JDAVY9JX34W3HA0Q0CDEZVK6,2024-11-22T21:20:10.869474491Z
01JDAVZD52PCZA1K8SMX2PGRRH,01JDAV7EZCZG4X83SX62XDSNV8,2024-11-22T21:20:47.266128596Z,30,2024-11-22T21:20:47.266128596Z,true,2024-11-22T21:21:17.546603232Z,,,01JDAV7EZQJ4EREN1RCQ4RZS8E,2024-11-22T21:20:47.266128596Z,0,2024-11-22T21:20:47.266128596Z,true,2024-11-22T21:20:47.528342177Z,looking at your yard,2024-11-22T21:20:47.266128596Z,01JDAVZD3HGY09YQQTK57NFCZW,2024-11-22T21:20:47.266128596Z,true,2024-11-22T21:20:47.492658732Z,true,2024-11-22T21:20:47.541649606Z,,,01JDAVZD44W80ZWTZ16GNW9EXW,2024-11-22T21:20:47.266128596Z
01JDAXCR33Y1GEK8ERTGF68AWR,01JDAW92FM8RVSV5HSE8WB07E6,2024-11-22T21:45:33.027259256Z,30,2024-11-22T21:45:33.027259256Z,true,2024-11-22T21:48:21.430392265Z,,,01JDAW92GDPJY1C855FFXP1CS2,2024-11-22T21:45:33.027259256Z,0,2024-11-22T21:45:33.027259256Z,true,2024-11-22T21:48:06.392889544Z,observe,2024-11-22T21:45:33.027259256Z,01JDAXCQBEV0M40RQ59JB0KQ9V,2024-11-22T21:45:33.027259256Z,true,2024-11-22T21:48:06.282646222Z,true,2024-11-22T21:48:06.433653277Z,,,01JDAXCQPVW8GRTSD6WA00G1PV,2024-11-22T21:45:33.027259256Z
01JDAVR4YM5S81B8B40PXV3FBE,01JDAV7NMPR3GW91C3EE80J0N9,2024-11-22T21:16:49.492061806Z,30,2024-11-22T21:16:49.492061806Z,true,2024-11-22T21:19:19.701634786Z,,,01JDAV7NMYZNX2JP8M9R6XSR3R,2024-11-22T21:16:49.492061806Z,0,2024-11-22T21:16:49.492061806Z,true,2024-11-22T21:18:50.371964124Z,observe,2024-11-22T21:16:49.492061806Z,01JDAVR4WQES5DM8Z4KNYSM97X,2024-11-22T21:16:49.492061806Z,true,2024-11-22T21:18:50.335108553Z,true,2024-11-22T21:18:50.387286392Z,,,01JDAVR4XFP2SV0QRKW9Z1GZES,2024-11-22T21:16:49.492061806Z
01JDAVZD8DW41NZRT5H20Y1CR9,01JDAV7EZCZG4X83SX62XDSNV8,2024-11-22T21:20:47.373054061Z,30,2024-11-22T21:20:47.373054061Z,true,2024-11-22T21:23:43.976116522Z,,,01JDAV7EZQJ4EREN1RCQ4RZS8E,2024-11-22T21:20:47.373054061Z,0,2024-11-22T21:20:47.373054061Z,true,2024-11-22T21:23:13.944239683Z,observe,2024-11-22T21:20:47.373054061Z,01JDAVZD3ZT51SPV4YGECJ8CPM,2024-11-22T21:20:47.373054061Z,true,2024-11-22T21:23:13.900652478Z,true,2024-11-22T21:23:13.963602929Z,,,01JDAVZD5JPZF89E3XY6VDVSHW,2024-11-22T21:20:47.373054061Z
01JDAWJ0G8T7Y3473EQA83VD5Z,01JDAW9G227TQ7S6XPYGXQ6VSP,2024-11-22T21:30:56.90485185Z,30,2024-11-22T21:30:56.90485185Z,true,2024-11-22T21:34:12.953137777Z,,,01JDAW9G2M35MPT2J3D884PD2J,2024-11-22T21:30:56.90485185Z,0,2024-11-22T21:30:56.90485185Z,true,2024-11-22T21:33:59.706298777Z,observe,2024-11-22T21:30:56.90485185Z,01JDAWJ076V6ENT21X0GRC32RB,2024-11-22T21:30:56.90485185Z,true,2024-11-22T21:33:59.63026115Z,true,2024-11-22T21:33:59.739299715Z,,,01JDAWJ0A96Y09BK8QQJZDKRPB,2024-11-22T21:30:56.90485185Z
01JDAXSZZ7652HQF8RRSN5BF7M,01JDAXJA6182QATS2H3XGWVF35,2024-11-22T21:52:47.080026717Z,30,2024-11-22T21:52:47.080026717Z,true,2024-11-22T21:55:43.550224553Z,,,01JDAXJA8JZDPK7XRRAASDQY91,2024-11-22T21:52:47.080026717Z,0,2024-11-22T21:52:47.080026717Z,true,2024-11-22T21:55:20.837155027Z,observe,2024-11-22T21:52:47.080026717Z,01JDAXSZC5DSSJJC2SMT734R0V,2024-11-22T21:52:47.080026717Z,true,2024-11-22T21:55:20.699038888Z,true,2024-11-22T21:55:20.888719793Z,,,01JDAXSZJKC9BG0E4J8S57YCW6,2024-11-22T21:52:47.080026717Z
01JDAWFG6PGPHP5FCYY77PA4XS,01JDAW9GPCZARVGSZPJQ1SCPAH,2024-11-22T21:29:34.678801069Z,30,2024-11-22T21:29:34.678801069Z,true,2024-11-22T21:32:55.791715401Z,,,01JDAW9GQ7KA89AWGC4MHJF0YS,2024-11-22T21:29:34.678801069Z,0,2024-11-22T21:29:34.678801069Z,true,2024-11-22T21:32:41.691096434Z,observe,2024-11-22T21:29:34.678801069Z,01JDAWFFVCD4ARGRDG8GKWRKB2,2024-11-22T21:29:34.678801069Z,true,2024-11-22T21:32:41.616561627Z,true,2024-11-22T21:32:41.732926964Z,,,01JDAWFFZPASF832Y96FVW9K3T,2024-11-22T21:29:34.678801069Z
01JDAWJ0DR4HJ78XJ0751PTVKG,01JDAW9G227TQ7S6XPYGXQ6VSP,2024-11-22T21:30:56.824095548Z,30,2024-11-22T21:30:56.824095548Z,true,2024-11-22T21:34:35.227922286Z,,,01JDAW9G2M35MPT2J3D884PD2J,2024-11-22T21:30:56.824095548Z,0,2024-11-22T21:30:56.824095548Z,true,2024-11-22T21:34:13.209046145Z,observe,2024-11-22T21:30:56.824095548Z,01JDAWJ06RQNJSK1WWVV2QDKQX,2024-11-22T21:30:56.824095548Z,true,2024-11-22T21:34:13.127620492Z,true,2024-11-22T21:34:13.239533625Z,,,01JDAWJ09T39TYF4KNN4K2VV5T,2024-11-22T21:30:56.824095548Z
